time/time_elapsed,time/fps,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/loss,train/learning_rate,train/n_updates
4013,113,455280,0.05,172.46131376999998,84.0,5420,0.7317359447479248,0.0001,113794
4014,113,455364,0.05,172.38006589999998,84.0,5421,3.3277955055236816,0.0001,113815
4015,113,455448,0.05,171.61178687,84.0,5422,7.185786247253418,0.0001,113836
4016,113,455532,0.05,171.28077297999997,84.0,5423,17.794113159179688,0.0001,113857
4016,113,455616,0.05,170.80832846999994,84.0,5424,0.832363486289978,0.0001,113878
4017,113,455700,0.05,170.68870683999998,84.0,5425,1.3709640502929688,0.0001,113899
4018,113,455784,0.05,170.86695567000004,84.0,5426,7.150007247924805,0.0001,113920
4019,113,455868,0.05,170.80428418000002,84.0,5427,0.9896999001502991,0.0001,113941
4019,113,455952,0.05,171.37585954000002,84.0,5428,3.0600507259368896,0.0001,113962
4020,113,456036,0.05,171.66473255,84.0,5429,7.761931896209717,0.0001,113983
4021,113,456120,0.05,171.60749361,84.0,5430,7.7673659324646,0.0001,114004
4022,113,456204,0.05,170.7635713,84.0,5431,1.2209837436676025,0.0001,114025
4023,113,456288,0.05,170.53906387000004,84.0,5432,0.6168903112411499,0.0001,114046
4023,113,456372,0.05,170.75406194999997,84.0,5433,2.5837509632110596,0.0001,114067
4024,113,456456,0.05,170.12669917000002,84.0,5434,6.3683857917785645,0.0001,114088
4025,113,456540,0.05,170.23499978000004,84.0,5435,1.1020931005477905,0.0001,114109
4026,113,456624,0.05,170.10857629000003,84.0,5436,1.6272622346878052,0.0001,114130
4026,113,456708,0.05,170.17589839000001,84.0,5437,7.573348522186279,0.0001,114151
4027,113,456792,0.05,170.79640344999999,84.0,5438,1.1388267278671265,0.0001,114172
4028,113,456876,0.05,171.22760709999994,84.0,5439,6.912493705749512,0.0001,114193
4029,113,456960,0.05,172.10214552999997,84.0,5440,2.447108030319214,0.0001,114214
4029,113,457044,0.05,172.38325966999997,84.0,5441,0.9587804079055786,0.0001,114235
4030,113,457128,0.05,171.91742984,84.0,5442,10.262728691101074,0.0001,114256
4031,113,457212,0.05,172.31749239,84.0,5443,3.895293712615967,0.0001,114277
4032,113,457296,0.05,172.65502705000006,84.0,5444,1.6756744384765625,0.0001,114298
4033,113,457380,0.05,174.24372867000002,84.0,5445,1.2091346979141235,0.0001,114319
4033,113,457464,0.05,174.43801379,84.0,5446,1.755721092224121,0.0001,114340
4034,113,457548,0.05,175.7360946,84.0,5447,12.106281280517578,0.0001,114361
4035,113,457632,0.05,175.10330892000002,84.0,5448,0.7120686769485474,0.0001,114382
4036,113,457716,0.05,175.01617604999998,84.0,5449,2.6518285274505615,0.0001,114403
4037,113,457800,0.05,176.10883071,84.0,5450,12.25048828125,0.0001,114424
4037,113,457884,0.05,176.46094995000004,84.0,5451,12.27849292755127,0.0001,114445
4038,113,457968,0.05,177.62676351000002,84.0,5452,2.8603224754333496,0.0001,114466
4039,113,458052,0.05,177.19644454,84.0,5453,7.3904829025268555,0.0001,114487
4040,113,458136,0.05,177.84096897999996,84.0,5454,2.3899223804473877,0.0001,114508
4041,113,458220,0.05,179.03228739000002,84.0,5455,1.4007219076156616,0.0001,114529
4041,113,458304,0.05,178.59319566999994,84.0,5456,0.7619726061820984,0.0001,114550
4042,113,458388,0.05,181.36116441,84.0,5457,7.164092540740967,0.0001,114571
4043,113,458472,0.05,182.08479678,84.0,5458,2.471146583557129,0.0001,114592
4044,113,458556,0.05,183.23960765999996,84.0,5459,0.7835518717765808,0.0001,114613
4045,113,458640,0.05,183.92967387999997,84.0,5460,1.6383618116378784,0.0001,114634
4045,113,458724,0.05,183.52413743999998,84.0,5461,1.9401158094406128,0.0001,114655
4046,113,458808,0.05,184.8732615,84.0,5462,1.4436073303222656,0.0001,114676
4047,113,458892,0.05,184.26084284,84.0,5463,0.9766620397567749,0.0001,114697
4048,113,458976,0.05,184.57232628000003,84.0,5464,0.9759551286697388,0.0001,114718
4048,113,459060,0.05,184.81513215000004,84.0,5465,5.067905426025391,0.0001,114739
4049,113,459144,0.05,184.29177829000002,84.0,5466,0.9333963394165039,0.0001,114760
4050,113,459228,0.05,183.31193629000006,84.0,5467,1.1863834857940674,0.0001,114781
4051,113,459312,0.05,182.77988285000004,84.0,5468,0.8839641213417053,0.0001,114802
4052,113,459396,0.05,182.61327086000006,84.0,5469,1.7690153121948242,0.0001,114823
4053,113,459480,0.05,182.06847191,84.0,5470,7.01628303527832,0.0001,114844
4053,113,459564,0.05,181.65816140000004,84.0,5471,6.254933834075928,0.0001,114865
4054,113,459648,0.05,181.02828065999998,84.0,5472,1.3108291625976562,0.0001,114886
4055,113,459732,0.05,180.61457066,84.0,5473,1.6699821949005127,0.0001,114907
4056,113,459816,0.05,180.94908562999998,84.0,5474,1.1797246932983398,0.0001,114928
4057,113,459900,0.05,180.93623621000003,84.0,5475,0.6343439221382141,0.0001,114949
4057,113,459984,0.05,181.10609551000002,84.0,5476,0.9389138221740723,0.0001,114970
4058,113,460068,0.05,181.28384228000002,84.0,5477,1.354143500328064,0.0001,114991
4059,113,460152,0.05,180.94853305,84.0,5478,0.6501742601394653,0.0001,115012
4060,113,460236,0.05,181.24143181000002,84.0,5479,1.7420705556869507,0.0001,115033
4060,113,460320,0.05,182.38850091000003,84.0,5480,1.7981351613998413,0.0001,115054
4061,113,460404,0.05,181.44046552000003,84.0,5481,1.0190141201019287,0.0001,115075
4062,113,460488,0.05,181.50816984000002,84.0,5482,1.2103290557861328,0.0001,115096
4063,113,460572,0.05,180.81920618000004,84.0,5483,2.400556802749634,0.0001,115117
4064,113,460656,0.05,180.93717609000004,84.0,5484,1.8622431755065918,0.0001,115138
4064,113,460740,0.05,180.64195715000002,84.0,5485,6.267096042633057,0.0001,115159
4065,113,460824,0.05,179.65282534,84.0,5486,0.9582245349884033,0.0001,115180
4066,113,460908,0.05,179.30467001999997,84.0,5487,6.185771942138672,0.0001,115201
4067,113,460992,0.05,178.78993710999998,84.0,5488,2.363189220428467,0.0001,115222
4067,113,461076,0.05,178.55851049999998,84.0,5489,2.6699016094207764,0.0001,115243
4068,113,461160,0.05,178.62495138999998,84.0,5490,0.8587024211883545,0.0001,115264
4069,113,461244,0.05,177.76977841,84.0,5491,6.921411991119385,0.0001,115285
4070,113,461328,0.05,177.71985472,84.0,5492,1.601780891418457,0.0001,115306
4071,113,461412,0.05,177.93181296,84.0,5493,11.504998207092285,0.0001,115327
4071,113,461496,0.05,177.45264779000001,84.0,5494,3.570564031600952,0.0001,115348
4072,113,461580,0.05,176.97434847999997,84.0,5495,1.62070894241333,0.0001,115369
4073,113,461664,0.05,177.04703596,84.0,5496,1.6971970796585083,0.0001,115390
4074,113,461748,0.05,177.84491826000001,84.0,5497,7.69420862197876,0.0001,115411
4075,113,461832,0.05,178.02565401,84.0,5498,11.540546417236328,0.0001,115432
4075,113,461916,0.05,177.77601068000004,84.0,5499,1.081754207611084,0.0001,115453
4076,113,462000,0.05,178.01964630999998,84.0,5500,6.811742305755615,0.0001,115474
4077,113,462084,0.05,176.60236843,84.0,5501,5.271105766296387,0.0001,115495
4078,113,462168,0.05,174.89768780999998,84.0,5502,0.9715142250061035,0.0001,115516
4079,113,462252,0.05,175.07821113999998,84.0,5503,3.4259777069091797,0.0001,115537
4079,113,462336,0.05,174.63092398,84.0,5504,1.157810926437378,0.0001,115558
4080,113,462420,0.05,172.9004877,84.0,5505,0.8350629806518555,0.0001,115579
4081,113,462504,0.05,172.53910266000003,84.0,5506,0.6246064901351929,0.0001,115600
4082,113,462588,0.05,171.28018321000002,84.0,5507,1.3300492763519287,0.0001,115621
4083,113,462672,0.05,171.50152666999998,84.0,5508,1.3459511995315552,0.0001,115642
4083,113,462756,0.05,171.61568356999996,84.0,5509,2.335148334503174,0.0001,115663
4084,113,462840,0.05,171.09907245,84.0,5510,2.176823616027832,0.0001,115684
4085,113,462924,0.05,171.6439709,84.0,5511,7.056149959564209,0.0001,115705
4086,113,463008,0.05,172.56066887999998,84.0,5512,1.6147699356079102,0.0001,115726
4086,113,463092,0.05,172.75553302,84.0,5513,2.364161968231201,0.0001,115747
4087,113,463176,0.05,172.66455294,84.0,5514,0.7856264710426331,0.0001,115768
4088,113,463260,0.05,172.38292804,84.0,5515,1.4095820188522339,0.0001,115789
4089,113,463344,0.05,173.48274765000002,84.0,5516,1.6489489078521729,0.0001,115810
4090,113,463428,0.05,173.68243833,84.0,5517,0.9834739565849304,0.0001,115831
4091,113,463512,0.05,173.82565422999997,84.0,5518,12.370503425598145,0.0001,115852
4091,113,463596,0.05,173.51306786,84.0,5519,0.9120621681213379,0.0001,115873
4092,113,463680,0.05,173.65377685999997,84.0,5520,1.878481388092041,0.0001,115894
4093,113,463764,0.05,174.16935779999997,84.0,5521,0.8493877053260803,0.0001,115915
4094,113,463848,0.05,174.57411847999995,84.0,5522,11.742988586425781,0.0001,115936
4094,113,463932,0.05,175.29293239999996,84.0,5523,7.662408828735352,0.0001,115957
4095,113,464016,0.05,175.07686127999995,84.0,5524,2.4710774421691895,0.0001,115978
4096,113,464100,0.05,174.37358229999995,84.0,5525,5.650835990905762,0.0001,115999
4097,113,464184,0.05,174.77808738999997,84.0,5526,6.975014686584473,0.0001,116020
4097,113,464268,0.05,174.32142584000002,84.0,5527,3.7686100006103516,0.0001,116041
4098,113,464352,0.05,172.89261613000002,84.0,5528,1.4165027141571045,0.0001,116062
