time/episodes,rollout/exploration_rate,time/fps,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss,train/learning_rate
4524,0.05,102,84.0,380016,462.42089065,3690,94978,25.361026763916016,0.0001
4525,0.05,102,84.0,380100,461.91395482,3691,94999,6.809724807739258,0.0001
4526,0.05,102,84.0,380184,461.80106481999997,3692,95020,23.374515533447266,0.0001
4527,0.05,102,84.0,380268,462.57311043000004,3693,95041,32.6309700012207,0.0001
4528,0.05,102,84.0,380352,461.37335630999996,3693,95062,3.480949878692627,0.0001
4529,0.05,102,84.0,380436,457.68999126999995,3694,95083,6.08181095123291,0.0001
4530,0.05,102,84.0,380520,456.5776457799999,3695,95104,3.173701286315918,0.0001
4531,0.05,102,84.0,380604,458.44938413999995,3696,95125,6.455339431762695,0.0001
4532,0.05,102,84.0,380688,459.22748621,3697,95146,25.95197296142578,0.0001
4533,0.05,102,84.0,380772,458.2222984399999,3697,95167,4.894534111022949,0.0001
4534,0.05,102,84.0,380856,457.86364947000004,3698,95188,3.615015983581543,0.0001
4535,0.05,102,84.0,380940,454.83094979000003,3699,95209,20.6202449798584,0.0001
4536,0.05,102,84.0,381024,455.08849625999994,3700,95230,2.071133613586426,0.0001
4537,0.05,102,84.0,381108,457.13245872000005,3701,95251,7.676869869232178,0.0001
4538,0.05,102,84.0,381192,462.72715428000004,3702,95272,3.41670560836792,0.0001
4539,0.05,102,84.0,381276,464.53802390000004,3702,95293,6.16118049621582,0.0001
4540,0.05,102,84.0,381360,463.02028380999997,3703,95314,3.438535690307617,0.0001
4541,0.05,102,84.0,381444,465.04623341,3704,95335,28.673484802246094,0.0001
4542,0.05,102,84.0,381528,465.72409989999994,3705,95356,3.6630072593688965,0.0001
4543,0.05,102,84.0,381612,468.08139934999997,3706,95377,4.962026596069336,0.0001
4544,0.05,102,84.0,381696,468.92334292,3706,95398,6.816642761230469,0.0001
4545,0.05,102,84.0,381780,467.06576425,3707,95419,4.760135650634766,0.0001
4546,0.05,102,84.0,381864,465.38860015,3708,95440,6.7199506759643555,0.0001
4547,0.05,102,84.0,381948,466.89958555,3709,95461,4.6805644035339355,0.0001
4548,0.05,102,84.0,382032,466.46190318999993,3710,95482,3.7630434036254883,0.0001
4549,0.05,102,84.0,382116,469.78591875999996,3711,95503,4.959207534790039,0.0001
4550,0.05,102,84.0,382200,470.58861834999993,3711,95524,27.91843605041504,0.0001
4551,0.05,102,84.0,382284,469.5111383899999,3712,95545,23.72730255126953,0.0001
4552,0.05,102,84.0,382368,473.86251173999995,3713,95566,23.553007125854492,0.0001
4553,0.05,102,84.0,382452,476.48755142999994,3714,95587,25.412858963012695,0.0001
4554,0.05,102,84.0,382536,474.99486175,3715,95608,3.257040023803711,0.0001
4555,0.05,102,84.0,382620,474.57595425,3716,95629,2.5613389015197754,0.0001
4556,0.05,102,84.0,382704,476.852534,3717,95650,4.814849853515625,0.0001
4557,0.05,102,84.0,382788,478.53290025999996,3717,95671,28.389488220214844,0.0001
4558,0.05,102,84.0,382872,477.76365272999993,3718,95692,4.95972204208374,0.0001
4559,0.05,102,84.0,382956,481.0690953799999,3719,95713,3.9518980979919434,0.0001
4560,0.05,102,84.0,383040,480.92122718999997,3720,95734,4.878419876098633,0.0001
4561,0.05,102,84.0,383124,478.60068343,3721,95755,42.95940399169922,0.0001
4562,0.05,102,84.0,383208,478.45549578999993,3721,95776,29.346040725708008,0.0001
4563,0.05,102,84.0,383292,478.10079496,3722,95797,29.968746185302734,0.0001
4564,0.05,102,84.0,383376,475.22095722,3723,95818,27.796689987182617,0.0001
4565,0.05,102,84.0,383460,474.81328677,3724,95839,40.529052734375,0.0001
4566,0.05,102,84.0,383544,472.0651693,3725,95860,3.193021774291992,0.0001
4567,0.05,102,84.0,383628,470.6154259400001,3725,95881,28.38421630859375,0.0001
4568,0.05,102,84.0,383712,474.15714527000006,3726,95902,19.214027404785156,0.0001
4569,0.05,102,84.0,383796,472.82107802000013,3727,95923,6.107276439666748,0.0001
4570,0.05,102,84.0,383880,476.6012393100001,3728,95944,8.003080368041992,0.0001
4571,0.05,102,84.0,383964,478.8666635800001,3729,95965,8.352355003356934,0.0001
4572,0.05,102,84.0,384048,476.68195706000006,3730,95986,4.463650703430176,0.0001
4573,0.05,102,84.0,384132,478.6411664,3730,96007,3.769745111465454,0.0001
4574,0.05,102,84.0,384216,480.63860627,3731,96028,31.803977966308594,0.0001
4575,0.05,102,84.0,384300,480.02263016999996,3732,96049,6.538021564483643,0.0001
4576,0.05,102,84.0,384384,478.99179748,3733,96070,9.057808876037598,0.0001
4577,0.05,102,84.0,384468,477.9045768100001,3734,96091,3.0796871185302734,0.0001
4578,0.05,102,84.0,384552,473.96677983,3734,96112,24.156906127929688,0.0001
4579,0.05,102,84.0,384636,473.85827493,3735,96133,24.48728370666504,0.0001
4580,0.05,102,84.0,384720,474.48125840999995,3736,96154,25.30742645263672,0.0001
4581,0.05,102,84.0,384804,473.7686544699999,3737,96175,32.74018478393555,0.0001
4582,0.05,102,84.0,384888,472.9203147499999,3738,96196,23.83881187438965,0.0001
4583,0.05,102,84.0,384972,473.28893728999986,3739,96217,3.684602975845337,0.0001
4584,0.05,102,84.0,385056,475.8023232099999,3739,96238,3.187180519104004,0.0001
4585,0.05,102,84.0,385140,476.55585233,3740,96259,29.361602783203125,0.0001
4586,0.05,102,84.0,385224,477.85126496,3741,96280,25.151714324951172,0.0001
4587,0.05,102,84.0,385308,480.6803843,3742,96301,2.7052035331726074,0.0001
4588,0.05,102,84.0,385392,479.22102837000006,3743,96322,4.503589630126953,0.0001
4589,0.05,102,84.0,385476,483.43678252999996,3743,96343,4.310558795928955,0.0001
4590,0.05,102,84.0,385560,485.14160498000007,3744,96364,5.316337585449219,0.0001
4591,0.05,102,84.0,385644,485.16794551999993,3745,96385,23.452259063720703,0.0001
4592,0.05,102,84.0,385728,484.20220341999993,3746,96406,3.1056551933288574,0.0001
4593,0.05,102,84.0,385812,484.8081567699999,3747,96427,4.705304145812988,0.0001
4594,0.05,102,84.0,385896,482.85834077,3747,96448,24.995895385742188,0.0001
4595,0.05,102,84.0,385980,479.86306838999997,3748,96469,2.8851723670959473,0.0001
4596,0.05,102,84.0,386064,477.28857381999995,3749,96490,29.88361167907715,0.0001
4597,0.05,102,84.0,386148,473.43668701,3750,96511,4.2097673416137695,0.0001
4598,0.05,102,84.0,386232,471.84850346,3751,96532,22.76460838317871,0.0001
4599,0.05,102,84.0,386316,469.72152303,3752,96553,28.741172790527344,0.0001
4600,0.05,102,84.0,386400,468.3234439800001,3752,96574,4.503759384155273,0.0001
4601,0.05,102,84.0,386484,469.36152425000006,3753,96595,27.32176971435547,0.0001
4602,0.05,102,84.0,386568,470.78446772,3754,96616,5.644896507263184,0.0001
4603,0.05,102,84.0,386652,472.04331432,3755,96637,26.593120574951172,0.0001
4604,0.05,102,84.0,386736,472.65436655999997,3756,96658,21.7232666015625,0.0001
4605,0.05,102,84.0,386820,468.10657669,3756,96679,4.173601150512695,0.0001
4606,0.05,102,84.0,386904,469.43524831999997,3757,96700,2.9243974685668945,0.0001
4607,0.05,102,84.0,386988,471.72805968,3758,96721,3.7024569511413574,0.0001
4608,0.05,102,84.0,387072,473.6893908900001,3759,96742,3.0408732891082764,0.0001
4609,0.05,102,84.0,387156,473.84334132,3760,96763,3.624300718307495,0.0001
4610,0.05,102,84.0,387240,475.06702062000005,3761,96784,50.520164489746094,0.0001
4611,0.05,102,84.0,387324,472.48872929,3761,96805,22.643476486206055,0.0001
4612,0.05,102,84.0,387408,473.68225811,3762,96826,2.7788119316101074,0.0001
4613,0.05,102,84.0,387492,473.04323858000004,3763,96847,28.345735549926758,0.0001
4614,0.05,102,84.0,387576,474.09521966,3764,96868,4.690047264099121,0.0001
4615,0.05,102,84.0,387660,471.15825681,3765,96889,5.377854824066162,0.0001
4616,0.05,102,84.0,387744,471.92896712000004,3766,96910,30.353782653808594,0.0001
4617,0.05,102,84.0,387828,473.95043279000015,3767,96931,3.936291217803955,0.0001
4618,0.05,102,84.0,387912,472.7875737900001,3768,96952,2.20626163482666,0.0001
4619,0.05,102,84.0,387996,473.7962013400001,3769,96973,45.17565155029297,0.0001
4620,0.05,102,84.0,388080,474.59502467,3769,96994,27.381643295288086,0.0001
4621,0.05,102,84.0,388164,475.59045860000015,3770,97015,5.27174711227417,0.0001
4622,0.05,102,84.0,388248,474.3152221600001,3771,97036,2.721957206726074,0.0001
4623,0.05,102,84.0,388332,473.27314305000004,3772,97057,4.180483818054199,0.0001
4624,0.05,102,84.0,388416,472.45115228000003,3773,97078,2.649016857147217,0.0001
4625,0.05,102,84.0,388500,476.16547149999997,3774,97099,3.3335366249084473,0.0001
4626,0.05,102,84.0,388584,476.3959385400001,3775,97120,25.830482482910156,0.0001
4627,0.05,102,84.0,388668,478.5927429,3775,97141,29.792964935302734,0.0001
4628,0.05,102,84.0,388752,481.4545067600001,3776,97162,3.15873384475708,0.0001
4629,0.05,102,84.0,388836,485.45314171000007,3777,97183,2.7939486503601074,0.0001
4630,0.05,102,84.0,388920,487.31168563000006,3778,97204,3.8282623291015625,0.0001
4631,0.05,102,84.0,389004,487.9711681300001,3778,97225,5.50527286529541,0.0001
4632,0.05,102,84.0,389088,487.4395659000001,3779,97246,3.844132423400879,0.0001
4633,0.05,102,84.0,389172,489.00258916999996,3780,97267,64.38269805908203,0.0001
4634,0.05,102,84.0,389256,489.53729016000005,3781,97288,27.877168655395508,0.0001
4635,0.05,102,84.0,389340,488.40007614999996,3782,97309,5.262895107269287,0.0001
4636,0.05,102,84.0,389424,488.45148599999993,3782,97330,3.6943790912628174,0.0001
4637,0.05,102,84.0,389508,490.52670631999996,3783,97351,2.7690815925598145,0.0001
4638,0.05,102,84.0,389592,489.79410938000007,3784,97372,5.083503723144531,0.0001
4639,0.05,102,84.0,389676,489.58271697,3785,97393,3.4800665378570557,0.0001
4640,0.05,102,84.0,389760,489.38621458,3786,97414,8.902193069458008,0.0001
4641,0.05,102,84.0,389844,490.3543209000001,3787,97435,5.51011848449707,0.0001
4642,0.05,102,84.0,389928,491.15235842000004,3788,97456,5.074628829956055,0.0001
4643,0.05,102,84.0,390012,488.74658715000004,3788,97477,7.401173114776611,0.0001
4644,0.05,102,84.0,390096,488.5014468300001,3789,97498,5.0809712409973145,0.0001
4645,0.05,102,84.0,390180,487.13324699000003,3790,97519,5.591307640075684,0.0001
4646,0.05,102,84.0,390264,487.09136944000005,3791,97540,21.592815399169922,0.0001
4647,0.05,102,84.0,390348,485.4578360900001,3792,97561,24.467485427856445,0.0001
4648,0.05,102,84.0,390432,484.3174062100001,3793,97582,2.199841260910034,0.0001
4649,0.05,102,84.0,390516,485.6281255,3793,97603,5.0753068923950195,0.0001
4650,0.05,102,84.0,390600,484.2415226600001,3794,97624,22.450454711914062,0.0001
4651,0.05,102,84.0,390684,485.04254076000007,3795,97645,21.670705795288086,0.0001
4652,0.05,102,84.0,390768,483.35921799999994,3796,97666,21.34222412109375,0.0001
4653,0.05,102,84.0,390852,480.15101921999997,3797,97687,24.67568588256836,0.0001
4654,0.05,102,84.0,390936,482.3391724599999,3797,97708,4.30466365814209,0.0001
4655,0.05,102,84.0,391020,482.82697435999995,3798,97729,2.915903329849243,0.0001
4656,0.05,102,84.0,391104,482.75246825,3799,97750,4.215351104736328,0.0001
4657,0.05,102,84.0,391188,482.67985242000003,3800,97771,2.07515811920166,0.0001
4658,0.05,102,84.0,391272,484.79771699,3801,97792,24.605417251586914,0.0001
4659,0.05,102,84.0,391356,484.62028432,3801,97813,27.68674087524414,0.0001
4660,0.05,102,84.0,391440,484.67168877000006,3802,97834,5.281942844390869,0.0001
4661,0.05,102,84.0,391524,487.4417796000001,3803,97855,4.891545295715332,0.0001
4662,0.05,102,84.0,391608,486.34259638000003,3804,97876,23.41669464111328,0.0001
4663,0.05,102,84.0,391692,489.94288206000004,3805,97897,21.039979934692383,0.0001
4664,0.05,102,84.0,391776,490.38926272000003,3806,97918,3.854929208755493,0.0001
4665,0.05,102,84.0,391860,487.23084648,3807,97939,5.772541046142578,0.0001
4666,0.05,102,84.0,391944,488.65322123000004,3807,97960,28.010879516601562,0.0001
4667,0.05,102,84.0,392028,491.16477572,3808,97981,24.034887313842773,0.0001
4668,0.05,102,84.0,392112,489.79757188,3809,98002,5.508980751037598,0.0001
4669,0.05,102,84.0,392196,486.92257301999996,3810,98023,3.671987295150757,0.0001
4670,0.05,102,84.0,392280,484.54476933,3811,98044,26.023008346557617,0.0001
4671,0.05,102,84.0,392364,481.96603378,3811,98065,3.632641315460205,0.0001
4672,0.05,102,84.0,392448,487.1398100299999,3812,98086,3.9685864448547363,0.0001
4673,0.05,102,84.0,392532,486.6649088,3813,98107,5.630200386047363,0.0001
4674,0.05,102,84.0,392616,486.28561343,3814,98128,4.9563469886779785,0.0001
4675,0.05,102,84.0,392700,484.59693691000007,3815,98149,3.724276065826416,0.0001
4676,0.05,102,84.0,392784,485.12354864,3816,98170,27.1489200592041,0.0001
4677,0.05,102,84.0,392868,486.19927218,3816,98191,26.18472671508789,0.0001
4678,0.05,102,84.0,392952,492.6219309,3817,98212,2.8051834106445312,0.0001
4679,0.05,102,84.0,393036,495.33048800000006,3818,98233,26.445253372192383,0.0001
4680,0.05,102,84.0,393120,496.6014933600001,3819,98254,22.812393188476562,0.0001
4681,0.05,102,84.0,393204,497.87757444000005,3820,98275,4.767430782318115,0.0001
4682,0.05,102,84.0,393288,502.22789551,3821,98296,4.381741523742676,0.0001
4683,0.05,102,84.0,393372,502.6822345299999,3821,98317,22.69923210144043,0.0001
4684,0.05,102,84.0,393456,500.8373713099999,3822,98338,24.010997772216797,0.0001
4685,0.05,102,84.0,393540,501.89796227999994,3823,98359,4.28230094909668,0.0001
4686,0.05,102,84.0,393624,503.35413879,3824,98380,3.7852683067321777,0.0001
4687,0.05,102,84.0,393708,501.82925982999996,3825,98401,21.06671714782715,0.0001
4688,0.05,102,84.0,393792,500.14169361999996,3826,98422,3.4043779373168945,0.0001
4689,0.05,102,84.0,393876,499.2920540199999,3826,98443,4.439097881317139,0.0001
4690,0.05,102,84.0,393960,497.13227317,3827,98464,3.2631239891052246,0.0001
4691,0.05,102,84.0,394044,499.79285102,3828,98485,4.292746543884277,0.0001
4692,0.05,102,84.0,394128,501.64557572999996,3829,98506,6.601417064666748,0.0001
4693,0.05,102,84.0,394212,504.03332542000004,3829,98527,3.091782569885254,0.0001
4694,0.05,102,84.0,394296,502.05463317,3830,98548,4.306421279907227,0.0001
4695,0.05,102,84.0,394380,504.3124224799999,3831,98569,3.4881718158721924,0.0001
4696,0.05,102,84.0,394464,505.57557545,3832,98590,23.15830421447754,0.0001
4697,0.05,102,84.0,394548,508.82619805999997,3833,98611,5.089905261993408,0.0001
4698,0.05,102,84.0,394632,513.25990471,3833,98632,6.008986473083496,0.0001
4699,0.05,102,84.0,394716,514.97117536,3834,98653,25.433269500732422,0.0001
4700,0.05,102,84.0,394800,518.0160457300001,3835,98674,3.3517637252807617,0.0001
4701,0.05,102,84.0,394884,515.83703909,3836,98695,5.996181488037109,0.0001
4702,0.05,102,84.0,394968,518.73570651,3837,98716,4.9532270431518555,0.0001
4703,0.05,102,84.0,395052,519.02501563,3837,98737,4.667633056640625,0.0001
4704,0.05,102,84.0,395136,520.8242712399999,3838,98758,5.868014335632324,0.0001
4705,0.05,102,84.0,395220,526.89450172,3839,98779,3.5065267086029053,0.0001
4706,0.05,102,84.0,395304,527.7520594199999,3840,98800,25.26287078857422,0.0001
4707,0.05,102,84.0,395388,529.7047413599998,3841,98821,25.563249588012695,0.0001
4708,0.05,102,84.0,395472,531.38624499,3842,98842,8.5659818649292,0.0001
4709,0.05,102,84.0,395556,531.3675894400001,3842,98863,5.641673564910889,0.0001
4710,0.05,102,84.0,395640,529.60906822,3843,98884,42.163612365722656,0.0001
4711,0.05,102,84.0,395724,531.79652763,3844,98905,7.270766258239746,0.0001
4712,0.05,102,84.0,395808,532.74821575,3845,98926,5.591414451599121,0.0001
4713,0.05,102,84.0,395892,533.72125286,3846,98947,24.265047073364258,0.0001
4714,0.05,102,84.0,395976,533.2145527199998,3846,98968,23.298603057861328,0.0001
4715,0.05,102,84.0,396060,534.1066691799999,3847,98989,3.0279343128204346,0.0001
4716,0.05,102,84.0,396144,532.33674329,3848,99010,2.9607434272766113,0.0001
4717,0.05,102,84.0,396228,531.92875677,3849,99031,4.8282060623168945,0.0001
4718,0.05,102,84.0,396312,532.05831525,3850,99052,4.145327091217041,0.0001
4719,0.05,102,84.0,396396,532.84021815,3851,99073,23.110824584960938,0.0001
4720,0.05,102,84.0,396480,532.89892887,3851,99094,22.73945426940918,0.0001
4721,0.05,102,84.0,396564,530.96933066,3852,99115,3.070014238357544,0.0001
4722,0.05,102,84.0,396648,530.91465721,3853,99136,65.58419036865234,0.0001
4723,0.05,102,84.0,396732,532.09877745,3854,99157,23.02437973022461,0.0001
4724,0.05,102,84.0,396816,534.3859533,3855,99178,2.9219796657562256,0.0001
4725,0.05,102,84.0,396900,531.8537920499999,3856,99199,3.8672540187835693,0.0001
4726,0.05,102,84.0,396984,533.5841718500001,3856,99220,3.5181708335876465,0.0001
4727,0.05,102,84.0,397068,532.0173710500002,3857,99241,5.058063507080078,0.0001
4728,0.05,102,84.0,397152,531.3407917400001,3858,99262,3.092026472091675,0.0001
4729,0.05,102,84.0,397236,531.87166985,3859,99283,4.025054931640625,0.0001
4730,0.05,102,84.0,397320,528.16797802,3860,99304,3.5927939414978027,0.0001
4731,0.05,102,84.0,397404,527.58041091,3860,99325,26.68995475769043,0.0001
4732,0.05,102,84.0,397488,527.51877486,3861,99346,22.03854751586914,0.0001
4733,0.05,102,84.0,397572,525.6136702700001,3862,99367,29.640151977539062,0.0001
4734,0.05,102,84.0,397656,525.66443763,3863,99388,4.705953598022461,0.0001
4735,0.05,102,84.0,397740,527.73633227,3864,99409,3.043208599090576,0.0001
4736,0.05,102,84.0,397824,527.30040538,3864,99430,3.398350238800049,0.0001
4737,0.05,102,84.0,397908,525.59993404,3865,99451,22.12448501586914,0.0001
4738,0.05,102,84.0,397992,526.47121446,3866,99472,46.02234649658203,0.0001
4739,0.05,102,84.0,398076,529.10643236,3867,99493,29.971519470214844,0.0001
4740,0.05,102,84.0,398160,531.0913410500001,3868,99514,3.335258960723877,0.0001
4741,0.05,102,84.0,398244,531.4590247,3868,99535,4.550808906555176,0.0001
4742,0.05,102,84.0,398328,534.50233797,3869,99556,26.02057647705078,0.0001
4743,0.05,102,84.0,398412,531.4827614000001,3870,99577,3.002387285232544,0.0001
4744,0.05,102,84.0,398496,529.95584554,3871,99598,29.542627334594727,0.0001
4745,0.05,102,84.0,398580,533.91047214,3872,99619,4.153186321258545,0.0001
4746,0.05,102,84.0,398664,534.78085761,3873,99640,3.0839712619781494,0.0001
4747,0.05,102,84.0,398748,535.51505692,3873,99661,5.20708703994751,0.0001
4748,0.05,102,84.0,398832,539.53501639,3874,99682,24.304710388183594,0.0001
4749,0.05,102,84.0,398916,537.28000149,3875,99703,21.888002395629883,0.0001
4750,0.05,102,84.0,399000,539.77893246,3876,99724,6.641098499298096,0.0001
4751,0.05,102,84.0,399084,537.3931606799999,3877,99745,21.76749610900879,0.0001
4752,0.05,102,84.0,399168,536.55028892,3877,99766,5.888023376464844,0.0001
4753,0.05,102,84.0,399252,536.14059739,3878,99787,31.833202362060547,0.0001
4754,0.05,102,84.0,399336,535.8812939300001,3879,99808,2.4616990089416504,0.0001
4755,0.05,102,84.0,399420,536.14121589,3880,99829,22.27142906188965,0.0001
4756,0.05,102,84.0,399504,535.29620872,3881,99850,23.02408790588379,0.0001
4757,0.05,102,84.0,399588,536.3473166,3882,99871,27.183940887451172,0.0001
4758,0.05,102,84.0,399672,535.61383321,3882,99892,2.4258182048797607,0.0001
4759,0.05,102,84.0,399756,536.8822046099999,3883,99913,4.327163219451904,0.0001
4760,0.05,102,84.0,399840,537.36429719,3884,99934,3.9067392349243164,0.0001
4761,0.05,102,84.0,399924,536.50438748,3885,99955,4.325600624084473,0.0001
4762,0.05,102,84.0,400008,536.30034736,3886,99976,8.637018203735352,0.0001
4763,0.05,102,84.0,400092,533.74137234,3887,99997,53.65381622314453,0.0001
4764,0.05,102,84.0,400176,532.0716146300001,3888,100018,29.757625579833984,0.0001
4765,0.05,102,84.0,400260,533.1159777500001,3888,100039,3.793966054916382,0.0001
4766,0.05,102,84.0,400344,532.6059861400001,3889,100060,4.296563148498535,0.0001
4767,0.05,102,84.0,400428,530.2052043799999,3890,100081,3.122162103652954,0.0001
4768,0.05,102,84.0,400512,533.16923018,3891,100102,3.9755265712738037,0.0001
4769,0.05,102,84.0,400596,536.9952257799999,3892,100123,25.853355407714844,0.0001
4770,0.05,102,84.0,400680,538.0074990299998,3893,100144,46.545135498046875,0.0001
4771,0.05,102,84.0,400764,537.64849753,3893,100165,5.563953399658203,0.0001
4772,0.05,102,84.0,400848,535.59970748,3894,100186,3.5426859855651855,0.0001
4773,0.05,102,84.0,400932,536.09990094,3895,100207,4.836833953857422,0.0001
4774,0.05,102,84.0,401016,537.2273630300001,3896,100228,29.197145462036133,0.0001
4775,0.05,102,84.0,401100,539.6437143200001,3897,100249,26.476882934570312,0.0001
4776,0.05,102,84.0,401184,537.8465748000001,3898,100270,4.414745330810547,0.0001
4777,0.05,102,84.0,401268,535.47554576,3898,100291,3.449899673461914,0.0001
4778,0.05,102,84.0,401352,534.0606245,3899,100312,6.988846778869629,0.0001
4779,0.05,102,84.0,401436,531.58347209,3900,100333,3.284984588623047,0.0001
4780,0.05,102,84.0,401520,530.02864888,3901,100354,2.904810667037964,0.0001
4781,0.05,102,84.0,401604,529.44778543,3902,100375,34.18914031982422,0.0001
4782,0.05,102,84.0,401688,525.13960619,3902,100396,23.176904678344727,0.0001
4783,0.05,102,84.0,401772,523.6196634,3903,100417,26.57777976989746,0.0001
4784,0.05,102,84.0,401856,522.21177068,3904,100438,5.1691575050354,0.0001
4785,0.05,102,84.0,401940,517.41805958,3905,100459,2.7652080059051514,0.0001
4786,0.05,102,84.0,402024,514.2595126199999,3906,100480,2.8794076442718506,0.0001
4787,0.05,102,84.0,402108,513.3253119,3907,100501,2.8689229488372803,0.0001
4788,0.05,102,84.0,402192,514.31919807,3907,100522,26.753646850585938,0.0001
4789,0.05,102,84.0,402276,510.38868759,3908,100543,4.512972831726074,0.0001
4790,0.05,102,84.0,402360,507.43995591,3909,100564,3.0972647666931152,0.0001
4791,0.05,102,84.0,402444,503.8690513899999,3910,100585,3.925898313522339,0.0001
4792,0.05,102,84.0,402528,504.97430576,3911,100606,3.830085039138794,0.0001
4793,0.05,102,84.0,402612,501.8046405099999,3912,100627,20.614002227783203,0.0001
4794,0.05,102,84.0,402696,500.47250904,3912,100648,3.9026079177856445,0.0001
4795,0.05,102,84.0,402780,498.71436234999993,3913,100669,25.621400833129883,0.0001
4796,0.05,102,84.0,402864,501.49094526999994,3914,100690,3.0671043395996094,0.0001
4797,0.05,102,84.0,402948,501.26841985999994,3915,100711,2.839364528656006,0.0001
4798,0.05,102,84.0,403032,499.8306154899999,3916,100732,24.30180549621582,0.0001
4799,0.05,102,84.0,403116,501.30826061999994,3916,100753,3.886890411376953,0.0001
4800,0.05,102,84.0,403200,501.36247817,3917,100774,4.949632167816162,0.0001
4801,0.05,102,84.0,403284,502.18944362999997,3918,100795,3.895561456680298,0.0001
4802,0.05,102,84.0,403368,500.37907599999994,3919,100816,3.315021276473999,0.0001
4803,0.05,102,84.0,403452,500.93560718000003,3920,100837,3.7395219802856445,0.0001
4804,0.05,102,84.0,403536,498.41066963000003,3920,100858,23.23382568359375,0.0001
4805,0.05,102,84.0,403620,498.55139825000003,3921,100879,58.32339859008789,0.0001
4806,0.05,102,84.0,403704,497.64647177,3922,100900,48.50937271118164,0.0001
4807,0.05,102,84.0,403788,497.96619436000003,3923,100921,3.5513994693756104,0.0001
4808,0.05,102,84.0,403872,498.15206508000006,3924,100942,5.281333923339844,0.0001
4809,0.05,102,84.0,403956,496.1545411900001,3925,100963,5.134828567504883,0.0001
4810,0.05,102,84.0,404040,496.35076375999995,3925,100984,2.5670924186706543,0.0001
4811,0.05,102,84.0,404124,497.30725872000005,3926,101005,8.527277946472168,0.0001
4812,0.05,102,84.0,404208,496.62964395999995,3927,101026,23.886354446411133,0.0001
4813,0.05,102,84.0,404292,498.12017642,3928,101047,49.12237548828125,0.0001
4814,0.05,102,84.0,404376,499.71663849,3929,101068,5.767744064331055,0.0001
4815,0.05,102,84.0,404460,497.6548113200001,3930,101089,6.712882995605469,0.0001
4816,0.05,102,84.0,404544,498.07343066,3930,101110,32.394508361816406,0.0001
4817,0.05,102,84.0,404628,499.12586261,3931,101131,4.165410041809082,0.0001
4818,0.05,102,84.0,404712,500.96421103999995,3932,101152,5.574478626251221,0.0001
4819,0.05,102,84.0,404796,500.51011939000006,3933,101173,6.638364791870117,0.0001
4820,0.05,102,84.0,404880,500.45356445,3934,101194,2.647583246231079,0.0001
4821,0.05,102,84.0,404964,504.2785634399999,3934,101215,3.8143420219421387,0.0001
4822,0.05,102,84.0,405048,506.79318588,3935,101236,7.179111480712891,0.0001
4823,0.05,102,84.0,405132,504.93331889,3936,101257,45.205135345458984,0.0001
4824,0.05,102,84.0,405216,503.4738338700001,3937,101278,4.942012786865234,0.0001
4825,0.05,102,84.0,405300,503.11163828,3938,101299,4.711058616638184,0.0001
4826,0.05,102,84.0,405384,502.9288908700001,3939,101320,29.392431259155273,0.0001
4827,0.05,102,84.0,405468,503.3787997600001,3939,101341,4.767510414123535,0.0001
4828,0.05,102,84.0,405552,501.26799731000006,3940,101362,5.022666931152344,0.0001
4829,0.05,102,84.0,405636,501.89352379000013,3941,101383,6.213835716247559,0.0001
4830,0.05,102,84.0,405720,504.5959903800001,3942,101404,4.112841606140137,0.0001
4831,0.05,102,84.0,405804,504.84417484000005,3943,101425,45.398582458496094,0.0001
4832,0.05,102,84.0,405888,505.8855526100001,3944,101446,6.038323402404785,0.0001
4833,0.05,102,84.0,405972,506.50110504,3944,101467,2.855102062225342,0.0001
4834,0.05,102,84.0,406056,505.20106531000005,3945,101488,27.705825805664062,0.0001
4835,0.05,102,84.0,406140,505.14248556999996,3946,101509,24.662137985229492,0.0001
4836,0.05,102,84.0,406224,505.19097181999996,3947,101530,2.645543098449707,0.0001
4837,0.05,102,84.0,406308,505.4201894099999,3948,101551,2.563302993774414,0.0001
4838,0.05,102,84.0,406392,503.52991433999995,3949,101572,23.831645965576172,0.0001
4839,0.05,102,84.0,406476,500.2325865700001,3949,101593,9.021160125732422,0.0001
4840,0.05,102,84.0,406560,499.58728944,3950,101614,6.269985198974609,0.0001
4841,0.05,102,84.0,406644,499.00670455,3951,101635,3.4059486389160156,0.0001
4842,0.05,102,84.0,406728,496.6863160600001,3952,101656,22.08362579345703,0.0001
4843,0.05,102,84.0,406812,501.67267066,3953,101677,30.200794219970703,0.0001
4844,0.05,102,84.0,406896,506.48056126000006,3954,101698,4.110276699066162,0.0001
4845,0.05,102,84.0,406980,504.6629674799999,3954,101719,30.25145149230957,0.0001
4846,0.05,102,84.0,407064,504.9203212399999,3955,101740,4.085027694702148,0.0001
4847,0.05,102,84.0,407148,505.4614305299999,3956,101761,3.519092082977295,0.0001
4848,0.05,102,84.0,407232,503.41644125,3957,101782,3.409858226776123,0.0001
4849,0.05,102,84.0,407316,505.5190650299999,3958,101803,5.235121726989746,0.0001
4850,0.05,102,84.0,407400,505.9461654299999,3958,101824,27.138139724731445,0.0001
4851,0.05,102,84.0,407484,512.1899492,3959,101845,6.476876258850098,0.0001
4852,0.05,102,84.0,407568,511.89726447999993,3960,101866,2.4250452518463135,0.0001
