#{"t_start": 1755487617.6075735, "env_id": "None"}
r,l,t
950.888936,84,4953.447306
686.861781,84,4954.204393
848.927377,84,4954.965492
965.88613,84,4955.729274
835.081799,84,4956.520339
785.40382,84,4957.384854
958.39617,84,4958.179855
938.725502,84,4958.986277
989.78439,84,4959.778702
1061.522783,84,4960.620538
960.214048,84,4961.406693
911.694318,84,4962.204684
997.036695,84,4962.983699
976.809703,84,4963.751717
1002.425872,84,4964.690052
937.97875,84,4965.546995
976.814658,84,4966.347427
937.118891,84,4967.170341
1017.63761,84,4967.985218
945.870814,84,4968.809303
932.279884,84,4969.599788
977.704681,84,4970.405914
910.349723,84,4971.271701
864.845071,84,4971.999864
892.444264,84,4972.933186
944.601728,84,4973.676582
845.662513,84,4974.45337
1015.545541,84,4975.204533
850.197394,84,4975.981902
918.790952,84,4976.756856
1049.732335,84,4977.509437
810.625632,84,4978.311036
755.209018,84,4979.091136
825.133854,84,4979.907606
965.282459,84,4980.746976
695.209318,84,4981.593243
984.613479,84,4982.355618
958.488688,84,4983.177276
996.831974,84,4983.928014
871.648786,84,4984.735143
868.755506,84,4985.524405
977.787344,84,4986.390696
1010.844298,84,4987.156745
981.284968,84,4988.021172
918.606603,84,4988.858693
1022.001221,84,4989.68475
918.112436,84,4990.490185
967.174504,84,4991.263439
719.586514,84,4992.132046
977.684875,84,4992.921242
948.353443,84,4993.669703
1053.415045,84,4994.457955
979.964031,84,4995.250712
1015.639963,84,4996.079184
1039.011593,84,4996.842883
1015.351564,84,4997.630318
865.556584,84,4998.37277
984.510666,84,4999.138529
984.298401,84,4999.90714
1062.364372,84,5000.68798
903.98085,84,5001.402007
847.235258,84,5002.203396
795.424565,84,5002.960161
1024.84077,84,5003.758325
998.018861,84,5004.508687
902.241806,84,5005.353955
945.178155,84,5006.115399
966.142049,84,5006.88115
902.763957,84,5007.619876
855.268757,84,5008.47824
966.243075,84,5009.261687
1007.296372,84,5010.026219
943.650698,84,5010.846091
1014.814012,84,5011.652532
1015.92876,84,5012.47765
981.93249,84,5013.279289
1054.559208,84,5014.032427
888.324183,84,5014.890403
980.760185,84,5015.736692
926.602963,84,5016.571932
980.672625,84,5017.377244
997.373449,84,5018.200106
948.455482,84,5018.999799
943.856448,84,5019.817638
842.497795,84,5020.578629
782.745911,84,5021.329324
985.313835,84,5022.133259
990.595287,84,5023.048533
839.127194,84,5023.847561
787.310959,84,5024.595136
866.604167,84,5025.370265
892.527725,84,5026.1263
612.13988,84,5026.911531
990.715493,84,5027.657202
760.076643,84,5028.423257
861.259205,84,5029.211304
883.294053,84,5030.029028
980.018801,84,5030.769034
809.241056,84,5031.531679
1028.759312,84,5032.417177
863.668191,84,5033.264191
878.632442,84,5034.112626
967.2317,84,5035.005843
937.489527,84,5035.979797
962.407358,84,5036.857772
1035.515742,84,5037.650263
749.740174,84,5038.421726
865.316751,84,5039.214796
932.495323,84,5040.025536
962.435272,84,5040.808474
973.345481,84,5041.595565
851.3823,84,5042.371558
940.320114,84,5043.115152
907.212712,84,5043.878684
961.147066,84,5044.745573
906.282339,84,5045.492531
908.022708,84,5046.354865
921.828167,84,5047.133959
972.880514,84,5047.940004
913.006303,84,5048.720169
868.464921,84,5049.663036
990.105939,84,5050.476882
964.31772,84,5051.327707
916.548557,84,5052.315575
1070.647896,84,5053.248681
999.407807,84,5054.129915
1035.418367,84,5054.974175
796.516589,84,5055.822483
1026.071396,84,5056.650024
914.085504,84,5057.469359
818.026794,84,5058.22431
837.641896,84,5059.095799
942.479147,84,5059.910994
960.285096,84,5060.74086
990.654321,84,5061.530242
979.262468,84,5062.347541
978.111431,84,5063.163089
971.23089,84,5064.033983
969.863637,84,5064.840463
1005.020595,84,5065.622859
812.33534,84,5066.428865
821.923159,84,5067.198019
675.222643,84,5068.10552
935.653107,84,5068.958949
962.727332,84,5069.718414
1015.554407,84,5070.480975
1004.950846,84,5071.275873
922.348912,84,5072.13799
952.019721,84,5072.970096
917.657008,84,5073.758775
952.107134,84,5074.569463
1045.898841,84,5075.350326
937.76577,84,5076.201827
743.633577,84,5077.101589
1002.925421,84,5078.020737
1012.832212,84,5078.884009
992.483949,84,5079.652393
994.738491,84,5080.424128
1045.251193,84,5081.246367
961.873027,84,5082.012231
977.735236,84,5082.809357
973.154865,84,5083.666098
918.887975,84,5084.599951
970.816121,84,5085.459393
947.898373,84,5086.33813
966.602342,84,5087.316569
953.968295,84,5088.154229
958.675209,84,5088.91756
1098.472642,84,5089.888328
946.909854,84,5090.692767
980.493895,84,5091.606552
915.941545,84,5092.589626
933.039067,84,5093.376523
977.024865,84,5094.170977
933.335674,84,5095.019736
956.888929,84,5095.967429
1059.029075,84,5097.359853
992.077982,84,5098.383155
1058.659715,84,5099.471303
817.861954,84,5100.405562
