time/episodes,time/time_elapsed,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates
5141,2664,0.05,7.0878945,162,431844,84.0,0.13882261514663696,0.0001,107935
5142,2664,0.05,7.06225689,162,431928,84.0,0.05945894867181778,0.0001,107956
5143,2665,0.05,7.13277937,162,432012,84.0,2.8324379920959473,0.0001,107977
5144,2665,0.05,7.18185852,162,432096,84.0,0.08098021149635315,0.0001,107998
5145,2666,0.05,7.18778366,162,432180,84.0,2.991974353790283,0.0001,108019
5146,2666,0.05,7.237022410000001,162,432264,84.0,0.16607090830802917,0.0001,108040
5147,2667,0.05,7.267483810000001,162,432348,84.0,2.9741008281707764,0.0001,108061
5148,2667,0.05,7.26768885,162,432432,84.0,0.09568802267313004,0.0001,108082
5149,2668,0.05,7.260608490000001,162,432516,84.0,3.0732429027557373,0.0001,108103
5150,2669,0.05,7.238926540000001,162,432600,84.0,2.7752246856689453,0.0001,108124
5151,2669,0.05,7.2385939000000015,162,432684,84.0,0.2937902808189392,0.0001,108145
5152,2669,0.05,7.268748550000001,162,432768,84.0,0.2972676753997803,0.0001,108166
5153,2670,0.05,7.347680200000001,162,432852,84.0,2.923476219177246,0.0001,108187
5154,2671,0.05,7.35856635,162,432936,84.0,0.12432582676410675,0.0001,108208
5155,2671,0.05,7.3959394299999985,162,433020,84.0,0.05985652282834053,0.0001,108229
5156,2672,0.05,7.414071249999998,162,433104,84.0,0.17657068371772766,0.0001,108250
5157,2672,0.05,7.4335198999999985,162,433188,84.0,5.917572021484375,0.0001,108271
5158,2673,0.05,7.452667719999999,162,433272,84.0,0.09741359949111938,0.0001,108292
5159,2673,0.05,7.55655638,162,433356,84.0,3.050710678100586,0.0001,108313
5160,2674,0.05,7.5117496500000005,162,433440,84.0,0.1011870726943016,0.0001,108334
5161,2674,0.05,7.5521809399999995,162,433524,84.0,3.1635823249816895,0.0001,108355
5162,2675,0.05,7.50147014,162,433608,84.0,0.07963865250349045,0.0001,108376
5163,2676,0.05,7.444294609999998,162,433692,84.0,0.195794939994812,0.0001,108397
5164,2676,0.05,7.44023761,162,433776,84.0,0.061938196420669556,0.0001,108418
5165,2677,0.05,7.44572569,162,433860,84.0,2.8229267597198486,0.0001,108439
5166,2677,0.05,7.376696339999999,162,433944,84.0,0.34808051586151123,0.0001,108460
5167,2678,0.05,7.41697136,162,434028,84.0,0.1371433138847351,0.0001,108481
5168,2678,0.05,7.397681109999997,162,434112,84.0,0.2686266601085663,0.0001,108502
5169,2679,0.05,7.410359799999998,162,434196,84.0,3.095416784286499,0.0001,108523
5170,2679,0.05,7.39334099,162,434280,84.0,0.0915956199169159,0.0001,108544
5171,2680,0.05,7.314421359999998,162,434364,84.0,0.24821901321411133,0.0001,108565
5172,2680,0.05,7.262609569999999,162,434448,84.0,2.8884544372558594,0.0001,108586
5173,2681,0.05,7.3098204199999985,162,434532,84.0,0.20199346542358398,0.0001,108607
5174,2681,0.05,7.31296431,162,434616,84.0,9.140982627868652,0.0001,108628
5175,2682,0.05,7.426389079999999,162,434700,84.0,0.10761665552854538,0.0001,108649
5176,2682,0.05,7.440229840000001,162,434784,84.0,0.498887836933136,0.0001,108670
5177,2683,0.05,7.449999150000001,162,434868,84.0,0.11669155210256577,0.0001,108691
5178,2684,0.05,7.48759945,162,434952,84.0,0.24579855799674988,0.0001,108712
5179,2684,0.05,7.457225429999999,162,435036,84.0,0.04988798126578331,0.0001,108733
5180,2685,0.05,7.4692068,162,435120,84.0,0.1773131787776947,0.0001,108754
5181,2685,0.05,7.4943247600000005,162,435204,84.0,0.06262065470218658,0.0001,108775
5182,2686,0.05,7.515423049999999,162,435288,84.0,0.12378515303134918,0.0001,108796
5183,2687,0.05,7.56220374,162,435372,84.0,0.14073599874973297,0.0001,108817
5184,2687,0.05,7.541341930000001,162,435456,84.0,6.598471164703369,0.0001,108838
5185,2688,0.05,7.52156819,162,435540,84.0,3.042721748352051,0.0001,108859
5186,2688,0.05,7.53074304,162,435624,84.0,2.809340476989746,0.0001,108880
5187,2689,0.05,7.553179789999999,162,435708,84.0,0.0942642092704773,0.0001,108901
5188,2689,0.05,7.59295305,162,435792,84.0,2.6893842220306396,0.0001,108922
5189,2690,0.05,7.567250840000001,162,435876,84.0,3.000490665435791,0.0001,108943
5190,2690,0.05,7.591436279999999,162,435960,84.0,0.16971386969089508,0.0001,108964
5191,2691,0.05,7.566100490000001,162,436044,84.0,0.14373786747455597,0.0001,108985
5192,2691,0.05,7.56606995,162,436128,84.0,0.10427907854318619,0.0001,109006
5193,2692,0.05,7.611239760000001,162,436212,84.0,0.47848841547966003,0.0001,109027
5194,2692,0.05,7.76065602,162,436296,84.0,0.04978349059820175,0.0001,109048
5195,2693,0.05,7.76305132,162,436380,84.0,5.874061584472656,0.0001,109069
5196,2694,0.05,7.701122579999999,162,436464,84.0,0.0572713166475296,0.0001,109090
5197,2694,0.05,7.6438639099999985,162,436548,84.0,3.0894088745117188,0.0001,109111
5198,2695,0.05,7.570578899999999,162,436632,84.0,0.04514605924487114,0.0001,109132
5199,2695,0.05,7.57725642,162,436716,84.0,0.35979777574539185,0.0001,109153
5200,2696,0.05,7.61107366,162,436800,84.0,0.20352093875408173,0.0001,109174
5201,2696,0.05,7.65780391,162,436884,84.0,0.09614400565624237,0.0001,109195
5202,2697,0.05,7.63501763,162,436968,84.0,0.2575693130493164,0.0001,109216
5203,2697,0.05,7.550029070000002,162,437052,84.0,0.09157472848892212,0.0001,109237
5204,2698,0.05,7.57904908,162,437136,84.0,0.19880828261375427,0.0001,109258
5205,2698,0.05,7.5861246200000005,162,437220,84.0,0.2744438052177429,0.0001,109279
5206,2699,0.05,7.5891375000000005,162,437304,84.0,0.04815831035375595,0.0001,109300
5207,2699,0.05,7.595102800000001,162,437388,84.0,0.08716067671775818,0.0001,109321
5208,2700,0.05,7.40418172,162,437472,84.0,0.09568807482719421,0.0001,109342
5209,2700,0.05,7.407590380000001,162,437556,84.0,0.08477018773555756,0.0001,109363
5210,2701,0.05,7.40743883,162,437640,84.0,2.8861682415008545,0.0001,109384
5211,2701,0.05,7.376650350000001,162,437724,84.0,2.828702449798584,0.0001,109405
5212,2702,0.05,7.401707800000001,162,437808,84.0,0.1490599811077118,0.0001,109426
5213,2702,0.05,7.36902645,162,437892,84.0,0.20093074440956116,0.0001,109447
5214,2703,0.05,7.34412523,162,437976,84.0,0.08940637111663818,0.0001,109468
5215,2703,0.05,7.362515419999999,162,438060,84.0,2.9358158111572266,0.0001,109489
5216,2704,0.05,7.446387759999999,162,438144,84.0,0.09259975701570511,0.0001,109510
5217,2704,0.05,7.39765188,162,438228,84.0,2.8231313228607178,0.0001,109531
5218,2705,0.05,7.31646163,162,438312,84.0,0.03458528593182564,0.0001,109552
5219,2706,0.05,7.358599580000001,162,438396,84.0,0.0716245174407959,0.0001,109573
5220,2706,0.05,7.32239809,161,438480,84.0,0.08430032432079315,0.0001,109594
5221,2707,0.05,7.3039200200000005,161,438564,84.0,0.371975302696228,0.0001,109615
5222,2707,0.05,7.30626524,161,438648,84.0,0.2183813899755478,0.0001,109636
5223,2708,0.05,7.40641748,161,438732,84.0,0.17269349098205566,0.0001,109657
5224,2708,0.05,7.3472072100000005,161,438816,84.0,8.82906723022461,0.0001,109678
5225,2709,0.05,7.31050433,161,438900,84.0,0.21221958100795746,0.0001,109699
5226,2709,0.05,7.281332360000001,161,438984,84.0,2.6543965339660645,0.0001,109720
5227,2710,0.05,7.309946180000001,161,439068,84.0,0.09097041189670563,0.0001,109741
5228,2710,0.05,7.28821908,162,439152,84.0,0.11857466399669647,0.0001,109762
5229,2711,0.05,7.1409581200000005,162,439236,84.0,0.10642211139202118,0.0001,109783
5230,2711,0.05,7.168629910000001,162,439320,84.0,0.5423125624656677,0.0001,109804
5231,2712,0.05,7.224383129999999,162,439404,84.0,0.08374041318893433,0.0001,109825
5232,2712,0.05,7.1963222,162,439488,84.0,2.8524460792541504,0.0001,109846
5233,2713,0.05,7.195716859999999,162,439572,84.0,0.2101389765739441,0.0001,109867
5234,2713,0.05,7.22223842,162,439656,84.0,0.08828385174274445,0.0001,109888
5235,2714,0.05,7.15513333,161,439740,84.0,0.09515756368637085,0.0001,109909
5236,2714,0.05,7.12932686,161,439824,84.0,0.07492774724960327,0.0001,109930
5237,2715,0.05,7.13822914,162,439908,84.0,5.98841667175293,0.0001,109951
5238,2715,0.05,7.179475690000001,162,439992,84.0,0.09364847093820572,0.0001,109972
5239,2716,0.05,7.239006410000002,161,440076,84.0,0.16485774517059326,0.0001,109993
5240,2717,0.05,7.355014040000001,161,440160,84.0,0.036508142948150635,0.0001,110014
5241,2717,0.05,7.316551460000002,161,440244,84.0,2.9711754322052,0.0001,110035
5242,2718,0.05,7.314885870000001,161,440328,84.0,0.07856090366840363,0.0001,110056
5243,2718,0.05,7.242712580000001,161,440412,84.0,0.11681938171386719,0.0001,110077
5244,2719,0.05,7.249857090000001,161,440496,84.0,2.8550281524658203,0.0001,110098
5245,2719,0.05,7.2289629,161,440580,84.0,0.0847497284412384,0.0001,110119
5246,2720,0.05,7.174248809999999,161,440664,84.0,2.8475804328918457,0.0001,110140
5247,2720,0.05,7.1764410299999986,161,440748,84.0,0.17804521322250366,0.0001,110161
5248,2721,0.05,7.14863266,161,440832,84.0,0.06806501746177673,0.0001,110182
5249,2721,0.05,7.178620459999999,161,440916,84.0,2.833939552307129,0.0001,110203
5250,2722,0.05,7.1886487599999995,161,441000,84.0,0.29321062564849854,0.0001,110224
5251,2722,0.05,7.306185060000001,161,441084,84.0,2.7868945598602295,0.0001,110245
5252,2723,0.05,7.315065580000001,161,441168,84.0,0.11535866558551788,0.0001,110266
5253,2723,0.05,7.26165713,161,441252,84.0,2.919100046157837,0.0001,110287
5254,2724,0.05,7.256525970000001,161,441336,84.0,2.854912042617798,0.0001,110308
5255,2724,0.05,7.206151260000001,161,441420,84.0,2.8549938201904297,0.0001,110329
5256,2725,0.05,7.2131539700000005,161,441504,84.0,3.0671215057373047,0.0001,110350
5257,2726,0.05,7.196399440000001,161,441588,84.0,0.23110339045524597,0.0001,110371
5258,2726,0.05,7.192261080000001,161,441672,84.0,2.9106228351593018,0.0001,110392
5259,2727,0.05,7.201713150000001,161,441756,84.0,2.8781254291534424,0.0001,110413
5260,2727,0.05,7.214757119999999,161,441840,84.0,0.12346982955932617,0.0001,110434
5261,2728,0.05,7.21199803,161,441924,84.0,2.6982157230377197,0.0001,110455
5262,2729,0.05,7.22653463,161,442008,84.0,0.07277418673038483,0.0001,110476
5263,2729,0.05,7.245080779999999,161,442092,84.0,0.06649845838546753,0.0001,110497
5264,2730,0.05,7.25900126,161,442176,84.0,2.7946314811706543,0.0001,110518
5265,2731,0.05,7.37012552,161,442260,84.0,0.09377934783697128,0.0001,110539
5266,2731,0.05,7.43073639,161,442344,84.0,5.581402778625488,0.0001,110560
5267,2732,0.05,7.42077503,161,442428,84.0,0.19509531557559967,0.0001,110581
5268,2733,0.05,7.455407699999999,161,442512,84.0,2.85929536819458,0.0001,110602
5269,2733,0.05,7.47863014,161,442596,84.0,2.8720920085906982,0.0001,110623
5270,2734,0.05,7.484164440000001,161,442680,84.0,0.14994654059410095,0.0001,110644
5271,2734,0.05,7.509616170000002,161,442764,84.0,2.8230535984039307,0.0001,110665
5272,2735,0.05,7.505638340000002,161,442848,84.0,0.3943074345588684,0.0001,110686
5273,2736,0.05,7.53667867,161,442932,84.0,0.06699743866920471,0.0001,110707
5274,2736,0.05,7.53889307,161,443016,84.0,2.858977794647217,0.0001,110728
5275,2737,0.05,7.476645449999999,161,443100,84.0,0.041884895414114,0.0001,110749
5276,2738,0.05,7.47728452,161,443184,84.0,0.14934131503105164,0.0001,110770
5277,2738,0.05,7.531715660000001,161,443268,84.0,0.076081782579422,0.0001,110791
5278,2739,0.05,7.511191540000001,161,443352,84.0,0.24788309633731842,0.0001,110812
5279,2740,0.05,7.500442499999999,161,443436,84.0,3.0174036026000977,0.0001,110833
5280,2740,0.05,7.492573690000001,161,443520,84.0,0.18481945991516113,0.0001,110854
5281,2741,0.05,7.455758010000002,161,443604,84.0,0.15144522488117218,0.0001,110875
5282,2741,0.05,7.46416371,161,443688,84.0,0.06065411865711212,0.0001,110896
5283,2742,0.05,7.37030686,161,443772,84.0,0.10647640377283096,0.0001,110917
5284,2743,0.05,7.38946351,161,443856,84.0,0.08022411912679672,0.0001,110938
5285,2743,0.05,7.445929529999998,161,443940,84.0,2.764808416366577,0.0001,110959
5286,2744,0.05,7.4626674899999985,161,444024,84.0,0.1452019214630127,0.0001,110980
5287,2744,0.05,7.46450376,161,444108,84.0,0.12313031405210495,0.0001,111001
5288,2745,0.05,7.444479289999999,161,444192,84.0,0.10088662058115005,0.0001,111022
5289,2746,0.05,7.46264195,161,444276,84.0,0.11737623065710068,0.0001,111043
5290,2746,0.05,7.41217227,161,444360,84.0,2.85030198097229,0.0001,111064
5291,2747,0.05,7.440566799999999,161,444444,84.0,0.15387466549873352,0.0001,111085
5292,2747,0.05,7.46169411,161,444528,84.0,0.1313304305076599,0.0001,111106
5293,2748,0.05,7.471425209999999,161,444612,84.0,0.08541489392518997,0.0001,111127
5294,2749,0.05,7.34142695,161,444696,84.0,0.08383745700120926,0.0001,111148
5295,2749,0.05,7.371889479999998,161,444780,84.0,0.06560084968805313,0.0001,111169
5296,2750,0.05,7.409509269999998,161,444864,84.0,0.17784598469734192,0.0001,111190
5297,2750,0.05,7.441230749999999,161,444948,84.0,0.0704895630478859,0.0001,111211
5298,2751,0.05,7.466587719999998,161,445032,84.0,2.9466991424560547,0.0001,111232
5299,2752,0.05,7.4920984299999995,161,445116,84.0,0.04960975423455238,0.0001,111253
5300,2752,0.05,7.48197158,161,445200,84.0,0.10462368279695511,0.0001,111274
5301,2753,0.05,7.463847089999999,161,445284,84.0,0.1889345943927765,0.0001,111295
5302,2753,0.05,7.510436500000001,161,445368,84.0,0.10099134594202042,0.0001,111316
5303,2754,0.05,7.54519948,161,445452,84.0,0.2016008347272873,0.0001,111337
5304,2754,0.05,7.4960073,161,445536,84.0,0.06590607762336731,0.0001,111358
5305,2755,0.05,7.494602709999999,161,445620,84.0,0.2017754763364792,0.0001,111379
5306,2755,0.05,7.471700879999999,161,445704,84.0,2.8533644676208496,0.0001,111400
5307,2756,0.05,7.46882133,161,445788,84.0,3.1438045501708984,0.0001,111421
5308,2757,0.05,7.5263586600000005,161,445872,84.0,0.14847144484519958,0.0001,111442
5309,2757,0.05,7.543555680000001,161,445956,84.0,0.37473973631858826,0.0001,111463
5310,2758,0.05,7.532492670000002,161,446040,84.0,5.9167094230651855,0.0001,111484
5311,2758,0.05,7.609834019999999,161,446124,84.0,2.7052056789398193,0.0001,111505
5312,2759,0.05,7.4898674199999995,161,446208,84.0,5.837207317352295,0.0001,111526
5313,2759,0.05,7.500088999999999,161,446292,84.0,0.3264649510383606,0.0001,111547
5314,2760,0.05,7.4579464699999996,161,446376,84.0,2.720121145248413,0.0001,111568
5315,2761,0.05,7.490515970000001,161,446460,84.0,0.050877928733825684,0.0001,111589
5316,2761,0.05,7.40353375,161,446544,84.0,0.1210731491446495,0.0001,111610
5317,2762,0.05,7.42862509,161,446628,84.0,0.09768074750900269,0.0001,111631
5318,2762,0.05,7.565295539999999,161,446712,84.0,2.8796274662017822,0.0001,111652
5319,2763,0.05,7.537255339999999,161,446796,84.0,0.044977206736803055,0.0001,111673
5320,2763,0.05,7.4942095900000005,161,446880,84.0,2.912381649017334,0.0001,111694
5321,2764,0.05,7.53145051,161,446964,84.0,2.811028003692627,0.0001,111715
5322,2764,0.05,7.55305001,161,447048,84.0,3.1184873580932617,0.0001,111736
5323,2765,0.05,7.56667629,161,447132,84.0,5.743450164794922,0.0001,111757
5324,2765,0.05,7.629404019999999,161,447216,84.0,0.05929283797740936,0.0001,111778
5325,2766,0.05,7.6837722699999995,161,447300,84.0,2.814584970474243,0.0001,111799
5326,2766,0.05,7.68324066,161,447384,84.0,2.788085699081421,0.0001,111820
5327,2767,0.05,7.69412333,161,447468,84.0,0.1898965984582901,0.0001,111841
5328,2767,0.05,7.6802888,161,447552,84.0,0.10032616555690765,0.0001,111862
5329,2768,0.05,7.712792049999999,161,447636,84.0,0.1840960532426834,0.0001,111883
5330,2768,0.05,7.753623329999998,161,447720,84.0,5.725905895233154,0.0001,111904
5331,2769,0.05,7.69110327,161,447804,84.0,0.061287544667720795,0.0001,111925
5332,2770,0.05,7.72231588,161,447888,84.0,0.09670403599739075,0.0001,111946
5333,2770,0.05,7.70528888,161,447972,84.0,0.11283698678016663,0.0001,111967
5334,2771,0.05,7.673187160000002,161,448056,84.0,2.7538087368011475,0.0001,111988
5335,2771,0.05,7.650145470000002,161,448140,84.0,2.655717134475708,0.0001,112009
5336,2772,0.05,7.670118820000002,161,448224,84.0,0.16784605383872986,0.0001,112030
5337,2772,0.05,7.667533960000001,161,448308,84.0,0.07001858949661255,0.0001,112051
5338,2773,0.05,7.558545260000001,161,448392,84.0,2.8806726932525635,0.0001,112072
5339,2773,0.05,7.56477003,161,448476,84.0,2.7308411598205566,0.0001,112093
5340,2774,0.05,7.55356677,161,448560,84.0,2.7978782653808594,0.0001,112114
5341,2774,0.05,7.566096570000001,161,448644,84.0,0.10199007391929626,0.0001,112135
5342,2775,0.05,7.632424200000002,161,448728,84.0,0.09842042624950409,0.0001,112156
5343,2775,0.05,7.66445016,161,448812,84.0,0.10448598861694336,0.0001,112177
5344,2776,0.05,7.6731302900000005,161,448896,84.0,0.10128281265497208,0.0001,112198
5345,2776,0.05,7.62592977,161,448980,84.0,0.13555172085762024,0.0001,112219
5346,2777,0.05,7.6046027,161,449064,84.0,2.7558133602142334,0.0001,112240
5347,2777,0.05,7.620803850000001,161,449148,84.0,0.09751763939857483,0.0001,112261
5348,2778,0.05,7.691307660000001,161,449232,84.0,0.1367877721786499,0.0001,112282
5349,2778,0.05,7.6619307700000014,161,449316,84.0,0.03156750276684761,0.0001,112303
5350,2779,0.05,7.639459290000001,161,449400,84.0,0.060389988124370575,0.0001,112324
5351,2780,0.05,7.536613840000001,161,449484,84.0,0.19470623135566711,0.0001,112345
5352,2780,0.05,7.5373781300000005,161,449568,84.0,2.958285331726074,0.0001,112366
5353,2781,0.05,7.53587504,161,449652,84.0,0.16334529221057892,0.0001,112387
5354,2781,0.05,7.506171559999999,161,449736,84.0,2.7782039642333984,0.0001,112408
5355,2782,0.05,7.52727142,161,449820,84.0,0.2048225849866867,0.0001,112429
5356,2782,0.05,7.584603509999999,161,449904,84.0,0.23972079157829285,0.0001,112450
5357,2783,0.05,7.597096589999999,161,449988,84.0,0.0882541686296463,0.0001,112471
5358,2784,0.05,7.60792175,161,450072,84.0,5.924083709716797,0.0001,112492
5359,2784,0.05,7.58881407,161,450156,84.0,0.15459148585796356,0.0001,112513
5360,2785,0.05,7.591729919999999,161,450240,84.0,0.09898814558982849,0.0001,112534
5361,2785,0.05,7.55235993,161,450324,84.0,0.03771278262138367,0.0001,112555
5362,2786,0.05,7.580303700000001,161,450408,84.0,0.10248661041259766,0.0001,112576
5363,2786,0.05,7.626113860000001,161,450492,84.0,0.08824949711561203,0.0001,112597
5364,2787,0.05,7.597475810000002,161,450576,84.0,0.10738548636436462,0.0001,112618
5365,2787,0.05,7.5020735100000016,161,450660,84.0,0.0767865926027298,0.0001,112639
5366,2788,0.05,7.503986300000001,161,450744,84.0,2.7795708179473877,0.0001,112660
5367,2788,0.05,7.50505752,161,450828,84.0,2.7416090965270996,0.0001,112681
5368,2789,0.05,7.5242226599999995,161,450912,84.0,0.21011018753051758,0.0001,112702
5369,2789,0.05,7.55684685,161,450996,84.0,3.0141212940216064,0.0001,112723
5370,2790,0.05,7.5786229700000005,161,451080,84.0,0.15007564425468445,0.0001,112744
5371,2790,0.05,7.582153189999999,161,451164,84.0,0.14751267433166504,0.0001,112765
5372,2791,0.05,7.652758590000001,161,451248,84.0,2.8725132942199707,0.0001,112786
5373,2791,0.05,7.608425520000001,161,451332,84.0,0.10302902013063431,0.0001,112807
5374,2792,0.05,7.616813940000001,161,451416,84.0,0.0567534938454628,0.0001,112828
5375,2793,0.05,7.56474894,161,451500,84.0,0.12989266216754913,0.0001,112849
5376,2793,0.05,7.555701330000001,161,451584,84.0,0.10697362571954727,0.0001,112870
5377,2794,0.05,7.51211582,161,451668,84.0,0.06714082509279251,0.0001,112891
5378,2794,0.05,7.5163178,161,451752,84.0,0.11215147376060486,0.0001,112912
5379,2795,0.05,7.50903848,161,451836,84.0,0.0885685384273529,0.0001,112933
5380,2795,0.05,7.5213579400000015,161,451920,84.0,0.08462229371070862,0.0001,112954
5381,2796,0.05,7.560574980000001,161,452004,84.0,0.09118996560573578,0.0001,112975
5382,2796,0.05,7.574369690000001,161,452088,84.0,0.04759569838643074,0.0001,112996
5383,2797,0.05,7.61595309,161,452172,84.0,0.14430217444896698,0.0001,113017
5384,2797,0.05,7.58946496,161,452256,84.0,2.6505212783813477,0.0001,113038
5385,2798,0.05,7.589920459999998,161,452340,84.0,0.07951022684574127,0.0001,113059
5386,2798,0.05,7.602069449999999,161,452424,84.0,0.07317130267620087,0.0001,113080
5387,2799,0.05,7.584497679999999,161,452508,84.0,0.275430291891098,0.0001,113101
5388,2799,0.05,7.5775274999999995,161,452592,84.0,0.14859262108802795,0.0001,113122
5389,2800,0.05,7.617137939999999,161,452676,84.0,0.06352032721042633,0.0001,113143
5390,2800,0.05,7.632463189999999,161,452760,84.0,0.2246607542037964,0.0001,113164
5391,2801,0.05,7.596157309999999,161,452844,84.0,0.29846274852752686,0.0001,113185
5392,2802,0.05,7.6038532499999985,161,452928,84.0,0.0612604096531868,0.0001,113206
5393,2802,0.05,7.5153735899999985,161,453012,84.0,0.20786044001579285,0.0001,113227
5394,2803,0.05,7.537639800000001,161,453096,84.0,0.05943983048200607,0.0001,113248
5395,2803,0.05,7.52944804,161,453180,84.0,2.902752161026001,0.0001,113269
5396,2804,0.05,7.52986506,161,453264,84.0,0.09798397123813629,0.0001,113290
5397,2804,0.05,7.53056797,161,453348,84.0,0.08623163402080536,0.0001,113311
5398,2805,0.05,7.561744759999999,161,453432,84.0,0.12610654532909393,0.0001,113332
5399,2806,0.05,7.557614139999999,161,453516,84.0,0.09323044866323471,0.0001,113353
5400,2806,0.05,7.503432749999999,161,453600,84.0,0.17507848143577576,0.0001,113374
5401,2807,0.05,7.54162711,161,453684,84.0,2.807558298110962,0.0001,113395
5402,2807,0.05,7.548488449999999,161,453768,84.0,0.07798244804143906,0.0001,113416
5403,2808,0.05,7.666718400000001,161,453852,84.0,0.07742908596992493,0.0001,113437
5404,2808,0.05,7.716219429999999,161,453936,84.0,2.8366520404815674,0.0001,113458
5405,2809,0.05,7.7686816499999996,161,454020,84.0,0.05357787013053894,0.0001,113479
5406,2809,0.05,7.78943036,161,454104,84.0,2.7477219104766846,0.0001,113500
5407,2810,0.05,7.807169769999999,161,454188,84.0,2.665635824203491,0.0001,113521
5408,2810,0.05,7.8029512799999985,161,454272,84.0,0.10750037431716919,0.0001,113542
5409,2811,0.05,7.78092582,161,454356,84.0,0.07103981077671051,0.0001,113563
5410,2811,0.05,7.780614619999999,161,454440,84.0,0.12556122243404388,0.0001,113584
5411,2812,0.05,7.7099255399999995,161,454524,84.0,0.07524250447750092,0.0001,113605
5412,2812,0.05,7.74746894,161,454608,84.0,0.0478869304060936,0.0001,113626
5413,2813,0.05,7.720891419999999,161,454692,84.0,0.17687150835990906,0.0001,113647
5414,2814,0.05,7.768174459999999,161,454776,84.0,0.14413771033287048,0.0001,113668
5415,2814,0.05,7.718930069999999,161,454860,84.0,0.06876260787248611,0.0001,113689
5416,2815,0.05,7.70902391,161,454944,84.0,2.635746955871582,0.0001,113710
5417,2815,0.05,7.66407848,161,455028,84.0,0.1503504514694214,0.0001,113731
5418,2816,0.05,7.564135829999999,161,455112,84.0,2.7637593746185303,0.0001,113752
5419,2816,0.05,7.611940459999999,161,455196,84.0,2.969517230987549,0.0001,113773
5420,2817,0.05,7.658382849999999,161,455280,84.0,0.10487951338291168,0.0001,113794
5421,2817,0.05,7.65847228,161,455364,84.0,0.2686261534690857,0.0001,113815
5422,2818,0.05,7.653602199999999,161,455448,84.0,2.8752429485321045,0.0001,113836
5423,2818,0.05,7.6716859799999995,161,455532,84.0,8.15305233001709,0.0001,113857
5424,2819,0.05,7.643833340000001,161,455616,84.0,0.07507547736167908,0.0001,113878
5425,2819,0.05,7.63861035,161,455700,84.0,0.10211333632469177,0.0001,113899
5426,2820,0.05,7.592384480000001,161,455784,84.0,2.8718082904815674,0.0001,113920
5427,2820,0.05,7.54551645,161,455868,84.0,0.11673016846179962,0.0001,113941
5428,2821,0.05,7.574885,161,455952,84.0,2.741060972213745,0.0001,113962
5429,2822,0.05,7.56561058,161,456036,84.0,2.709315776824951,0.0001,113983
5430,2822,0.05,7.5407987400000005,161,456120,84.0,2.891883134841919,0.0001,114004
5431,2823,0.05,7.5970749699999995,161,456204,84.0,0.12854745984077454,0.0001,114025
5432,2823,0.05,7.6137554,161,456288,84.0,0.06540340185165405,0.0001,114046
5433,2824,0.05,7.619087049999999,161,456372,84.0,0.261171817779541,0.0001,114067
5434,2824,0.05,7.662631089999999,161,456456,84.0,2.6037089824676514,0.0001,114088
5435,2825,0.05,7.683084789999999,161,456540,84.0,0.044704586267471313,0.0001,114109
5436,2825,0.05,7.675188479999999,161,456624,84.0,0.030170833691954613,0.0001,114130
5437,2826,0.05,7.677293829999999,161,456708,84.0,2.698823928833008,0.0001,114151
5438,2826,0.05,7.78003062,161,456792,84.0,0.0767962634563446,0.0001,114172
5439,2827,0.05,7.76128989,161,456876,84.0,2.837003707885742,0.0001,114193
5440,2827,0.05,7.738124299999999,161,456960,84.0,0.05282934755086899,0.0001,114214
5441,2828,0.05,7.73406318,161,457044,84.0,0.12274249643087387,0.0001,114235
5442,2828,0.05,7.685703920000001,161,457128,84.0,5.913593292236328,0.0001,114256
5443,2829,0.05,7.65884836,161,457212,84.0,0.2794170081615448,0.0001,114277
5444,2829,0.05,7.655242439999999,161,457296,84.0,0.0791177898645401,0.0001,114298
5445,2830,0.05,7.725949639999999,161,457380,84.0,0.09382623434066772,0.0001,114319
5446,2831,0.05,7.73133565,161,457464,84.0,0.14420777559280396,0.0001,114340
5447,2831,0.05,7.745923489999999,161,457548,84.0,5.460066318511963,0.0001,114361
5448,2832,0.05,7.72230632,161,457632,84.0,0.0718008279800415,0.0001,114382
5449,2832,0.05,7.735490469999999,161,457716,84.0,0.29196345806121826,0.0001,114403
5450,2833,0.05,7.747489680000001,161,457800,84.0,5.888742446899414,0.0001,114424
5451,2833,0.05,7.739766460000001,161,457884,84.0,5.449700355529785,0.0001,114445
5452,2834,0.05,7.728795830000001,161,457968,84.0,0.33046069741249084,0.0001,114466
5453,2834,0.05,7.731953450000001,161,458052,84.0,2.8368964195251465,0.0001,114487
5454,2835,0.05,7.799471870000001,161,458136,84.0,0.10767106711864471,0.0001,114508
5455,2836,0.05,7.78706817,161,458220,84.0,0.06099428981542587,0.0001,114529
5456,2836,0.05,7.704999730000001,161,458304,84.0,0.13562874495983124,0.0001,114550
5457,2837,0.05,7.727020250000001,161,458388,84.0,2.746349573135376,0.0001,114571
5458,2837,0.05,7.713028,161,458472,84.0,0.19321714341640472,0.0001,114592
5459,2838,0.05,7.73010038,161,458556,84.0,0.06287065893411636,0.0001,114613
5460,2838,0.05,7.7075747,161,458640,84.0,0.09359952807426453,0.0001,114634
5461,2839,0.05,7.813972540000001,161,458724,84.0,0.21699605882167816,0.0001,114655
5462,2839,0.05,7.80010299,161,458808,84.0,0.1266299933195114,0.0001,114676
