time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/learning_rate,train/loss
7772,84.0,4065,160,14.946750869999999,0.05,652848,163186,0.0001,0.07811719924211502
7773,84.0,4065,160,14.960344599999999,0.05,652932,163207,0.0001,2.4808480739593506
7774,84.0,4066,160,14.912841129999999,0.05,653016,163228,0.0001,0.08563897013664246
7775,84.0,4066,160,14.929535170000001,0.05,653100,163249,0.0001,0.031248096376657486
7776,84.0,4067,160,15.20419347,0.05,653184,163270,0.0001,0.26851511001586914
7777,84.0,4067,160,15.139835820000004,0.05,653268,163291,0.0001,0.08810602873563766
7778,84.0,4068,160,15.123322510000001,0.05,653352,163312,0.0001,2.5313918590545654
7779,84.0,4069,160,15.18518806,0.05,653436,163333,0.0001,4.895801544189453
7780,84.0,4069,160,15.01960317,0.05,653520,163354,0.0001,2.506538152694702
7781,84.0,4070,160,15.01181729,0.05,653604,163375,0.0001,0.027685025706887245
7782,84.0,4070,160,15.13140435,0.05,653688,163396,0.0001,0.10560181736946106
7783,84.0,4071,160,15.213057730000001,0.05,653772,163417,0.0001,0.05095289647579193
7784,84.0,4071,160,15.120841029999994,0.05,653856,163438,0.0001,0.3897877335548401
7785,84.0,4072,160,14.758167029999997,0.05,653940,163459,0.0001,3.1154367923736572
7786,84.0,4072,160,14.977400819999996,0.05,654024,163480,0.0001,2.870816946029663
7787,84.0,4073,160,14.961987949999997,0.05,654108,163501,0.0001,0.0399312898516655
7788,84.0,4073,160,14.92592134,0.05,654192,163522,0.0001,5.430630683898926
7789,84.0,4074,160,14.602506490000001,0.05,654276,163543,0.0001,0.06180814281105995
7790,84.0,4074,160,14.62679595,0.05,654360,163564,0.0001,0.09948061406612396
7791,84.0,4075,160,14.347562590000003,0.05,654444,163585,0.0001,0.017979223281145096
7792,84.0,4076,160,14.070703210000001,0.05,654528,163606,0.0001,2.3351497650146484
7793,84.0,4076,160,14.173407060000002,0.05,654612,163627,0.0001,0.045386798679828644
7794,84.0,4077,160,14.091791670000003,0.05,654696,163648,0.0001,0.13955910503864288
7795,84.0,4077,160,14.186591029999999,0.05,654780,163669,0.0001,0.14408189058303833
7796,84.0,4078,160,14.38647011,0.05,654864,163690,0.0001,2.6357924938201904
7797,84.0,4079,160,14.114498170000001,0.05,654948,163711,0.0001,4.923816204071045
7798,84.0,4079,160,14.299057050000002,0.05,655032,163732,0.0001,4.948862075805664
7799,84.0,4080,160,14.397486630000003,0.05,655116,163753,0.0001,2.979857921600342
7800,84.0,4081,160,14.132253170000004,0.05,655200,163774,0.0001,2.7732245922088623
7801,84.0,4081,160,14.175251160000002,0.05,655284,163795,0.0001,5.134293556213379
7802,84.0,4082,160,14.320406040000002,0.05,655368,163816,0.0001,0.09251689910888672
7803,84.0,4082,160,14.130164920000002,0.05,655452,163837,0.0001,0.03460085764527321
7804,84.0,4083,160,14.16708554,0.05,655536,163858,0.0001,0.025766007602214813
7805,84.0,4084,160,14.435219320000003,0.05,655620,163879,0.0001,0.12761129438877106
7806,84.0,4084,160,14.586025200000003,0.05,655704,163900,0.0001,0.031791865825653076
7807,84.0,4085,160,14.710697740000002,0.05,655788,163921,0.0001,0.02513831853866577
7808,84.0,4085,160,14.646106020000001,0.05,655872,163942,0.0001,2.475008726119995
7809,84.0,4086,160,14.989668900000002,0.05,655956,163963,0.0001,0.06330785155296326
7810,84.0,4086,160,14.8438228,0.05,656040,163984,0.0001,0.03052404522895813
7811,84.0,4087,160,14.830294009999998,0.05,656124,164005,0.0001,0.056009791791439056
7812,84.0,4087,160,14.574340019999998,0.05,656208,164026,0.0001,2.669863224029541
7813,84.0,4088,160,14.684139700000001,0.05,656292,164047,0.0001,0.04014118015766144
7814,84.0,4088,160,14.432799449999997,0.05,656376,164068,0.0001,0.06487074494361877
7815,84.0,4089,160,14.527489319999999,0.05,656460,164089,0.0001,2.3603663444519043
7816,84.0,4089,160,14.270116109999998,0.05,656544,164110,0.0001,0.03997582942247391
7817,84.0,4090,160,14.016447450000001,0.05,656628,164131,0.0001,0.0920003354549408
7818,84.0,4091,160,14.14337493,0.05,656712,164152,0.0001,0.09097060561180115
7819,84.0,4091,160,14.26534774,0.05,656796,164173,0.0001,3.377986192703247
7820,84.0,4092,160,14.47748965,0.05,656880,164194,0.0001,0.09582775831222534
7821,84.0,4092,160,14.520257750000003,0.05,656964,164215,0.0001,0.011028837412595749
7822,84.0,4093,160,14.798543950000001,0.05,657048,164236,0.0001,0.05514688417315483
7823,84.0,4093,160,14.34783585,0.05,657132,164257,0.0001,0.08742452412843704
7824,84.0,4094,160,14.47937987,0.05,657216,164278,0.0001,0.27444490790367126
7825,84.0,4094,160,14.585097639999999,0.05,657300,164299,0.0001,0.08862201124429703
7826,84.0,4095,160,14.358160509999998,0.05,657384,164320,0.0001,0.20161473751068115
7827,84.0,4096,160,14.572236369999999,0.05,657468,164341,0.0001,0.0770028829574585
7828,84.0,4096,160,14.638634739999997,0.05,657552,164362,0.0001,0.0378999263048172
7829,84.0,4097,160,14.967110479999999,0.05,657636,164383,0.0001,2.4797146320343018
7830,84.0,4097,160,14.737269259999998,0.05,657720,164404,0.0001,0.05791757255792618
7831,84.0,4098,160,14.944588589999999,0.05,657804,164425,0.0001,2.544769763946533
7832,84.0,4098,160,14.592084509999998,0.05,657888,164446,0.0001,0.0927189439535141
7833,84.0,4099,160,14.268924629999997,0.05,657972,164467,0.0001,2.536116600036621
7834,84.0,4099,160,14.141071049999995,0.05,658056,164488,0.0001,0.16891337931156158
7835,84.0,4100,160,14.521832559999998,0.05,658140,164509,0.0001,2.358922004699707
7836,84.0,4101,160,14.99169728,0.05,658224,164530,0.0001,0.022595491260290146
7837,84.0,4101,160,14.78610431,0.05,658308,164551,0.0001,0.0423552542924881
7838,84.0,4102,160,14.59270299,0.05,658392,164572,0.0001,0.0345379076898098
7839,84.0,4102,160,14.412381129999998,0.05,658476,164593,0.0001,2.7057769298553467
7840,84.0,4103,160,14.678737259999998,0.05,658560,164614,0.0001,2.7160844802856445
7841,84.0,4103,160,14.551172979999999,0.05,658644,164635,0.0001,0.019089464098215103
7842,84.0,4104,160,14.390867669999999,0.05,658728,164656,0.0001,0.011580180376768112
7843,84.0,4105,160,14.20389819,0.05,658812,164677,0.0001,0.5572675466537476
7844,84.0,4105,160,14.50118482,0.05,658896,164698,0.0001,2.7530922889709473
7845,84.0,4106,160,14.519189390000001,0.05,658980,164719,0.0001,0.12053880095481873
7846,84.0,4107,160,14.060309330000003,0.05,659064,164740,0.0001,2.624419927597046
7847,84.0,4107,160,14.360564340000002,0.05,659148,164761,0.0001,0.014964706264436245
7848,84.0,4108,160,14.319858580000002,0.05,659232,164782,0.0001,2.546790599822998
7849,84.0,4109,160,14.4385722,0.05,659316,164803,0.0001,0.09211599826812744
7850,84.0,4109,160,14.22470941,0.05,659400,164824,0.0001,0.1001519113779068
7851,84.0,4110,160,14.17442455,0.05,659484,164845,0.0001,0.14567424356937408
7852,84.0,4110,160,13.933334249999998,0.05,659568,164866,0.0001,0.024621060118079185
7853,84.0,4111,160,13.639698180000003,0.05,659652,164887,0.0001,2.4580276012420654
7854,84.0,4111,160,13.4972991,0.05,659736,164908,0.0001,2.5863139629364014
7855,84.0,4112,160,13.61703438,0.05,659820,164929,0.0001,4.995709419250488
7856,84.0,4113,160,13.410429559999997,0.05,659904,164950,0.0001,0.04728890210390091
7857,84.0,4113,160,13.354782289999998,0.05,659988,164971,0.0001,0.03329670429229736
7858,84.0,4114,160,13.49106464,0.05,660072,164992,0.0001,0.039075929671525955
7859,84.0,4114,160,13.44753188,0.05,660156,165013,0.0001,0.05022430047392845
7860,84.0,4115,160,13.36011924,0.05,660240,165034,0.0001,0.12357450276613235
7861,84.0,4116,160,13.157624369999999,0.05,660324,165055,0.0001,0.16963978111743927
7862,84.0,4116,160,12.93663677,0.05,660408,165076,0.0001,0.03626350313425064
7863,84.0,4117,160,12.73821237,0.05,660492,165097,0.0001,0.10252130031585693
7864,84.0,4117,160,12.49156209,0.05,660576,165118,0.0001,0.07817772775888443
7865,84.0,4118,160,12.499541140000002,0.05,660660,165139,0.0001,0.18601524829864502
7866,84.0,4118,160,12.3012577,0.05,660744,165160,0.0001,0.06345413625240326
7867,84.0,4119,160,12.54981806,0.05,660828,165181,0.0001,0.08517605066299438
7868,84.0,4119,160,12.55150951,0.05,660912,165202,0.0001,0.17587833106517792
7869,84.0,4120,160,12.613222180000003,0.05,660996,165223,0.0001,0.13243228197097778
7870,84.0,4121,160,12.39529579,0.05,661080,165244,0.0001,0.031806401908397675
7871,84.0,4121,160,12.320572100000001,0.05,661164,165265,0.0001,0.17159485816955566
7872,84.0,4122,160,11.87867607,0.05,661248,165286,0.0001,0.023728936910629272
7873,84.0,4123,160,12.078286700000001,0.05,661332,165307,0.0001,0.06470276415348053
7874,84.0,4123,160,12.24263193,0.05,661416,165328,0.0001,0.17459186911582947
7875,84.0,4124,160,12.03990169,0.05,661500,165349,0.0001,0.17414794862270355
7876,84.0,4125,160,11.988200720000002,0.05,661584,165370,0.0001,0.022761797532439232
7877,84.0,4125,160,12.0948024,0.05,661668,165391,0.0001,0.03301887959241867
7878,84.0,4126,160,12.125510270000001,0.05,661752,165412,0.0001,0.03509533032774925
7879,84.0,4127,160,11.97093698,0.05,661836,165433,0.0001,0.3229498267173767
7880,84.0,4127,160,11.97460507,0.05,661920,165454,0.0001,0.24731206893920898
7881,84.0,4128,160,11.972124229999999,0.05,662004,165475,0.0001,0.03973625600337982
7882,84.0,4128,160,11.86098442,0.05,662088,165496,0.0001,2.5019147396087646
7883,84.0,4129,160,11.905448819999998,0.05,662172,165517,0.0001,2.591731309890747
7884,84.0,4129,160,12.047959389999999,0.05,662256,165538,0.0001,0.04846509173512459
7885,84.0,4130,160,12.316041059999998,0.05,662340,165559,0.0001,5.081795692443848
7886,84.0,4130,160,11.972726949999998,0.05,662424,165580,0.0001,0.046235717833042145
7887,84.0,4131,160,11.890541350000001,0.05,662508,165601,0.0001,0.26721692085266113
7888,84.0,4131,160,11.840558219999998,0.05,662592,165622,0.0001,2.418424129486084
7889,84.0,4132,160,12.19522676,0.05,662676,165643,0.0001,0.2616972029209137
7890,84.0,4133,160,12.12878652,0.05,662760,165664,0.0001,0.05600941553711891
7891,84.0,4133,160,12.097117950000001,0.05,662844,165685,0.0001,2.5141072273254395
7892,84.0,4134,160,12.287952010000001,0.05,662928,165706,0.0001,0.01819302700459957
7893,84.0,4134,160,12.55015842,0.05,663012,165727,0.0001,0.12325618416070938
7894,84.0,4135,160,12.433171609999999,0.05,663096,165748,0.0001,0.04270300269126892
7895,84.0,4135,160,12.42769765,0.05,663180,165769,0.0001,0.03677794337272644
7896,84.0,4136,160,12.51035452,0.05,663264,165790,0.0001,0.07819503545761108
7897,84.0,4136,160,12.944469450000001,0.05,663348,165811,0.0001,2.614445924758911
7898,84.0,4137,160,12.89188942,0.05,663432,165832,0.0001,0.06822361052036285
7899,84.0,4137,160,13.288656820000002,0.05,663516,165853,0.0001,2.4337847232818604
7900,84.0,4138,160,13.433047630000003,0.05,663600,165874,0.0001,2.79853892326355
7901,84.0,4139,160,13.513754270000002,0.05,663684,165895,0.0001,2.556117296218872
7902,84.0,4139,160,13.600684450000001,0.05,663768,165916,0.0001,0.07355594635009766
7903,84.0,4139,160,13.612937850000003,0.05,663852,165937,0.0001,0.11246328800916672
7904,84.0,4140,160,13.185417800000003,0.05,663936,165958,0.0001,0.053538721054792404
7905,84.0,4141,160,13.098636879999999,0.05,664020,165979,0.0001,2.577549695968628
7906,84.0,4141,160,12.77853716,0.05,664104,166000,0.0001,2.5488269329071045
7907,84.0,4142,160,13.134380759999999,0.05,664188,166021,0.0001,0.1150950938463211
7908,84.0,4142,160,13.031863370000002,0.05,664272,166042,0.0001,0.027644213289022446
7909,84.0,4143,160,12.86376932,0.05,664356,166063,0.0001,0.09014922380447388
7910,84.0,4143,160,12.860110489999997,0.05,664440,166084,0.0001,0.017865244299173355
7911,84.0,4144,160,12.97579003,0.05,664524,166105,0.0001,5.175238132476807
7912,84.0,4144,160,12.868532229999998,0.05,664608,166126,0.0001,2.6569650173187256
7913,84.0,4145,160,12.565121459999999,0.05,664692,166147,0.0001,0.044691797345876694
7914,84.0,4145,160,12.516492779999998,0.05,664776,166168,0.0001,5.082450866699219
7915,84.0,4146,160,12.486566799999999,0.05,664860,166189,0.0001,2.411965847015381
7916,84.0,4146,160,12.791206630000001,0.05,664944,166210,0.0001,2.5493741035461426
7917,84.0,4147,160,12.866144460000001,0.05,665028,166231,0.0001,0.10699459165334702
7918,84.0,4148,160,12.933650290000001,0.05,665112,166252,0.0001,0.15255680680274963
7919,84.0,4148,160,12.7687932,0.05,665196,166273,0.0001,0.051948145031929016
7920,84.0,4148,160,12.902288110000002,0.05,665280,166294,0.0001,0.031446196138858795
7921,84.0,4149,160,13.093032210000004,0.05,665364,166315,0.0001,0.1479947715997696
7922,84.0,4149,160,12.538008119999999,0.05,665448,166336,0.0001,0.04269777238368988
7923,84.0,4150,160,13.042277480000001,0.05,665532,166357,0.0001,0.027321375906467438
7924,84.0,4151,160,13.10905478,0.05,665616,166378,0.0001,2.5402655601501465
7925,84.0,4151,160,12.96142975,0.05,665700,166399,0.0001,2.5571556091308594
7926,84.0,4152,160,13.021178279999999,0.05,665784,166420,0.0001,0.09074129164218903
7927,84.0,4152,160,12.718726060000002,0.05,665868,166441,0.0001,2.7195839881896973
7928,84.0,4153,160,12.450618419999998,0.05,665952,166462,0.0001,0.09574771672487259
7929,84.0,4153,160,12.354225460000002,0.05,666036,166483,0.0001,3.0211284160614014
7930,84.0,4154,160,12.237209089999999,0.05,666120,166504,0.0001,0.23757724463939667
7931,84.0,4154,160,12.203436900000002,0.05,666204,166525,0.0001,0.05882791429758072
7932,84.0,4155,160,12.13138244,0.05,666288,166546,0.0001,0.06002584472298622
7933,84.0,4155,160,12.126107159999998,0.05,666372,166567,0.0001,0.21008320152759552
7934,84.0,4156,160,12.215627929999998,0.05,666456,166588,0.0001,0.03888896852731705
7935,84.0,4157,160,11.97027203,0.05,666540,166609,0.0001,4.923259735107422
7936,84.0,4157,160,11.770568579999999,0.05,666624,166630,0.0001,2.741095542907715
7937,84.0,4158,160,11.772710139999997,0.05,666708,166651,0.0001,0.127025306224823
7938,84.0,4158,160,11.844423729999999,0.05,666792,166672,0.0001,0.05031215399503708
7939,84.0,4159,160,11.857054909999997,0.05,666876,166693,0.0001,2.411264181137085
7940,84.0,4159,160,12.095153099999997,0.05,666960,166714,0.0001,0.1418764740228653
7941,84.0,4160,160,12.17875014,0.05,667044,166735,0.0001,0.14067237079143524
7942,84.0,4160,160,12.293724939999999,0.05,667128,166756,0.0001,3.175525188446045
7943,84.0,4161,160,12.663598919999997,0.05,667212,166777,0.0001,2.32413911819458
7944,84.0,4161,160,12.3896664,0.05,667296,166798,0.0001,0.032267387956380844
7945,84.0,4162,160,12.281074669999999,0.05,667380,166819,0.0001,0.05910152569413185
7946,84.0,4162,160,12.453157359999999,0.05,667464,166840,0.0001,0.1316654235124588
7947,84.0,4163,160,12.229035319999998,0.05,667548,166861,0.0001,0.1707347333431244
7948,84.0,4163,160,12.314615459999997,0.05,667632,166882,0.0001,0.03301680088043213
7949,84.0,4164,160,12.265606629999995,0.05,667716,166903,0.0001,0.0382966622710228
7950,84.0,4165,160,12.524583369999995,0.05,667800,166924,0.0001,0.13151389360427856
7951,84.0,4165,160,12.616363799999997,0.05,667884,166945,0.0001,0.012745016254484653
7952,84.0,4166,160,12.57990448,0.05,667968,166966,0.0001,0.0347399041056633
7953,84.0,4166,160,12.704574829999999,0.05,668052,166987,0.0001,0.15689074993133545
7954,84.0,4167,160,12.5102344,0.05,668136,167008,0.0001,2.976470947265625
7955,84.0,4167,160,12.31972021,0.05,668220,167029,0.0001,2.894545555114746
7956,84.0,4168,160,12.30437322,0.05,668304,167050,0.0001,0.2452472448348999
7957,84.0,4169,160,12.597434040000001,0.05,668388,167071,0.0001,0.06815803050994873
7958,84.0,4169,160,11.993663920000001,0.05,668472,167092,0.0001,2.538083791732788
7959,84.0,4170,160,12.252093400000001,0.05,668556,167113,0.0001,0.10015006363391876
7960,84.0,4170,160,12.22403018,0.05,668640,167134,0.0001,0.02465572953224182
7961,84.0,4171,160,12.37887718,0.05,668724,167155,0.0001,0.029935413971543312
7962,84.0,4171,160,12.500715009999999,0.05,668808,167176,0.0001,0.0528407022356987
7963,84.0,4172,160,12.727343900000001,0.05,668892,167197,0.0001,0.6108126640319824
7964,84.0,4172,160,12.726208430000002,0.05,668976,167218,0.0001,4.726179122924805
7965,84.0,4173,160,12.804575610000002,0.05,669060,167239,0.0001,0.6263889074325562
7966,84.0,4173,160,12.693617620000003,0.05,669144,167260,0.0001,2.6404242515563965
7967,84.0,4174,160,12.7104468,0.05,669228,167281,0.0001,0.05856611207127571
7968,84.0,4174,160,12.99513295,0.05,669312,167302,0.0001,0.02580947056412697
7969,84.0,4175,160,12.6890185,0.05,669396,167323,0.0001,2.9983420372009277
7970,84.0,4175,160,12.473001089999999,0.05,669480,167344,0.0001,0.0469963401556015
7971,84.0,4176,160,12.406231079999998,0.05,669564,167365,0.0001,0.03862106800079346
7972,84.0,4176,160,12.542283539999998,0.05,669648,167386,0.0001,0.0368480384349823
7973,84.0,4177,160,12.256447849999999,0.05,669732,167407,0.0001,2.425441026687622
7974,84.0,4177,160,12.16898966,0.05,669816,167428,0.0001,5.084856033325195
7975,84.0,4178,160,12.11553069,0.05,669900,167449,0.0001,2.6853182315826416
7976,84.0,4179,160,12.21191723,0.05,669984,167470,0.0001,0.11067155003547668
7977,84.0,4179,160,12.25360061,0.05,670068,167491,0.0001,0.06646385788917542
7978,84.0,4180,160,12.23529773,0.05,670152,167512,0.0001,2.6755919456481934
7979,84.0,4180,160,12.281383829999998,0.05,670236,167533,0.0001,0.14581124484539032
7980,84.0,4181,160,12.465752420000001,0.05,670320,167554,0.0001,0.16852140426635742
7981,84.0,4181,160,12.464270069999998,0.05,670404,167575,0.0001,2.518446683883667
7982,84.0,4182,160,12.5547247,0.05,670488,167596,0.0001,2.663774251937866
7983,84.0,4182,160,12.46335647,0.05,670572,167617,0.0001,2.636026382446289
7984,84.0,4183,160,12.659899339999999,0.05,670656,167638,0.0001,0.09864827990531921
7985,84.0,4183,160,12.656045529999998,0.05,670740,167659,0.0001,0.07290230691432953
7986,84.0,4184,160,12.88167578,0.05,670824,167680,0.0001,0.18821947276592255
7987,84.0,4184,160,12.90341271,0.05,670908,167701,0.0001,0.10826684534549713
7988,84.0,4185,160,12.617890260000001,0.05,670992,167722,0.0001,0.07070140540599823
7989,84.0,4186,160,12.31679652,0.05,671076,167743,0.0001,0.30947068333625793
7990,84.0,4186,160,12.179886319999998,0.05,671160,167764,0.0001,2.4769628047943115
7991,84.0,4187,160,12.261483290000001,0.05,671244,167785,0.0001,2.5401453971862793
7992,84.0,4188,160,12.43694724,0.05,671328,167806,0.0001,0.05861985683441162
7993,84.0,4188,160,12.20923239,0.05,671412,167827,0.0001,2.3863914012908936
7994,84.0,4189,160,12.52912731,0.05,671496,167848,0.0001,2.3430233001708984
7995,84.0,4190,160,12.50595229,0.05,671580,167869,0.0001,0.028476696461439133
7996,84.0,4190,160,12.501897239999998,0.05,671664,167890,0.0001,0.026010533794760704
7997,84.0,4191,160,12.211652149999999,0.05,671748,167911,0.0001,0.33974596858024597
7998,84.0,4192,160,12.2342286,0.05,671832,167932,0.0001,2.42968487739563
7999,84.0,4192,160,11.96048274,0.05,671916,167953,0.0001,0.0688188299536705
8000,84.0,4193,160,11.858530889999999,0.05,672000,167974,0.0001,0.05918543413281441
8001,84.0,4193,160,12.05119237,0.05,672084,167995,0.0001,2.5072383880615234
8002,84.0,4194,160,11.79848593,0.05,672168,168016,0.0001,2.6316146850585938
8003,84.0,4195,160,11.79958934,0.05,672252,168037,0.0001,0.02845865674316883
8004,84.0,4195,160,11.98499509,0.05,672336,168058,0.0001,0.06544146686792374
8005,84.0,4196,160,11.95696017,0.05,672420,168079,0.0001,0.12352908402681351
8006,84.0,4197,160,12.29443392,0.05,672504,168100,0.0001,0.08557972311973572
8007,84.0,4197,160,11.957671229999995,0.05,672588,168121,0.0001,2.3594489097595215
8008,84.0,4198,160,11.995014689999998,0.05,672672,168142,0.0001,0.10394763201475143
8009,84.0,4199,160,12.082389589999998,0.05,672756,168163,0.0001,0.07296637445688248
8010,84.0,4199,160,11.963764429999996,0.05,672840,168184,0.0001,2.7976245880126953
8011,84.0,4200,160,11.79313828,0.05,672924,168205,0.0001,0.086016446352005
8012,84.0,4200,160,11.66986923,0.05,673008,168226,0.0001,0.056033387780189514
8013,84.0,4201,160,11.79949956,0.05,673092,168247,0.0001,0.039075762033462524
8014,84.0,4202,160,11.991178449999998,0.05,673176,168268,0.0001,0.0711100846529007
8015,84.0,4202,160,12.010806259999999,0.05,673260,168289,0.0001,0.16284185647964478
8016,84.0,4203,160,12.146187209999999,0.05,673344,168310,0.0001,0.02615400403738022
8017,84.0,4203,160,12.137865319999998,0.05,673428,168331,0.0001,0.1607702374458313
8018,84.0,4204,160,11.868625419999999,0.05,673512,168352,0.0001,0.10660599172115326
8019,84.0,4205,160,12.048723139999998,0.05,673596,168373,0.0001,0.04346577450633049
8020,84.0,4205,160,11.967111089999998,0.05,673680,168394,0.0001,2.572657585144043
8021,84.0,4206,160,11.831672509999999,0.05,673764,168415,0.0001,2.379690170288086
8022,84.0,4207,160,12.09545785,0.05,673848,168436,0.0001,2.715843915939331
8023,84.0,4207,160,11.96324438,0.05,673932,168457,0.0001,2.6602895259857178
8024,84.0,4208,160,11.8106121,0.05,674016,168478,0.0001,0.03048805147409439
8025,84.0,4208,160,11.551292039999998,0.05,674100,168499,0.0001,0.025707632303237915
8026,84.0,4209,160,11.88362304,0.05,674184,168520,0.0001,0.21160419285297394
8027,84.0,4209,160,11.836762789999998,0.05,674268,168541,0.0001,0.05657313019037247
8028,84.0,4210,160,11.81897158,0.05,674352,168562,0.0001,5.075461387634277
8029,84.0,4210,160,11.69973145,0.05,674436,168583,0.0001,2.366828203201294
8030,84.0,4211,160,11.400212750000001,0.05,674520,168604,0.0001,2.5023033618927
8031,84.0,4211,160,11.324312940000002,0.05,674604,168625,0.0001,2.527324914932251
8032,84.0,4212,160,10.921872450000002,0.05,674688,168646,0.0001,2.358097553253174
8033,84.0,4212,160,10.868970180000002,0.05,674772,168667,0.0001,2.548248529434204
8034,84.0,4213,160,10.80724651,0.05,674856,168688,0.0001,0.09743653237819672
8035,84.0,4214,160,10.93128474,0.05,674940,168709,0.0001,0.17192712426185608
8036,84.0,4214,160,10.568212260000001,0.05,675024,168730,0.0001,0.2618106007575989
8037,84.0,4215,160,10.610709300000002,0.05,675108,168751,0.0001,4.8982462882995605
8038,84.0,4215,160,10.48686215,0.05,675192,168772,0.0001,0.023251410573720932
8039,84.0,4216,160,10.5450385,0.05,675276,168793,0.0001,2.4748294353485107
8040,84.0,4217,160,10.232815070000001,0.05,675360,168814,0.0001,4.970886707305908
8041,84.0,4217,160,10.805551490000001,0.05,675444,168835,0.0001,0.06052684411406517
8042,84.0,4218,160,10.71233234,0.05,675528,168856,0.0001,0.1505870521068573
8043,84.0,4218,160,10.513882039999999,0.05,675612,168877,0.0001,0.01587107963860035
8044,84.0,4219,160,10.54494549,0.05,675696,168898,0.0001,0.18823754787445068
8045,84.0,4220,160,10.65721323,0.05,675780,168919,0.0001,2.774155616760254
8046,84.0,4220,160,10.847956779999999,0.05,675864,168940,0.0001,0.2156945765018463
8047,84.0,4221,160,10.678979759999997,0.05,675948,168961,0.0001,2.6439008712768555
8048,84.0,4222,160,11.057505429999999,0.05,676032,168982,0.0001,2.500035524368286
8049,84.0,4222,160,11.042792409999999,0.05,676116,169003,0.0001,0.12891937792301178
8050,84.0,4223,160,10.889382469999997,0.05,676200,169024,0.0001,0.11796371638774872
8051,84.0,4223,160,10.9213967,0.05,676284,169045,0.0001,0.07963886111974716
8052,84.0,4224,160,10.934066229999999,0.05,676368,169066,0.0001,2.6215198040008545
8053,84.0,4225,160,10.998752249999997,0.05,676452,169087,0.0001,0.11189109832048416
8054,84.0,4225,160,11.244090499999997,0.05,676536,169108,0.0001,0.13773241639137268
8055,84.0,4226,160,11.12496091,0.05,676620,169129,0.0001,2.4149482250213623
8056,84.0,4227,160,11.11264789,0.05,676704,169150,0.0001,0.17840540409088135
8057,84.0,4227,160,10.798348410000003,0.05,676788,169171,0.0001,2.7725765705108643
8058,84.0,4228,160,11.274332180000004,0.05,676872,169192,0.0001,2.671928644180298
8059,84.0,4228,160,11.243546730000006,0.05,676956,169213,0.0001,0.024626368656754494
8060,84.0,4229,160,11.261250530000002,0.05,677040,169234,0.0001,2.5235509872436523
8061,84.0,4230,160,11.250773400000003,0.05,677124,169255,0.0001,0.1046333909034729
8062,84.0,4230,160,11.078282199999999,0.05,677208,169276,0.0001,0.02051699161529541
8063,84.0,4231,160,11.098105269999998,0.05,677292,169297,0.0001,0.06297823786735535
8064,84.0,4232,160,11.260313949999997,0.05,677376,169318,0.0001,0.04947657883167267
8065,84.0,4232,160,11.184811479999999,0.05,677460,169339,0.0001,0.02508207969367504
8066,84.0,4233,160,11.298838889999999,0.05,677544,169360,0.0001,2.579800605773926
8067,84.0,4233,160,10.821252939999997,0.05,677628,169381,0.0001,2.651515007019043
8068,84.0,4234,160,10.109945759999999,0.05,677712,169402,0.0001,0.03290649503469467
8069,84.0,4235,160,10.146601649999997,0.05,677796,169423,0.0001,2.416316509246826
8070,84.0,4235,160,10.407896949999998,0.05,677880,169444,0.0001,0.02722003683447838
8071,84.0,4236,160,9.98533921,0.05,677964,169465,0.0001,0.05792039632797241
8072,84.0,4237,160,9.905008019999999,0.05,678048,169486,0.0001,0.03305942565202713
8073,84.0,4237,160,10.359253239999997,0.05,678132,169507,0.0001,0.1870957911014557
8074,84.0,4238,160,10.145313899999996,0.05,678216,169528,0.0001,2.661144733428955
8075,84.0,4238,160,10.63887563,0.05,678300,169549,0.0001,0.29791492223739624
8076,84.0,4239,160,10.703743619999997,0.05,678384,169570,0.0001,0.18322056531906128
8077,84.0,4240,160,10.60626678,0.05,678468,169591,0.0001,0.028300004079937935
8078,84.0,4240,159,10.654979719999998,0.05,678552,169612,0.0001,0.16453003883361816
8079,84.0,4241,159,10.61389692,0.05,678636,169633,0.0001,0.21057626605033875
8080,84.0,4242,159,10.432842469999999,0.05,678720,169654,0.0001,0.02548355609178543
8081,84.0,4242,159,10.588171149999999,0.05,678804,169675,0.0001,0.03873734921216965
8082,84.0,4243,159,10.56129884,0.05,678888,169696,0.0001,0.24482639133930206
8083,84.0,4243,159,10.905546969999998,0.05,678972,169717,0.0001,2.614377737045288
8084,84.0,4244,159,10.880481159999999,0.05,679056,169738,0.0001,5.347077369689941
8085,84.0,4244,159,10.971651410000002,0.05,679140,169759,0.0001,0.15039277076721191
8086,84.0,4245,159,10.767006010000003,0.05,679224,169780,0.0001,2.4809517860412598
8087,84.0,4246,159,10.969844830000001,0.05,679308,169801,0.0001,2.4136903285980225
8088,84.0,4246,159,11.189207200000004,0.05,679392,169822,0.0001,2.351569890975952
8089,84.0,4247,159,11.41404518,0.05,679476,169843,0.0001,0.0466153658926487
8090,84.0,4248,159,11.47995339,0.05,679560,169864,0.0001,0.08328841626644135
8091,84.0,4248,159,11.628981609999999,0.05,679644,169885,0.0001,0.49190467596054077
8092,84.0,4249,159,11.8283492,0.05,679728,169906,0.0001,0.05612116679549217
8093,84.0,4250,159,12.14878158,0.05,679812,169927,0.0001,4.763376235961914
8094,84.0,4250,159,11.19532991,0.05,679896,169948,0.0001,0.08711083233356476
