time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,train/n_updates,train/learning_rate,train/loss
2556,76.69,179516,809,0.05,594.53066549,221,44853,0.0001,5.168431282043457
2557,76.14,179546,809,0.05,588.45162713,221,44861,0.0001,10.14847183227539
2558,76.14,179631,809,0.05,588.7841896799999,221,44882,0.0001,10.064095497131348
2559,76.14,179716,810,0.05,588.73408147,221,44903,0.0001,7.146087646484375
2560,76.14,179801,810,0.05,588.19490187,221,44925,0.0001,3.88549542427063
2561,76.68,179886,811,0.05,597.64573791,221,44946,0.0001,8.894845008850098
2562,76.68,179971,811,0.05,608.84272975,221,44967,0.0001,9.860940933227539
2563,77.19,180056,811,0.05,618.61641573,221,44988,0.0001,11.247661590576172
2564,77.19,180141,812,0.05,618.77081848,221,45010,0.0001,10.422365188598633
2565,77.19,180226,812,0.05,618.89998826,221,45031,0.0001,48.76236343383789
2566,77.19,180311,812,0.05,620.67486488,221,45052,0.0001,9.412698745727539
2567,77.19,180396,813,0.05,627.20315762,221,45073,0.0001,12.478660583496094
2568,77.19,180481,813,0.05,627.3388646,221,45095,0.0001,45.09791946411133
2569,77.19,180566,814,0.05,627.17367772,221,45116,0.0001,6.202327251434326
2570,77.19,180651,814,0.05,627.78744667,221,45137,0.0001,27.851524353027344
2571,77.19,180736,814,0.05,633.16486072,221,45158,0.0001,8.524234771728516
2572,77.77,180821,815,0.05,642.98020658,221,45180,0.0001,4.513741493225098
2573,78.36,180906,815,0.05,651.8844216699999,221,45201,0.0001,18.182279586791992
2574,78.36,180991,816,0.05,651.17295083,221,45222,0.0001,8.297158241271973
2575,78.36,181076,816,0.05,650.8814943799999,221,45243,0.0001,26.495513916015625
2576,77.82,181107,816,0.05,641.4044933,221,45251,0.0001,45.72211456298828
2577,77.82,181192,817,0.05,630.0204791699999,221,45272,0.0001,8.833741188049316
2578,77.3,181225,817,0.05,620.7301690400001,221,45281,0.0001,49.10855484008789
2579,77.3,181310,817,0.05,620.64399511,221,45302,0.0001,1.2764685153961182
2580,77.3,181395,818,0.05,620.22170768,221,45323,0.0001,4.624930381774902
2581,77.3,181480,818,0.05,621.26322935,221,45344,0.0001,3.3019309043884277
2582,77.3,181565,818,0.05,620.88901305,221,45366,0.0001,4.490689277648926
2583,77.3,181650,819,0.05,617.27885167,221,45387,0.0001,10.453065872192383
2584,77.3,181735,819,0.05,616.74426994,221,45408,0.0001,14.81110954284668
2585,77.3,181820,819,0.05,617.18682576,221,45429,0.0001,11.517536163330078
2586,77.3,181905,820,0.05,605.64277711,221,45451,0.0001,12.683701515197754
2587,77.3,181990,820,0.05,594.87043075,221,45472,0.0001,4.385472297668457
2588,77.1,182055,821,0.05,584.8564897900001,221,45488,0.0001,8.655632019042969
2589,77.64,182140,821,0.05,593.3847479300001,221,45509,0.0001,4.346247673034668
2590,77.64,182225,821,0.05,581.8767760400001,221,45531,0.0001,7.115654468536377
2591,77.64,182310,822,0.05,581.7410594500001,221,45552,0.0001,7.76522970199585
2592,77.64,182395,822,0.05,581.1016618900001,221,45573,0.0001,13.312162399291992
2593,77.64,182480,822,0.05,581.6972643600001,221,45594,0.0001,3.619316577911377
2594,77.64,182565,823,0.05,581.5101590800001,221,45616,0.0001,9.81797981262207
2595,77.64,182650,823,0.05,581.19580897,221,45637,0.0001,38.426910400390625
2596,77.64,182735,824,0.05,580.4582459000001,221,45658,0.0001,43.710792541503906
2597,77.43,182768,824,0.05,581.3935612900001,221,45666,0.0001,12.135965347290039
2598,77.43,182853,824,0.05,580.99418176,221,45688,0.0001,1.0881342887878418
2599,77.43,182938,825,0.05,574.62549615,221,45709,0.0001,8.98528003692627
2600,77.43,183023,825,0.05,575.10988801,221,45730,0.0001,8.167840003967285
2601,77.96,183108,825,0.05,584.56521271,221,45751,0.0001,6.892096996307373
2602,78.42,183193,826,0.05,594.1394424299999,221,45773,0.0001,12.100288391113281
2603,78.42,183278,826,0.05,600.73802818,221,45794,0.0001,5.636343002319336
2604,78.42,183363,827,0.05,600.65037561,221,45815,0.0001,6.8231892585754395
2605,78.42,183448,827,0.05,601.2260221,221,45836,0.0001,7.038259506225586
2606,77.88,183479,827,0.05,591.78374784,221,45844,0.0001,3.920332431793213
2607,78.42,183564,827,0.05,601.8034549,221,45865,0.0001,42.40770721435547
2608,78.95,183649,828,0.05,611.67777486,221,45887,0.0001,9.686408996582031
2609,79.49,183734,828,0.05,620.75297013,221,45908,0.0001,47.38920211791992
2610,79.96,183819,829,0.05,630.4622308600001,221,45929,0.0001,6.944588661193848
2611,79.96,183904,829,0.05,630.8549453500001,221,45950,0.0001,43.00156021118164
2612,80.49,183989,829,0.05,640.1719357400001,221,45972,0.0001,21.972375869750977
2613,80.49,184074,830,0.05,629.2367140700001,221,45993,0.0001,5.717634201049805
2614,80.49,184159,830,0.05,629.6631193600001,221,46014,0.0001,1.7191441059112549
2615,80.49,184244,831,0.05,640.7706117500001,221,46035,0.0001,5.349565505981445
2616,80.12,184292,831,0.05,630.76001056,221,46047,0.0001,5.602767467498779
2617,80.12,184377,831,0.05,618.93867719,221,46069,0.0001,3.393308639526367
2618,80.12,184462,832,0.05,618.68264146,221,46090,0.0001,7.443667888641357
2619,80.12,184547,832,0.05,619.2274093800002,221,46111,0.0001,10.117657661437988
2620,80.12,184632,832,0.05,619.2283134300001,221,46132,0.0001,39.162353515625
2621,79.7,184675,833,0.05,609.4536265500001,221,46143,0.0001,40.89385223388672
2622,79.7,184760,833,0.05,609.4597091,221,46164,0.0001,45.750614166259766
2623,79.16,184791,833,0.05,599.8857722600001,221,46172,0.0001,45.17803955078125
2624,79.16,184876,834,0.05,600.1443490199999,221,46193,0.0001,39.880680084228516
2625,78.66,184911,834,0.05,591.2674648699999,221,46202,0.0001,48.91507339477539
2626,78.14,184944,834,0.05,581.87534,221,46210,0.0001,10.619194030761719
2627,78.69,185029,834,0.05,582.2666298500001,221,46232,0.0001,16.277341842651367
2628,79.24,185114,835,0.05,591.6877554,221,46253,0.0001,35.292362213134766
2629,79.24,185199,835,0.05,592.1789426400001,221,46274,0.0001,15.366600036621094
2630,79.24,185284,836,0.05,581.9580307,221,46295,0.0001,37.04020309448242
2631,79.24,185369,836,0.05,581.39910496,221,46317,0.0001,43.23517608642578
2632,79.24,185454,836,0.05,582.05133867,221,46338,0.0001,2.7315821647644043
2633,79.24,185539,837,0.05,593.04575439,221,46359,0.0001,46.885398864746094
2634,79.24,185624,837,0.05,592.99594676,221,46380,0.0001,4.960079669952393
2635,79.24,185709,838,0.05,593.4811149899999,221,46402,0.0001,3.812326192855835
2636,79.24,185794,838,0.05,593.7376757399999,221,46423,0.0001,3.4840829372406006
2637,79.24,185879,838,0.05,593.9061699599999,221,46444,0.0001,3.5069997310638428
2638,79.24,185964,839,0.05,593.1467614,221,46465,0.0001,35.36779022216797
2639,79.24,186049,839,0.05,595.2442029700001,221,46487,0.0001,3.8951454162597656
2640,79.24,186134,839,0.05,595.4839629800001,221,46508,0.0001,7.272672176361084
2641,79.24,186219,840,0.05,595.9887865100001,221,46529,0.0001,4.953977108001709
2642,79.24,186304,840,0.05,594.87326666,221,46550,0.0001,5.563318729400635
2643,79.24,186389,841,0.05,595.12608858,221,46572,0.0001,6.32328987121582
2644,79.24,186474,841,0.05,595.09787837,221,46593,0.0001,6.542546272277832
2645,79.24,186559,841,0.05,594.85153775,221,46614,0.0001,3.638070583343506
2646,79.24,186644,842,0.05,595.0636575000001,221,46635,0.0001,6.458399772644043
2647,79.24,186729,842,0.05,594.98870224,221,46657,0.0001,13.95356273651123
2648,79.16,186806,842,0.05,583.71174231,221,46676,0.0001,19.551025390625
2649,78.64,186839,843,0.05,574.43827472,221,46684,0.0001,73.6656494140625
2650,78.64,186924,843,0.05,575.0389738399999,221,46705,0.0001,7.096174240112305
2651,79.0,186991,843,0.05,573.76171572,221,46722,0.0001,36.00146484375
2652,79.0,187076,844,0.05,573.84656526,221,46743,0.0001,85.14814758300781
2653,79.0,187161,844,0.05,586.2339716299999,221,46765,0.0001,86.33465576171875
2654,79.0,187246,844,0.05,584.0478629300001,221,46786,0.0001,5.098649024963379
2655,79.0,187331,845,0.05,584.6328666599999,221,46807,0.0001,7.816659450531006
2656,79.0,187416,845,0.05,584.91203548,221,46828,0.0001,6.153056621551514
2657,79.55,187501,846,0.05,594.10920172,221,46850,0.0001,12.413347244262695
2658,79.55,187586,846,0.05,593.62230851,221,46871,0.0001,4.247381687164307
2659,79.55,187671,846,0.05,593.7391529299999,221,46892,0.0001,40.80906295776367
2660,79.55,187756,847,0.05,594.38016402,221,46913,0.0001,4.04896354675293
2661,79.55,187841,847,0.05,585.1350836500001,221,46935,0.0001,8.803764343261719
2662,79.0,187871,847,0.05,576.24973399,221,46942,0.0001,5.849146842956543
2663,78.47,187903,848,0.05,566.42472774,221,46950,0.0001,8.066794395446777
2664,78.47,187988,848,0.05,566.1771274799999,221,46971,0.0001,17.693086624145508
2665,77.93,188019,848,0.05,556.68566403,221,46979,0.0001,9.665738105773926
2666,77.93,188104,849,0.05,556.77822607,221,47000,0.0001,43.517513275146484
2667,77.39,188135,849,0.05,546.9456942099998,221,47008,0.0001,8.812762260437012
2668,77.39,188220,849,0.05,540.6869240399999,221,47029,0.0001,8.238363265991211
2669,77.39,188305,850,0.05,540.3294166,221,47051,0.0001,11.34221076965332
2670,77.39,188390,850,0.05,540.61116353,221,47072,0.0001,6.668437957763672
2671,77.39,188475,850,0.05,540.72092531,221,47093,0.0001,46.3010139465332
2672,77.39,188560,851,0.05,540.21411874,221,47114,0.0001,5.743155479431152
2673,77.34,188640,851,0.05,529.3892145700001,221,47134,0.0001,6.869721412658691
2674,77.34,188725,852,0.05,529.6707514400001,221,47156,0.0001,8.128132820129395
2675,77.34,188810,852,0.05,529.89233547,221,47177,0.0001,39.892921447753906
2676,77.34,188841,852,0.05,529.74763516,221,47185,0.0001,11.625856399536133
2677,76.81,188873,852,0.05,531.68402646,221,47193,0.0001,41.831817626953125
2678,77.33,188958,853,0.05,541.33166669,221,47214,0.0001,39.77012252807617
2679,77.33,189043,853,0.05,541.45278288,221,47235,0.0001,52.04685592651367
2680,77.33,189128,854,0.05,541.8954235599999,221,47256,0.0001,6.779411315917969
2681,77.33,189213,854,0.05,541.3545747000001,221,47278,0.0001,4.368114948272705
2682,77.33,189298,854,0.05,541.61072881,221,47299,0.0001,14.615134239196777
2683,76.78,189328,855,0.05,535.85582596,221,47306,0.0001,8.873730659484863
2684,76.78,189413,855,0.05,536.1477799,221,47328,0.0001,6.257881164550781
2685,76.78,189498,855,0.05,535.7373090899999,221,47349,0.0001,6.885732650756836
2686,76.78,189583,856,0.05,547.2229253,221,47370,0.0001,38.369529724121094
2687,76.78,189668,856,0.05,558.6787858499999,221,47391,0.0001,53.372962951660156
2688,76.4,189695,856,0.05,560.3181818600001,221,47398,0.0001,4.851931571960449
2689,75.84,189724,856,0.05,551.85659398,221,47405,0.0001,3.4904003143310547
2690,75.84,189809,857,0.05,557.3162285100001,221,47427,0.0001,2.5071730613708496
2691,75.29,189839,857,0.05,547.81522675,221,47434,0.0001,12.81585693359375
2692,75.29,189924,858,0.05,543.1984954000001,221,47455,0.0001,8.829985618591309
2693,75.29,190009,858,0.05,542.6356391099999,221,47477,0.0001,61.42377853393555
2694,75.29,190094,858,0.05,542.41338544,221,47498,0.0001,12.693115234375
2695,74.74,190124,859,0.05,533.2271548200001,221,47505,0.0001,8.96535873413086
2696,74.19,190154,859,0.05,524.56702806,221,47513,0.0001,7.463758945465088
2697,74.71,190239,859,0.05,533.8164831600001,221,47534,0.0001,6.375016212463379
2698,74.71,190324,860,0.05,534.13273945,221,47555,0.0001,8.86634635925293
2699,74.58,190396,860,0.05,530.07029186,221,47573,0.0001,9.125493049621582
2700,74.58,190481,860,0.05,529.8848216199999,221,47595,0.0001,7.054858684539795
2701,74.58,190566,861,0.05,529.7169122600001,221,47616,0.0001,12.565746307373047
2702,74.58,190651,861,0.05,518.19734722,221,47637,0.0001,4.627826690673828
2703,74.58,190736,861,0.05,518.5211120700001,221,47658,0.0001,9.24166202545166
2704,74.58,190821,862,0.05,518.12326181,221,47680,0.0001,7.561788558959961
2705,74.05,190853,862,0.05,508.64356031000005,221,47688,0.0001,43.42060089111328
2706,74.03,190882,862,0.05,508.87874223,221,47695,0.0001,4.413635730743408
2707,74.03,190967,863,0.05,507.78270756,221,47716,0.0001,35.79681396484375
2708,74.03,191052,863,0.05,496.0433465600001,221,47737,0.0001,9.268263816833496
2709,74.03,191137,863,0.05,496.1506526100001,221,47759,0.0001,7.619987487792969
2710,74.03,191222,864,0.05,495.87547171000006,221,47780,0.0001,7.730990886688232
2711,74.03,191307,864,0.05,496.12039532,221,47801,0.0001,7.954594135284424
2712,74.03,191392,865,0.05,495.98389873,221,47822,0.0001,10.06741714477539
2713,74.03,191477,865,0.05,507.28777573,221,47844,0.0001,9.228544235229492
2714,73.46,191505,865,0.05,497.88677252,221,47851,0.0001,41.01124954223633
2715,72.89,191533,865,0.05,489.0529175699999,221,47858,0.0001,10.426041603088379
2716,72.69,191561,866,0.05,489.87051783000004,221,47865,0.0001,48.24657440185547
2717,72.69,191646,866,0.05,501.35205894,221,47886,0.0001,13.345314979553223
2718,72.69,191731,866,0.05,498.94835574000007,221,47907,0.0001,43.99516296386719
2719,72.69,191816,867,0.05,499.1115545200001,221,47928,0.0001,47.37116241455078
2720,72.69,191901,867,0.05,499.46810904000006,221,47950,0.0001,5.739658832550049
2721,73.11,191986,868,0.05,508.25570500000003,221,47971,0.0001,6.44891357421875
2722,73.11,192071,868,0.05,508.15324834000006,221,47992,0.0001,57.62534713745117
2723,73.65,192156,868,0.05,517.7192521600001,221,48013,0.0001,45.65046310424805
2724,73.65,192241,869,0.05,516.9552893100001,221,48035,0.0001,87.74686431884766
2725,74.15,192326,869,0.05,525.9790819600001,221,48056,0.0001,4.00231409072876
2726,74.67,192411,869,0.05,534.90112689,221,48077,0.0001,9.74402904510498
2727,74.67,192496,870,0.05,543.57412573,221,48098,0.0001,4.348801612854004
2728,74.67,192581,870,0.05,542.42579145,221,48120,0.0001,10.99885368347168
2729,74.11,192610,870,0.05,533.0069426400001,221,48127,0.0001,46.84768295288086
2730,74.11,192695,871,0.05,542.6785433600002,221,48148,0.0001,87.2428207397461
2731,73.56,192725,871,0.05,533.4174210700002,221,48156,0.0001,46.98303985595703
2732,73.03,192757,871,0.05,523.7212179,221,48164,0.0001,43.04795837402344
2733,73.03,192842,872,0.05,524.0259726,221,48185,0.0001,7.76729679107666
2734,73.03,192927,872,0.05,524.18082484,221,48206,0.0001,13.991185188293457
2735,73.03,193012,872,0.05,523.8868633899999,221,48227,0.0001,43.026729583740234
2736,72.46,193040,873,0.05,514.9136446699999,221,48234,0.0001,13.769049644470215
2737,72.46,193125,873,0.05,503.8182297199999,221,48256,0.0001,9.623641967773438
2738,72.09,193173,873,0.05,494.24000101999997,221,48268,0.0001,9.817234992980957
2739,71.57,193206,873,0.05,484.9029293699999,221,48276,0.0001,8.062823295593262
2740,71.57,193291,874,0.05,483.11344444,221,48297,0.0001,7.942577362060547
2741,71.57,193376,874,0.05,483.12259094000007,221,48318,0.0001,8.42396068572998
2742,70.97,193401,875,0.05,474.32044071999997,221,48325,0.0001,53.280975341796875
2743,70.97,193486,875,0.05,470.5419307099999,220,48346,0.0001,44.566650390625
2744,70.97,193571,876,0.05,470.43316558999993,220,48367,0.0001,5.369838237762451
2745,70.97,193656,876,0.05,471.15542501,220,48388,0.0001,15.139944076538086
2746,70.97,193741,876,0.05,470.7941677999999,220,48410,0.0001,5.404764652252197
2747,70.97,193826,877,0.05,470.26014243,220,48431,0.0001,51.23863220214844
2748,71.05,193911,877,0.05,481.53458422999995,220,48452,0.0001,9.814023971557617
2749,71.57,193996,878,0.05,488.66898122999993,220,48473,0.0001,11.492928504943848
2750,71.57,194081,878,0.05,487.8843673999999,220,48495,0.0001,49.767215728759766
2751,71.75,194166,878,0.05,487.0098904699999,220,48516,0.0001,5.006138801574707
2752,71.75,194251,879,0.05,486.75262925999994,220,48537,0.0001,6.6007184982299805
2753,71.75,194336,879,0.05,474.36390588999996,220,48558,0.0001,32.37700271606445
2754,71.75,194421,879,0.05,476.60107351999994,220,48580,0.0001,15.514505386352539
2755,71.75,194506,880,0.05,476.0403059599999,220,48601,0.0001,9.441946983337402
2756,71.75,194591,880,0.05,476.04397975999996,220,48622,0.0001,42.93065643310547
2757,71.75,194676,881,0.05,475.78196019,220,48643,0.0001,3.683060884475708
2758,71.75,194761,881,0.05,475.59975871,220,48665,0.0001,4.095104217529297
2759,71.75,194846,881,0.05,464.0209637900001,220,48686,0.0001,5.95121955871582
2760,71.75,194931,882,0.05,463.3879173,220,48707,0.0001,47.48586654663086
2761,71.75,195016,882,0.05,460.67480217000013,220,48728,0.0001,9.07286548614502
2762,72.3,195101,882,0.05,470.03884529000004,220,48750,0.0001,15.66441822052002
2763,72.83,195186,883,0.05,479.47959763000006,220,48771,0.0001,7.520218849182129
2764,72.83,195271,883,0.05,468.44902293000007,220,48792,0.0001,49.738494873046875
2765,73.37,195356,884,0.05,477.97104668999987,220,48813,0.0001,12.177766799926758
2766,72.82,195386,884,0.05,468.51294623999996,220,48821,0.0001,50.488563537597656
2767,73.36,195471,884,0.05,467.8513974699999,220,48842,0.0001,8.280122756958008
2768,73.36,195556,885,0.05,473.66743837,220,48863,0.0001,3.8673949241638184
2769,73.36,195641,885,0.05,474.19335189,220,48885,0.0001,6.094796180725098
2770,73.36,195726,885,0.05,473.78644972999996,220,48906,0.0001,12.412397384643555
2771,73.36,195811,886,0.05,473.48325307,220,48927,0.0001,4.1505303382873535
2772,73.36,195896,886,0.05,472.85617953,220,48948,0.0001,5.626195907592773
2773,73.41,195981,886,0.05,484.20491484999997,220,48970,0.0001,46.32612228393555
2774,73.41,196066,887,0.05,484.04496080000007,220,48991,0.0001,13.673843383789062
2775,73.41,196151,887,0.05,483.75940972000006,220,49012,0.0001,9.35353946685791
2776,73.95,196236,888,0.05,492.88797719999997,220,49033,0.0001,3.9282073974609375
2777,74.48,196321,888,0.05,501.92761963,220,49055,0.0001,46.02356719970703
2778,74.48,196406,888,0.05,489.94415950999996,220,49076,0.0001,6.844745635986328
2779,74.48,196491,889,0.05,489.86411902,220,49097,0.0001,13.356487274169922
2780,74.48,196576,889,0.05,489.1073638799999,220,49118,0.0001,9.63650894165039
2781,73.92,196605,889,0.05,480.07703883,220,49126,0.0001,2.6416385173797607
2782,73.92,196690,890,0.05,469.10548459999995,220,49147,0.0001,54.34029769897461
2783,74.47,196775,890,0.05,478.4019101,220,49168,0.0001,51.05516815185547
2784,74.47,196860,891,0.05,477.7774163699999,220,49189,0.0001,44.694908142089844
2785,74.47,196945,891,0.05,478.00127055999997,220,49211,0.0001,7.825356483459473
2786,74.47,197030,891,0.05,477.8182938499999,220,49232,0.0001,8.520781517028809
2787,74.47,197115,892,0.05,477.5162533399999,220,49253,0.0001,58.65530014038086
2788,74.51,197146,892,0.05,477.17693712999994,220,49261,0.0001,48.02179718017578
2789,75.07,197231,892,0.05,486.2227845299999,220,49282,0.0001,48.399322509765625
2790,75.07,197316,893,0.05,492.30829517,220,49303,0.0001,6.181188583374023
2791,75.62,197401,893,0.05,502.20916506999987,220,49325,0.0001,14.061847686767578
2792,75.1,197434,894,0.05,497.74932361,220,49333,0.0001,4.694733142852783
2793,74.55,197464,894,0.05,488.6573055299999,220,49340,0.0001,6.672727584838867
2794,74.55,197549,894,0.05,488.85041636999995,220,49362,0.0001,43.29436111450195
2795,74.61,197585,894,0.05,488.81552449999987,220,49371,0.0001,4.457618236541748
2796,75.16,197670,895,0.05,497.58849488999994,220,49392,0.0001,41.43532180786133
2797,74.62,197701,895,0.05,488.20451101,220,49400,0.0001,11.36249828338623
2798,74.62,197786,895,0.05,488.04960520000003,220,49421,0.0001,48.37937927246094
2799,74.75,197871,896,0.05,498.51330404,220,49442,0.0001,3.948368549346924
2800,74.75,197956,896,0.05,498.84306514,220,49463,0.0001,8.711889266967773
2801,74.75,198041,897,0.05,499.3899963,220,49485,0.0001,38.373619079589844
2802,74.75,198126,897,0.05,508.7397714999999,220,49506,0.0001,15.43851089477539
2803,74.75,198211,897,0.05,508.72686046,220,49527,0.0001,9.792386054992676
2804,74.75,198296,898,0.05,508.7943109700001,220,49548,0.0001,3.615957736968994
2805,75.28,198381,898,0.05,518.34676107,220,49570,0.0001,11.709644317626953
2806,75.84,198466,899,0.05,527.56102954,220,49591,0.0001,8.701370239257812
2807,75.84,198551,899,0.05,527.91312366,220,49612,0.0001,33.81474304199219
2808,75.84,198636,899,0.05,539.03961841,220,49633,0.0001,8.331330299377441
2809,75.84,198721,900,0.05,538.77833181,220,49655,0.0001,12.834905624389648
2810,75.84,198806,900,0.05,539.28162134,220,49676,0.0001,6.108793258666992
2811,75.29,198836,900,0.05,529.83691407,220,49683,0.0001,9.290127754211426
2812,75.29,198921,901,0.05,529.4056879100001,220,49705,0.0001,6.17144775390625
2813,74.73,198950,901,0.05,519.8753668500001,220,49712,0.0001,4.908592700958252
2814,74.7,198975,901,0.05,520.1597994,220,49718,0.0001,52.904563903808594
2815,74.67,199000,901,0.05,520.0840583099999,220,49724,0.0001,4.030118942260742
2816,74.65,199026,902,0.05,520.1477037000001,220,49731,0.0001,50.480491638183594
2817,74.65,199111,902,0.05,519.4421525800001,220,49752,0.0001,5.274807929992676
2818,74.65,199196,902,0.05,521.26209038,220,49773,0.0001,3.7593750953674316
2819,74.11,199227,903,0.05,511.7944036799999,220,49781,0.0001,11.879432678222656
2820,74.11,199312,903,0.05,512.0156915499999,220,49802,0.0001,4.121952533721924
2821,74.11,199397,903,0.05,513.06871098,220,49824,0.0001,10.981048583984375
2822,74.11,199482,904,0.05,512.6705870500001,220,49845,0.0001,9.741425514221191
2823,74.11,199567,904,0.05,512.23028304,220,49866,0.0001,11.066758155822754
2824,73.63,199604,904,0.05,503.16927064000004,220,49875,0.0001,15.63801097869873
2825,73.08,199634,905,0.05,494.1163940400001,220,49883,0.0001,4.147027969360352
2826,73.08,199719,905,0.05,494.76872131,220,49904,0.0001,41.52967834472656
2827,73.08,199804,905,0.05,495.09342928999996,220,49925,0.0001,16.717632293701172
2828,73.08,199889,906,0.05,495.69917495000004,220,49947,0.0001,4.8949127197265625
2829,73.17,199927,906,0.05,495.61429396,220,49956,0.0001,6.996318340301514
2830,72.63,199958,906,0.05,486.50351572999995,220,49964,0.0001,37.827674865722656
2831,73.18,200043,907,0.05,496.08445779999994,220,49985,0.0001,14.803586959838867
2832,73.71,200128,907,0.05,505.16442567999997,220,50006,0.0001,9.212329864501953
2833,73.71,200213,907,0.05,505.25386125000006,220,50028,0.0001,9.25495719909668
2834,73.71,200298,908,0.05,504.95060452999996,220,50049,0.0001,51.707908630371094
2835,73.17,200329,908,0.05,495.56785972000006,220,50057,0.0001,3.901958465576172
2836,73.74,200414,909,0.05,504.98785611999995,220,50078,0.0001,10.170438766479492
2837,73.34,200459,909,0.05,506.2896135499999,220,50089,0.0001,21.77452850341797
2838,73.71,200544,909,0.05,516.3942930499999,220,50110,0.0001,8.382530212402344
2839,74.23,200629,910,0.05,525.2604987,220,50132,0.0001,9.850357055664062
2840,74.23,200714,910,0.05,526.5186395999999,220,50153,0.0001,5.448798179626465
2841,74.23,200799,910,0.05,526.25262264,220,50174,0.0001,3.17966890335083
2842,74.83,200884,911,0.05,531.6444503299999,220,50195,0.0001,9.067177772521973
2843,74.83,200969,911,0.05,535.3815933099999,220,50217,0.0001,6.985639572143555
2844,74.83,201054,911,0.05,535.1671542799999,220,50238,0.0001,48.983211517333984
2845,74.83,201139,912,0.05,534.8978546,220,50259,0.0001,6.09160852432251
2846,74.83,201224,912,0.05,534.97419737,220,50280,0.0001,92.09767150878906
2847,74.83,201309,913,0.05,535.46903506,220,50302,0.0001,8.288553237915039
2848,74.83,201394,913,0.05,536.027569,220,50323,0.0001,18.740684509277344
2849,74.83,201479,913,0.05,537.61771581,220,50344,0.0001,3.714487314224243
2850,74.83,201564,914,0.05,537.69190309,220,50365,0.0001,6.599569320678711
2851,74.29,201595,914,0.05,539.8746155299999,220,50373,0.0001,7.189047813415527
2852,74.29,201680,914,0.05,536.1324489399999,220,50394,0.0001,2.9882025718688965
2853,74.29,201765,915,0.05,544.17696042,220,50416,0.0001,8.616744995117188
2854,74.29,201850,915,0.05,544.5793888100001,220,50437,0.0001,5.036604881286621
2855,74.29,201935,915,0.05,544.18825092,220,50458,0.0001,4.303166389465332
2856,74.29,202020,916,0.05,543.7266507099998,220,50479,0.0001,8.091337203979492
2857,74.29,202105,916,0.05,543.96859865,220,50501,0.0001,6.6272382736206055
2858,74.21,202182,917,0.05,533.36337094,220,50520,0.0001,6.088136672973633
2859,74.21,202267,917,0.05,544.6233392299999,220,50541,0.0001,7.216922760009766
2860,74.21,202352,917,0.05,544.79693901,220,50562,0.0001,12.297967910766602
2861,73.64,202380,918,0.05,547.34966336,220,50569,0.0001,55.69329833984375
2862,73.07,202408,918,0.05,538.16728784,220,50576,0.0001,9.55170726776123
2863,73.07,202493,918,0.05,538.16228895,220,50598,0.0001,17.25911521911621
2864,73.07,202578,919,0.05,549.2610434200001,220,50619,0.0001,45.57082748413086
2865,73.07,202663,919,0.05,548.65700122,220,50640,0.0001,6.534092903137207
2866,73.62,202748,920,0.05,558.10668465,220,50661,0.0001,9.592935562133789
2867,73.62,202833,920,0.05,559.8658384800001,220,50683,0.0001,93.16876983642578
2868,73.62,202918,920,0.05,559.44812434,220,50704,0.0001,8.844974517822266
2869,73.62,203003,921,0.05,559.91251023,220,50725,0.0001,50.2362060546875
2870,73.62,203088,921,0.05,560.0276846,220,50746,0.0001,10.921751022338867
2871,73.62,203173,921,0.05,549.4184324199999,220,50768,0.0001,12.298839569091797
2872,73.62,203258,922,0.05,547.18777772,220,50789,0.0001,51.62377166748047
2873,73.62,203343,922,0.05,546.77622187,220,50810,0.0001,5.790275573730469
2874,73.62,203428,922,0.05,546.38689988,220,50831,0.0001,55.22215270996094
2875,73.62,203513,923,0.05,546.75951001,220,50853,0.0001,55.89106750488281
2876,73.62,203598,923,0.05,546.7045989799999,220,50874,0.0001,5.040048599243164
2877,73.05,203626,923,0.05,537.58952415,220,50881,0.0001,45.985111236572266
2878,72.48,203654,924,0.05,540.09107153,220,50888,0.0001,7.447572231292725
2879,71.9,203681,924,0.05,531.0304417299999,220,50895,0.0001,49.16903305053711
2880,71.9,203766,924,0.05,531.6407405499999,220,50916,0.0001,9.355072021484375
2881,72.46,203851,925,0.05,533.8987955199999,220,50937,0.0001,56.768917083740234
2882,72.46,203936,925,0.05,545.4744313799998,220,50958,0.0001,89.7995834350586
2883,72.46,204021,925,0.05,545.383217,220,50980,0.0001,6.178946495056152
2884,72.46,204106,926,0.05,545.93198178,220,51001,0.0001,9.477495193481445
2885,72.46,204191,926,0.05,546.20933998,220,51022,0.0001,3.794058322906494
2886,71.95,204225,926,0.05,536.75669809,220,51031,0.0001,9.729015350341797
2887,71.95,204310,927,0.05,537.05002346,220,51052,0.0001,5.000729560852051
2888,72.49,204395,927,0.05,546.3339778900001,220,51073,0.0001,50.912723541259766
2889,72.49,204480,928,0.05,546.40113687,220,51094,0.0001,6.602969646453857
2890,72.49,204565,928,0.05,546.5341184999999,220,51116,0.0001,54.27817916870117
2891,72.49,204650,928,0.05,545.6593736399999,220,51137,0.0001,52.12199783325195
2892,73.01,204735,929,0.05,554.9641408699999,220,51158,0.0001,6.080506324768066
2893,73.56,204820,929,0.05,564.7710532699999,220,51179,0.0001,7.678459644317627
2894,73.56,204905,930,0.05,564.67693456,220,51201,0.0001,11.942380905151367
