#{"t_start": 1753624439.6058657, "env_id": "None"}
r,l,t
79.586859,84,5287.947375
76.902148,84,5288.481559
77.180641,84,5289.002433
81.004431,84,5289.542148
76.582264,84,5290.078823
82.804992,84,5290.601381
76.652753,84,5291.182339
81.595517,84,5291.793382
83.012138,84,5292.396437
77.932894,84,5292.977424
76.847354,84,5293.512833
79.963902,84,5294.049578
77.115605,84,5294.627512
76.443174,84,5295.195728
78.593841,84,5295.776131
82.240919,84,5296.306911
77.544968,84,5296.863304
85.654293,84,5297.398595
81.253645,84,5297.911424
79.488675,84,5298.427338
76.231516,84,5298.957299
79.508395,84,5299.455036
85.770808,84,5299.971632
79.197892,84,5300.472175
78.104241,84,5301.018305
79.305029,84,5301.597399
80.322775,84,5302.085968
79.887511,84,5302.661574
77.842041,84,5303.235483
77.588123,84,5303.76202
77.477734,84,5304.270436
77.229665,84,5304.786645
80.608264,84,5305.314495
78.165566,84,5305.949451
86.645675,84,5306.44862
76.905083,84,5306.987671
82.801536,84,5307.60066
78.996106,84,5308.155767
79.27764,84,5308.68699
81.335598,84,5309.24595
81.523458,84,5309.848837
79.870333,84,5310.422065
78.557109,84,5310.982517
78.033062,84,5311.530272
78.567108,84,5312.144283
79.516771,84,5312.666674
76.59758,84,5313.210343
78.554292,84,5313.781343
77.048481,84,5314.358437
79.924422,84,5314.933697
78.166563,84,5315.473683
76.859207,84,5316.079278
78.735038,84,5316.70074
80.347821,84,5317.27331
77.222325,84,5317.919431
77.410545,84,5318.473011
79.651067,84,5319.059133
76.910068,84,5319.680456
83.565271,84,5320.241479
77.412976,84,5320.867237
78.28226,84,5321.445445
81.098002,84,5321.970583
77.658828,84,5322.552383
79.984253,84,5323.15763
79.349437,84,5323.699404
78.884643,84,5324.31661
76.540483,84,5324.880466
80.205337,84,5325.45081
77.450401,84,5326.000681
75.970905,84,5326.489663
77.943814,84,5327.06382
76.555992,84,5327.650439
77.096634,84,5328.237132
77.301633,84,5328.806236
82.50646,84,5329.392347
78.901662,84,5329.999785
77.216119,84,5330.56985
78.343304,84,5331.137391
76.887526,84,5331.728467
76.870241,84,5332.270706
77.50606,84,5332.843319
75.680052,84,5333.418018
79.100837,84,5333.964544
78.535437,84,5334.533508
79.538364,84,5335.107226
79.673528,84,5335.651837
76.496501,84,5336.237578
83.885004,84,5336.796572
78.002622,84,5337.385434
77.929702,84,5337.928116
75.858257,84,5338.409641
78.083871,84,5338.943996
76.591361,84,5339.474034
79.175636,84,5339.937633
77.036597,84,5340.453273
77.840508,84,5340.993932
76.656423,84,5341.53243
78.99758,84,5342.077913
76.854962,84,5342.585446
76.664618,84,5343.081635
77.036934,84,5343.674994
85.022566,84,5344.192646
78.568206,84,5344.65478
78.306634,84,5345.182207
77.576105,84,5345.71488
76.691488,84,5346.216016
78.088508,84,5346.753924
77.14524,84,5347.240577
78.839683,84,5347.802807
75.626561,84,5348.356502
78.450626,84,5348.862586
81.08689,84,5349.386623
78.429545,84,5349.968476
75.970674,84,5350.446763
77.954978,84,5350.949141
78.522224,84,5351.450919
78.625783,84,5351.955874
77.572751,84,5352.485388
77.5467,84,5353.048888
77.070861,84,5353.54392
77.197986,84,5354.099276
77.701293,84,5354.674995
76.043575,84,5355.217879
77.493209,84,5355.733106
78.123558,84,5356.22723
77.033622,84,5356.814828
76.87606,84,5357.333891
78.613419,84,5357.8316
79.299897,84,5358.37486
76.235952,84,5358.906327
78.593285,84,5359.41358
78.292895,84,5359.971927
81.297578,84,5360.520706
76.279665,84,5361.02786
79.034699,84,5361.647698
78.861898,84,5362.154769
77.201267,84,5362.697742
76.501086,84,5363.226934
77.630354,84,5363.748667
77.856457,84,5364.326516
77.322123,84,5364.969107
77.374827,84,5365.552925
76.481575,84,5366.207923
79.149655,84,5366.846902
76.633863,84,5367.477766
76.121401,84,5368.053897
78.088476,84,5368.716033
77.167124,84,5369.30241
78.387091,84,5369.888666
79.545615,84,5370.478744
77.289151,84,5371.144167
84.153947,84,5371.770951
81.78183,84,5372.315892
77.909501,84,5372.905879
75.943922,84,5373.548193
78.156793,84,5374.10625
76.494849,84,5374.704749
76.993173,84,5375.304205
80.073691,84,5375.891454
76.216374,84,5376.467474
78.834018,84,5377.023649
78.523826,84,5377.594831
79.019103,84,5378.192829
76.589587,84,5378.764121
78.426719,84,5379.348266
79.201546,84,5379.966986
79.060124,84,5380.581899
76.872268,84,5381.192507
75.949462,84,5381.830079
76.875653,84,5382.472075
76.674235,84,5383.061601
76.63877,84,5383.685608
77.49375,84,5384.278866
79.066926,84,5384.880179
77.759061,84,5385.472371
84.087667,84,5386.070299
77.659208,84,5386.604975
75.517542,84,5387.149365
77.160039,84,5387.744195
77.110342,84,5388.361159
75.923644,84,5388.974883
76.984184,84,5389.575284
77.499434,84,5390.189694
78.203106,84,5390.797271
76.873163,84,5391.332376
78.034288,84,5391.894113
77.126469,84,5392.454348
76.966098,84,5393.029819
79.329677,84,5393.585283
78.865824,84,5394.166952
76.369587,84,5394.75113
77.958081,84,5395.336633
76.104257,84,5395.914637
77.897779,84,5396.542095
78.287865,84,5397.123293
77.255846,84,5397.723896
77.167872,84,5398.310458
83.875153,84,5398.847277
77.998005,84,5399.459216
78.564125,84,5400.077488
78.090529,84,5400.678281
77.671153,84,5401.299121
83.141749,84,5401.846684
