rollout/exploration_rate,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,train/loss,train/learning_rate,train/n_updates
0.05,107,7329,791364,84.0,92.57624660999998,9421,0.09647949039936066,0.0001,197815
0.05,107,7330,791448,84.0,93.52294479,9422,0.6356874704360962,0.0001,197836
0.05,107,7330,791532,84.0,93.20975743999999,9423,0.2863852083683014,0.0001,197857
0.05,107,7331,791616,84.0,92.98064161999999,9424,0.13836023211479187,0.0001,197878
0.05,107,7332,791700,84.0,93.18149804999999,9425,0.543118953704834,0.0001,197899
0.05,107,7333,791784,84.0,93.99277072000001,9426,0.281522274017334,0.0001,197920
0.05,107,7334,791868,84.0,94.70070262000002,9427,0.097918301820755,0.0001,197941
0.05,107,7334,791952,84.0,95.08806283,9428,0.7094503045082092,0.0001,197962
0.05,107,7335,792036,84.0,94.49348640999999,9429,0.28854504227638245,0.0001,197983
0.05,107,7336,792120,84.0,94.33298717,9430,0.2549012005329132,0.0001,198004
0.05,107,7337,792204,84.0,94.06316089999999,9431,0.8419782519340515,0.0001,198025
0.05,107,7337,792288,84.0,94.40715680999998,9432,0.6752654314041138,0.0001,198046
0.05,107,7338,792372,84.0,94.10686248,9433,0.13730591535568237,0.0001,198067
0.05,107,7339,792456,84.0,94.72197989,9434,0.19222216308116913,0.0001,198088
0.05,107,7340,792540,84.0,94.39344924,9435,0.7396251559257507,0.0001,198109
0.05,107,7341,792624,84.0,94.85228464,9436,0.48421192169189453,0.0001,198130
0.05,107,7341,792708,84.0,94.62092125999999,9437,1.2307521104812622,0.0001,198151
0.05,107,7342,792792,84.0,95.59498382,9438,0.14581087231636047,0.0001,198172
0.05,107,7343,792876,84.0,95.38891908,9439,0.6363872289657593,0.0001,198193
0.05,107,7344,792960,84.0,94.84925056,9440,0.1222887709736824,0.0001,198214
0.05,107,7344,793044,84.0,94.86734705999997,9441,0.1666911095380783,0.0001,198235
0.05,107,7345,793128,84.0,95.01744279999997,9442,0.6451588869094849,0.0001,198256
0.05,107,7346,793212,84.0,94.74430956999998,9443,0.2253531515598297,0.0001,198277
0.05,107,7347,793296,84.0,95.02526386,9444,0.6144826412200928,0.0001,198298
0.05,107,7347,793380,84.0,95.79497372,9445,0.9297632575035095,0.0001,198319
0.05,107,7348,793464,84.0,95.77612732000001,9446,0.3153001368045807,0.0001,198340
0.05,107,7349,793548,84.0,95.87753540000001,9447,0.0757642537355423,0.0001,198361
0.05,107,7350,793632,84.0,95.64810320000001,9448,0.20807203650474548,0.0001,198382
0.05,107,7350,793716,84.0,96.25141590000001,9449,1.0864769220352173,0.0001,198403
0.05,107,7351,793800,84.0,96.49102401,9450,0.23477435111999512,0.0001,198424
0.05,107,7352,793884,84.0,96.53347765000001,9451,0.10673344135284424,0.0001,198445
0.05,107,7353,793968,84.0,96.55637297000001,9452,0.6539638042449951,0.0001,198466
0.05,107,7354,794052,84.0,96.36017824000001,9453,0.3078707754611969,0.0001,198487
0.05,107,7354,794136,84.0,95.29784245,9454,0.5514667630195618,0.0001,198508
0.05,107,7355,794220,84.0,95.06127258999999,9455,0.09695330262184143,0.0001,198529
0.05,107,7356,794304,84.0,95.07531675999999,9456,0.2108156830072403,0.0001,198550
0.05,107,7357,794388,84.0,95.84150787000003,9457,0.7050329446792603,0.0001,198571
0.05,107,7357,794472,84.0,95.74738788,9458,0.22549505531787872,0.0001,198592
0.05,107,7358,794556,84.0,96.13686033,9459,0.18090303242206573,0.0001,198613
0.05,107,7359,794640,84.0,96.19887775000001,9460,0.3972737789154053,0.0001,198634
0.05,107,7360,794724,84.0,96.54142459,9461,0.16604721546173096,0.0001,198655
0.05,107,7360,794808,84.0,96.51891719000001,9462,0.1631571501493454,0.0001,198676
0.05,107,7361,794892,84.0,96.65364818999998,9463,0.15239565074443817,0.0001,198697
0.05,107,7362,794976,84.0,96.54177757999997,9464,0.07338595390319824,0.0001,198718
0.05,107,7363,795060,84.0,96.97935011999998,9465,0.320676326751709,0.0001,198739
0.05,107,7363,795144,84.0,96.95540144,9466,0.1255033016204834,0.0001,198760
0.05,107,7364,795228,84.0,97.32656445999999,9467,0.12188933789730072,0.0001,198781
0.05,107,7365,795312,84.0,97.28732866,9468,0.15877312421798706,0.0001,198802
0.05,107,7366,795396,84.0,96.58465886000002,9469,0.8156476020812988,0.0001,198823
0.05,107,7367,795480,84.0,96.65559327999999,9470,0.08695253729820251,0.0001,198844
0.05,107,7367,795564,84.0,97.00065285,9471,0.9218864440917969,0.0001,198865
0.05,107,7368,795648,84.0,97.18599670000002,9472,0.5786362290382385,0.0001,198886
0.05,107,7369,795732,84.0,96.20084875,9473,0.5262871980667114,0.0001,198907
0.05,107,7370,795816,84.0,96.08047906000002,9474,0.21898838877677917,0.0001,198928
0.05,107,7371,795900,84.0,96.55856727000003,9475,0.17574013769626617,0.0001,198949
0.05,107,7371,795984,84.0,95.95788679000002,9476,0.08489346504211426,0.0001,198970
0.05,107,7372,796068,84.0,95.26186243000001,9477,0.41112053394317627,0.0001,198991
