rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/episodes,time/fps,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/n_updates,train/loss
84.0,50.797003059999994,1958,4281,183,0.05,359604,0.0001,89875,0.04222123324871063
84.0,50.838902239999996,1958,4282,183,0.05,359688,0.0001,89896,0.2728923559188843
84.0,50.898892499999995,1959,4283,183,0.05,359772,0.0001,89917,0.1533084362745285
84.0,51.09438333,1959,4284,183,0.05,359856,0.0001,89938,0.057703230530023575
84.0,51.080762400000005,1960,4285,183,0.05,359940,0.0001,89959,0.0635748952627182
84.0,50.93195774000001,1960,4286,183,0.05,360024,0.0001,89980,0.10964762419462204
84.0,50.929155689999995,1961,4287,183,0.05,360108,0.0001,90001,0.13748295605182648
84.0,50.92885308000001,1961,4288,183,0.05,360192,0.0001,90022,3.5767033100128174
84.0,51.15272232,1962,4289,183,0.05,360276,0.0001,90043,6.8425469398498535
84.0,51.257207529999995,1962,4290,183,0.05,360360,0.0001,90064,0.0676555335521698
84.0,51.26354001000001,1963,4291,183,0.05,360444,0.0001,90085,0.05621848627924919
84.0,51.07655517,1963,4292,183,0.05,360528,0.0001,90106,0.25599804520606995
84.0,50.98247549,1964,4293,183,0.05,360612,0.0001,90127,0.04243258759379387
84.0,50.90289736999999,1964,4294,183,0.05,360696,0.0001,90148,0.1366511583328247
84.0,51.027374099999996,1965,4295,183,0.05,360780,0.0001,90169,0.0647096037864685
84.0,50.957436179999995,1965,4296,183,0.05,360864,0.0001,90190,0.1668647825717926
84.0,51.25176331999999,1966,4297,183,0.05,360948,0.0001,90211,3.41728138923645
84.0,51.35620949,1966,4298,183,0.05,361032,0.0001,90232,0.04919655621051788
84.0,50.812895989999994,1967,4299,183,0.05,361116,0.0001,90253,3.441220283508301
84.0,50.79562457,1967,4300,183,0.05,361200,0.0001,90274,0.24229152500629425
84.0,50.86414547,1968,4301,183,0.05,361284,0.0001,90295,0.15113292634487152
84.0,50.92426581999999,1968,4302,183,0.05,361368,0.0001,90316,0.18553058803081512
84.0,50.92120813,1969,4303,183,0.05,361452,0.0001,90337,0.06401142477989197
84.0,50.95043881999999,1969,4304,183,0.05,361536,0.0001,90358,0.07832355797290802
84.0,50.884786209999994,1970,4305,183,0.05,361620,0.0001,90379,3.7333076000213623
84.0,50.83608225999999,1970,4306,183,0.05,361704,0.0001,90400,3.45184588432312
84.0,50.831208460000006,1971,4307,183,0.05,361788,0.0001,90421,0.08540032058954239
84.0,50.82934548,1971,4308,183,0.05,361872,0.0001,90442,4.12004280090332
84.0,50.51870147,1972,4309,183,0.05,361956,0.0001,90463,0.2045610398054123
84.0,50.57497971000001,1972,4310,183,0.05,362040,0.0001,90484,0.19703415036201477
84.0,50.54318911,1973,4311,183,0.05,362124,0.0001,90505,3.8788180351257324
84.0,50.44757525,1973,4312,183,0.05,362208,0.0001,90526,0.28313183784484863
84.0,50.49783073999999,1974,4313,183,0.05,362292,0.0001,90547,0.06077459827065468
84.0,50.525658220000004,1974,4314,183,0.05,362376,0.0001,90568,0.17324724793434143
84.0,50.53687838,1975,4315,183,0.05,362460,0.0001,90589,0.04861316829919815
84.0,50.83176039,1975,4316,183,0.05,362544,0.0001,90610,0.08158330619335175
84.0,50.707052559999994,1976,4317,183,0.05,362628,0.0001,90631,3.535564661026001
84.0,50.87981665,1976,4318,183,0.05,362712,0.0001,90652,3.9189136028289795
84.0,50.78099667000001,1977,4319,183,0.05,362796,0.0001,90673,0.05197343975305557
84.0,50.930754889999996,1977,4320,183,0.05,362880,0.0001,90694,0.13098669052124023
84.0,51.104679239999996,1978,4321,183,0.05,362964,0.0001,90715,3.4002768993377686
84.0,51.00762741,1978,4322,183,0.05,363048,0.0001,90736,3.6647558212280273
84.0,51.126302159999995,1979,4323,183,0.05,363132,0.0001,90757,0.12596271932125092
84.0,51.20430534,1979,4324,183,0.05,363216,0.0001,90778,0.06792807579040527
84.0,51.354840089999996,1980,4325,183,0.05,363300,0.0001,90799,0.07646395266056061
84.0,51.32637178,1980,4326,183,0.05,363384,0.0001,90820,0.08577670902013779
84.0,51.56494551000001,1981,4327,183,0.05,363468,0.0001,90841,0.32815423607826233
84.0,51.7099577,1981,4328,183,0.05,363552,0.0001,90862,0.16665297746658325
84.0,51.76847634000001,1982,4329,183,0.05,363636,0.0001,90883,0.06762020289897919
84.0,51.68274458,1982,4330,183,0.05,363720,0.0001,90904,0.18892420828342438
84.0,51.68527138,1983,4331,183,0.05,363804,0.0001,90925,0.117129847407341
84.0,51.86878479000001,1983,4332,183,0.05,363888,0.0001,90946,0.2237866371870041
84.0,51.97188505000001,1984,4333,183,0.05,363972,0.0001,90967,0.17478591203689575
84.0,51.81774816000001,1984,4334,183,0.05,364056,0.0001,90988,0.11990246176719666
84.0,51.97945172000001,1984,4335,183,0.05,364140,0.0001,91009,0.22457779943943024
84.0,52.035751929999996,1985,4336,183,0.05,364224,0.0001,91030,0.12832902371883392
84.0,51.71744520999999,1985,4337,183,0.05,364308,0.0001,91051,3.919527292251587
84.0,51.7403866,1986,4338,183,0.05,364392,0.0001,91072,3.869570732116699
84.0,51.77895613,1986,4339,183,0.05,364476,0.0001,91093,0.02576805092394352
84.0,51.86790016,1987,4340,183,0.05,364560,0.0001,91114,3.5002386569976807
84.0,51.94122471000001,1987,4341,183,0.05,364644,0.0001,91135,3.912968158721924
84.0,52.00447428,1988,4342,183,0.05,364728,0.0001,91156,0.08423279970884323
84.0,51.85037592,1988,4343,183,0.05,364812,0.0001,91177,0.04407649487257004
84.0,51.80756567,1989,4344,183,0.05,364896,0.0001,91198,0.12264508008956909
84.0,51.87309265999999,1990,4345,183,0.05,364980,0.0001,91219,3.374439001083374
84.0,51.67481817,1990,4346,183,0.05,365064,0.0001,91240,0.34999945759773254
84.0,51.683440790000006,1990,4347,183,0.05,365148,0.0001,91261,0.11542245000600815
84.0,51.87397515000001,1991,4348,183,0.05,365232,0.0001,91282,0.23643147945404053
84.0,51.778955509999996,1992,4349,183,0.05,365316,0.0001,91303,0.08630979806184769
84.0,51.72451153,1992,4350,183,0.05,365400,0.0001,91324,0.027989817783236504
84.0,51.9483111,1992,4351,183,0.05,365484,0.0001,91345,0.0738641545176506
84.0,51.88971984,1993,4352,183,0.05,365568,0.0001,91366,7.443477630615234
84.0,51.77086104,1993,4353,183,0.05,365652,0.0001,91387,0.15425068140029907
84.0,51.558282129999995,1994,4354,183,0.05,365736,0.0001,91408,0.06680794060230255
84.0,51.56050664,1994,4355,183,0.05,365820,0.0001,91429,0.04374255985021591
84.0,51.47174748,1995,4356,183,0.05,365904,0.0001,91450,6.951343536376953
84.0,51.49439834,1995,4357,183,0.05,365988,0.0001,91471,0.07490745186805725
84.0,51.48567501,1996,4358,183,0.05,366072,0.0001,91492,3.2853541374206543
84.0,51.44714171,1996,4359,183,0.05,366156,0.0001,91513,0.36822351813316345
84.0,51.327717549999996,1997,4360,183,0.05,366240,0.0001,91534,0.0685962662100792
84.0,51.60985634000001,1997,4361,183,0.05,366324,0.0001,91555,3.4454071521759033
84.0,51.401247040000015,1998,4362,183,0.05,366408,0.0001,91576,3.3919482231140137
84.0,51.268089560000014,1998,4363,183,0.05,366492,0.0001,91597,0.1990402340888977
84.0,51.119085580000004,1999,4364,183,0.05,366576,0.0001,91618,0.04994683340191841
84.0,50.98391472,1999,4365,183,0.05,366660,0.0001,91639,3.4688992500305176
84.0,50.9950462,2000,4366,183,0.05,366744,0.0001,91660,0.27632370591163635
84.0,51.184379590000006,2000,4367,183,0.05,366828,0.0001,91681,6.870987892150879
84.0,50.92710627999999,2001,4368,183,0.05,366912,0.0001,91702,0.07873521745204926
84.0,50.744947769999996,2001,4369,183,0.05,366996,0.0001,91723,0.040901221334934235
84.0,50.58262684999999,2002,4370,183,0.05,367080,0.0001,91744,3.3528926372528076
84.0,50.72103610999999,2002,4371,183,0.05,367164,0.0001,91765,3.445335626602173
84.0,50.80884921,2003,4372,183,0.05,367248,0.0001,91786,0.1535859853029251
84.0,50.834042440000005,2003,4373,183,0.05,367332,0.0001,91807,0.09791834652423859
84.0,50.70737009000001,2004,4374,183,0.05,367416,0.0001,91828,4.2604827880859375
84.0,50.76836612000001,2004,4375,183,0.05,367500,0.0001,91849,0.17520737648010254
84.0,50.91352633000001,2005,4376,183,0.05,367584,0.0001,91870,7.006100177764893
84.0,50.91554122,2005,4377,183,0.05,367668,0.0001,91891,0.08155834674835205
84.0,50.88879186000001,2006,4378,183,0.05,367752,0.0001,91912,0.1610497087240219
84.0,50.95184916000001,2006,4379,183,0.05,367836,0.0001,91933,3.5154166221618652
84.0,50.98350432,2007,4380,183,0.05,367920,0.0001,91954,0.058914296329021454
84.0,51.37534339,2007,4381,183,0.05,368004,0.0001,91975,3.7310950756073
84.0,51.347468430000006,2008,4382,183,0.05,368088,0.0001,91996,0.07545120269060135
84.0,51.279859640000005,2008,4383,183,0.05,368172,0.0001,92017,0.15731826424598694
84.0,51.268102909999996,2009,4384,183,0.05,368256,0.0001,92038,7.000762462615967
84.0,51.459095610000006,2009,4385,183,0.05,368340,0.0001,92059,3.6436610221862793
84.0,51.489459860000004,2010,4386,183,0.05,368424,0.0001,92080,10.612180709838867
84.0,51.57507081,2010,4387,183,0.05,368508,0.0001,92101,0.06626629829406738
84.0,51.78479286000001,2011,4388,183,0.05,368592,0.0001,92122,0.09842176735401154
84.0,51.55133392,2011,4389,183,0.05,368676,0.0001,92143,3.8038547039031982
84.0,51.517373909999996,2012,4390,183,0.05,368760,0.0001,92164,0.25076162815093994
84.0,51.49002195,2012,4391,183,0.05,368844,0.0001,92185,3.5617964267730713
84.0,51.76626672999999,2013,4392,183,0.05,368928,0.0001,92206,7.126527786254883
84.0,51.684747879999996,2013,4393,183,0.05,369012,0.0001,92227,0.07186205685138702
84.0,51.79095906,2014,4394,183,0.05,369096,0.0001,92248,3.758554220199585
84.0,51.629462,2014,4395,183,0.05,369180,0.0001,92269,0.11143361032009125
84.0,51.60094985999999,2015,4396,183,0.05,369264,0.0001,92290,0.34903714060783386
84.0,51.328116529999996,2015,4397,183,0.05,369348,0.0001,92311,3.369478702545166
84.0,51.18367809,2016,4398,183,0.05,369432,0.0001,92332,0.10286489129066467
84.0,51.63891585,2016,4399,183,0.05,369516,0.0001,92353,0.10694830864667892
84.0,51.91821561,2017,4400,183,0.05,369600,0.0001,92374,0.04089094325900078
84.0,51.85198378000001,2017,4401,183,0.05,369684,0.0001,92395,0.09401151537895203
84.0,51.86292934,2017,4402,183,0.05,369768,0.0001,92416,0.1478605568408966
84.0,51.930566819999996,2018,4403,183,0.05,369852,0.0001,92437,0.09752202033996582
84.0,52.02373135,2018,4404,183,0.05,369936,0.0001,92458,10.780221939086914
84.0,52.082548939999995,2019,4405,183,0.05,370020,0.0001,92479,0.360178142786026
84.0,52.16746819,2019,4406,183,0.05,370104,0.0001,92500,0.038838163018226624
84.0,52.176788370000004,2020,4407,183,0.05,370188,0.0001,92521,0.07603520900011063
84.0,52.05768336,2020,4408,183,0.05,370272,0.0001,92542,3.882228374481201
84.0,52.165741239999996,2021,4409,183,0.05,370356,0.0001,92563,0.06010982766747475
84.0,52.195730919999995,2021,4410,183,0.05,370440,0.0001,92584,0.04233487695455551
84.0,52.15425399,2022,4411,183,0.05,370524,0.0001,92605,0.08583071082830429
84.0,52.13167796,2022,4412,183,0.05,370608,0.0001,92626,0.04053941369056702
84.0,52.06891010000001,2023,4413,183,0.05,370692,0.0001,92647,0.06183680519461632
84.0,51.99233934,2023,4414,183,0.05,370776,0.0001,92668,0.09410782158374786
84.0,52.028107490000004,2024,4415,183,0.05,370860,0.0001,92689,0.03338347375392914
84.0,51.90135990000002,2024,4416,183,0.05,370944,0.0001,92710,0.08538943529129028
84.0,51.854900840000006,2025,4417,183,0.05,371028,0.0001,92731,0.09306369721889496
84.0,51.64101123000001,2025,4418,183,0.05,371112,0.0001,92752,0.07367454469203949
84.0,51.6561268,2026,4419,183,0.05,371196,0.0001,92773,0.052857138216495514
84.0,51.436908030000005,2026,4420,183,0.05,371280,0.0001,92794,0.05661311000585556
84.0,51.28070804,2027,4421,183,0.05,371364,0.0001,92815,0.055666957050561905
84.0,51.191035920000004,2027,4422,183,0.05,371448,0.0001,92836,0.08293436467647552
84.0,51.257627910000004,2028,4423,183,0.05,371532,0.0001,92857,3.4911084175109863
84.0,51.309918460000006,2028,4424,183,0.05,371616,0.0001,92878,0.08292905986309052
84.0,51.30131106999999,2029,4425,183,0.05,371700,0.0001,92899,10.577372550964355
84.0,51.20009122,2029,4426,183,0.05,371784,0.0001,92920,0.07421763241291046
84.0,51.101119870000005,2030,4427,183,0.05,371868,0.0001,92941,0.09278132021427155
84.0,51.11437328,2030,4428,183,0.05,371952,0.0001,92962,0.1213044747710228
84.0,51.096207379999996,2031,4429,183,0.05,372036,0.0001,92983,3.7583680152893066
84.0,51.12330468999998,2031,4430,183,0.05,372120,0.0001,93004,10.73818302154541
84.0,51.24278584999999,2032,4431,183,0.05,372204,0.0001,93025,0.08831974118947983
84.0,51.229078799999996,2032,4432,183,0.05,372288,0.0001,93046,0.06646159291267395
84.0,51.25407964,2033,4433,183,0.05,372372,0.0001,93067,0.07039503008127213
84.0,51.547193029999995,2033,4434,183,0.05,372456,0.0001,93088,3.436109781265259
84.0,51.649891460000006,2034,4435,183,0.05,372540,0.0001,93109,0.2019253373146057
84.0,51.44776433,2034,4436,183,0.05,372624,0.0001,93130,0.08978404104709625
84.0,51.710104619999996,2035,4437,183,0.05,372708,0.0001,93151,0.15526720881462097
84.0,51.59831353,2035,4438,183,0.05,372792,0.0001,93172,0.08500601351261139
84.0,51.45517672,2036,4439,183,0.05,372876,0.0001,93193,0.18048562109470367
84.0,51.530033050000014,2036,4440,183,0.05,372960,0.0001,93214,0.3442630469799042
84.0,51.39296488,2037,4441,183,0.05,373044,0.0001,93235,6.831293106079102
84.0,51.48522540000001,2037,4442,183,0.05,373128,0.0001,93256,0.15657742321491241
84.0,51.493333930000006,2038,4443,183,0.05,373212,0.0001,93277,3.7013349533081055
84.0,51.41815028999999,2038,4444,183,0.05,373296,0.0001,93298,0.04228437691926956
84.0,51.4917318,2039,4445,183,0.05,373380,0.0001,93319,0.05159420520067215
84.0,51.76411139,2039,4446,183,0.05,373464,0.0001,93340,7.263869285583496
84.0,51.93165365000001,2040,4447,183,0.05,373548,0.0001,93361,3.465120553970337
84.0,51.97115807000001,2040,4448,183,0.05,373632,0.0001,93382,0.06524050235748291
84.0,52.246561490000005,2041,4449,183,0.05,373716,0.0001,93403,0.2531557083129883
84.0,52.22119146000001,2041,4450,183,0.05,373800,0.0001,93424,7.433906555175781
84.0,51.89797283,2041,4451,183,0.05,373884,0.0001,93445,0.10340951383113861
84.0,51.88928223,2042,4452,183,0.05,373968,0.0001,93466,7.15592622756958
84.0,52.09152216,2042,4453,183,0.05,374052,0.0001,93487,0.13269340991973877
84.0,52.42959792,2043,4454,183,0.05,374136,0.0001,93508,0.36295175552368164
84.0,52.45637634999999,2043,4455,183,0.05,374220,0.0001,93529,0.05243934318423271
84.0,52.48193651,2044,4456,183,0.05,374304,0.0001,93550,0.09329134970903397
84.0,52.607738319999996,2044,4457,183,0.05,374388,0.0001,93571,3.4890031814575195
84.0,52.81850506,2045,4458,183,0.05,374472,0.0001,93592,4.063058376312256
84.0,52.86906918,2045,4459,183,0.05,374556,0.0001,93613,0.09316309541463852
84.0,52.93512825,2046,4460,183,0.05,374640,0.0001,93634,7.38472843170166
84.0,52.87359520999999,2046,4461,183,0.05,374724,0.0001,93655,0.09715671837329865
84.0,53.4389076,2047,4462,183,0.05,374808,0.0001,93676,3.67899489402771
