time/fps,rollout/ep_rew_mean,time/total_timesteps,time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss,train/learning_rate
108,26.58710427,537264,6396,84.0,4943,0.05,134290,0.2741139233112335,0.0001
108,26.658332229999996,537348,6397,84.0,4944,0.05,134311,0.475755900144577,0.0001
108,27.054933659999996,537432,6398,84.0,4944,0.05,134332,0.1852085292339325,0.0001
108,27.1830394,537516,6399,84.0,4945,0.05,134353,0.6077715158462524,0.0001
108,27.553101899999998,537600,6400,84.0,4946,0.05,134374,0.16923180222511292,0.0001
108,26.90314683,537684,6401,84.0,4947,0.05,134395,0.27516970038414,0.0001
108,26.891855380000003,537768,6402,84.0,4948,0.05,134416,0.2981416881084442,0.0001
108,26.75850056,537852,6403,84.0,4948,0.05,134437,0.1024683490395546,0.0001
108,26.504042149999997,537936,6404,84.0,4949,0.05,134458,0.24120715260505676,0.0001
108,26.785445999999997,538020,6405,84.0,4950,0.05,134479,0.1209491416811943,0.0001
108,25.878349410000002,538104,6406,84.0,4951,0.05,134500,0.0824991762638092,0.0001
108,25.298239350000003,538188,6407,84.0,4951,0.05,134521,0.21677806973457336,0.0001
108,24.9840254,538272,6408,84.0,4952,0.05,134542,0.1391395926475525,0.0001
108,24.766801350000005,538356,6409,84.0,4953,0.05,134563,0.13851594924926758,0.0001
108,24.51825794,538440,6410,84.0,4954,0.05,134584,0.18488244712352753,0.0001
108,25.12350679,538524,6411,84.0,4954,0.05,134605,0.06639155000448227,0.0001
108,25.16093857,538608,6412,84.0,4955,0.05,134626,0.13251294195652008,0.0001
108,24.51624699,538692,6413,84.0,4956,0.05,134647,0.3115469813346863,0.0001
108,24.80489629,538776,6414,84.0,4957,0.05,134668,0.36971616744995117,0.0001
108,24.731483639999997,538860,6415,84.0,4958,0.05,134689,0.2707860767841339,0.0001
108,24.19230709999999,538944,6416,84.0,4958,0.05,134710,0.22755764424800873,0.0001
108,24.107066669999995,539028,6417,84.0,4959,0.05,134731,0.429643452167511,0.0001
108,23.578314949999996,539112,6418,84.0,4960,0.05,134752,0.10546954721212387,0.0001
108,22.969110669999996,539196,6419,84.0,4961,0.05,134773,0.07555364817380905,0.0001
108,23.172514979999995,539280,6420,84.0,4961,0.05,134794,0.13975320756435394,0.0001
108,23.780931149999997,539364,6421,84.0,4962,0.05,134815,0.04772527515888214,0.0001
108,23.53980259,539448,6422,84.0,4963,0.05,134836,0.25079259276390076,0.0001
108,23.859273199999997,539532,6423,84.0,4964,0.05,134857,0.3430522382259369,0.0001
108,24.074151069999992,539616,6424,84.0,4965,0.05,134878,0.4670070707798004,0.0001
108,24.354015649999997,539700,6425,84.0,4965,0.05,134899,0.08533653616905212,0.0001
108,24.359484469999998,539784,6426,84.0,4966,0.05,134920,0.1821948140859604,0.0001
108,25.124686280000002,539868,6427,84.0,4967,0.05,134941,0.23281648755073547,0.0001
108,25.279942159999997,539952,6428,84.0,4968,0.05,134962,0.14650681614875793,0.0001
108,24.96696196,540036,6429,84.0,4968,0.05,134983,0.22011741995811462,0.0001
108,23.553588729999998,540120,6430,84.0,4969,0.05,135004,0.3993585705757141,0.0001
108,22.751385660000004,540204,6431,84.0,4970,0.05,135025,0.45773831009864807,0.0001
108,22.50511551,540288,6432,84.0,4971,0.05,135046,0.28993868827819824,0.0001
108,23.227519209999997,540372,6433,84.0,4972,0.05,135067,0.4401320815086365,0.0001
108,22.520430069999996,540456,6434,84.0,4972,0.05,135088,0.3844795227050781,0.0001
108,22.54024838,540540,6435,84.0,4973,0.05,135109,0.166416734457016,0.0001
108,23.370009130000003,540624,6436,84.0,4974,0.05,135130,0.15645518898963928,0.0001
108,23.129840500000004,540708,6437,84.0,4975,0.05,135151,0.44407349824905396,0.0001
108,23.08808285,540792,6438,84.0,4975,0.05,135172,0.17350147664546967,0.0001
108,23.65925684,540876,6439,84.0,4976,0.05,135193,0.23993955552577972,0.0001
108,23.385697450000002,540960,6440,84.0,4977,0.05,135214,0.21163824200630188,0.0001
108,23.57299251,541044,6441,84.0,4978,0.05,135235,0.17696508765220642,0.0001
108,22.91811998,541128,6442,84.0,4978,0.05,135256,0.15388503670692444,0.0001
108,23.09914137,541212,6443,84.0,4979,0.05,135277,0.12539231777191162,0.0001
108,23.829341250000002,541296,6444,84.0,4980,0.05,135298,0.48304927349090576,0.0001
108,23.096958720000003,541380,6445,84.0,4981,0.05,135319,0.14826449751853943,0.0001
108,22.6828023,541464,6446,84.0,4982,0.05,135340,0.43045616149902344,0.0001
108,22.63529179,541548,6447,84.0,4982,0.05,135361,0.2098139524459839,0.0001
108,23.2916914,541632,6448,84.0,4983,0.05,135382,0.28192242980003357,0.0001
108,22.953361840000003,541716,6449,84.0,4984,0.05,135403,0.13320979475975037,0.0001
108,23.253276569999997,541800,6450,84.0,4985,0.05,135424,0.04072263836860657,0.0001
108,23.93509818,541884,6451,84.0,4986,0.05,135445,0.39128240942955017,0.0001
108,23.77318044,541968,6452,84.0,4986,0.05,135466,0.3961208164691925,0.0001
108,23.82579546,542052,6453,84.0,4987,0.05,135487,0.07985711097717285,0.0001
108,23.19995306,542136,6454,84.0,4988,0.05,135508,0.12360779196023941,0.0001
108,23.453329319999998,542220,6455,84.0,4989,0.05,135529,0.18801458179950714,0.0001
108,23.78586689,542304,6456,84.0,4989,0.05,135550,0.319735586643219,0.0001
108,23.922082709999998,542388,6457,84.0,4990,0.05,135571,0.10924839973449707,0.0001
108,23.869910009999998,542472,6458,84.0,4991,0.05,135592,0.5149080753326416,0.0001
108,24.014726139999997,542556,6459,84.0,4992,0.05,135613,0.3356652855873108,0.0001
108,24.193453180000002,542640,6460,84.0,4992,0.05,135634,0.3253922462463379,0.0001
108,23.65285799,542724,6461,84.0,4993,0.05,135655,0.09322290867567062,0.0001
108,23.43027294,542808,6462,84.0,4994,0.05,135676,0.17049379646778107,0.0001
108,23.94507372,542892,6463,84.0,4995,0.05,135697,0.26047512888908386,0.0001
108,23.84228854,542976,6464,84.0,4996,0.05,135718,0.11563189327716827,0.0001
108,23.533408289999993,543060,6465,84.0,4996,0.05,135739,0.12646347284317017,0.0001
108,23.271849259999996,543144,6466,84.0,4997,0.05,135760,0.30182546377182007,0.0001
108,22.95050560999999,543228,6467,84.0,4998,0.05,135781,0.6619794368743896,0.0001
108,22.16520375999999,543312,6468,84.0,4999,0.05,135802,0.0870508924126625,0.0001
108,22.03113286,543396,6469,84.0,5000,0.05,135823,0.13345186412334442,0.0001
108,22.36481207,543480,6470,84.0,5001,0.05,135844,0.35648638010025024,0.0001
108,22.31225046,543564,6471,84.0,5002,0.05,135865,0.11250413209199905,0.0001
108,22.841906629999997,543648,6472,84.0,5003,0.05,135886,0.25769996643066406,0.0001
108,23.31533902,543732,6473,84.0,5003,0.05,135907,0.13569322228431702,0.0001
108,24.726986739999997,543816,6474,84.0,5004,0.05,135928,0.22885406017303467,0.0001
108,24.677661699999994,543900,6475,84.0,5005,0.05,135949,0.27883386611938477,0.0001
108,23.96847742,543984,6476,84.0,5006,0.05,135970,0.2826814651489258,0.0001
108,23.170324299999997,544068,6477,84.0,5007,0.05,135991,0.07698176801204681,0.0001
108,23.42142254,544152,6478,84.0,5007,0.05,136012,0.1631769835948944,0.0001
108,23.778641639999993,544236,6479,84.0,5008,0.05,136033,0.2707139253616333,0.0001
108,23.74854132,544320,6480,84.0,5009,0.05,136054,0.3544068932533264,0.0001
108,23.634784489999994,544404,6481,84.0,5010,0.05,136075,0.48201271891593933,0.0001
108,23.553681039999994,544488,6482,84.0,5010,0.05,136096,0.504454493522644,0.0001
108,23.275632079999994,544572,6483,84.0,5011,0.05,136117,0.7307096719741821,0.0001
108,22.919380429999993,544656,6484,84.0,5012,0.05,136138,0.28532832860946655,0.0001
108,22.596347949999995,544740,6485,84.0,5013,0.05,136159,0.18792355060577393,0.0001
108,21.314147499999994,544824,6486,84.0,5013,0.05,136180,0.14932240545749664,0.0001
108,21.654689639999997,544908,6487,84.0,5014,0.05,136201,0.2212582528591156,0.0001
108,22.34893336,544992,6488,84.0,5015,0.05,136222,0.26119500398635864,0.0001
108,21.923834650000003,545076,6489,84.0,5016,0.05,136243,0.34294694662094116,0.0001
108,21.842405910000004,545160,6490,84.0,5016,0.05,136264,0.611998975276947,0.0001
108,21.299262009999996,545244,6491,84.0,5017,0.05,136285,0.456424742937088,0.0001
108,21.120589999999996,545328,6492,84.0,5018,0.05,136306,0.0680231899023056,0.0001
108,21.721659319999993,545412,6493,84.0,5019,0.05,136327,0.19022111594676971,0.0001
108,22.15891193,545496,6494,84.0,5020,0.05,136348,0.2025488018989563,0.0001
108,21.12239462,545580,6495,84.0,5021,0.05,136369,0.29850679636001587,0.0001
108,21.241674059999994,545664,6496,84.0,5021,0.05,136390,0.203524649143219,0.0001
108,20.872748809999994,545748,6497,84.0,5022,0.05,136411,0.14788633584976196,0.0001
108,20.341233680000002,545832,6498,84.0,5023,0.05,136432,0.2525273561477661,0.0001
108,20.063975520000003,545916,6499,84.0,5024,0.05,136453,0.3071262836456299,0.0001
108,19.32908302,546000,6500,84.0,5025,0.05,136474,0.18885797262191772,0.0001
108,19.71461061,546084,6501,84.0,5025,0.05,136495,0.21429893374443054,0.0001
108,20.034749859999998,546168,6502,84.0,5026,0.05,136516,0.22803886234760284,0.0001
108,21.26731047,546252,6503,84.0,5027,0.05,136537,0.18460020422935486,0.0001
108,21.775679649999997,546336,6504,84.0,5027,0.05,136558,0.38126254081726074,0.0001
108,22.210198650000002,546420,6505,84.0,5028,0.05,136579,0.21869723498821259,0.0001
108,21.96118383,546504,6506,84.0,5029,0.05,136600,0.15868017077445984,0.0001
108,21.604912999999996,546588,6507,84.0,5030,0.05,136621,0.11708305776119232,0.0001
108,22.622086199999995,546672,6508,84.0,5031,0.05,136642,0.3427625596523285,0.0001
108,22.770165399999996,546756,6509,84.0,5031,0.05,136663,0.33258599042892456,0.0001
108,22.92347498,546840,6510,84.0,5032,0.05,136684,0.5542294979095459,0.0001
108,22.84170293,546924,6511,84.0,5033,0.05,136705,0.18423332273960114,0.0001
108,22.41199137,547008,6512,84.0,5034,0.05,136726,0.1819850206375122,0.0001
108,22.971910060000006,547092,6513,84.0,5035,0.05,136747,0.24416720867156982,0.0001
108,23.530354450000004,547176,6514,84.0,5035,0.05,136768,0.2561078667640686,0.0001
108,23.467289460000003,547260,6515,84.0,5036,0.05,136789,0.2537669241428375,0.0001
108,23.469056210000005,547344,6516,84.0,5037,0.05,136810,0.07771549373865128,0.0001
108,23.444811330000004,547428,6517,84.0,5037,0.05,136831,0.07031136751174927,0.0001
108,23.805438059999997,547512,6518,84.0,5038,0.05,136852,0.2964895963668823,0.0001
108,24.121056529999997,547596,6519,84.0,5039,0.05,136873,0.15469256043434143,0.0001
108,23.864849559999996,547680,6520,84.0,5040,0.05,136894,0.10413789749145508,0.0001
108,23.47444401,547764,6521,84.0,5040,0.05,136915,0.3293294906616211,0.0001
108,23.257007169999998,547848,6522,84.0,5041,0.05,136936,0.08556941151618958,0.0001
108,23.134171170000005,547932,6523,84.0,5042,0.05,136957,0.2540416717529297,0.0001
108,22.98577739,548016,6524,84.0,5043,0.05,136978,0.22425991296768188,0.0001
108,22.637643500000003,548100,6525,84.0,5044,0.05,136999,0.10325972735881805,0.0001
108,22.638165400000002,548184,6526,84.0,5044,0.05,137020,0.12184832245111465,0.0001
108,22.25827877,548268,6527,84.0,5045,0.05,137041,0.17237097024917603,0.0001
108,22.11221435,548352,6528,84.0,5046,0.05,137062,0.2409316748380661,0.0001
108,21.50089672,548436,6529,84.0,5047,0.05,137083,0.09859739243984222,0.0001
108,22.30447491,548520,6530,84.0,5048,0.05,137104,0.3940286636352539,0.0001
108,23.167236049999996,548604,6531,84.0,5048,0.05,137125,0.07844819128513336,0.0001
108,23.27953894,548688,6532,84.0,5049,0.05,137146,0.06893549114465714,0.0001
108,22.836995479999995,548772,6533,84.0,5050,0.05,137167,0.13670006394386292,0.0001
108,23.060437609999997,548856,6534,84.0,5051,0.05,137188,0.22860479354858398,0.0001
108,23.74991029,548940,6535,84.0,5051,0.05,137209,0.328845351934433,0.0001
108,23.46019422,549024,6536,84.0,5052,0.05,137230,0.26506301760673523,0.0001
108,23.458387159999997,549108,6537,84.0,5053,0.05,137251,0.13412486016750336,0.0001
108,24.163359730000003,549192,6538,84.0,5054,0.05,137272,0.10169054567813873,0.0001
108,23.5274066,549276,6539,84.0,5055,0.05,137293,0.11641822755336761,0.0001
108,23.371655420000003,549360,6540,84.0,5055,0.05,137314,0.14495345950126648,0.0001
108,22.18952664,549444,6541,84.0,5056,0.05,137335,0.13552284240722656,0.0001
108,22.304261500000003,549528,6542,84.0,5057,0.05,137356,0.27147501707077026,0.0001
108,21.87984156,549612,6543,84.0,5058,0.05,137377,0.43325144052505493,0.0001
108,21.358160390000002,549696,6544,84.0,5059,0.05,137398,0.09026690572500229,0.0001
108,20.890830580000003,549780,6545,84.0,5059,0.05,137419,0.21410290896892548,0.0001
108,20.143232850000004,549864,6546,84.0,5060,0.05,137440,0.505344033241272,0.0001
108,19.62885262,549948,6547,84.0,5061,0.05,137461,0.29301339387893677,0.0001
108,19.01541926,550032,6548,84.0,5062,0.05,137482,0.35186803340911865,0.0001
108,18.906748500000003,550116,6549,84.0,5062,0.05,137503,0.07880803942680359,0.0001
108,18.32983116,550200,6550,84.0,5063,0.05,137524,0.2118230164051056,0.0001
108,18.490349400000003,550284,6551,84.0,5064,0.05,137545,0.32280731201171875,0.0001
108,18.80799647,550368,6552,84.0,5065,0.05,137566,0.24462784826755524,0.0001
108,18.970446900000002,550452,6553,84.0,5066,0.05,137587,0.3732973635196686,0.0001
108,19.203516290000003,550536,6554,84.0,5067,0.05,137608,0.11081410199403763,0.0001
108,19.01822956,550620,6555,84.0,5067,0.05,137629,0.20361962914466858,0.0001
108,19.26697805,550704,6556,84.0,5068,0.05,137650,0.3830198049545288,0.0001
108,19.501804030000002,550788,6557,84.0,5069,0.05,137671,0.5517511963844299,0.0001
108,19.882893730000003,550872,6558,84.0,5070,0.05,137692,0.15280890464782715,0.0001
108,19.31049685,550956,6559,84.0,5071,0.05,137713,0.21724160015583038,0.0001
108,19.0864229,551040,6560,84.0,5071,0.05,137734,0.2175147533416748,0.0001
108,19.14292067,551124,6561,84.0,5072,0.05,137755,0.32220155000686646,0.0001
108,19.782535850000002,551208,6562,84.0,5073,0.05,137776,0.20615887641906738,0.0001
108,20.21043042,551292,6563,84.0,5074,0.05,137797,0.28301161527633667,0.0001
108,19.7017028,551376,6564,84.0,5075,0.05,137818,0.13886316120624542,0.0001
108,19.815481249999998,551460,6565,84.0,5075,0.05,137839,0.20008715987205505,0.0001
108,19.51233642,551544,6566,84.0,5076,0.05,137860,0.30802130699157715,0.0001
108,19.113368589999997,551628,6567,84.0,5077,0.05,137881,0.09174805134534836,0.0001
108,19.08645731,551712,6568,84.0,5078,0.05,137902,0.194642573595047,0.0001
108,18.60302226,551796,6569,84.0,5079,0.05,137923,0.1185627430677414,0.0001
108,18.93593517,551880,6570,84.0,5079,0.05,137944,0.6625860333442688,0.0001
108,20.1003654,551964,6571,84.0,5080,0.05,137965,0.2348477840423584,0.0001
