time/fps,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,time/episodes,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates
188,415128,87.08876388,2197,0.05,4942,84.0,0.11876759678125381,0.0001,103756
188,415212,87.08523446999999,2198,0.05,4943,84.0,8.92003345489502,0.0001,103777
188,415296,87.07762897,2198,0.05,4944,84.0,0.09675644338130951,0.0001,103798
188,415380,87.08281606,2199,0.05,4945,84.0,0.2720687985420227,0.0001,103819
188,415464,87.07697354000001,2199,0.05,4946,84.0,4.02975606918335,0.0001,103840
188,415548,87.07012330000002,2200,0.05,4947,84.0,0.1443949043750763,0.0001,103861
188,415632,87.0711721,2201,0.05,4948,84.0,0.16167722642421722,0.0001,103882
188,415716,87.08299110999998,2201,0.05,4949,84.0,0.08953677117824554,0.0001,103903
188,415800,87.07598648,2202,0.05,4950,84.0,0.3753698468208313,0.0001,103924
188,415884,87.06965152,2202,0.05,4951,84.0,4.279059410095215,0.0001,103945
188,415968,87.05708390000001,2203,0.05,4952,84.0,0.12292426824569702,0.0001,103966
188,416052,87.05566764000001,2203,0.05,4953,84.0,0.0671747624874115,0.0001,103987
188,416136,87.0583987,2204,0.05,4954,84.0,0.08780227601528168,0.0001,104008
188,416220,87.06063106000002,2204,0.05,4955,84.0,0.12387759983539581,0.0001,104029
188,416304,87.0522427,2205,0.05,4956,84.0,8.205482482910156,0.0001,104050
188,416388,87.03181581000001,2205,0.05,4957,84.0,0.6139788627624512,0.0001,104071
188,416472,87.02451492,2206,0.05,4958,84.0,0.27418991923332214,0.0001,104092
188,416556,87.02137105,2207,0.05,4959,84.0,8.430718421936035,0.0001,104113
188,416640,87.02257817,2207,0.05,4960,84.0,0.5280818939208984,0.0001,104134
188,416724,87.01799883000001,2208,0.05,4961,84.0,4.3357343673706055,0.0001,104155
188,416808,87.00203872,2208,0.05,4962,84.0,0.4173220098018646,0.0001,104176
188,416892,87.00506494,2209,0.05,4963,84.0,4.459197998046875,0.0001,104197
188,416976,87.02560299999999,2209,0.05,4964,84.0,4.761737823486328,0.0001,104218
188,417060,87.03047045000001,2210,0.05,4965,84.0,0.2955235540866852,0.0001,104239
188,417144,87.03202679,2210,0.05,4966,84.0,4.8589863777160645,0.0001,104260
188,417228,87.03420310000001,2211,0.05,4967,84.0,0.09961877763271332,0.0001,104281
188,417312,87.02254546999998,2211,0.05,4968,84.0,0.286318838596344,0.0001,104302
188,417396,87.02335992,2212,0.05,4969,84.0,4.394134998321533,0.0001,104323
188,417480,87.01531397,2213,0.05,4970,84.0,0.36589711904525757,0.0001,104344
188,417564,87.01585558999999,2213,0.05,4971,84.0,4.5014119148254395,0.0001,104365
188,417648,87.01982581,2214,0.05,4972,84.0,0.18170461058616638,0.0001,104386
188,417732,87.01615497,2214,0.05,4973,84.0,12.304788589477539,0.0001,104407
188,417816,87.01210409,2215,0.05,4974,84.0,4.536498069763184,0.0001,104428
188,417900,87.00709086,2215,0.05,4975,84.0,0.16488507390022278,0.0001,104449
188,417984,87.00708601000001,2216,0.05,4976,84.0,0.4377732276916504,0.0001,104470
188,418068,87.00265262,2217,0.05,4977,84.0,4.719502925872803,0.0001,104491
188,418152,86.98555784000001,2218,0.05,4978,84.0,0.10242334753274918,0.0001,104512
188,418236,86.97922936,2218,0.05,4979,84.0,4.155333042144775,0.0001,104533
188,418320,86.98112090000001,2219,0.05,4980,84.0,0.44870758056640625,0.0001,104554
188,418404,86.98103399999998,2219,0.05,4981,84.0,0.08650197088718414,0.0001,104575
188,418488,86.98875628999998,2220,0.05,4982,84.0,0.31514638662338257,0.0001,104596
188,418572,86.99573650999999,2221,0.05,4983,84.0,0.16795802116394043,0.0001,104617
188,418656,86.98316055,2221,0.05,4984,84.0,3.9381000995635986,0.0001,104638
188,418740,86.99714827,2222,0.05,4985,84.0,0.16676124930381775,0.0001,104659
188,418824,87.00083535,2222,0.05,4986,84.0,0.12783625721931458,0.0001,104680
188,418908,86.99829429000002,2223,0.05,4987,84.0,0.4330316483974457,0.0001,104701
188,418992,87.02573600000001,2223,0.05,4988,84.0,0.30171361565589905,0.0001,104722
188,419076,87.02360327000001,2224,0.05,4989,84.0,4.139694690704346,0.0001,104743
188,419160,87.0195297,2224,0.05,4990,84.0,0.3301314115524292,0.0001,104764
188,419244,87.02167442,2225,0.05,4991,84.0,0.12333004921674728,0.0001,104785
188,419328,87.03018094999999,2225,0.05,4992,84.0,4.139011859893799,0.0001,104806
188,419412,87.02725147999999,2226,0.05,4993,84.0,0.2131122499704361,0.0001,104827
188,419496,87.03174217,2226,0.05,4994,84.0,0.40249091386795044,0.0001,104848
188,419580,87.02561405,2227,0.05,4995,84.0,0.34020695090293884,0.0001,104869
188,419664,87.03127453,2227,0.05,4996,84.0,0.10656657814979553,0.0001,104890
188,419748,87.04674075000001,2228,0.05,4997,84.0,0.1323072910308838,0.0001,104911
188,419832,87.04417562000002,2229,0.05,4998,84.0,4.396578788757324,0.0001,104932
188,419916,87.05050092000002,2229,0.05,4999,84.0,0.3002515137195587,0.0001,104953
188,420000,87.05655657000001,2230,0.05,5000,84.0,4.747220516204834,0.0001,104974
188,420084,87.11626007999999,2230,0.05,5001,84.0,4.3406572341918945,0.0001,104995
188,420168,87.13944398,2230,0.05,5002,84.0,4.153695106506348,0.0001,105016
188,420252,87.14244986,2231,0.05,5003,84.0,4.087611198425293,0.0001,105037
188,420336,87.13734357999999,2231,0.05,5004,84.0,0.3251079022884369,0.0001,105058
188,420420,87.13637238999999,2232,0.05,5005,84.0,0.08933565765619278,0.0001,105079
188,420504,87.14178383000001,2232,0.05,5006,84.0,4.284331798553467,0.0001,105100
188,420588,87.13894751,2233,0.05,5007,84.0,0.1686365008354187,0.0001,105121
188,420672,87.13836088,2233,0.05,5008,84.0,0.11664865911006927,0.0001,105142
188,420756,87.12645468,2234,0.05,5009,84.0,0.09264780580997467,0.0001,105163
188,420840,87.12595803999997,2234,0.05,5010,84.0,0.3167285621166229,0.0001,105184
188,420924,87.12672609999998,2235,0.05,5011,84.0,4.045388698577881,0.0001,105205
188,421008,87.13326877999998,2235,0.05,5012,84.0,0.5610564947128296,0.0001,105226
188,421092,87.14816339999999,2236,0.05,5013,84.0,0.31849032640457153,0.0001,105247
188,421176,87.13409787,2236,0.05,5014,84.0,4.134509086608887,0.0001,105268
188,421260,87.14913496,2237,0.05,5015,84.0,0.1909758597612381,0.0001,105289
188,421344,87.12556144,2237,0.05,5016,84.0,0.6560978889465332,0.0001,105310
188,421428,87.11086121999999,2238,0.05,5017,84.0,4.701054573059082,0.0001,105331
188,421512,87.11195799,2238,0.05,5018,84.0,4.629146099090576,0.0001,105352
188,421596,87.10624216999999,2239,0.05,5019,84.0,4.753482818603516,0.0001,105373
188,421680,87.10053996999999,2239,0.05,5020,84.0,0.11099889874458313,0.0001,105394
188,421764,87.10765274,2240,0.05,5021,84.0,4.117759704589844,0.0001,105415
188,421848,87.11048817999999,2240,0.05,5022,84.0,4.056516170501709,0.0001,105436
188,421932,87.09315843,2241,0.05,5023,84.0,8.217557907104492,0.0001,105457
188,422016,87.09559583000001,2241,0.05,5024,84.0,0.2783430814743042,0.0001,105478
188,422100,87.08814426,2241,0.05,5025,84.0,0.13209043443202972,0.0001,105499
188,422184,87.08907430000001,2242,0.05,5026,84.0,11.86828899383545,0.0001,105520
188,422268,87.10994357000001,2242,0.05,5027,84.0,4.118354320526123,0.0001,105541
188,422352,87.10623313,2243,0.05,5028,84.0,4.156946659088135,0.0001,105562
188,422436,87.10792511000001,2243,0.05,5029,84.0,0.5799828171730042,0.0001,105583
188,422520,87.11022829,2244,0.05,5030,84.0,0.336490273475647,0.0001,105604
188,422604,87.12775286000002,2244,0.05,5031,84.0,0.3401776850223541,0.0001,105625
188,422688,87.11891519000001,2245,0.05,5032,84.0,0.11933162808418274,0.0001,105646
188,422772,87.11791184999998,2245,0.05,5033,84.0,0.3594089150428772,0.0001,105667
188,422856,87.11094666999999,2245,0.05,5034,84.0,0.3164995610713959,0.0001,105688
188,422940,87.12163886999998,2246,0.05,5035,84.0,4.239480495452881,0.0001,105709
188,423024,87.11047178999998,2246,0.05,5036,84.0,0.15992209315299988,0.0001,105730
188,423108,87.10998769999998,2247,0.05,5037,84.0,3.809121608734131,0.0001,105751
188,423192,87.09995164999998,2247,0.05,5038,84.0,0.265835702419281,0.0001,105772
188,423276,87.11543403999997,2248,0.05,5039,84.0,0.20158851146697998,0.0001,105793
188,423360,87.09920897,2248,0.05,5040,84.0,0.603056013584137,0.0001,105814
188,423444,87.09545455000001,2249,0.05,5041,84.0,0.5077367424964905,0.0001,105835
188,423528,87.09992021,2249,0.05,5042,84.0,0.15365257859230042,0.0001,105856
188,423612,87.08186745000003,2250,0.05,5043,84.0,0.30583977699279785,0.0001,105877
188,423696,87.08223518000003,2250,0.05,5044,84.0,0.0664367750287056,0.0001,105898
188,423780,87.07410505000001,2251,0.05,5045,84.0,0.3319263458251953,0.0001,105919
188,423864,87.07873594,2251,0.05,5046,84.0,0.47849249839782715,0.0001,105940
188,423948,87.08109302000001,2252,0.05,5047,84.0,4.598380088806152,0.0001,105961
188,424032,87.08178501999998,2252,0.05,5048,84.0,0.7351371645927429,0.0001,105982
188,424116,87.07373047000002,2253,0.05,5049,84.0,0.30923253297805786,0.0001,106003
188,424200,87.07106100000001,2253,0.05,5050,84.0,0.3070780634880066,0.0001,106024
188,424284,87.0735298,2254,0.05,5051,84.0,0.35979998111724854,0.0001,106045
188,424368,87.08287310000001,2254,0.05,5052,84.0,4.439033508300781,0.0001,106066
188,424452,87.08321739000002,2255,0.05,5053,84.0,0.713871955871582,0.0001,106087
188,424536,87.08547181000002,2255,0.05,5054,84.0,4.038064479827881,0.0001,106108
188,424620,87.09083158,2256,0.05,5055,84.0,0.08492033183574677,0.0001,106129
188,424704,87.10319442,2256,0.05,5056,84.0,4.564413547515869,0.0001,106150
188,424788,87.12139083,2257,0.05,5057,84.0,0.04990413039922714,0.0001,106171
188,424872,87.13077964,2257,0.05,5058,84.0,0.12636032700538635,0.0001,106192
188,424956,87.14016812,2258,0.05,5059,84.0,0.31219005584716797,0.0001,106213
188,425040,87.14482566999999,2258,0.05,5060,84.0,4.370279788970947,0.0001,106234
188,425124,87.14120707000001,2259,0.05,5061,84.0,0.6624736785888672,0.0001,106255
188,425208,87.14555346999998,2259,0.05,5062,84.0,0.10828261077404022,0.0001,106276
188,425292,87.15423577,2260,0.05,5063,84.0,0.3902653157711029,0.0001,106297
188,425376,87.13707355999999,2260,0.05,5064,84.0,0.45843568444252014,0.0001,106318
188,425460,87.14100665,2261,0.05,5065,84.0,8.189299583435059,0.0001,106339
188,425544,87.13343558999999,2261,0.05,5066,84.0,3.962022066116333,0.0001,106360
188,425628,87.13083253999999,2262,0.05,5067,84.0,4.569529056549072,0.0001,106381
188,425712,87.12827874,2262,0.05,5068,84.0,0.16253869235515594,0.0001,106402
188,425796,87.11081003,2263,0.05,5069,84.0,0.20017430186271667,0.0001,106423
188,425880,87.11738555,2263,0.05,5070,84.0,0.374172568321228,0.0001,106444
188,425964,87.11570822,2264,0.05,5071,84.0,4.355616569519043,0.0001,106465
188,426048,87.11474267999998,2264,0.05,5072,84.0,0.5229218602180481,0.0001,106486
188,426132,87.12083706,2265,0.05,5073,84.0,0.3277938961982727,0.0001,106507
188,426216,87.12133155,2265,0.05,5074,84.0,0.08099274337291718,0.0001,106528
188,426300,87.12951757,2266,0.05,5075,84.0,0.5656421184539795,0.0001,106549
188,426384,87.13323583000002,2266,0.05,5076,84.0,0.06307311356067657,0.0001,106570
188,426468,87.140342,2267,0.05,5077,84.0,0.351561576128006,0.0001,106591
188,426552,87.15294522999999,2267,0.05,5078,84.0,4.110448360443115,0.0001,106612
188,426636,87.15239646999999,2268,0.05,5079,84.0,4.504877090454102,0.0001,106633
188,426720,87.16080605999997,2268,0.05,5080,84.0,0.113395094871521,0.0001,106654
188,426804,87.12913402999999,2269,0.05,5081,84.0,4.457030773162842,0.0001,106675
188,426888,87.10899998000001,2269,0.05,5082,84.0,4.500080108642578,0.0001,106696
188,426972,87.11278125000001,2270,0.05,5083,84.0,0.5632269382476807,0.0001,106717
188,427056,87.1208683,2270,0.05,5084,84.0,4.892498016357422,0.0001,106738
188,427140,87.11748781,2271,0.05,5085,84.0,3.7528042793273926,0.0001,106759
188,427224,87.11897474,2271,0.05,5086,84.0,0.3604821562767029,0.0001,106780
188,427308,87.12217944999999,2272,0.05,5087,84.0,0.12161366641521454,0.0001,106801
188,427392,87.11318718000001,2272,0.05,5088,84.0,4.4569807052612305,0.0001,106822
188,427476,87.11278420999999,2273,0.05,5089,84.0,0.1244138777256012,0.0001,106843
188,427560,87.11452110999998,2274,0.05,5090,84.0,0.5640372633934021,0.0001,106864
188,427644,87.11560007999998,2274,0.05,5091,84.0,0.08055645227432251,0.0001,106885
188,427728,87.10930006000001,2275,0.05,5092,84.0,0.2853449881076813,0.0001,106906
188,427812,87.10361386999999,2275,0.05,5093,84.0,0.4476965069770813,0.0001,106927
187,427896,87.09895705,2276,0.05,5094,84.0,0.08631318807601929,0.0001,106948
187,427980,87.09792113999998,2276,0.05,5095,84.0,0.23854008316993713,0.0001,106969
187,428064,87.09756386999997,2277,0.05,5096,84.0,0.34081658720970154,0.0001,106990
187,428148,87.07811388999998,2277,0.05,5097,84.0,0.111899733543396,0.0001,107011
187,428232,87.07685514999999,2278,0.05,5098,84.0,0.32720738649368286,0.0001,107032
187,428316,87.07123723999999,2278,0.05,5099,84.0,4.206174850463867,0.0001,107053
187,428400,87.07190548,2279,0.05,5100,84.0,0.07819400727748871,0.0001,107074
187,428484,87.07506767000001,2280,0.05,5101,84.0,0.14914539456367493,0.0001,107095
187,428568,87.0561344,2280,0.05,5102,84.0,0.18072545528411865,0.0001,107116
187,428652,87.04444638000001,2281,0.05,5103,84.0,0.19565482437610626,0.0001,107137
187,428736,87.05226950999999,2282,0.05,5104,84.0,0.35040417313575745,0.0001,107158
187,428820,87.04323475,2282,0.05,5105,84.0,0.3321290612220764,0.0001,107179
187,428904,87.05108320999997,2283,0.05,5106,84.0,0.08114384114742279,0.0001,107200
187,428988,87.05390273,2283,0.05,5107,84.0,0.3883261978626251,0.0001,107221
187,429072,87.05247822000001,2284,0.05,5108,84.0,0.13332566618919373,0.0001,107242
187,429156,87.06304361000001,2284,0.05,5109,84.0,0.291412889957428,0.0001,107263
187,429240,87.05132954000001,2285,0.05,5110,84.0,4.300604820251465,0.0001,107284
187,429324,87.05656089,2286,0.05,5111,84.0,0.3189738392829895,0.0001,107305
187,429408,87.04949356000002,2286,0.05,5112,84.0,0.9221543073654175,0.0001,107326
187,429492,87.06732659000001,2287,0.05,5113,84.0,0.06714293360710144,0.0001,107347
187,429576,87.07616116000003,2287,0.05,5114,84.0,3.7583398818969727,0.0001,107368
187,429660,87.07584426000001,2288,0.05,5115,84.0,4.282879829406738,0.0001,107389
187,429744,87.08147173000002,2288,0.05,5116,84.0,0.7560075521469116,0.0001,107410
187,429828,87.0826506,2289,0.05,5117,84.0,0.26783689856529236,0.0001,107431
187,429912,87.07967079,2289,0.05,5118,84.0,0.35741040110588074,0.0001,107452
187,429996,87.08316844,2290,0.05,5119,84.0,4.163280010223389,0.0001,107473
187,430080,87.08250840999999,2291,0.05,5120,84.0,0.12227480113506317,0.0001,107494
187,430164,87.08828662999998,2291,0.05,5121,84.0,0.13709717988967896,0.0001,107515
187,430248,87.09848037,2292,0.05,5122,84.0,0.3493109941482544,0.0001,107536
187,430332,87.09891942,2292,0.05,5123,84.0,4.3309173583984375,0.0001,107557
187,430416,87.10592607999999,2293,0.05,5124,84.0,0.1532103419303894,0.0001,107578
187,430500,87.10312601999998,2294,0.05,5125,84.0,0.3555215299129486,0.0001,107599
187,430584,87.11119685,2294,0.05,5126,84.0,4.180635929107666,0.0001,107620
187,430668,87.10004171,2295,0.05,5127,84.0,0.5689374804496765,0.0001,107641
187,430752,87.08913796,2295,0.05,5128,84.0,4.832736492156982,0.0001,107662
187,430836,87.07970480000002,2296,0.05,5129,84.0,0.38748425245285034,0.0001,107683
187,430920,87.07790820000002,2297,0.05,5130,84.0,0.3437417149543762,0.0001,107704
187,431004,87.08464450000001,2297,0.05,5131,84.0,4.594973087310791,0.0001,107725
187,431088,87.07019692,2298,0.05,5132,84.0,0.19377724826335907,0.0001,107746
187,431172,87.0824683,2298,0.05,5133,84.0,0.08424663543701172,0.0001,107767
187,431256,87.08850222999999,2299,0.05,5134,84.0,0.2165011465549469,0.0001,107788
187,431340,87.06474709999996,2299,0.05,5135,84.0,0.2385334074497223,0.0001,107809
187,431424,87.06604308999998,2300,0.05,5136,84.0,0.12457378953695297,0.0001,107830
187,431508,87.06823762,2300,0.05,5137,84.0,7.805615425109863,0.0001,107851
187,431592,87.07505262000001,2301,0.05,5138,84.0,4.536397933959961,0.0001,107872
187,431676,87.06763835000001,2302,0.05,5139,84.0,0.274020791053772,0.0001,107893
187,431760,87.07739189,2302,0.05,5140,84.0,4.253524303436279,0.0001,107914
187,431844,87.08593442,2303,0.05,5141,84.0,0.2264365255832672,0.0001,107935
187,431928,87.08965462,2303,0.05,5142,84.0,0.20470935106277466,0.0001,107956
187,432012,87.11534319999998,2304,0.05,5143,84.0,5.230171203613281,0.0001,107977
187,432096,87.13074801,2304,0.05,5144,84.0,0.6081743240356445,0.0001,107998
187,432180,87.13704173,2305,0.05,5145,84.0,4.518289089202881,0.0001,108019
187,432264,87.14000828,2306,0.05,5146,84.0,0.1723569631576538,0.0001,108040
187,432348,87.1469765,2306,0.05,5147,84.0,4.8447265625,0.0001,108061
187,432432,87.14340076,2307,0.05,5148,84.0,0.3327702283859253,0.0001,108082
187,432516,87.14061013,2307,0.05,5149,84.0,4.698762893676758,0.0001,108103
187,432600,87.14275652,2308,0.05,5150,84.0,4.615381240844727,0.0001,108124
187,432684,87.11722097000002,2308,0.05,5151,84.0,0.09358911216259003,0.0001,108145
187,432768,87.10748088,2309,0.05,5152,84.0,0.057347483932971954,0.0001,108166
187,432852,87.10516917000001,2310,0.05,5153,84.0,4.594642639160156,0.0001,108187
187,432936,87.10648493999999,2310,0.05,5154,84.0,0.08281117677688599,0.0001,108208
187,433020,87.10883334,2311,0.05,5155,84.0,0.12771707773208618,0.0001,108229
187,433104,87.09533094,2311,0.05,5156,84.0,0.08617404103279114,0.0001,108250
187,433188,87.09149383,2312,0.05,5157,84.0,8.419111251831055,0.0001,108271
187,433272,87.09866813000001,2312,0.05,5158,84.0,0.14519718289375305,0.0001,108292
187,433356,87.09372497,2313,0.05,5159,84.0,4.813933849334717,0.0001,108313
187,433440,87.08130919000001,2314,0.05,5160,84.0,0.30810409784317017,0.0001,108334
187,433524,87.08576283000001,2314,0.05,5161,84.0,4.256402015686035,0.0001,108355
187,433608,87.07025424000003,2315,0.05,5162,84.0,0.4606778025627136,0.0001,108376
187,433692,87.06740278,2316,0.05,5163,84.0,0.07786296308040619,0.0001,108397
187,433776,87.07557065,2316,0.05,5164,84.0,0.3719368875026703,0.0001,108418
187,433860,87.04629781,2317,0.05,5165,84.0,4.199301719665527,0.0001,108439
187,433944,87.04403932,2317,0.05,5166,84.0,0.2219446450471878,0.0001,108460
187,434028,87.05306213999998,2318,0.05,5167,84.0,0.5159599781036377,0.0001,108481
187,434112,87.05059225,2318,0.05,5168,84.0,0.10662120580673218,0.0001,108502
187,434196,87.06712378999998,2319,0.05,5169,84.0,4.358455181121826,0.0001,108523
187,434280,87.06481498,2320,0.05,5170,84.0,0.09251900017261505,0.0001,108544
187,434364,87.06016680999997,2320,0.05,5171,84.0,0.10838837176561356,0.0001,108565
187,434448,87.06252121,2321,0.05,5172,84.0,4.447299957275391,0.0001,108586
187,434532,87.05976303,2321,0.05,5173,84.0,0.3018827438354492,0.0001,108607
187,434616,87.06197759000001,2322,0.05,5174,84.0,12.471025466918945,0.0001,108628
187,434700,87.06483236,2322,0.05,5175,84.0,0.5765559077262878,0.0001,108649
187,434784,87.06235074000001,2323,0.05,5176,84.0,0.29923081398010254,0.0001,108670
187,434868,87.05323485000001,2324,0.05,5177,84.0,0.1824859380722046,0.0001,108691
187,434952,87.03993695000001,2324,0.05,5178,84.0,0.1431925743818283,0.0001,108712
187,435036,87.02916378000002,2325,0.05,5179,84.0,0.34046268463134766,0.0001,108733
187,435120,87.02036106999999,2325,0.05,5180,84.0,0.3121035397052765,0.0001,108754
187,435204,87.04153918999998,2326,0.05,5181,84.0,0.17538675665855408,0.0001,108775
187,435288,87.04562016000001,2327,0.05,5182,84.0,0.21487337350845337,0.0001,108796
187,435372,87.04283534,2327,0.05,5183,84.0,0.3272208571434021,0.0001,108817
187,435456,87.03495625000001,2328,0.05,5184,84.0,8.632244110107422,0.0001,108838
187,435540,87.03104085000001,2328,0.05,5185,84.0,4.334451198577881,0.0001,108859
187,435624,87.01959471000002,2329,0.05,5186,84.0,4.0145158767700195,0.0001,108880
186,435708,87.01783986000001,2330,0.05,5187,84.0,0.5455464720726013,0.0001,108901
186,435792,87.03418697000001,2330,0.05,5188,84.0,4.318850040435791,0.0001,108922
186,435876,87.03549516000001,2331,0.05,5189,84.0,4.928287506103516,0.0001,108943
186,435960,87.03373020999999,2331,0.05,5190,84.0,0.10232829302549362,0.0001,108964
186,436044,86.97458768999999,2332,0.05,5191,84.0,0.056913793087005615,0.0001,108985
186,436128,86.96844360000001,2332,0.05,5192,84.0,0.3265301585197449,0.0001,109006
186,436212,86.96588053,2333,0.05,5193,84.0,0.5524296164512634,0.0001,109027
186,436296,86.94791974,2334,0.05,5194,84.0,0.4099874794483185,0.0001,109048
186,436380,86.95203096000002,2334,0.05,5195,84.0,7.884593486785889,0.0001,109069
186,436464,86.94778120999999,2335,0.05,5196,84.0,0.06457486003637314,0.0001,109090
186,436548,86.95337141,2335,0.05,5197,84.0,4.555869102478027,0.0001,109111
186,436632,86.95629496000001,2336,0.05,5198,84.0,0.20015187561511993,0.0001,109132
186,436716,86.95095629,2337,0.05,5199,84.0,0.2676345109939575,0.0001,109153
186,436800,86.94858271000001,2337,0.05,5200,84.0,0.14916634559631348,0.0001,109174
186,436884,86.94700624000001,2338,0.05,5201,84.0,0.10511447489261627,0.0001,109195
186,436968,86.94702358,2338,0.05,5202,84.0,0.24653582274913788,0.0001,109216
186,437052,86.95279291000001,2339,0.05,5203,84.0,0.5782530903816223,0.0001,109237
186,437136,86.94311687999999,2339,0.05,5204,84.0,0.07803204655647278,0.0001,109258
186,437220,86.94108522999998,2340,0.05,5205,84.0,0.10418066382408142,0.0001,109279
186,437304,86.92770146999999,2341,0.05,5206,84.0,0.7561156749725342,0.0001,109300
186,437388,86.92463710999999,2341,0.05,5207,84.0,0.16822952032089233,0.0001,109321
186,437472,86.92127625,2342,0.05,5208,84.0,0.2882510721683502,0.0001,109342
186,437556,86.89955061999999,2342,0.05,5209,84.0,0.08746687322854996,0.0001,109363
186,437640,86.90644336999999,2343,0.05,5210,84.0,4.139804363250732,0.0001,109384
186,437724,86.89101852999998,2343,0.05,5211,84.0,4.324812889099121,0.0001,109405
186,437808,86.89195737,2344,0.05,5212,84.0,0.5051713585853577,0.0001,109426
186,437892,86.87713945000002,2344,0.05,5213,84.0,0.10570073127746582,0.0001,109447
186,437976,86.87720990000004,2345,0.05,5214,84.0,0.08708812296390533,0.0001,109468
186,438060,86.88603793,2346,0.05,5215,84.0,4.140275478363037,0.0001,109489
186,438144,86.89182985,2346,0.05,5216,84.0,0.062071990221738815,0.0001,109510
186,438228,86.89577381,2347,0.05,5217,84.0,4.032313823699951,0.0001,109531
186,438312,86.90309709999998,2348,0.05,5218,84.0,0.8676375150680542,0.0001,109552
186,438396,86.90340821999999,2348,0.05,5219,84.0,0.13206297159194946,0.0001,109573
186,438480,86.86620148999997,2349,0.05,5220,84.0,0.11016590148210526,0.0001,109594
186,438564,86.83596023999999,2349,0.05,5221,84.0,0.08598320186138153,0.0001,109615
186,438648,86.81479288999999,2350,0.05,5222,84.0,0.2521239221096039,0.0001,109636
186,438732,86.79413344999999,2351,0.05,5223,84.0,0.6389285326004028,0.0001,109657
186,438816,86.79422920999997,2351,0.05,5224,84.0,12.913990020751953,0.0001,109678
186,438900,86.78861471999997,2352,0.05,5225,84.0,0.10563784837722778,0.0001,109699
186,438984,86.78044522999998,2353,0.05,5226,84.0,4.599423408508301,0.0001,109720
186,439068,86.79181227,2353,0.05,5227,84.0,0.5963581800460815,0.0001,109741
186,439152,86.79981593000001,2354,0.05,5228,84.0,0.18323424458503723,0.0001,109762
186,439236,86.79794154,2354,0.05,5229,84.0,0.34066933393478394,0.0001,109783
186,439320,86.79882143,2355,0.05,5230,84.0,0.05770062655210495,0.0001,109804
186,439404,86.7955623,2355,0.05,5231,84.0,0.3408699929714203,0.0001,109825
186,439488,86.81482349000002,2356,0.05,5232,84.0,4.6618194580078125,0.0001,109846
186,439572,86.80555970000002,2356,0.05,5233,84.0,0.7132351398468018,0.0001,109867
186,439656,86.79642648999999,2357,0.05,5234,84.0,0.3229590952396393,0.0001,109888
186,439740,86.81333392,2357,0.05,5235,84.0,0.5267025232315063,0.0001,109909
186,439824,86.80648385999999,2358,0.05,5236,84.0,0.27464282512664795,0.0001,109930
186,439908,86.80920508999998,2358,0.05,5237,84.0,8.422192573547363,0.0001,109951
186,439992,86.81209713999999,2359,0.05,5238,84.0,0.6691243648529053,0.0001,109972
186,440076,86.81403311,2359,0.05,5239,84.0,0.12129838019609451,0.0001,109993
186,440160,86.81720756,2360,0.05,5240,84.0,0.30637407302856445,0.0001,110014
186,440244,86.80870399000001,2360,0.05,5241,84.0,4.104047775268555,0.0001,110035
186,440328,86.80619022,2361,0.05,5242,84.0,0.09817035496234894,0.0001,110056
186,440412,86.78970126000002,2361,0.05,5243,84.0,0.3092634081840515,0.0001,110077
186,440496,86.77589760000002,2362,0.05,5244,84.0,4.503261089324951,0.0001,110098
186,440580,86.77815204000002,2362,0.05,5245,84.0,0.30941277742385864,0.0001,110119
186,440664,86.77526173000003,2363,0.05,5246,84.0,4.83482551574707,0.0001,110140
186,440748,86.76464295000001,2363,0.05,5247,84.0,0.14662355184555054,0.0001,110161
186,440832,86.76640307,2364,0.05,5248,84.0,0.5328853726387024,0.0001,110182
186,440916,86.77920994999998,2364,0.05,5249,84.0,3.975869655609131,0.0001,110203
186,441000,86.76943501,2365,0.05,5250,84.0,0.27447423338890076,0.0001,110224
186,441084,86.79562987,2365,0.05,5251,84.0,4.3630828857421875,0.0001,110245
186,441168,86.81336171999999,2366,0.05,5252,84.0,0.2619425356388092,0.0001,110266
186,441252,86.81758290999998,2366,0.05,5253,84.0,4.215333461761475,0.0001,110287
186,441336,86.81209540000002,2366,0.05,5254,84.0,4.705500602722168,0.0001,110308
186,441420,86.81494901000002,2367,0.05,5255,84.0,4.394761562347412,0.0001,110329
186,441504,86.81837778000003,2367,0.05,5256,84.0,4.589075565338135,0.0001,110350
186,441588,86.81560032000002,2368,0.05,5257,84.0,0.3103632628917694,0.0001,110371
186,441672,86.79288657000001,2369,0.05,5258,84.0,4.119984149932861,0.0001,110392
186,441756,86.80587197000001,2369,0.05,5259,84.0,4.367719650268555,0.0001,110413
186,441840,86.77432793,2369,0.05,5260,84.0,0.29411038756370544,0.0001,110434
186,441924,86.77160790000002,2370,0.05,5261,84.0,4.565261363983154,0.0001,110455
186,442008,86.78023180999999,2370,0.05,5262,84.0,0.0803333967924118,0.0001,110476
186,442092,86.77354489999998,2371,0.05,5263,84.0,0.5783855319023132,0.0001,110497
186,442176,86.76928828,2371,0.05,5264,84.0,4.3110456466674805,0.0001,110518
186,442260,86.79728295999999,2372,0.05,5265,84.0,0.3195909857749939,0.0001,110539
