#{"t_start": 1744534082.1672266, "env_id": "None"}
r,l,t
-8.024692,31,119.97531
6.777121,39,120.201652
0.960655,36,120.43316
93.896688,74,120.819795
6.503023,37,121.067736
19.077051,45,121.508923
-12.147479,27,121.708909
42.266916,85,122.031565
3.636948,38,122.303497
-15.345439,25,122.511755
30.623996,53,122.784334
71.942195,85,123.154528
-15.422242,25,123.368624
-13.224323,26,123.602852
16.936496,46,123.857058
-15.386106,25,124.07435
-2.915294,34,124.313011
-11.522179,29,124.530025
-15.463398,25,124.745721
39.365764,72,125.120334
4.172814,38,125.367976
-10.571142,30,125.618526
11.841551,41,125.915043
49.836356,85,126.336562
50.653016,85,126.7101
63.952828,85,127.0797
56.895569,60,127.353453
53.171799,63,127.649467
67.29312,63,127.925473
-13.498499,26,128.103451
-10.582686,28,128.296743
-6.024073,85,128.658442
21.832194,85,129.055595
12.944403,43,129.270843
12.137217,41,129.496138
21.550692,47,129.760655
-5.807711,30,129.970909
4.746364,39,130.202549
-0.34227,36,130.419883
-12.095769,27,130.621008
0.215255,35,130.836546
-9.409127,29,131.04496
4.20919,38,131.249536
-5.639012,31,131.447614
-11.797457,29,131.639088
-16.482359,25,131.828871
-0.473497,34,132.043426
-4.450946,34,132.254762
-16.560163,25,132.438421
-9.775161,28,132.628828
-1.23658,35,132.837841
0.578426,35,133.047972
-14.255915,26,133.238227
0.337006,36,133.455686
-13.889796,26,133.645723
-10.994672,30,133.856763
-5.859785,31,134.083731
-8.333909,31,134.292074
-0.422721,36,134.552457
-2.522719,32,134.833147
-14.706967,26,135.08301
-3.745412,32,135.340776
-15.638302,25,135.578665
27.351292,51,135.884631
-15.409322,25,136.109626
49.596851,85,136.484839
-15.426256,26,136.667243
-15.579134,25,136.853746
38.730892,57,137.159397
-16.656468,25,137.364952
-15.345439,25,137.558897
-24.59456,85,137.917508
-7.767256,29,138.157593
-11.716412,27,138.365512
10.208804,40,138.61028
-12.101524,27,138.880876
52.438536,85,139.28927
6.525765,39,139.590859
-15.345513,25,139.803587
-3.107166,34,140.032715
-13.699135,26,140.268252
12.060923,41,140.531774
-13.894351,27,140.743856
-15.345439,25,140.945863
-11.954126,28,141.146381
-15.859156,25,141.349062
-13.592601,26,141.598658
44.015146,67,141.994752
84.270461,85,142.394936
-10.170016,29,142.622622
37.940369,58,142.913657
-15.409876,25,143.12902
39.845378,85,143.528415
102.169123,85,143.94057
64.837645,85,144.372635
16.391644,45,144.688537
27.776881,51,144.987661
-15.345439,25,145.189241
26.043513,85,145.575962
28.233399,52,145.843826
-13.59684,28,146.04011
-15.344118,25,146.240332
35.225001,52,146.520992
-11.887759,27,146.713894
-11.784854,27,146.91638
61.703699,65,147.211337
4.326212,35,147.420686
-2.828707,34,147.633751
45.905085,55,147.890449
-9.738637,30,148.094661
-15.494824,25,148.290123
50.74733,66,148.596657
