time/fps,rollout/ep_len_mean,rollout/exploration_rate,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/episodes,train/n_updates,train/learning_rate,train/loss
185,40.5,0.05,647,7.46966978,120126,2623,30006,0.0001,0.6642229557037354
185,40.54,0.05,647,7.5571934999999995,120173,2624,30018,0.0001,4.004796028137207
185,40.49,0.05,647,7.467857150000001,120204,2625,30025,0.0001,8.757479667663574
185,40.51,0.05,647,7.500013140000001,120241,2626,30035,0.0001,0.4899692237377167
185,40.45,0.05,648,7.389660710000002,120274,2627,30043,0.0001,0.6196880340576172
185,40.25,0.05,648,6.9810579299999995,120308,2628,30051,0.0001,0.4891631603240967
185,40.18,0.05,648,6.86087998,120342,2629,30060,0.0001,0.511437177658081
185,40.29,0.05,648,7.0795369500000005,120384,2630,30070,0.0001,0.6870719194412231
185,40.28,0.05,649,7.0698210900000005,120417,2631,30079,0.0001,9.20522403717041
185,39.76,0.05,649,6.7148219,120450,2632,30087,0.0001,0.9808794260025024
185,39.76,0.05,649,6.705674110000001,120487,2633,30096,0.0001,4.985389232635498
185,39.6,0.05,649,6.39234103,120524,2634,30105,0.0001,0.8572587966918945
185,39.63,0.05,650,6.354582830000001,120578,2635,30119,0.0001,0.7469589710235596
185,39.61,0.05,650,6.33019912,120612,2636,30127,0.0001,0.7898001670837402
185,39.51,0.05,650,6.12950107,120647,2637,30136,0.0001,0.6679905652999878
185,39.41,0.05,650,5.962674959999999,120680,2638,30144,0.0001,9.717110633850098
185,39.38,0.05,650,5.9322375,120723,2639,30155,0.0001,0.4353882074356079
185,39.4,0.05,651,5.956858689999998,120764,2640,30165,0.0001,0.5375545620918274
185,39.39,0.05,651,5.95863445,120802,2641,30175,0.0001,4.7795586585998535
185,39.88,0.05,651,6.58269419,120887,2642,30196,0.0001,0.27553683519363403
185,39.87,0.05,652,6.562896629999999,120924,2643,30205,0.0001,4.534269332885742
185,39.89,0.05,652,6.5950985200000005,120967,2644,30216,0.0001,0.6914493441581726
185,39.88,0.05,652,6.57992602,121004,2645,30225,0.0001,0.4773975610733032
185,39.92,0.05,652,6.65146988,121040,2646,30234,0.0001,0.4898955225944519
185,39.93,0.05,652,6.675089509999999,121075,2647,30243,0.0001,1.1067595481872559
185,40.04,0.05,653,6.86804366,121122,2648,30255,0.0001,0.5688501596450806
185,40.09,0.05,653,6.946147989999999,121155,2649,30263,0.0001,4.907654762268066
185,39.6,0.05,653,6.820115009999999,121191,2650,30272,0.0001,8.876047134399414
185,40.09,0.05,654,7.297775239999998,121276,2651,30293,0.0001,7.498814582824707
185,40.17,0.05,654,7.459691789999999,121318,2652,30304,0.0001,0.5546358227729797
185,40.17,0.05,654,7.467937900000001,121355,2653,30313,0.0001,0.4825691878795624
185,40.22,0.05,654,7.541704619999999,121399,2654,30324,0.0001,0.7828983068466187
185,40.19,0.05,655,7.487866520000001,121435,2655,30333,0.0001,0.5636246204376221
185,40.19,0.05,655,7.485743600000001,121470,2656,30342,0.0001,13.068504333496094
185,39.93,0.05,655,7.103240110000001,121511,2657,30352,0.0001,4.552452087402344
185,39.96,0.05,655,7.148797439999999,121550,2658,30362,0.0001,0.3979269564151764
185,39.95,0.05,656,7.13123367,121584,2659,30370,0.0001,0.5837674140930176
185,39.94,0.05,656,7.1157774599999986,121616,2660,30378,0.0001,5.5387864112854
185,39.98,0.05,656,7.212386379999999,121661,2661,30390,0.0001,9.271416664123535
185,39.98,0.05,656,7.2152514499999985,121699,2662,30399,0.0001,0.44442564249038696
185,40.0,0.05,657,7.25105638,121741,2663,30410,0.0001,0.496399462223053
185,40.03,0.05,657,7.292306249999999,121779,2664,30419,0.0001,8.800901412963867
185,40.47,0.05,657,7.895463469999999,121864,2665,30440,0.0001,0.9389358162879944
185,41.04,0.05,658,8.5446372,121949,2666,30462,0.0001,0.46283867955207825
185,41.21,0.05,658,8.85687064,122004,2667,30475,0.0001,3.793462038040161
185,40.78,0.05,658,7.752480150000001,122046,2668,30486,0.0001,7.2570600509643555
185,41.09,0.05,658,8.457021520000001,122113,2669,30503,0.0001,9.37532901763916
185,41.12,0.05,659,8.548684490000001,122159,2670,30514,0.0001,0.6188194155693054
185,41.41,0.05,659,8.984663820000002,122225,2671,30531,0.0001,0.566634476184845
185,41.9,0.05,659,10.01455445,122310,2672,30552,0.0001,4.706167221069336
185,41.71,0.05,660,9.74535413,122353,2673,30563,0.0001,0.6800574064254761
185,41.62,0.05,660,9.56134151,122386,2674,30571,0.0001,0.6942987442016602
185,41.66,0.05,660,9.6312284,122422,2675,30580,0.0001,1.0326828956604004
185,42.12,0.05,660,10.284941349999999,122507,2676,30601,0.0001,5.311770439147949
185,42.13,0.05,661,10.30612681,122542,2677,30610,0.0001,5.085238933563232
185,42.24,0.05,661,10.50574855,122596,2678,30623,0.0001,4.7770771980285645
185,42.25,0.05,661,10.520964679999999,122630,2679,30632,0.0001,0.560138463973999
185,42.29,0.05,661,10.58859305,122675,2680,30643,0.0001,0.6732203364372253
185,42.4,0.05,662,10.73959328,122738,2681,30659,0.0001,4.95557975769043
185,42.41,0.05,662,10.754852080000001,122774,2682,30668,0.0001,8.534124374389648
185,42.44,0.05,662,10.8096669,122813,2683,30678,0.0001,13.495559692382812
185,42.46,0.05,662,10.8161319,122870,2684,30692,0.0001,0.4332817792892456
185,42.46,0.05,662,10.803646630000001,122910,2685,30702,0.0001,0.8243510127067566
185,42.47,0.05,663,10.817511250000003,122954,2686,30713,0.0001,0.6235420107841492
185,42.47,0.05,663,10.822641210000002,122988,2687,30721,0.0001,5.116420269012451
185,42.48,0.05,663,10.83224143,123025,2688,30731,0.0001,8.323991775512695
185,42.61,0.05,663,11.070219200000002,123073,2689,30743,0.0001,9.557727813720703
185,42.68,0.05,664,11.23495444,123124,2690,30755,0.0001,5.365162372589111
185,42.82,0.05,664,11.491605519999998,123174,2691,30768,0.0001,1.0832728147506714
185,42.79,0.05,664,11.442391739999998,123208,2692,30776,0.0001,0.6742068529129028
185,42.84,0.05,664,11.522419989999998,123244,2693,30785,0.0001,0.39261704683303833
185,42.85,0.05,665,11.531834080000001,123280,2694,30794,0.0001,1.1093052625656128
185,42.88,0.05,665,11.591620280000003,123316,2695,30803,0.0001,4.9188971519470215
185,42.87,0.05,665,11.56617567,123351,2696,30812,0.0001,8.880806922912598
185,42.79,0.05,665,11.42618854,123387,2697,30821,0.0001,0.5541287064552307
185,43.22,0.05,666,11.58451219,123472,2698,30842,0.0001,0.3934270143508911
185,43.21,0.05,666,11.559641240000001,123508,2699,30851,0.0001,4.80844259262085
185,43.09,0.05,666,11.334443120000003,123538,2700,30859,0.0001,0.7888040542602539
185,43.19,0.05,666,11.504752439999999,123588,2701,30871,0.0001,4.956152439117432
185,43.23,0.05,667,11.58863586,123628,2702,30881,0.0001,5.289555072784424
185,43.35,0.05,667,11.798589800000002,123673,2703,30893,0.0001,0.8386523127555847
185,43.35,0.05,667,11.80754398,123711,2704,30902,0.0001,9.141281127929688
185,43.3,0.05,667,11.71229398,123746,2705,30911,0.0001,4.871059894561768
185,43.31,0.05,668,11.750677930000002,123785,2706,30921,0.0001,4.555794715881348
185,43.35,0.05,668,11.82564456,123828,2707,30931,0.0001,4.7628703117370605
185,43.15,0.05,668,11.446804209999998,123865,2708,30941,0.0001,8.976545333862305
185,43.27,0.05,668,11.661758159999998,123909,2709,30952,0.0001,4.770053386688232
185,43.28,0.05,669,11.681656869999994,123946,2710,30961,0.0001,0.4589667320251465
185,43.3,0.05,669,11.712314269999997,123983,2711,30970,0.0001,0.6176369786262512
185,43.12,0.05,669,11.398568699999997,124024,2712,30980,0.0001,0.777106761932373
185,43.03,0.05,669,11.225033339999998,124059,2713,30989,0.0001,0.5430037975311279
185,43.06,0.05,670,11.284537789999996,124096,2714,30998,0.0001,0.7677549719810486
185,43.15,0.05,670,11.41989474,124141,2715,31010,0.0001,4.592473030090332
185,43.11,0.05,670,11.343850389999998,124176,2716,31018,0.0001,5.010927200317383
185,43.15,0.05,670,11.426548259999999,124215,2717,31028,0.0001,4.1033124923706055
185,43.37,0.05,671,11.781666129999996,124272,2718,31042,0.0001,4.7054548263549805
185,43.42,0.05,671,11.906596030000001,124311,2719,31052,0.0001,1.0169146060943604
185,43.35,0.05,671,11.78944373,124356,2720,31063,0.0001,1.0007386207580566
185,43.86,0.05,671,12.444112520000001,124441,2721,31085,0.0001,8.9146089553833
185,43.87,0.05,672,12.47084245,124478,2722,31094,0.0001,1.3501768112182617
185,43.9,0.05,672,12.521665870000001,124516,2723,31103,0.0001,0.9327746629714966
185,43.76,0.05,672,12.244817699999999,124549,2724,31112,0.0001,4.779824256896973
185,43.81,0.05,672,12.321721360000002,124585,2725,31121,0.0001,4.809239387512207
185,43.81,0.05,673,12.336950029999999,124622,2726,31130,0.0001,4.697628021240234
185,43.82,0.05,673,12.35221201,124656,2727,31138,0.0001,8.099336624145508
185,43.83,0.05,673,12.37795239,124691,2728,31147,0.0001,4.881568431854248
185,43.9,0.05,673,12.517609789999996,124732,2729,31157,0.0001,0.8393982648849487
185,43.89,0.05,673,12.49849314,124773,2730,31168,0.0001,4.248817443847656
185,43.98,0.05,674,12.658274040000002,124815,2731,31178,0.0001,0.4776383638381958
185,44.0,0.05,674,12.69596331,124850,2732,31187,0.0001,0.5577380061149597
185,44.04,0.05,674,12.800962890000001,124891,2733,31197,0.0001,4.570395469665527
185,43.95,0.05,674,12.65147065,124919,2734,31204,0.0001,4.367713451385498
185,43.85,0.05,675,12.466036959999999,124963,2735,31215,0.0001,0.46603524684906006
185,43.87,0.05,675,12.499191029999999,124999,2736,31224,0.0001,8.97484302520752
185,43.95,0.05,675,12.64253046,125042,2737,31235,0.0001,0.30733269453048706
185,44.47,0.05,675,13.327497829999997,125127,2738,31256,0.0001,9.437850952148438
185,44.43,0.05,676,13.22304091,125166,2739,31266,0.0001,0.6224851012229919
185,44.56,0.05,676,13.429064170000002,125220,2740,31279,0.0001,0.8563740253448486
185,44.65,0.05,676,13.585314189999998,125267,2741,31291,0.0001,5.081596851348877
185,44.16,0.05,676,12.953863019999998,125303,2742,31300,0.0001,0.57644122838974
185,44.18,0.05,677,12.9780471,125342,2743,31310,0.0001,8.132040977478027
185,44.26,0.05,677,13.189666910000001,125393,2744,31323,0.0001,0.8751340508460999
185,44.25,0.05,677,13.164804819999999,125429,2745,31332,0.0001,0.5259695053100586
185,44.32,0.05,677,13.29483729,125472,2746,31342,0.0001,0.724956750869751
185,44.82,0.05,678,14.030427240000002,125557,2747,31364,0.0001,0.8138675689697266
185,44.77,0.05,678,13.962647389999997,125599,2748,31374,0.0001,0.6487209796905518
185,44.85,0.05,678,14.105871089999999,125640,2749,31384,0.0001,0.5383903384208679
185,44.88,0.05,678,14.168391439999999,125679,2750,31394,0.0001,5.022912979125977
185,44.35,0.05,679,13.637040319999997,125711,2751,31402,0.0001,4.619303226470947
185,44.28,0.05,679,13.482456009999998,125746,2752,31411,0.0001,4.802182197570801
185,44.29,0.05,679,13.502761259999998,125784,2753,31420,0.0001,5.013359069824219
185,44.2,0.05,679,13.339265289999998,125819,2754,31429,0.0001,3.891624927520752
185,44.22,0.05,679,13.376918269999999,125857,2755,31439,0.0001,4.830721855163574
185,44.34,0.05,680,13.615965039999999,125904,2756,31450,0.0001,0.5250871181488037
185,44.29,0.05,680,13.51694988,125940,2757,31459,0.0001,1.0382124185562134
185,44.3,0.05,680,13.56151502,125980,2758,31469,0.0001,0.41215842962265015
185,44.46,0.05,680,13.89314298,126030,2759,31482,0.0001,0.588119387626648
185,44.55,0.05,681,14.069471690000002,126071,2760,31492,0.0001,5.449925899505615
185,44.5,0.05,681,13.940421579999999,126111,2761,31502,0.0001,4.204470157623291
185,44.51,0.05,681,13.952674260000002,126150,2762,31512,0.0001,0.4227015972137451
185,44.46,0.05,681,13.836788630000001,126187,2763,31521,0.0001,5.378644943237305
185,44.61,0.05,681,14.119143650000002,126240,2764,31534,0.0001,4.9260382652282715
185,44.17,0.05,682,13.498897679999997,126281,2765,31545,0.0001,4.741870403289795
185,43.67,0.05,682,12.958923919999997,126316,2766,31553,0.0001,4.825664520263672
185,43.49,0.05,682,12.61979425,126353,2767,31563,0.0001,4.035313606262207
185,43.4,0.05,682,12.45494494,126386,2768,31571,0.0001,4.94529390335083
185,43.33,0.05,683,12.23469304,126446,2769,31586,0.0001,0.740047812461853
185,43.25,0.05,683,12.055868340000002,126484,2770,31595,0.0001,0.7867017984390259
185,43.3,0.05,683,11.969792180000002,126555,2771,31613,0.0001,0.5085933804512024
185,42.8,0.05,683,10.930115270000002,126590,2772,31622,0.0001,0.682063102722168
185,42.77,0.05,684,10.86295672,126630,2773,31632,0.0001,8.631482124328613
185,42.78,0.05,684,10.8851856,126664,2774,31640,0.0001,8.391416549682617
185,42.77,0.05,684,10.88794482,126699,2775,31649,0.0001,4.260970592498779
185,42.77,0.05,685,10.333497630000002,126784,2776,31670,0.0001,5.074168682098389
185,43.14,0.05,685,11.020499200000001,126856,2777,31688,0.0001,4.462244510650635
185,43.03,0.05,685,10.815134249999998,126899,2778,31699,0.0001,8.765430450439453
185,43.04,0.05,685,10.837492539999998,126934,2779,31708,0.0001,9.195572853088379
185,43.0,0.05,686,10.75573719,126975,2780,31718,0.0001,0.2994861602783203
185,42.68,0.05,686,10.20119184,127006,2781,31726,0.0001,1.0795230865478516
185,43.17,0.05,686,10.95991721,127091,2782,31747,0.0001,5.2169647216796875
185,43.35,0.05,686,11.221085599999999,127148,2783,31761,0.0001,4.771678924560547
185,43.46,0.05,687,11.452029439999999,127216,2784,31778,0.0001,4.632034778594971
185,43.41,0.05,687,11.381834149999998,127251,2785,31787,0.0001,4.766875743865967
185,43.55,0.05,687,11.598432369999996,127309,2786,31802,0.0001,4.825654029846191
185,43.62,0.05,687,11.734175359999997,127350,2787,31812,0.0001,4.925537109375
185,43.65,0.05,688,11.804073169999999,127390,2788,31822,0.0001,3.984295129776001
185,43.52,0.05,688,11.565004829999998,127425,2789,31831,0.0001,5.036868095397949
185,43.44,0.05,688,11.389038079999999,127468,2790,31841,0.0001,3.93672776222229
185,43.29,0.05,688,11.107787019999996,127503,2791,31850,0.0001,4.583407402038574
185,43.32,0.05,689,11.159411889999996,127540,2792,31859,0.0001,0.9984921813011169
185,43.42,0.05,689,11.350275899999996,127586,2793,31871,0.0001,9.32613468170166
185,43.39,0.05,689,11.302156099999998,127619,2794,31879,0.0001,0.3657706081867218
185,43.53,0.05,689,11.563126689999997,127669,2795,31892,0.0001,4.712666034698486
185,43.55,0.05,690,11.609728989999997,127706,2796,31901,0.0001,0.5906506180763245
185,43.57,0.05,690,11.650849919999995,127744,2797,31910,0.0001,8.957698822021484
185,43.33,0.05,690,11.820696649999997,127805,2798,31926,0.0001,0.3922182023525238
185,43.33,0.05,690,11.8204714,127841,2799,31935,0.0001,0.3505876660346985
185,43.41,0.05,690,11.963642950000002,127879,2800,31944,0.0001,4.981470108032227
185,43.44,0.05,691,12.044397730000004,127932,2801,31957,0.0001,5.46220588684082
185,43.4,0.05,691,11.965973620000002,127968,2802,31966,0.0001,0.45280638337135315
185,43.31,0.05,691,11.820658230000003,128004,2803,31975,0.0001,3.84587025642395
185,43.32,0.05,691,11.8401277,128043,2804,31985,0.0001,5.1960768699646
185,43.35,0.05,692,11.89123077,128081,2805,31995,0.0001,4.918555736541748
185,43.36,0.05,692,11.89105895,128121,2806,32005,0.0001,5.045632839202881
185,43.36,0.05,692,11.87613384,128164,2807,32015,0.0001,1.2326469421386719
185,43.36,0.05,692,11.876188009999998,128201,2808,32025,0.0001,4.990228176116943
184,43.28,0.05,693,11.71595662,128237,2809,32034,0.0001,5.225010871887207
184,43.32,0.05,693,11.790053420000001,128278,2810,32044,0.0001,3.814365863800049
184,43.32,0.05,693,11.798129950000002,128315,2811,32053,0.0001,4.832676410675049
184,43.27,0.05,693,11.68577265,128351,2812,32062,0.0001,0.4822681248188019
184,43.3,0.05,694,11.752117990000002,128389,2813,32072,0.0001,0.42373865842819214
184,43.31,0.05,694,11.781709330000002,128427,2814,32081,0.0001,0.7512704133987427
184,43.26,0.05,694,11.70895402,128467,2815,32091,0.0001,0.5022896528244019
184,43.76,0.05,695,12.6549549,128552,2816,32112,0.0001,0.690445065498352
184,43.79,0.05,695,12.70953109,128594,2817,32123,0.0001,0.5944217443466187
184,43.59,0.05,695,12.37685981,128631,2818,32132,0.0001,9.254620552062988
184,43.82,0.05,695,12.789793639999997,128693,2819,32148,0.0001,0.32787030935287476
184,43.71,0.05,696,12.588414619999996,128727,2820,32156,0.0001,0.69710373878479
184,43.25,0.05,696,12.039037169999999,128766,2821,32166,0.0001,0.9684661030769348
184,43.31,0.05,696,12.152964079999999,128809,2822,32177,0.0001,0.82863849401474
184,43.32,0.05,696,12.17537136,128848,2823,32186,0.0001,4.457613945007324
184,43.41,0.05,696,12.337727069999998,128890,2824,32197,0.0001,0.47461333870887756
184,43.38,0.05,697,12.280848670000001,128923,2825,32205,0.0001,0.42186954617500305
184,43.45,0.05,697,12.389601249999998,128967,2826,32216,0.0001,8.886676788330078
184,43.46,0.05,697,12.4132602,129002,2827,32225,0.0001,4.990549564361572
184,43.5,0.05,697,12.47255156,129041,2828,32235,0.0001,0.5591744780540466
184,43.48,0.05,698,12.448869199999999,129080,2829,32244,0.0001,4.541347026824951
184,43.72,0.05,698,12.807599479999999,129145,2830,32261,0.0001,12.602676391601562
184,43.7,0.05,698,12.77033528,129185,2831,32271,0.0001,0.7969067096710205
184,43.7,0.05,698,12.76376757,129220,2832,32279,0.0001,8.649699211120605
184,43.7,0.05,699,12.731783810000001,129261,2833,32290,0.0001,9.333645820617676
184,43.79,0.05,699,12.881516359999999,129298,2834,32299,0.0001,9.506501197814941
184,43.78,0.05,699,12.86544178,129341,2835,32310,0.0001,4.779632568359375
184,43.79,0.05,699,12.87432292,129378,2836,32319,0.0001,5.119091987609863
184,43.8,0.05,700,12.90710713,129422,2837,32330,0.0001,12.587562561035156
184,43.34,0.05,700,12.32166539,129461,2838,32340,0.0001,4.6826605796813965
184,43.35,0.05,700,12.342966970000003,129501,2839,32350,0.0001,5.1301469802856445
184,43.17,0.05,700,12.061196980000002,129537,2840,32359,0.0001,0.631501317024231
184,43.07,0.05,701,11.862391699999998,129574,2841,32368,0.0001,0.4459121823310852
184,43.19,0.05,701,12.0592148,129622,2842,32380,0.0001,8.078853607177734
184,43.09,0.05,701,11.901377790000002,129651,2843,32387,0.0001,0.65492844581604
184,42.95,0.05,701,11.576249979999998,129688,2844,32396,0.0001,4.659534454345703
184,43.08,0.05,702,11.862182930000001,129737,2845,32409,0.0001,0.6595031023025513
184,43.01,0.05,702,11.75579297,129773,2846,32418,0.0001,0.6742267608642578
184,42.51,0.05,702,11.012903519999998,129808,2847,32426,0.0001,8.910621643066406
184,42.54,0.05,702,11.064561000000001,129853,2848,32438,0.0001,0.8044041991233826
184,42.51,0.05,703,11.027391169999998,129891,2849,32447,0.0001,4.119729995727539
184,42.48,0.05,703,10.97557375,129927,2850,32456,0.0001,0.4276508688926697
184,42.5,0.05,703,10.990317210000002,129961,2851,32465,0.0001,0.35145142674446106
184,42.48,0.05,703,10.965349220000002,129994,2852,32473,0.0001,9.280681610107422
184,42.46,0.05,704,10.918292660000002,130030,2853,32482,0.0001,9.602432250976562
184,42.47,0.05,704,10.93363094,130066,2854,32491,0.0001,0.8581416606903076
184,42.44,0.05,704,10.87399545,130101,2855,32500,0.0001,4.810361385345459
184,42.31,0.05,704,10.620434459999998,130135,2856,32508,0.0001,0.8776720762252808
184,42.31,0.05,705,10.61644632,130171,2857,32517,0.0001,4.215016841888428
184,42.23,0.05,705,10.448455199999998,130203,2858,32525,0.0001,20.805377960205078
184,42.1,0.05,705,10.181404670000001,130240,2859,32534,0.0001,4.99865198135376
184,42.34,0.05,706,10.529526820000001,130305,2860,32551,0.0001,0.8376097083091736
184,42.32,0.05,706,10.509954290000001,130343,2861,32560,0.0001,5.170345783233643
184,42.61,0.05,706,10.85646573,130411,2862,32577,0.0001,9.648696899414062
184,42.63,0.05,706,10.88861468,130450,2863,32587,0.0001,0.7538489103317261
184,42.39,0.05,707,10.45212395,130479,2864,32594,0.0001,0.7012705206871033
184,42.47,0.05,707,10.60496415,130528,2865,32606,0.0001,4.9022722244262695
184,42.97,0.05,707,10.75564376,130613,2866,32628,0.0001,4.890841484069824
184,43.1,0.05,708,10.997677270000002,130663,2867,32640,0.0001,0.37894120812416077
184,43.12,0.05,708,11.0398236,130698,2868,32649,0.0001,5.1980085372924805
184,42.85,0.05,708,10.519739200000002,130731,2869,32657,0.0001,13.730051040649414
184,43.16,0.05,709,11.258759310000002,130800,2870,32674,0.0001,0.5687432885169983
184,42.83,0.05,709,10.922583690000003,130838,2871,32684,0.0001,0.7275393009185791
184,43.13,0.05,709,11.39860765,130903,2872,32700,0.0001,4.709781646728516
184,43.05,0.05,710,11.24554568,130935,2873,32708,0.0001,4.842267036437988
184,43.05,0.05,710,11.266511590000002,130969,2874,32717,0.0001,1.1123236417770386
184,43.34,0.05,710,11.770100510000002,131033,2875,32733,0.0001,5.359889984130859
184,42.82,0.05,710,11.556799560000002,131066,2876,32741,0.0001,0.8135275840759277
184,42.55,0.05,711,11.04364263,131111,2877,32752,0.0001,9.720332145690918
184,42.48,0.05,711,10.91074786,131147,2878,32761,0.0001,0.5865667462348938
184,42.57,0.05,711,11.097492969999998,131191,2879,32772,0.0001,0.9594988822937012
184,42.55,0.05,712,11.074700720000001,131230,2880,32782,0.0001,7.782076358795166
184,42.77,0.05,712,11.500282219999999,131283,2881,32795,0.0001,0.696821928024292
184,42.29,0.05,712,10.761166110000001,131320,2882,32804,0.0001,4.233949661254883
184,42.1,0.05,712,10.493152,131358,2883,32814,0.0001,4.683820724487305
184,41.82,0.05,713,9.97109977,131398,2884,32824,0.0001,0.7780792713165283
184,41.84,0.05,713,10.002923950000001,131435,2885,32833,0.0001,4.883807182312012
184,41.6,0.05,713,9.577813830000002,131469,2886,32842,0.0001,5.411880016326904
184,41.56,0.05,713,9.507423460000002,131506,2887,32851,0.0001,0.8469734191894531
184,41.48,0.05,713,9.362034210000001,131538,2888,32859,0.0001,4.776753902435303
184,41.47,0.05,714,9.34712365,131572,2889,32867,0.0001,0.8058526515960693
184,41.41,0.05,714,9.23316908,131609,2890,32877,0.0001,0.4390769600868225
184,41.44,0.05,714,9.30183441,131647,2891,32886,0.0001,8.486944198608398
184,41.4,0.05,714,9.22161141,131680,2892,32894,0.0001,9.303831100463867
184,41.32,0.05,715,9.09098901,131718,2893,32904,0.0001,1.034612774848938
184,41.41,0.05,715,9.248913319999998,131760,2894,32914,0.0001,9.091001510620117
184,41.29,0.05,715,9.035158710000001,131798,2895,32924,0.0001,11.954153060913086
184,41.27,0.05,715,8.99298698,131833,2896,32933,0.0001,4.941781520843506
184,41.53,0.05,716,9.490290350000002,131897,2897,32949,0.0001,5.02938175201416
184,41.41,0.05,716,9.27700107,131946,2898,32961,0.0001,4.1956024169921875
184,41.38,0.05,716,9.20304231,131979,2899,32969,0.0001,0.6210957169532776
184,41.31,0.05,716,9.069763390000002,132010,2900,32977,0.0001,9.424968719482422
184,41.09,0.05,716,8.662982880000001,132041,2901,32985,0.0001,5.209621429443359
184,41.23,0.05,717,8.929810870000003,132091,2902,32997,0.0001,9.066386222839355
184,41.24,0.05,717,8.920959960000001,132128,2903,33006,0.0001,4.939841270446777
184,41.7,0.05,717,9.048150280000002,132213,2904,33028,0.0001,0.7933542728424072
184,41.76,0.05,718,9.154108030000002,132257,2905,33039,0.0001,4.568825721740723
184,41.83,0.05,718,9.29007509,132304,2906,33050,0.0001,5.094755172729492
184,41.89,0.05,718,9.39814476,132353,2907,33063,0.0001,0.9299654364585876
184,41.98,0.05,718,9.53745335,132399,2908,33074,0.0001,4.114066123962402
184,42.01,0.05,718,9.61922015,132438,2909,33084,0.0001,4.057581901550293
184,41.95,0.05,719,9.517939290000001,132473,2910,33093,0.0001,8.262432098388672
184,42.01,0.05,719,9.639355230000001,132516,2911,33103,0.0001,4.768085956573486
184,42.05,0.05,719,9.721168300000002,132556,2912,33113,0.0001,9.161916732788086
184,42.05,0.05,719,9.719947370000002,132594,2913,33123,0.0001,0.5824505090713501
184,42.52,0.05,720,9.866785140000001,132679,2914,33144,0.0001,9.315917015075684
184,42.47,0.05,720,9.779254960000001,132714,2915,33153,0.0001,9.915359497070312
184,41.98,0.05,720,8.853602910000001,132750,2916,33162,0.0001,5.130823612213135
184,41.91,0.05,720,8.71499401,132785,2917,33171,0.0001,0.7117353081703186
184,41.89,0.05,721,8.69018879,132820,2918,33179,0.0001,4.016114711761475
184,41.59,0.05,721,8.12252662,132852,2919,33187,0.0001,5.099963665008545
184,41.63,0.05,721,8.18719511,132890,2920,33197,0.0001,0.5871949791908264
184,41.59,0.05,721,8.106299589999999,132925,2921,33206,0.0001,5.164410591125488
184,42.01,0.05,722,8.474900569999999,133010,2922,33227,0.0001,0.5090752840042114
184,42.21,0.05,722,8.925026869999998,133069,2923,33242,0.0001,5.253503799438477
184,42.19,0.05,722,8.885455369999997,133109,2924,33252,0.0001,9.062728881835938
184,42.71,0.05,723,8.57235513,133194,2925,33273,0.0001,1.1578874588012695
184,42.65,0.05,723,8.478719329999999,133232,2926,33282,0.0001,0.7386192083358765
184,42.63,0.05,723,8.44814066,133265,2927,33291,0.0001,5.281011581420898
184,42.63,0.05,723,8.475791509999999,133304,2928,33300,0.0001,8.586762428283691
184,42.64,0.05,723,8.458197629999999,133344,2929,33310,0.0001,4.892708778381348
184,42.3,0.05,724,7.89912941,133375,2930,33318,0.0001,0.686622679233551
184,42.31,0.05,724,7.9209244000000005,133416,2931,33328,0.0001,9.4307861328125
184,42.35,0.05,724,7.99426849,133455,2932,33338,0.0001,3.9347076416015625
184,42.29,0.05,724,7.879105669999999,133490,2933,33347,0.0001,5.29656982421875
184,42.33,0.05,725,7.97983709,133531,2934,33357,0.0001,4.633238792419434
184,42.29,0.05,725,7.8987133499999995,133570,2935,33367,0.0001,0.700107216835022
184,42.3,0.05,725,7.91818188,133608,2936,33376,0.0001,5.236025810241699
184,42.27,0.05,725,7.852400619999998,133649,2937,33387,0.0001,9.286287307739258
184,42.3,0.05,726,7.923195359999999,133691,2938,33397,0.0001,1.1779532432556152
184,42.24,0.05,726,7.81660787,133725,2939,33406,0.0001,4.998796463012695
184,42.24,0.05,726,7.8273588300000005,133761,2940,33415,0.0001,8.995970726013184
184,42.29,0.05,726,7.922294680000001,133803,2941,33425,0.0001,0.5155127048492432
184,42.14,0.05,726,7.674666000000001,133836,2942,33433,0.0001,0.5868514776229858
184,42.28,0.05,727,7.909078129999999,133879,2943,33444,0.0001,5.078979969024658
184,42.23,0.05,727,7.8158978999999995,133911,2944,33452,0.0001,4.76432991027832
184,42.16,0.05,727,7.678167869999999,133953,2945,33463,0.0001,0.6772322058677673
184,42.13,0.05,727,7.6011298499999995,133986,2946,33471,0.0001,0.9962981939315796
184,42.32,0.05,728,7.9491684199999995,134040,2947,33484,0.0001,7.998386383056641
184,42.31,0.05,728,7.922684680000001,134084,2948,33495,0.0001,4.32981014251709
184,42.26,0.05,728,7.814844330000001,134117,2949,33504,0.0001,0.7381792068481445
184,42.75,0.05,728,8.19549748,134202,2950,33525,0.0001,4.9428606033325195
184,42.88,0.05,729,8.44055361,134249,2951,33537,0.0001,0.5213003158569336
184,43.08,0.05,729,8.76320806,134302,2952,33550,0.0001,8.410482406616211
184,43.32,0.05,729,9.11585089,134362,2953,33565,0.0001,9.590021133422852
184,43.27,0.05,729,9.02679625,134393,2954,33573,0.0001,0.7561318874359131
184,43.34,0.05,730,9.16102514,134435,2955,33583,0.0001,9.54522705078125
