time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/exploration_rate,time/episodes,rollout/ep_rew_mean,time/fps,train/n_updates,train/learning_rate,train/loss
112558,800,50.52,0.05,3088,19.81767916,140,28114,0.0001,3.3853938579559326
112643,801,50.52,0.05,3089,19.741801730000006,140,28135,0.0001,3.7591264247894287
112678,801,50.42,0.05,3090,19.524523520000002,140,28144,0.0001,3.8487558364868164
112708,801,50.21,0.05,3091,19.176252440000003,140,28151,0.0001,0.5805256366729736
112776,802,50.04,0.05,3092,19.384395350000002,140,28168,0.0001,6.518680095672607
112807,802,49.98,0.05,3093,19.282810450000003,140,28176,0.0001,3.7062439918518066
112892,802,50.33,0.05,3094,20.014978529999997,140,28197,0.0001,3.694427490234375
112924,803,50.22,0.05,3095,19.80536643,140,28205,0.0001,0.7911925315856934
112955,803,50.2,0.05,3096,19.76182424,140,28213,0.0001,3.603485345840454
112985,803,50.19,0.05,3097,19.744522549999996,140,28221,0.0001,7.295063495635986
113017,803,49.66,0.05,3098,19.388042909999996,140,28229,0.0001,3.3782525062561035
113102,804,49.76,0.05,3099,19.618180199999998,140,28250,0.0001,0.7278145551681519
113138,804,49.81,0.05,3100,19.71559666,140,28259,0.0001,9.032559394836426
113174,804,49.85,0.05,3101,19.79026953,140,28268,0.0001,0.8193857669830322
113259,804,50.08,0.05,3102,20.25904101,140,28289,0.0001,3.684290647506714
113290,805,50.07,0.05,3103,20.232705510000002,140,28297,0.0001,0.5788060426712036
113319,805,50.03,0.05,3104,20.16316762,140,28304,0.0001,3.3882570266723633
113357,805,50.06,0.05,3105,20.20740372,140,28314,0.0001,0.9650212526321411
113407,805,50.09,0.05,3106,20.2735845,140,28326,0.0001,1.0024957656860352
113437,806,49.88,0.05,3107,19.86459863,140,28334,0.0001,0.8461254835128784
113473,806,49.95,0.05,3108,19.995666449999998,140,28343,0.0001,9.183621406555176
113549,806,50.33,0.05,3109,20.803577100000002,140,28362,0.0001,3.781973361968994
113582,806,49.81,0.05,3110,19.94188023,140,28370,0.0001,0.8652113676071167
113617,807,49.8,0.05,3111,19.928085869999997,140,28379,0.0001,7.377358436584473
113697,807,50.13,0.05,3112,20.569492069999995,140,28399,0.0001,4.389955043792725
113731,807,49.87,0.05,3113,20.10534153,140,28407,0.0001,6.173867225646973
113766,807,49.89,0.05,3114,20.14896561,140,28416,0.0001,0.477855384349823
113851,808,50.39,0.05,3115,20.52337467,140,28437,0.0001,0.5212756395339966
113936,808,50.41,0.05,3116,20.461928979999996,140,28458,0.0001,6.866315841674805
113993,809,50.15,0.05,3117,19.7903353,140,28473,0.0001,3.346841335296631
114023,809,50.14,0.05,3118,19.779536340000003,140,28480,0.0001,0.54058837890625
114100,809,50.6,0.05,3119,20.606702410000004,140,28499,0.0001,3.5458762645721436
114140,809,50.53,0.05,3120,20.47143618,140,28509,0.0001,3.4535279273986816
114172,810,50.03,0.05,3121,19.54820919,140,28517,0.0001,0.9635254144668579
114205,810,49.92,0.05,3122,19.33422051,140,28526,0.0001,0.6279760599136353
114238,810,49.96,0.05,3123,19.421544779999998,140,28534,0.0001,1.081982970237732
114316,810,49.89,0.05,3124,19.86243198,140,28553,0.0001,6.336515426635742
114348,811,49.87,0.05,3125,19.834969660000002,140,28561,0.0001,0.6716906428337097
114381,811,49.89,0.05,3126,19.866673750000004,140,28570,0.0001,0.7942782044410706
114416,811,49.86,0.05,3127,19.81425504,140,28578,0.0001,3.8411474227905273
114501,812,49.86,0.05,3128,19.74531032,141,28600,0.0001,4.041695594787598
114535,812,49.82,0.05,3129,19.65824913,141,28608,0.0001,1.089106798171997
114590,812,50.0,0.05,3130,20.120015820000003,141,28622,0.0001,0.8754569292068481
114622,812,49.96,0.05,3131,20.05840133,141,28630,0.0001,0.8216832876205444
114707,813,50.51,0.05,3132,20.45930014,141,28651,0.0001,3.1819827556610107
114742,813,50.44,0.05,3133,20.293390139999996,141,28660,0.0001,3.5066168308258057
114827,813,50.96,0.05,3134,20.954306000000003,141,28681,0.0001,1.2310341596603394
114858,814,50.89,0.05,3135,20.792781209999998,141,28689,0.0001,1.1552326679229736
114888,814,50.87,0.05,3136,20.763535360000002,141,28696,0.0001,11.962831497192383
114962,814,50.76,0.05,3137,21.15929892,141,28715,0.0001,0.9543378353118896
114993,814,50.73,0.05,3138,21.12014412,141,28723,0.0001,3.256840705871582
115026,815,50.21,0.05,3139,20.01624661,141,28731,0.0001,0.684935450553894
115057,815,50.23,0.05,3140,20.042965619999997,141,28739,0.0001,0.5884729623794556
115088,815,50.23,0.05,3141,20.05460291,141,28746,0.0001,6.603303909301758
115173,816,50.56,0.05,3142,20.48855891,141,28768,0.0001,0.8029135465621948
115214,816,50.25,0.05,3143,19.90137386,141,28778,0.0001,0.9500412940979004
115244,816,50.15,0.05,3144,19.709862989999998,141,28785,0.0001,0.5883632898330688
115277,816,49.63,0.05,3145,19.1353443,141,28794,0.0001,3.522028923034668
115311,816,49.47,0.05,3146,18.84744639,141,28802,0.0001,0.9053395986557007
115396,817,49.47,0.05,3147,18.272392949999997,141,28823,0.0001,0.968457818031311
115431,817,49.23,0.05,3148,17.899001130000002,141,28832,0.0001,0.5121116638183594
115460,817,48.71,0.05,3149,17.1537551,141,28839,0.0001,8.994770050048828
115492,818,48.66,0.05,3150,17.066202880000002,141,28847,0.0001,3.5008115768432617
115577,818,49.19,0.05,3151,16.98573499,141,28869,0.0001,3.8819117546081543
115607,818,48.78,0.05,3152,16.372218919999998,141,28876,0.0001,3.5242161750793457
115637,818,48.64,0.05,3153,16.10613288,141,28884,0.0001,3.270291566848755
115668,819,48.62,0.05,3154,16.066446140000004,141,28891,0.0001,0.6110487580299377
115753,819,49.12,0.05,3155,15.73279117,141,28913,0.0001,12.110902786254883
115838,819,49.61,0.05,3156,15.811317760000001,141,28934,0.0001,0.7651283740997314
115923,820,49.61,0.05,3157,15.50717675,141,28955,0.0001,3.9401588439941406
115955,820,49.48,0.05,3158,15.258069990000001,141,28963,0.0001,0.8373599052429199
115988,820,48.96,0.05,3159,14.221293229999999,141,28971,0.0001,3.5054590702056885
116017,820,48.93,0.05,3160,14.17864516,141,28979,0.0001,0.923163890838623
116084,821,49.28,0.05,3161,14.882575630000002,141,28995,0.0001,3.496321439743042
116137,821,49.48,0.05,3162,15.289956360000001,141,29009,0.0001,3.5134458541870117
116189,821,49.71,0.05,3163,15.7625672,141,29022,0.0001,3.3777034282684326
116220,821,49.7,0.05,3164,15.75214592,141,29029,0.0001,3.2398838996887207
116251,822,49.16,0.05,3165,15.226629760000002,141,29037,0.0001,0.6171376705169678
116320,822,49.5,0.05,3166,15.80832616,141,29054,0.0001,3.619560718536377
116405,822,49.79,0.05,3167,16.32093376,141,29076,0.0001,0.719610333442688
116490,823,50.21,0.05,3168,16.27093983,141,29097,0.0001,3.9811933040618896
116574,823,50.2,0.05,3169,16.91483697,141,29118,0.0001,3.7519009113311768
116609,823,50.13,0.05,3170,16.770102989999998,141,29127,0.0001,0.9942197203636169
116643,824,49.62,0.05,3171,15.88517286,141,29135,0.0001,1.06950843334198
116707,824,49.41,0.05,3172,16.50478724,141,29151,0.0001,4.019075870513916
116738,824,48.87,0.05,3173,15.30594916,141,29159,0.0001,0.7338575720787048
116823,825,49.41,0.05,3174,15.55351721,141,29180,0.0001,12.033272743225098
116853,825,49.37,0.05,3175,15.481311759999999,141,29188,0.0001,3.6664035320281982
116885,825,49.03,0.05,3176,14.76157237,141,29196,0.0001,0.630659818649292
116915,825,49.03,0.05,3177,14.764287220000002,141,29203,0.0001,6.298748016357422
117000,826,49.05,0.05,3178,13.919694220000002,141,29224,0.0001,0.7929690480232239
117085,826,49.51,0.05,3179,14.328402710000002,141,29246,0.0001,0.769297182559967
117170,826,50.0,0.05,3180,15.238377150000002,141,29267,0.0001,0.6832743883132935
117206,827,49.51,0.05,3181,14.34584329,141,29276,0.0001,0.6510670781135559
117291,827,50.07,0.05,3182,14.62113403,141,29297,0.0001,7.019769668579102
117354,827,50.4,0.05,3183,15.367655670000001,141,29313,0.0001,12.867289543151855
117423,828,50.24,0.05,3184,15.644858900000001,141,29330,0.0001,4.10799503326416
117468,828,50.12,0.05,3185,15.334710650000002,141,29341,0.0001,3.831737756729126
117501,828,50.16,0.05,3186,15.402513310000002,141,29350,0.0001,3.402169942855835
117565,828,50.48,0.05,3187,16.100450390000002,141,29366,0.0001,0.4061829447746277
117645,829,50.87,0.05,3188,16.78290614,141,29386,0.0001,7.081480026245117
117676,829,50.33,0.05,3189,16.445734769999998,141,29393,0.0001,3.1614534854888916
117761,829,50.83,0.05,3190,16.78621582,141,29415,0.0001,0.6183192729949951
117846,830,51.38,0.05,3191,17.220262299999998,141,29436,0.0001,0.8987269997596741
117931,830,51.55,0.05,3192,16.36708044,141,29457,0.0001,6.332034111022949
117963,830,51.56,0.05,3193,16.39376483,141,29465,0.0001,6.331293106079102
118048,831,51.56,0.05,3194,15.816652649999998,141,29486,0.0001,5.936621189117432
118112,831,51.88,0.05,3195,16.281188489999998,142,29502,0.0001,0.8846458196640015
118155,831,52.0,0.05,3196,16.517867040000002,142,29513,0.0001,3.364095687866211
118219,832,52.34,0.05,3197,17.21781884,142,29529,0.0001,9.495292663574219
118304,832,52.87,0.05,3198,18.04421396,142,29550,0.0001,0.79579758644104
118336,832,52.34,0.05,3199,17.10540713,142,29558,0.0001,3.7817811965942383
118365,833,52.27,0.05,3200,16.98049547,142,29566,0.0001,3.7056405544281006
118450,833,52.76,0.05,3201,16.962485270000002,142,29587,0.0001,9.197673797607422
118484,833,52.25,0.05,3202,16.005929130000002,142,29595,0.0001,7.090629577636719
118514,833,52.24,0.05,3203,15.988101620000002,142,29603,0.0001,3.8464674949645996
118546,834,52.27,0.05,3204,16.036691900000005,142,29611,0.0001,3.9663639068603516
118631,834,52.74,0.05,3205,16.414659920000002,142,29632,0.0001,3.9856302738189697
118663,834,52.56,0.05,3206,16.048752760000003,142,29640,0.0001,4.084192276000977
118693,834,52.56,0.05,3207,16.05075088,142,29648,0.0001,0.5461422204971313
118736,835,52.63,0.05,3208,16.15897667,142,29658,0.0001,6.187143325805664
118821,835,52.72,0.05,3209,16.31097754,142,29680,0.0001,0.8149898052215576
118906,835,53.24,0.05,3210,16.93461588,142,29701,0.0001,0.6025471091270447
118991,836,53.74,0.05,3211,17.74652508,142,29722,0.0001,0.6377810835838318
119025,836,53.28,0.05,3212,16.842597819999998,142,29731,0.0001,9.49950122833252
119059,836,53.28,0.05,3213,16.851834769999996,142,29739,0.0001,3.524890184402466
119131,837,53.65,0.05,3214,17.3383346,142,29757,0.0001,0.8563542366027832
119216,837,53.65,0.05,3215,17.472434799999995,142,29778,0.0001,3.9483232498168945
119270,837,53.34,0.05,3216,17.297384469999994,142,29792,0.0001,0.7622069120407104
119355,838,53.62,0.05,3217,17.583037689999998,142,29813,0.0001,9.710549354553223
119434,838,54.11,0.05,3218,18.17316076,142,29833,0.0001,0.7704876661300659
119468,838,53.68,0.05,3219,17.39777321,142,29841,0.0001,0.6119415163993835
119499,838,53.59,0.05,3220,17.22557159,142,29849,0.0001,0.6929019689559937
119533,839,53.61,0.05,3221,17.26724245,142,29858,0.0001,0.6364980340003967
119571,839,53.66,0.05,3222,17.39151193,142,29867,0.0001,3.4442248344421387
119607,839,53.69,0.05,3223,17.42186653,142,29876,0.0001,0.7130573987960815
119643,839,53.27,0.05,3224,16.619828029999997,142,29885,0.0001,3.3515138626098633
119678,840,53.3,0.05,3225,16.66243145,142,29894,0.0001,3.789360284805298
119763,840,53.82,0.05,3226,17.118251569999998,142,29915,0.0001,0.45296263694763184
119832,840,54.16,0.05,3227,17.67827604,142,29932,0.0001,0.684099555015564
119917,841,54.16,0.05,3228,18.17226362,142,29954,0.0001,3.400632858276367
119948,841,54.13,0.05,3229,18.11826368,142,29961,0.0001,3.0384681224823
119978,841,53.88,0.05,3230,17.53952494,142,29969,0.0001,0.7718214392662048
120062,842,54.4,0.05,3231,18.69960009,142,29990,0.0001,0.8733123540878296
120092,842,53.85,0.05,3232,18.29142895,142,29997,0.0001,0.690935492515564
120162,842,54.2,0.05,3233,19.1209306,142,30015,0.0001,0.9008654356002808
120247,843,54.2,0.05,3234,19.32615032,142,30036,0.0001,6.765759468078613
120282,843,54.24,0.05,3235,19.412458360000002,142,30045,0.0001,0.7804224491119385
120331,843,54.43,0.05,3236,19.73588965,142,30057,0.0001,0.6390899419784546
120416,843,54.54,0.05,3237,19.83614117,142,30078,0.0001,11.95382022857666
120447,844,54.54,0.05,3238,19.82927189,142,30086,0.0001,9.945821762084961
120478,844,54.52,0.05,3239,19.80295879,142,30094,0.0001,6.234005451202393
120511,844,54.54,0.05,3240,19.84189236,142,30102,0.0001,4.049437046051025
120545,844,54.57,0.05,3241,19.87601728,142,30111,0.0001,4.423778533935547
120579,845,54.06,0.05,3242,19.07343237,142,30119,0.0001,4.002738952636719
120664,845,54.5,0.05,3243,19.54270419,142,30140,0.0001,3.9453954696655273
120710,845,54.66,0.05,3244,19.82341555,142,30152,0.0001,0.8900854587554932
120795,846,55.18,0.05,3245,20.53935437,142,30173,0.0001,0.6619266867637634
120830,846,55.19,0.05,3246,20.557066239999997,142,30182,0.0001,0.9223809242248535
120863,846,54.67,0.05,3247,20.726064459999996,142,30190,0.0001,1.1606736183166504
120918,846,54.87,0.05,3248,21.072945759999996,142,30204,0.0001,6.662240028381348
120963,847,55.03,0.05,3249,21.359518279999996,142,30215,0.0001,3.8572139739990234
121038,847,55.46,0.05,3250,22.136740579999994,142,30234,0.0001,1.193791389465332
121089,847,55.12,0.05,3251,22.63056287,142,30247,0.0001,3.71384334564209
121174,848,55.67,0.05,3252,22.70669963,142,30268,0.0001,1.1409008502960205
121213,848,55.76,0.05,3253,22.868953689999998,142,30278,0.0001,0.8225453495979309
121250,848,55.82,0.05,3254,22.965675129999994,142,30287,0.0001,0.5442661046981812
121333,849,55.8,0.05,3255,24.18789849,142,30308,0.0001,1.0451743602752686
121365,849,55.27,0.05,3256,24.049673559999995,142,30316,0.0001,0.722450852394104
121397,849,54.74,0.05,3257,23.760707019999995,142,30324,0.0001,0.5844595432281494
121436,849,54.81,0.05,3258,23.885321429999998,142,30333,0.0001,0.6341060996055603
121498,850,55.1,0.05,3259,24.4442287,142,30349,0.0001,0.7226046323776245
121537,850,55.2,0.05,3260,24.61027154,142,30359,0.0001,0.9883905053138733
121622,850,55.38,0.05,3261,24.62048805,142,30380,0.0001,0.7877061367034912
121707,851,55.7,0.05,3262,24.48421611,142,30401,0.0001,6.7860002517700195
121792,851,56.03,0.05,3263,24.950980079999994,143,30422,0.0001,3.8254220485687256
121847,851,56.27,0.05,3264,25.51492683,143,30436,0.0001,3.4122495651245117
121932,852,56.81,0.05,3265,26.27766591,143,30457,0.0001,1.002034306526184
122003,852,56.83,0.05,3266,26.234387540000004,143,30475,0.0001,0.4057364761829376
122073,852,56.68,0.05,3267,26.01808003,143,30493,0.0001,0.9322367310523987
122118,853,56.28,0.05,3268,26.08774571,143,30504,0.0001,3.8280088901519775
122183,853,56.09,0.05,3269,25.7155481,143,30520,0.0001,0.7412907481193542
122215,853,56.06,0.05,3270,25.659861839999994,143,30528,0.0001,0.7186117768287659
122300,854,56.57,0.05,3271,26.281564529999997,143,30549,0.0001,0.7693250179290771
122379,854,56.72,0.05,3272,26.567902459999996,143,30569,0.0001,3.6626644134521484
122411,854,56.73,0.05,3273,26.58110157,143,30577,0.0001,0.6386232376098633
122443,854,56.2,0.05,3274,26.357197810000006,143,30585,0.0001,3.5825624465942383
122473,855,56.2,0.05,3275,26.357217530000003,143,30593,0.0001,0.9165560603141785
122506,855,56.21,0.05,3276,26.378524970000004,143,30601,0.0001,1.0477241277694702
122573,855,56.58,0.05,3277,27.22953493,143,30618,0.0001,3.274651050567627
122658,855,56.58,0.05,3278,28.322912210000005,143,30639,0.0001,3.8461971282958984
122689,856,56.04,0.05,3279,27.78260339,143,30647,0.0001,6.711193084716797
122719,856,55.49,0.05,3280,26.770949599999998,143,30654,0.0001,0.8077016472816467
122804,856,55.98,0.05,3281,27.42788212,143,30675,0.0001,4.1536760330200195
122848,857,55.57,0.05,3282,27.41345326,143,30686,0.0001,4.351203918457031
122882,857,55.28,0.05,3283,26.73234073,143,30695,0.0001,6.756121635437012
122916,857,54.93,0.05,3284,25.914988440000002,143,30703,0.0001,0.7374264597892761
123001,858,55.33,0.05,3285,26.305249760000002,143,30725,0.0001,0.7665217518806458
123086,858,55.85,0.05,3286,26.480473019999998,143,30746,0.0001,4.080077171325684
123153,858,55.88,0.05,3287,26.388461869999997,143,30763,0.0001,3.904472589492798
123238,859,55.93,0.05,3288,25.86045427,143,30784,0.0001,9.592436790466309
123285,859,56.09,0.05,3289,26.163952260000002,143,30796,0.0001,7.027962684631348
123313,859,55.52,0.05,3290,25.705918699999998,143,30803,0.0001,4.334846019744873
123349,859,55.03,0.05,3291,25.37926328,143,30812,0.0001,3.8461556434631348
123386,860,54.55,0.05,3292,25.551221189999996,143,30821,0.0001,6.274564266204834
123420,860,54.57,0.05,3293,25.57577022,143,30829,0.0001,12.368490219116211
123451,860,54.03,0.05,3294,25.077891979999993,143,30837,0.0001,0.7377142906188965
123499,860,53.87,0.05,3295,24.932750349999996,143,30849,0.0001,13.399248123168945
123584,861,54.29,0.05,3296,25.418442179999996,143,30870,0.0001,4.004972457885742
123620,861,54.01,0.05,3297,24.83052464,143,30879,0.0001,9.979964256286621
123654,861,53.5,0.05,3298,24.03083094,143,30888,0.0001,6.641600131988525
123684,861,53.48,0.05,3299,23.99891921,143,30895,0.0001,1.1563408374786377
123714,862,53.49,0.05,3300,24.0168329,143,30903,0.0001,0.7553427219390869
123746,862,52.96,0.05,3301,23.966764660000003,143,30911,0.0001,3.958073139190674
123831,862,53.47,0.05,3302,24.515295660000003,143,30932,0.0001,3.3383119106292725
123876,863,53.62,0.05,3303,24.770689540000003,143,30943,0.0001,3.8786048889160156
123961,863,54.15,0.05,3304,25.745365440000004,143,30965,0.0001,3.7935361862182617
123998,863,53.67,0.05,3305,25.349956900000002,143,30974,0.0001,3.361056327819824
124083,864,54.2,0.05,3306,25.369635340000006,143,30995,0.0001,3.3247313499450684
124168,864,54.75,0.05,3307,25.658453720000008,143,31016,0.0001,4.487922668457031
124204,864,54.68,0.05,3308,25.53789518000001,143,31025,0.0001,3.4550023078918457
124289,865,54.68,0.05,3309,25.565624580000005,143,31047,0.0001,6.24235200881958
124322,865,54.16,0.05,3310,24.950404600000002,143,31055,0.0001,7.5177321434021
124372,865,53.81,0.05,3311,24.397976040000003,143,31067,0.0001,8.176918029785156
124424,865,53.99,0.05,3312,24.722136759999998,143,31080,0.0001,3.748140811920166
124456,866,53.97,0.05,3313,24.69034537,143,31088,0.0001,6.696023941040039
124487,866,53.56,0.05,3314,24.1217101,143,31096,0.0001,9.477413177490234
124565,866,53.49,0.05,3315,24.134272910000004,143,31116,0.0001,0.4106016755104065
124601,866,53.31,0.05,3316,23.765338640000003,143,31125,0.0001,3.945472478866577
124668,867,53.13,0.05,3317,23.66014077,143,31141,0.0001,1.3640408515930176
124718,867,52.84,0.05,3318,23.381953170000006,143,31154,0.0001,0.7831312417984009
124758,867,52.9,0.05,3319,23.516214250000004,143,31164,0.0001,0.6301253437995911
124809,868,53.1,0.05,3320,23.877479080000008,143,31177,0.0001,3.8040614128112793
124841,868,53.08,0.05,3321,23.847616450000004,143,31185,0.0001,3.6187918186187744
124873,868,53.02,0.05,3322,23.721563630000002,143,31193,0.0001,6.976659297943115
124958,868,53.51,0.05,3323,23.81859003,143,31214,0.0001,3.5224335193634033
124988,869,53.45,0.05,3324,23.712352439999997,143,31221,0.0001,0.7160553932189941
125021,869,53.43,0.05,3325,23.683742589999998,143,31230,0.0001,3.7969274520874023
125051,869,52.88,0.05,3326,23.17789056,143,31237,0.0001,1.0904244184494019
125136,869,53.04,0.05,3327,23.656138659999996,143,31258,0.0001,3.5630600452423096
125172,870,52.55,0.05,3328,23.161237019999998,143,31267,0.0001,3.825540542602539
125211,870,52.63,0.05,3329,23.300078179999996,143,31277,0.0001,3.3156344890594482
125296,870,53.18,0.05,3330,24.11494577,143,31298,0.0001,0.7875051498413086
125330,871,52.68,0.05,3331,22.99904147,143,31307,0.0001,3.515761375427246
125415,871,53.23,0.05,3332,22.997779050000005,143,31328,0.0001,0.828186571598053
125457,871,52.95,0.05,3333,22.300315440000006,143,31339,0.0001,3.474393606185913
125488,871,52.41,0.05,3334,21.399144730000003,143,31346,0.0001,0.8205316662788391
125573,872,52.91,0.05,3335,22.059784880000002,143,31368,0.0001,0.9547283053398132
125658,872,53.27,0.05,3336,22.80861034,143,31389,0.0001,0.6846822500228882
125690,872,52.74,0.05,3337,21.841621340000003,143,31397,0.0001,3.776399850845337
125775,873,53.28,0.05,3338,21.98424845,144,31418,0.0001,3.536022901535034
125843,873,53.65,0.05,3339,22.519479930000003,144,31435,0.0001,5.9674458503723145
125928,874,54.17,0.05,3340,22.638795080000005,144,31456,0.0001,3.3185207843780518
125959,874,54.14,0.05,3341,22.59426223,144,31464,0.0001,3.8062098026275635
125992,874,54.13,0.05,3342,22.582172039999996,144,31472,0.0001,3.769094944000244
126077,874,54.13,0.05,3343,22.497690739999992,144,31494,0.0001,3.5650928020477295
126122,875,54.12,0.05,3344,22.486446409999996,144,31505,0.0001,0.896196722984314
126207,875,54.12,0.05,3345,21.580390279999996,144,31526,0.0001,3.7742581367492676
126292,875,54.62,0.05,3346,21.716033369999995,144,31547,0.0001,5.220975875854492
126377,876,55.14,0.05,3347,22.06982082,144,31569,0.0001,7.068990707397461
126408,876,54.9,0.05,3348,21.655294289999997,144,31576,0.0001,3.7553343772888184
126493,876,55.3,0.05,3349,21.956336400000005,144,31598,0.0001,2.954833984375
126524,877,54.86,0.05,3350,21.165255119999998,144,31605,0.0001,0.7150253057479858
126560,877,54.71,0.05,3351,20.82948838,144,31614,0.0001,0.6151793003082275
126640,877,54.66,0.05,3352,21.435351069999996,144,31634,0.0001,0.8646364212036133
126681,878,54.68,0.05,3353,21.481601849999997,144,31645,0.0001,6.622280597686768
126712,878,54.62,0.05,3354,21.382244939999993,144,31652,0.0001,0.9297156929969788
126797,878,54.64,0.05,3355,20.75186096,144,31674,0.0001,3.8333146572113037
126828,878,54.63,0.05,3356,20.726459509999994,144,31681,0.0001,0.28108078241348267
126875,879,54.78,0.05,3357,20.9943815,144,31693,0.0001,0.507378876209259
126930,879,54.94,0.05,3358,21.280925379999996,144,31707,0.0001,4.0023193359375
127015,879,55.17,0.05,3359,20.91199176,144,31728,0.0001,3.2709801197052
127100,880,55.63,0.05,3360,20.687669569999997,144,31749,0.0001,0.7910168766975403
127185,880,55.63,0.05,3361,20.63030274,144,31771,0.0001,0.7203638553619385
127215,880,55.08,0.05,3362,20.313693459999996,144,31778,0.0001,6.371805191040039
127300,881,55.08,0.05,3363,20.03575149,144,31799,0.0001,1.2461843490600586
127385,881,55.38,0.05,3364,19.697708719999994,144,31821,0.0001,0.7322819232940674
127455,881,55.23,0.05,3365,19.49486527,144,31838,0.0001,3.73940110206604
127540,882,55.37,0.05,3366,18.99221661,144,31859,0.0001,3.837728500366211
127574,882,55.01,0.05,3367,18.2566547,144,31868,0.0001,0.5337080955505371
127614,882,54.96,0.05,3368,18.152928869999997,144,31878,0.0001,3.577648401260376
127649,883,54.66,0.05,3369,17.57862375,144,31887,0.0001,0.5656911134719849
127681,883,54.66,0.05,3370,17.57552395,144,31895,0.0001,6.9221038818359375
127716,883,54.16,0.05,3371,16.971795639999996,144,31903,0.0001,3.8770017623901367
127757,883,53.78,0.05,3372,16.259691019999998,144,31914,0.0001,10.274774551391602
127787,884,53.76,0.05,3373,16.22617305,144,31921,0.0001,4.057236671447754
127818,884,53.75,0.05,3374,16.20754752,144,31929,0.0001,1.1552207469940186
127848,884,53.75,0.05,3375,16.209244279999997,144,31936,0.0001,0.9876806735992432
127933,884,54.27,0.05,3376,15.738391609999999,144,31958,0.0001,2.6980295181274414
127963,885,53.9,0.05,3377,14.892205689999999,144,31965,0.0001,10.226142883300781
128048,885,53.9,0.05,3378,14.36855964,144,31986,0.0001,3.5498759746551514
128133,886,54.44,0.05,3379,14.770117180000002,144,32008,0.0001,7.006692409515381
128165,886,54.46,0.05,3380,14.804443140000004,144,32016,0.0001,3.805495500564575
128203,886,53.99,0.05,3381,14.187853950000001,144,32025,0.0001,0.47555869817733765
128260,886,54.12,0.05,3382,14.46081504,144,32039,0.0001,4.143998146057129
128290,887,54.08,0.05,3383,14.39614391,144,32047,0.0001,3.383513927459717
128375,887,54.59,0.05,3384,15.499767009999998,144,32068,0.0001,4.0513997077941895
128412,887,54.11,0.05,3385,14.968991719999998,144,32077,0.0001,0.9669378399848938
128497,888,54.11,0.05,3386,14.930647249999998,144,32099,0.0001,2.694851875305176
128582,888,54.29,0.05,3387,14.912995939999998,144,32120,0.0001,0.6761938333511353
128661,888,54.23,0.05,3388,15.415803589999998,144,32140,0.0001,0.7003064155578613
128746,889,54.61,0.05,3389,14.85434095,144,32161,0.0001,3.816648483276367
128831,889,55.18,0.05,3390,15.545235779999999,144,32182,0.0001,6.5942769050598145
128874,889,55.25,0.05,3391,15.666447549999997,144,32193,0.0001,6.737522125244141
128908,890,55.22,0.05,3392,15.61785661,144,32201,0.0001,0.7670406103134155
128993,890,55.73,0.05,3393,16.43902247,144,32223,0.0001,0.7912282943725586
129078,890,56.27,0.05,3394,17.026654559999997,144,32244,0.0001,6.78010368347168
129163,891,56.64,0.05,3395,17.368976789999998,144,32265,0.0001,3.5011281967163086
129240,891,56.56,0.05,3396,17.48292491,144,32284,0.0001,3.435605049133301
129325,892,57.05,0.05,3397,17.530188179999996,144,32306,0.0001,0.7463811635971069
129410,892,57.56,0.05,3398,18.39684512,145,32327,0.0001,0.5343816876411438
129491,892,58.07,0.05,3399,19.26640501,145,32347,0.0001,0.3542175889015198
129523,893,58.09,0.05,3400,19.30054487,145,32355,0.0001,3.8028931617736816
129608,893,58.62,0.05,3401,19.44003999,145,32376,0.0001,0.6362939476966858
129641,893,58.1,0.05,3402,18.87914671,145,32385,0.0001,0.8886194229125977
129726,894,58.5,0.05,3403,18.69129139,145,32406,0.0001,6.3678483963012695
129758,894,57.97,0.05,3404,17.725931170000003,145,32414,0.0001,0.5716522932052612
129792,894,57.94,0.05,3405,17.68540676,145,32422,0.0001,4.017126560211182
129824,894,57.41,0.05,3406,17.67119144,145,32430,0.0001,3.709472417831421
129861,895,56.93,0.05,3407,17.51275274,145,32440,0.0001,12.362749099731445
129930,895,57.26,0.05,3408,17.97420249,145,32457,0.0001,3.718258857727051
130015,895,57.26,0.05,3409,17.63906816,145,32478,0.0001,6.874176025390625
130049,896,57.27,0.05,3410,17.65060826,145,32487,0.0001,4.272388935089111
130134,896,57.62,0.05,3411,17.629847870000003,145,32508,0.0001,0.6369550824165344
130186,896,57.62,0.05,3412,17.610484919999998,145,32521,0.0001,4.018655776977539
130271,897,58.15,0.05,3413,17.58742669,145,32542,0.0001,7.019601345062256
130340,897,58.53,0.05,3414,18.421013709999997,145,32559,0.0001,0.964082658290863
130425,897,58.6,0.05,3415,18.01214305,145,32581,0.0001,0.7115907073020935
130510,898,59.09,0.05,3416,18.3966194,145,32602,0.0001,3.7898170948028564
130595,898,59.27,0.05,3417,18.5184242,145,32623,0.0001,2.8412833213806152
130628,898,59.1,0.05,3418,18.255129160000003,145,32631,0.0001,3.7530765533447266
130713,899,59.55,0.05,3419,18.60476657,145,32653,0.0001,1.050459861755371
130766,899,59.57,0.05,3420,18.600762179999997,145,32666,0.0001,3.847740650177002
130851,899,60.1,0.05,3421,18.90201907,145,32687,0.0001,0.8008454442024231
