rollout/ep_rew_mean,rollout/exploration_rate,time/fps,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/learning_rate,train/n_updates,train/loss
-0.7247735900000006,0.05,222,2244,44.87,147335,661,0.0001,36808,5.713965892791748
-0.8008743800000004,0.05,222,2245,44.88,147361,661,0.0001,36815,3.153917074203491
-2.8014999500000006,0.05,222,2246,44.88,147446,661,0.0001,36836,3.119107484817505
-2.80139677,0.05,222,2247,44.87,147471,662,0.0001,36842,3.7638723850250244
-2.8004144399999995,0.05,222,2248,44.87,147496,662,0.0001,36848,4.910968780517578
-1.9729795800000007,0.05,222,2249,44.27,147521,662,0.0001,36855,2.289139747619629
-1.8975349100000005,0.05,222,2250,44.27,147546,662,0.0001,36861,1.794184923171997
-2.74815821,0.05,222,2251,44.87,147631,663,0.0001,36882,3.213348627090454
-3.933420480000001,0.05,222,2252,44.83,147712,663,0.0001,36902,1.175697922706604
-5.869161790000001,0.05,222,2253,44.83,147797,663,0.0001,36924,4.9542107582092285
-5.07184157,0.05,222,2254,44.23,147822,663,0.0001,36930,0.787285327911377
-4.99503944,0.05,222,2255,44.26,147852,664,0.0001,36937,0.7513785362243652
-4.992419229999999,0.05,222,2256,44.26,147877,664,0.0001,36944,0.19889600574970245
-4.992895580000001,0.05,222,2257,44.26,147902,664,0.0001,36950,0.9100242853164673
-5.00290601,0.05,222,2258,44.26,147927,664,0.0001,36956,1.6769976615905762
-4.999960700000002,0.05,222,2259,44.26,147952,664,0.0001,36962,5.394503593444824
-4.9986611000000005,0.05,222,2260,44.26,147977,665,0.0001,36969,3.3067803382873535
-3.9751185000000016,0.05,222,2261,44.26,148062,665,0.0001,36990,0.22532549500465393
-5.16436997,0.05,222,2262,43.66,148087,665,0.0001,36996,4.8301310539245605
-5.03210359,0.05,222,2263,43.66,148172,666,0.0001,37017,3.1613547801971436
-5.0925850000000015,0.05,222,2264,43.66,148197,666,0.0001,37024,2.091937780380249
-5.099577910000001,0.05,222,2265,43.66,148222,666,0.0001,37030,1.3657883405685425
-5.094631780000002,0.05,222,2266,43.66,148247,666,0.0001,37036,0.8518462181091309
-5.931975810000001,0.05,222,2267,44.23,148332,666,0.0001,37057,4.494150638580322
-7.147321500000003,0.05,222,2268,43.63,148357,667,0.0001,37064,2.078036308288574
-8.269082760000002,0.05,222,2269,43.05,148384,667,0.0001,37070,0.6400364637374878
-8.19978549,0.05,222,2270,43.09,148413,667,0.0001,37078,2.0926785469055176
-7.370971740000001,0.05,222,2271,42.49,148438,667,0.0001,37084,0.20223265886306763
-7.307821710000001,0.05,222,2272,42.49,148463,667,0.0001,37090,3.1090469360351562
-7.299732340000002,0.05,222,2273,42.49,148488,668,0.0001,37096,2.038273811340332
-6.131767490000002,0.05,222,2274,43.09,148573,668,0.0001,37118,7.591367721557617
-6.199929660000001,0.05,222,2275,43.09,148598,668,0.0001,37124,3.2232093811035156
-7.0704700800000015,0.05,222,2276,43.69,148683,668,0.0001,37145,0.35834765434265137
-7.104277530000002,0.05,222,2277,43.69,148709,669,0.0001,37152,3.819934368133545
-7.096298520000001,0.05,222,2278,43.69,148734,669,0.0001,37158,4.522881984710693
-7.09938805,0.05,222,2279,43.69,148759,669,0.0001,37164,2.2755441665649414
-9.12916764,0.05,222,2280,43.69,148844,669,0.0001,37185,3.842221736907959
-7.94540391,0.05,222,2281,44.29,148929,670,0.0001,37207,1.6824735403060913
-8.00318107,0.05,222,2282,44.29,148954,670,0.0001,37213,0.5083044171333313
-8.00259658,0.05,222,2283,44.27,148980,670,0.0001,37219,0.6613802909851074
-10.01720357,0.05,222,2284,44.27,149065,670,0.0001,37241,0.190083846449852
-9.99962944,0.05,222,2285,44.28,149091,671,0.0001,37247,1.015028953552246
-11.117524970000002,0.05,222,2286,43.69,149117,671,0.0001,37254,2.2505416870117188
-11.102383290000002,0.05,222,2287,43.66,149142,671,0.0001,37260,1.8259493112564087
-11.097856220000004,0.05,222,2288,43.66,149167,671,0.0001,37266,1.8333494663238525
-11.948332580000004,0.05,222,2289,44.25,149252,672,0.0001,37287,2.8378124237060547
-13.171392350000003,0.05,222,2290,43.65,149277,672,0.0001,37294,0.19818004965782166
-13.092721250000004,0.05,222,2291,43.65,149302,672,0.0001,37300,1.2800233364105225
-11.110636199999998,0.05,222,2292,43.65,149387,672,0.0001,37321,0.17666606605052948
-11.100000000000001,0.05,222,2293,43.65,149412,672,0.0001,37327,2.7626447677612305
-11.099999999999998,0.05,221,2294,43.65,149437,673,0.0001,37334,0.09387816488742828
-11.098013279999998,0.05,221,2295,43.65,149462,673,0.0001,37340,0.10631614923477173
-11.098513169999999,0.05,221,2296,43.64,149487,673,0.0001,37346,4.059112548828125
-9.93332572,0.05,221,2297,44.23,149572,673,0.0001,37367,5.149215221405029
-9.999641289999998,0.05,221,2298,44.23,149597,674,0.0001,37374,0.4957948923110962
-10.002470329999998,0.05,221,2299,44.23,149622,674,0.0001,37380,8.013141632080078
-11.165267759999997,0.05,221,2300,43.67,149651,674,0.0001,37387,1.9556678533554077
-11.92663186,0.05,221,2301,44.27,149736,674,0.0001,37408,12.52425765991211
-10.829504669999999,0.05,221,2302,44.87,149821,675,0.0001,37430,4.0796284675598145
-10.905058879999999,0.05,221,2303,44.87,149846,675,0.0001,37436,0.6792383193969727
-10.89998871,0.05,221,2304,44.87,149871,675,0.0001,37442,4.793607711791992
-12.07022302,0.05,221,2305,44.27,149896,675,0.0001,37448,0.5875202417373657
-11.995854689999998,0.05,221,2306,44.26,149921,675,0.0001,37455,5.7959089279174805
-13.1609728,0.05,221,2307,43.66,149946,676,0.0001,37461,1.9919406175613403
-13.924532260000001,0.05,221,2308,44.26,150031,676,0.0001,37482,3.6967616081237793
-14.835421849999998,0.05,221,2309,44.86,150116,676,0.0001,37503,0.08546455204486847
-13.724356870000001,0.05,221,2310,45.46,150201,677,0.0001,37525,7.885347843170166
-14.972279560000002,0.05,221,2311,44.86,150226,677,0.0001,37531,8.364851951599121
-14.90029179,0.05,221,2312,44.86,150251,677,0.0001,37537,3.553457736968994
-16.91582343,0.05,221,2313,44.86,150336,677,0.0001,37558,2.208289623260498
-16.89975288,0.05,221,2314,44.82,150361,677,0.0001,37565,5.931371212005615
-16.90251722,0.05,221,2315,44.82,150386,678,0.0001,37571,0.6482361555099487
-16.90670048,0.05,221,2316,44.36,150411,678,0.0001,37577,1.062109351158142
-16.071189060000002,0.05,221,2317,43.76,150436,678,0.0001,37583,4.620478630065918
-16.006398070000003,0.05,221,2318,43.76,150521,678,0.0001,37605,3.5547738075256348
-15.996782510000003,0.05,221,2319,43.78,150548,679,0.0001,37611,6.327333927154541
-15.996369780000002,0.05,221,2320,43.78,150573,679,0.0001,37618,3.196960210800171
-15.994175770000004,0.05,221,2321,43.78,150598,679,0.0001,37624,3.3153579235076904
-15.16794593,0.05,221,2322,43.18,150623,679,0.0001,37630,1.6716808080673218
-14.270122670000001,0.05,221,2323,42.58,150648,679,0.0001,37636,4.776517868041992
-12.202089620000002,0.05,221,2324,42.58,150733,680,0.0001,37658,1.773689866065979
-13.35111344,0.05,221,2325,42.02,150762,680,0.0001,37665,5.531664848327637
-13.297328229999998,0.05,221,2326,42.04,150789,680,0.0001,37672,3.6688802242279053
-12.45640449,0.05,221,2327,41.44,150814,680,0.0001,37678,5.084427833557129
-13.234639169999998,0.05,221,2328,42.04,150899,681,0.0001,37699,3.1463608741760254
-12.14657558,0.05,221,2329,42.64,150984,681,0.0001,37720,1.723996639251709
-12.205812110000002,0.05,221,2330,42.64,151009,681,0.0001,37727,3.152956008911133
-11.371151060000003,0.05,221,2331,42.04,151034,681,0.0001,37733,3.0887484550476074
-9.29363551,0.05,221,2332,42.04,151119,682,0.0001,37754,3.038992404937744
-10.469733940000003,0.05,221,2333,41.47,151147,682,0.0001,37761,7.414853572845459
-9.243988710000002,0.05,221,2334,42.07,151232,682,0.0001,37782,0.17882202565670013
-9.297892770000002,0.05,221,2335,42.07,151257,682,0.0001,37789,3.1192805767059326
-8.161249439999999,0.05,221,2336,42.67,151342,683,0.0001,37810,0.47678062319755554
-8.20347574,0.05,221,2337,42.67,151367,683,0.0001,37816,2.150104284286499
-7.036808119999998,0.05,221,2338,43.27,151452,683,0.0001,37837,3.2641961574554443
-5.9333440500000005,0.05,221,2339,43.87,151537,684,0.0001,37859,1.1058189868927002
-6.0055381599999995,0.05,221,2340,43.87,151562,684,0.0001,37865,0.4257444143295288
-5.995211870000002,0.05,221,2341,43.87,151587,684,0.0001,37871,3.2307066917419434
-4.82904868,0.05,221,2342,44.47,151672,684,0.0001,37892,0.5287435054779053
-3.734784350000001,0.05,221,2343,45.07,151757,685,0.0001,37914,2.4584193229675293
-2.9752264099999985,0.05,221,2344,44.47,151782,685,0.0001,37920,1.7025822401046753
-2.905587279999998,0.05,221,2345,44.46,151807,685,0.0001,37926,0.21250376105308533
-0.9141965499999987,0.05,221,2346,44.46,151892,686,0.0001,37947,5.959775447845459
0.2669134400000017,0.05,221,2347,45.06,151977,686,0.0001,37969,3.527585506439209
1.363120230000001,0.05,221,2348,45.66,152062,686,0.0001,37990,4.656946659088135
0.4727412400000021,0.05,221,2349,46.26,152147,687,0.0001,38011,0.13813678920269012
1.572049840000001,0.05,221,2350,46.86,152232,687,0.0001,38032,4.716404914855957
3.5181025700000017,0.05,221,2351,46.86,152317,687,0.0001,38054,1.8474934101104736
3.499935070000001,0.05,221,2352,46.3,152342,688,0.0001,38060,4.927481651306152
5.489544980000001,0.05,221,2353,46.3,152427,688,0.0001,38081,0.16632549464702606
6.6673497799999994,0.05,221,2354,46.9,152512,688,0.0001,38102,3.9896771907806396
7.761717569999999,0.05,221,2355,47.45,152597,689,0.0001,38124,6.831759452819824
7.692165149999998,0.05,221,2356,47.46,152623,689,0.0001,38130,0.20407672226428986
8.86543798,0.05,221,2357,48.06,152708,689,0.0001,38151,1.7160967588424683
8.80433102,0.05,221,2358,48.09,152736,689,0.0001,38158,3.339313268661499
7.964953299999999,0.05,221,2359,48.69,152821,690,0.0001,38180,3.001950979232788
7.05338191,0.05,221,2360,49.29,152906,690,0.0001,38201,0.35232090950012207
7.993867610000001,0.05,221,2361,49.29,152991,690,0.0001,38222,4.578872203826904
9.174508820000002,0.05,221,2362,49.89,153076,691,0.0001,38243,5.798590660095215
7.092897940000003,0.05,221,2363,49.89,153161,691,0.0001,38265,5.414192199707031
7.0942948700000015,0.05,221,2364,49.89,153186,691,0.0001,38271,7.666204452514648
7.101782700000001,0.05,221,2365,49.89,153211,691,0.0001,38277,4.774453163146973
6.26845633,0.05,221,2366,50.49,153296,692,0.0001,38298,2.7404675483703613
7.02714202,0.05,221,2367,49.89,153321,692,0.0001,38305,3.9696907997131348
7.10262763,0.05,221,2368,49.91,153348,692,0.0001,38311,3.2560062408447266
7.09631258,0.05,221,2369,49.89,153373,692,0.0001,38318,5.632012844085693
6.242272619999999,0.05,221,2370,50.45,153458,693,0.0001,38339,6.4760966300964355
7.359885839999999,0.05,221,2371,51.05,153543,693,0.0001,38360,4.2811102867126465
8.473810349999997,0.05,221,2372,51.65,153628,693,0.0001,38381,5.998081684112549
8.40187859,0.05,221,2373,51.66,153654,693,0.0001,38388,3.4598710536956787
8.35693687,0.05,221,2374,51.66,153739,694,0.0001,38409,0.13090187311172485
9.56972452,0.05,221,2375,52.26,153824,694,0.0001,38430,6.657540321350098
10.366837579999999,0.05,221,2376,51.66,153849,694,0.0001,38437,5.641432285308838
10.40935055,0.05,221,2377,51.69,153878,695,0.0001,38444,8.566879272460938
9.566965459999999,0.05,221,2378,52.29,153963,695,0.0001,38465,5.265079498291016
10.672822749999998,0.05,221,2379,52.89,154048,695,0.0001,38486,3.234431743621826
11.459351139999999,0.05,221,2380,52.29,154073,696,0.0001,38493,0.47689616680145264
11.50945857,0.05,221,2381,52.29,154158,696,0.0001,38514,3.468876361846924
12.671032579999999,0.05,221,2382,52.89,154243,696,0.0001,38535,1.7118877172470093
12.59785564,0.05,221,2383,52.88,154268,696,0.0001,38541,5.4215569496154785
13.623850050000001,0.05,221,2384,52.88,154353,697,0.0001,38563,0.4590434432029724
14.712629770000001,0.05,221,2385,53.47,154438,697,0.0001,38584,6.196142196655273
14.696985740000002,0.05,221,2386,53.46,154463,697,0.0001,38590,0.08219058066606522
13.87580967,0.05,221,2387,54.06,154548,698,0.0001,38611,1.9947195053100586
13.802153590000003,0.05,221,2388,54.07,154574,698,0.0001,38618,2.462291955947876
14.648954590000002,0.05,221,2389,53.49,154601,698,0.0001,38625,0.10062181204557419
14.701556160000003,0.05,221,2390,53.49,154626,698,0.0001,38631,3.7685279846191406
14.69272128,0.05,221,2391,53.49,154651,698,0.0001,38637,0.5713217258453369
13.56696731,0.05,221,2392,52.91,154678,699,0.0001,38644,0.7668495774269104
13.601029429999999,0.05,221,2393,52.91,154703,699,0.0001,38650,7.817739009857178
13.60642242,0.05,221,2394,52.91,154728,699,0.0001,38656,2.202446460723877
14.767379220000002,0.05,221,2395,53.51,154813,699,0.0001,38678,2.1387429237365723
13.87330111,0.05,221,2396,54.11,154898,700,0.0001,38699,5.64864444732666
13.803723550000003,0.05,221,2397,54.11,154983,700,0.0001,38720,0.13178177177906036
12.96869233,0.05,221,2398,54.71,155068,700,0.0001,38741,3.2599644660949707
12.054408040000004,0.05,221,2399,55.31,155153,701,0.0001,38763,3.607469081878662
11.167187310000001,0.05,221,2400,55.87,155238,701,0.0001,38784,0.7376147508621216
13.101997169999999,0.05,221,2401,55.87,155323,701,0.0001,38805,4.598689079284668
13.103985439999999,0.05,221,2402,55.87,155408,702,0.0001,38826,1.716841697692871
13.100057149999996,0.05,221,2403,55.87,155433,702,0.0001,38833,4.875231742858887
13.104259039999997,0.05,221,2404,55.9,155461,702,0.0001,38840,6.475236892700195
12.269384959999998,0.05,221,2405,56.5,155546,702,0.0001,38861,0.7492774724960327
11.368716909999996,0.05,221,2406,57.1,155631,703,0.0001,38882,7.611454010009766
12.473897229999995,0.05,221,2407,57.7,155716,703,0.0001,38903,0.6071345806121826
14.380057729999997,0.05,221,2408,57.7,155801,703,0.0001,38925,1.7181977033615112
15.22806237,0.05,221,2409,57.1,155826,704,0.0001,38931,0.833858847618103
14.12637267,0.05,221,2410,56.5,155851,704,0.0001,38937,2.995471954345703
14.199974389999998,0.05,221,2411,56.5,155876,704,0.0001,38943,0.1824454516172409
14.204134739999997,0.05,221,2412,56.5,155901,704,0.0001,38950,2.758725166320801
16.207458019999997,0.05,221,2413,56.5,155986,704,0.0001,38971,0.12478572130203247
16.196574939999998,0.05,221,2414,56.5,156011,705,0.0001,38977,0.46545305848121643
16.199946670000003,0.05,221,2415,56.5,156036,705,0.0001,38983,2.17322039604187
15.373333950000001,0.05,221,2416,57.1,156121,705,0.0001,39005,0.35037940740585327
15.295808250000002,0.05,221,2417,57.1,156146,705,0.0001,39011,0.4717833995819092
13.318224280000003,0.05,221,2418,57.1,156231,706,0.0001,39032,3.285860776901245
14.469486020000002,0.05,221,2419,57.68,156316,706,0.0001,39053,1.6567875146865845
14.39636984,0.05,221,2420,57.68,156341,706,0.0001,39060,8.881349563598633
14.39534721,0.05,221,2421,57.68,156366,706,0.0001,39066,0.18461847305297852
14.399726690000001,0.05,221,2422,57.68,156391,707,0.0001,39072,5.169040203094482
14.40206342,0.05,221,2423,57.69,156417,707,0.0001,39079,6.219394683837891
13.232079359999998,0.05,221,2424,57.13,156446,707,0.0001,39086,5.113085746765137
13.29298895,0.05,221,2425,57.09,156471,707,0.0001,39092,3.092465400695801
12.472922379999998,0.05,221,2426,57.67,156556,708,0.0001,39113,0.10143701732158661
12.396327459999998,0.05,221,2427,57.67,156581,708,0.0001,39120,0.1852380931377411
12.409468580000002,0.05,221,2428,57.67,156666,708,0.0001,39141,7.270042896270752
11.246575630000002,0.05,221,2429,57.07,156691,708,0.0001,39147,0.6612139344215393
11.302821519999998,0.05,221,2430,57.07,156716,708,0.0001,39153,2.043788194656372
12.46663251,0.05,221,2431,57.67,156801,709,0.0001,39175,1.66178297996521
11.231545479999998,0.05,221,2432,57.07,156826,709,0.0001,39181,8.46321964263916
11.2978625,0.05,221,2433,57.04,156851,709,0.0001,39187,3.1806130409240723
10.15051922,0.05,221,2434,56.44,156876,709,0.0001,39193,0.639697790145874
11.366005130000003,0.05,221,2435,57.04,156961,710,0.0001,39215,0.3950740694999695
11.26104145,0.05,221,2436,57.04,157046,710,0.0001,39236,0.611556351184845
11.299833040000001,0.05,221,2437,57.04,157071,710,0.0001,39242,3.1550369262695312
10.14048073,0.05,220,2438,56.44,157096,710,0.0001,39248,0.1733614206314087
9.036733719999999,0.05,220,2439,55.91,157128,711,0.0001,39256,2.3225224018096924
8.275370449999999,0.05,220,2440,56.51,157213,711,0.0001,39278,2.792389392852783
7.36974273,0.05,221,2441,57.11,157298,711,0.0001,39299,1.6362695693969727
6.13000322,0.05,220,2442,56.54,157326,711,0.0001,39306,3.171966075897217
5.03359034,0.05,220,2443,55.94,157351,712,0.0001,39312,4.310283184051514
5.105329989999998,0.05,220,2444,55.95,157377,712,0.0001,39319,0.1816924512386322
4.231461789999998,0.05,220,2445,56.55,157462,712,0.0001,39340,4.76749324798584
3.0418832599999983,0.05,220,2446,55.96,157488,712,0.0001,39346,3.60162615776062
1.0413120199999988,0.05,220,2447,55.96,157573,713,0.0001,39368,8.068082809448242
1.1107279599999986,0.05,220,2448,55.96,157658,713,0.0001,39389,0.1463121473789215
1.9298488799999982,0.05,220,2449,55.37,157684,713,0.0001,39395,0.7342815399169922
-0.013723160000001827,0.05,220,2450,55.37,157769,714,0.0001,39417,2.0939652919769287
-1.1757522100000017,0.05,220,2451,54.77,157794,714,0.0001,39423,7.533747673034668
-1.1054886200000014,0.05,220,2452,54.77,157819,714,0.0001,39429,3.5116891860961914
-2.2586261400000027,0.05,220,2453,54.65,157892,714,0.0001,39447,6.467253684997559
-3.3631472300000023,0.05,220,2454,54.09,157921,714,0.0001,39455,4.721415042877197
-5.292065540000002,0.05,220,2455,54.09,158006,715,0.0001,39476,2.804227590560913
-5.294997930000002,0.05,220,2456,54.11,158034,715,0.0001,39483,2.195643901824951
-6.472508900000001,0.05,220,2457,53.51,158059,715,0.0001,39489,2.178013324737549
-6.396871210000001,0.05,220,2458,53.48,158084,715,0.0001,39495,3.859529733657837
-5.572743750000002,0.05,220,2459,52.88,158109,715,0.0001,39502,3.156076192855835
-3.478948950000001,0.05,220,2460,52.88,158194,716,0.0001,39523,0.4729679226875305
-4.66951192,0.05,220,2461,52.28,158219,716,0.0001,39529,3.5776078701019287
-6.60658393,0.05,220,2462,52.28,158304,716,0.0001,39550,1.9867106676101685
-5.76641858,0.05,220,2463,51.68,158329,717,0.0001,39557,1.635653018951416
-5.700305520000001,0.05,220,2464,51.68,158354,717,0.0001,39563,1.5781086683273315
-4.5278901199999995,0.05,220,2465,52.28,158439,717,0.0001,39584,10.053598403930664
-2.6012200700000006,0.05,220,2466,52.28,158524,717,0.0001,39605,0.28213441371917725
-2.59862815,0.05,220,2467,52.3,158551,718,0.0001,39612,0.23883485794067383
-1.4616209000000009,0.05,220,2468,52.88,158636,718,0.0001,39633,3.892481803894043
-0.34131268000000065,0.05,220,2469,53.48,158721,718,0.0001,39655,2.5076918601989746
0.45263501,0.05,220,2470,52.88,158746,718,0.0001,39661,4.564314365386963
-0.6599930699999994,0.05,220,2471,52.33,158776,719,0.0001,39668,1.8348677158355713
-1.7738117899999992,0.05,220,2472,51.73,158801,719,0.0001,39675,0.15139760076999664
-1.7016443799999998,0.05,220,2473,51.72,158826,719,0.0001,39681,4.91247034072876
-2.822420289999999,0.05,220,2474,51.13,158852,719,0.0001,39687,0.10237239301204681
-2.80075442,0.05,220,2475,51.13,158937,720,0.0001,39709,1.7254389524459839
-1.6263427000000001,0.05,220,2476,51.73,159022,720,0.0001,39730,1.666895866394043
-0.5319310400000014,0.05,220,2477,52.29,159107,720,0.0001,39751,3.540304660797119
0.2347829799999985,0.05,220,2478,51.7,159133,720,0.0001,39758,3.6789164543151855
-0.8703985400000014,0.05,220,2479,51.1,159158,721,0.0001,39764,2.0794365406036377
-0.8048529400000006,0.05,220,2480,51.1,159183,721,0.0001,39770,1.687031865119934
-1.9587715000000012,0.05,220,2481,50.5,159208,721,0.0001,39776,4.602835178375244
-1.8964925600000007,0.05,220,2482,50.5,159293,721,0.0001,39798,6.1323323249816895
-0.7273382600000003,0.05,220,2483,51.1,159378,722,0.0001,39819,5.192631244659424
0.15886272999999904,0.05,220,2484,51.1,159463,722,0.0001,39840,2.2377982139587402
-1.737693490000001,0.05,220,2485,51.1,159548,722,0.0001,39861,0.7138463258743286
-0.6448409200000019,0.05,220,2486,51.7,159633,723,0.0001,39883,2.7874643802642822
0.12420167999999779,0.05,220,2487,51.1,159658,723,0.0001,39889,2.062873601913452
0.19576737999999683,0.05,220,2488,51.09,159683,723,0.0001,39895,0.12571343779563904
-0.634466420000002,0.05,220,2489,51.67,159768,724,0.0001,39916,0.191475510597229
-0.6949160700000029,0.05,220,2490,51.68,159794,724,0.0001,39923,2.264554023742676
0.4576222899999973,0.05,220,2491,52.28,159879,724,0.0001,39944,3.2826709747314453
0.3996222299999975,0.05,220,2492,52.29,159907,724,0.0001,39951,1.6687335968017578
0.4022701599999979,0.05,220,2493,52.3,159933,724,0.0001,39958,1.3155326843261719
0.39821739999999783,0.05,220,2494,52.3,159958,725,0.0001,39964,0.5939146876335144
-0.7678216300000017,0.05,220,2495,51.7,159983,725,0.0001,39970,2.2830088138580322
0.12779132999999893,0.05,220,2496,51.1,160008,725,0.0001,39976,4.680359840393066
-0.9729009900000015,0.05,220,2497,50.53,160036,725,0.0001,39983,11.196189880371094
-0.0677599900000012,0.05,220,2498,49.93,160061,725,0.0001,39990,2.666790246963501
0.8427506199999982,0.05,220,2499,49.33,160086,725,0.0001,39996,0.17633385956287384
1.7246195399999984,0.05,220,2500,48.73,160111,726,0.0001,40002,1.6327049732208252
0.6243171499999975,0.05,220,2501,48.13,160136,726,0.0001,40008,4.892246246337891
-0.4716464700000007,0.05,220,2502,47.53,160161,726,0.0001,40015,2.911188840866089
-0.39636044000000153,0.05,220,2503,47.53,160186,726,0.0001,40021,0.3179074823856354
-0.3988914400000013,0.05,220,2504,47.5,160211,726,0.0001,40027,0.4489787817001343
0.4256215699999973,0.05,220,2505,46.9,160236,727,0.0001,40033,0.26552754640579224
1.3261671999999984,0.05,220,2506,46.3,160261,727,0.0001,40040,6.323642253875732
0.2261011899999994,0.05,220,2507,45.7,160286,727,0.0001,40046,0.2589103579521179
-0.8555254200000013,0.05,220,2508,45.1,160311,727,0.0001,40052,3.5256965160369873
-0.7971349400000011,0.05,220,2509,45.11,160337,727,0.0001,40059,1.0399115085601807
-0.8005108900000033,0.05,220,2510,45.11,160362,728,0.0001,40065,3.798496723175049
-0.7985401600000012,0.05,220,2511,45.11,160387,728,0.0001,40071,0.43163156509399414
-0.804813780000002,0.05,220,2512,45.11,160412,728,0.0001,40077,6.209781169891357
-1.963344730000001,0.05,220,2513,44.51,160437,728,0.0001,40084,0.5198726654052734
-1.903779290000003,0.05,220,2514,44.51,160462,728,0.0001,40090,0.5337128639221191
-1.898759560000002,0.05,220,2515,44.51,160487,728,0.0001,40096,2.7967629432678223
-1.074415870000002,0.05,220,2516,43.91,160512,729,0.0001,40102,0.5134555101394653
-1.824247140000001,0.05,220,2517,44.51,160597,729,0.0001,40124,1.8318127393722534
-1.0706760200000014,0.05,220,2518,43.91,160622,729,0.0001,40130,1.812103033065796
-2.1658029800000014,0.05,220,2519,43.35,160651,729,0.0001,40137,3.3713390827178955
-2.9462734300000015,0.05,220,2520,43.95,160736,730,0.0001,40158,0.12485752999782562
-2.994788870000001,0.05,220,2521,43.97,160763,730,0.0001,40165,0.7639925479888916
-2.9920734800000015,0.05,220,2522,44.06,160797,730,0.0001,40174,2.99357533454895
-2.9946659800000015,0.05,220,2523,44.09,160826,730,0.0001,40181,1.6433318853378296
-2.9975583400000017,0.05,220,2524,44.05,160851,731,0.0001,40187,1.79302978515625
-3.0003940700000022,0.05,220,2525,44.05,160876,731,0.0001,40193,0.18973271548748016
-2.1755941100000027,0.05,219,2526,43.45,160901,731,0.0001,40200,1.6515405178070068
-2.0959228600000017,0.05,219,2527,43.45,160926,731,0.0001,40206,0.3761609196662903
-1.2727143600000002,0.05,219,2528,42.86,160952,731,0.0001,40212,0.26287391781806946
-1.193699270000001,0.05,219,2529,42.86,160977,731,0.0001,40219,1.6564992666244507
-0.028491560000002067,0.05,219,2530,43.46,161062,732,0.0001,40240,3.324002742767334
-0.09171486000000044,0.05,219,2531,43.46,161147,732,0.0001,40261,0.23669469356536865
-0.9420192299999991,0.05,219,2532,44.06,161232,732,0.0001,40282,0.13088759779930115
-0.9981106299999999,0.05,219,2533,44.06,161257,733,0.0001,40289,4.461495399475098
0.12318994999999987,0.05,219,2534,44.66,161342,733,0.0001,40310,0.6681714057922363
-1.89239752,0.05,220,2535,44.66,161427,733,0.0001,40331,0.2473500669002533
-2.9980441699999996,0.05,219,2536,44.06,161452,733,0.0001,40337,0.20715464651584625
-2.9920259000000002,0.05,219,2537,44.11,161482,734,0.0001,40345,0.2531569004058838
-1.8508170800000006,0.05,219,2538,44.71,161567,734,0.0001,40366,3.604809045791626
-1.9000775399999998,0.05,219,2539,44.65,161593,734,0.0001,40373,3.00972580909729
-1.0705513500000008,0.05,219,2540,44.06,161619,734,0.0001,40379,3.1819114685058594
0.9999285100000002,0.05,219,2541,44.06,161704,735,0.0001,40400,3.675171375274658
0.9980229699999995,0.05,219,2542,44.03,161729,735,0.0001,40407,0.316947877407074
1.0070394400000011,0.05,219,2543,44.03,161754,735,0.0001,40413,3.643643856048584
2.1703008900000005,0.05,219,2544,44.62,161839,735,0.0001,40434,0.6002514362335205
2.968620640000003,0.05,219,2545,44.02,161864,736,0.0001,40440,8.072966575622559
3.005654440000001,0.05,219,2546,44.05,161893,736,0.0001,40448,3.3070790767669678
3.893282140000001,0.05,219,2547,43.45,161918,736,0.0001,40454,0.9472395181655884
2.7263947499999994,0.05,219,2548,42.86,161944,736,0.0001,40460,0.36065033078193665
2.7970612500000014,0.05,219,2549,42.85,161969,736,0.0001,40467,0.5913755893707275
2.8064302900000007,0.05,219,2550,42.85,162054,737,0.0001,40488,1.6525324583053589
1.9757245400000016,0.05,219,2551,43.45,162139,737,0.0001,40509,3.373305082321167
1.0543603299999997,0.05,219,2552,44.05,162224,737,0.0001,40530,5.199592590332031
2.152582970000001,0.05,219,2553,44.17,162309,738,0.0001,40552,1.720947265625
2.09913301,0.05,219,2554,44.13,162334,738,0.0001,40558,4.731441497802734
2.924743260000002,0.05,219,2555,43.53,162359,738,0.0001,40564,1.8181631565093994
3.001853970000001,0.05,219,2556,43.5,162384,738,0.0001,40570,3.099398374557495
2.1681928800000008,0.05,219,2557,44.1,162469,739,0.0001,40592,0.23363925516605377
1.2643034300000004,0.05,219,2558,44.7,162554,739,0.0001,40613,0.5059491395950317
1.19991952,0.05,219,2559,44.7,162579,739,0.0001,40619,2.2990477085113525
0.025773890000000518,0.05,219,2560,44.1,162604,739,0.0001,40625,4.722285747528076
0.10139132999999972,0.05,219,2561,44.1,162629,739,0.0001,40632,0.670405387878418
0.9328536600000004,0.05,219,2562,43.5,162654,740,0.0001,40638,7.461231231689453
0.9998236100000004,0.05,219,2563,43.5,162679,740,0.0001,40644,0.47648659348487854
1.0001367600000004,0.05,219,2564,43.5,162704,740,0.0001,40650,0.2874642014503479
-0.17042086999999967,0.05,219,2565,42.9,162729,740,0.0001,40657,7.703976631164551
-1.2726990999999994,0.05,219,2566,42.3,162754,740,0.0001,40663,1.677711844444275
