time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/loss,train/learning_rate
4154,224.92173376000002,84.0,10639,32,0.05,348936,87208,1.0105009078979492,0.0001
4155,225.56467093,84.0,10642,32,0.05,349020,87229,0.5836180448532104,0.0001
4156,222.89354651999997,84.0,10644,32,0.05,349104,87250,1.144207239151001,0.0001
4157,223.26127356000003,84.0,10647,32,0.05,349188,87271,4.115730285644531,0.0001
4158,222.67000348000002,84.0,10649,32,0.05,349272,87292,0.9089570641517639,0.0001
4159,222.58277038000003,84.0,10652,32,0.05,349356,87313,1.5510599613189697,0.0001
4160,222.8986630800001,84.0,10654,32,0.05,349440,87334,2.5293631553649902,0.0001
4161,223.68248492000004,84.0,10657,32,0.05,349524,87355,0.6565271615982056,0.0001
4162,223.90658884000004,84.0,10659,32,0.05,349608,87376,0.3874930739402771,0.0001
4163,224.89889836000003,84.0,10662,32,0.05,349692,87397,0.6355708837509155,0.0001
4164,225.34038527000004,84.0,10665,32,0.05,349776,87418,0.5275918841362,0.0001
4165,225.69996482000002,84.0,10667,32,0.05,349860,87439,1.7128770351409912,0.0001
4166,225.55377387000004,84.0,10670,32,0.05,349944,87460,0.2796045243740082,0.0001
4167,224.38463113,84.0,10673,32,0.05,350028,87481,5.039033889770508,0.0001
4168,223.54054551000002,84.0,10675,32,0.05,350112,87502,0.7674965262413025,0.0001
4169,223.73952276,84.0,10678,32,0.05,350196,87523,2.3212175369262695,0.0001
4170,222.18464302999993,84.0,10680,32,0.05,350280,87544,1.8351719379425049,0.0001
4171,222.66417670999996,84.0,10683,32,0.05,350364,87565,0.2849823236465454,0.0001
4172,223.35823244999995,84.0,10685,32,0.05,350448,87586,0.29142630100250244,0.0001
4173,224.67517937,84.0,10688,32,0.05,350532,87607,0.41249749064445496,0.0001
4174,224.58035636999998,84.0,10690,32,0.05,350616,87628,4.179747104644775,0.0001
4175,225.63139087,84.0,10693,32,0.05,350700,87649,0.577217698097229,0.0001
4176,225.52607786999997,84.0,10696,32,0.05,350784,87670,0.4386807978153229,0.0001
4177,225.3411246,84.0,10698,32,0.05,350868,87691,0.22753934562206268,0.0001
4178,225.09018365,84.0,10701,32,0.05,350952,87712,0.7282899022102356,0.0001
4179,225.7580271,84.0,10704,32,0.05,351036,87733,0.932900607585907,0.0001
4180,225.00858970999997,84.0,10706,32,0.05,351120,87754,0.7236980199813843,0.0001
4181,224.60475283,84.0,10709,32,0.05,351204,87775,0.5292623043060303,0.0001
4182,222.46888364999998,84.0,10712,32,0.05,351288,87796,0.09372838586568832,0.0001
4183,222.26819776000005,84.0,10714,32,0.05,351372,87817,4.565045356750488,0.0001
4184,221.45848222000006,84.0,10717,32,0.05,351456,87838,4.511195182800293,0.0001
4185,221.07160665000004,84.0,10719,32,0.05,351540,87859,0.22711500525474548,0.0001
4186,220.8649516,84.0,10722,32,0.05,351624,87880,6.5745086669921875,0.0001
4187,221.09873659000002,84.0,10725,32,0.05,351708,87901,2.2772469520568848,0.0001
4188,220.44238289999998,84.0,10727,32,0.05,351792,87922,0.7381346225738525,0.0001
4189,221.34142823,84.0,10730,32,0.05,351876,87943,0.6230429410934448,0.0001
4190,220.85799241,84.0,10732,32,0.05,351960,87964,0.5484656095504761,0.0001
4191,220.50823974,84.0,10735,32,0.05,352044,87985,0.8528565168380737,0.0001
4192,221.17963002,84.0,10737,32,0.05,352128,88006,5.481861591339111,0.0001
4193,220.93469908999998,84.0,10740,32,0.05,352212,88027,0.7102278470993042,0.0001
4194,220.84955990000003,84.0,10742,32,0.05,352296,88048,6.184945106506348,0.0001
4195,221.59808271000003,84.0,10745,32,0.05,352380,88069,1.3705484867095947,0.0001
4196,222.50627046000005,84.0,10747,32,0.05,352464,88090,0.984735369682312,0.0001
4197,222.87294857,84.0,10750,32,0.05,352548,88111,6.1828789710998535,0.0001
4198,223.26901103999998,84.0,10753,32,0.05,352632,88132,0.4137318730354309,0.0001
4199,222.19816982,84.0,10755,32,0.05,352716,88153,1.2585783004760742,0.0001
4200,222.31571046000005,84.0,10758,32,0.05,352800,88174,0.5152055621147156,0.0001
4201,223.32454868000002,84.0,10760,32,0.05,352884,88195,1.8591296672821045,0.0001
4202,223.48700723000002,84.0,10763,32,0.05,352968,88216,0.9876291155815125,0.0001
4203,223.13091802,84.0,10766,32,0.05,353052,88237,4.973081588745117,0.0001
4204,223.49355748,84.0,10768,32,0.05,353136,88258,0.37317758798599243,0.0001
4205,223.66487642999996,84.0,10771,32,0.05,353220,88279,6.547706604003906,0.0001
4206,223.56296504000002,84.0,10774,32,0.05,353304,88300,0.8617382645606995,0.0001
4207,223.99471062,84.0,10776,32,0.05,353388,88321,0.4582946002483368,0.0001
4208,223.38776700999998,84.0,10779,32,0.05,353472,88342,3.472405195236206,0.0001
4209,223.13280009000002,84.0,10781,32,0.05,353556,88363,0.21888509392738342,0.0001
4210,224.17335903,84.0,10784,32,0.05,353640,88384,0.8779027462005615,0.0001
4211,224.61700864,84.0,10786,32,0.05,353724,88405,0.49120891094207764,0.0001
4212,224.96827147,84.0,10789,32,0.05,353808,88426,4.259068489074707,0.0001
4213,224.47503034999997,84.0,10792,32,0.05,353892,88447,16.87717056274414,0.0001
4214,225.70301607000002,84.0,10794,32,0.05,353976,88468,1.0999715328216553,0.0001
4215,225.38347982,84.0,10797,32,0.05,354060,88489,4.380309104919434,0.0001
4216,225.84997117999998,84.0,10800,32,0.05,354144,88510,0.13280089199543,0.0001
4217,225.55686461000002,84.0,10803,32,0.05,354228,88531,0.9410834312438965,0.0001
4218,227.20136793,84.0,10805,32,0.05,354312,88552,0.36798733472824097,0.0001
4219,227.58046674000002,84.0,10808,32,0.05,354396,88573,1.0646015405654907,0.0001
4220,228.1183394,84.0,10810,32,0.05,354480,88594,0.9982491135597229,0.0001
4221,227.90635258999998,84.0,10813,32,0.05,354564,88615,0.4110434949398041,0.0001
4222,227.76457614999998,84.0,10815,32,0.05,354648,88636,0.10141510516405106,0.0001
4223,226.90226216999997,84.0,10818,32,0.05,354732,88657,2.4962427616119385,0.0001
4224,226.89555199999998,84.0,10821,32,0.05,354816,88678,1.3531612157821655,0.0001
4225,227.02055252,84.0,10823,32,0.05,354900,88699,0.9904830455780029,0.0001
4226,226.71557793000002,84.0,10826,32,0.05,354984,88720,0.7414306402206421,0.0001
4227,227.49724995000005,84.0,10829,32,0.05,355068,88741,6.71901798248291,0.0001
4228,227.61188997000005,84.0,10831,32,0.05,355152,88762,7.6887736320495605,0.0001
4229,227.36576677000002,84.0,10834,32,0.05,355236,88783,1.1926488876342773,0.0001
4230,227.05452097,84.0,10836,32,0.05,355320,88804,1.300167202949524,0.0001
4231,227.79429977,84.0,10839,32,0.05,355404,88825,1.0553386211395264,0.0001
4232,227.82733358999997,84.0,10842,32,0.05,355488,88846,2.0944337844848633,0.0001
4233,226.60181989999998,84.0,10844,32,0.05,355572,88867,0.7930957078933716,0.0001
4234,225.86173296999996,84.0,10846,32,0.05,355656,88888,8.727095603942871,0.0001
4235,225.41427186,84.0,10849,32,0.05,355740,88909,5.7006144523620605,0.0001
4236,225.13027411999997,84.0,10852,32,0.05,355824,88930,1.4628828763961792,0.0001
4237,225.44546816,84.0,10854,32,0.05,355908,88951,0.16391342878341675,0.0001
4238,224.87257723,84.0,10856,32,0.05,355992,88972,4.089547634124756,0.0001
4239,225.09003013,84.0,10859,32,0.05,356076,88993,0.24732300639152527,0.0001
4240,226.01093396,84.0,10861,32,0.05,356160,89014,0.5413804054260254,0.0001
4241,225.5693591,84.0,10864,32,0.05,356244,89035,2.860872268676758,0.0001
4242,226.13350476,84.0,10866,32,0.05,356328,89056,0.9180001616477966,0.0001
4243,225.43475858,84.0,10869,32,0.05,356412,89077,5.72196102142334,0.0001
4244,225.27363063,84.0,10871,32,0.05,356496,89098,0.1936086118221283,0.0001
4245,224.96026935999996,84.0,10874,32,0.05,356580,89119,0.1773381382226944,0.0001
4246,225.20810133999996,84.0,10877,32,0.05,356664,89140,0.30448034405708313,0.0001
4247,225.29487933999997,84.0,10879,32,0.05,356748,89161,0.5300922989845276,0.0001
4248,225.41342558,84.0,10882,32,0.05,356832,89182,0.609577476978302,0.0001
4249,223.71791204000002,84.0,10884,32,0.05,356916,89203,0.9142670035362244,0.0001
4250,223.67616747999998,84.0,10887,32,0.05,357000,89224,0.450195848941803,0.0001
4251,223.48274029000004,84.0,10889,32,0.05,357084,89245,0.4144786298274994,0.0001
4252,224.32088744,84.0,10892,32,0.05,357168,89266,0.5217289924621582,0.0001
4253,225.07043062000005,84.0,10894,32,0.05,357252,89287,0.4508916735649109,0.0001
4254,224.80102258000002,84.0,10897,32,0.05,357336,89308,4.3913421630859375,0.0001
4255,225.00391728,84.0,10899,32,0.05,357420,89329,6.5881028175354,0.0001
4256,227.18738684999997,84.0,10902,32,0.05,357504,89350,4.429900169372559,0.0001
4257,227.21210133,84.0,10905,32,0.05,357588,89371,0.6316574811935425,0.0001
4258,227.42018095,84.0,10907,32,0.05,357672,89392,2.25115704536438,0.0001
4259,227.34905963000006,84.0,10910,32,0.05,357756,89413,15.653769493103027,0.0001
4260,226.86624246,84.0,10912,32,0.05,357840,89434,0.2789613902568817,0.0001
4261,226.85248705999996,84.0,10915,32,0.05,357924,89455,0.7411099672317505,0.0001
4262,226.32664187999998,84.0,10917,32,0.05,358008,89476,0.1546562910079956,0.0001
4263,225.75456822999996,84.0,10920,32,0.05,358092,89497,5.158267498016357,0.0001
4264,225.33892796,84.0,10923,32,0.05,358176,89518,0.6278355121612549,0.0001
4265,224.89101914,84.0,10925,32,0.05,358260,89539,6.197450160980225,0.0001
4266,224.80920613,84.0,10928,32,0.05,358344,89560,0.5248346328735352,0.0001
4267,226.05220847,84.0,10930,32,0.05,358428,89581,1.0886218547821045,0.0001
4268,226.82346571000002,84.0,10933,32,0.05,358512,89602,0.6394476890563965,0.0001
4269,226.40320436000002,84.0,10935,32,0.05,358596,89623,0.33539655804634094,0.0001
4270,227.50737298,84.0,10938,32,0.05,358680,89644,0.5514036417007446,0.0001
4271,227.48805686,84.0,10940,32,0.05,358764,89665,1.069200873374939,0.0001
4272,227.41088885000002,84.0,10943,32,0.05,358848,89686,0.6086966395378113,0.0001
4273,227.49184438,84.0,10945,32,0.05,358932,89707,4.307608604431152,0.0001
4274,226.87335378000003,84.0,10948,32,0.05,359016,89728,7.63791036605835,0.0001
4275,224.47812195999998,84.0,10950,32,0.05,359100,89749,5.652716636657715,0.0001
4276,225.06154220999997,84.0,10953,32,0.05,359184,89770,0.28293901681900024,0.0001
4277,225.29594081999997,84.0,10955,32,0.05,359268,89791,1.1167287826538086,0.0001
4278,225.87297309999997,84.0,10958,32,0.05,359352,89812,5.517221927642822,0.0001
4279,225.57450975,84.0,10960,32,0.05,359436,89833,0.7005473971366882,0.0001
4280,225.84791003,84.0,10963,32,0.05,359520,89854,1.0961695909500122,0.0001
4281,227.48182903,84.0,10966,32,0.05,359604,89875,0.32657182216644287,0.0001
4282,229.17232067999998,84.0,10968,32,0.05,359688,89896,0.3607967495918274,0.0001
4283,229.23194726999998,84.0,10971,32,0.05,359772,89917,0.39791351556777954,0.0001
4284,229.96764723999996,84.0,10973,32,0.05,359856,89938,0.23924672603607178,0.0001
4285,228.6643279099999,84.0,10976,32,0.05,359940,89959,0.32138314843177795,0.0001
4286,228.75697156999996,84.0,10979,32,0.05,360024,89980,0.8448061347007751,0.0001
4287,228.88589327999998,84.0,10981,32,0.05,360108,90001,1.472198247909546,0.0001
4288,229.13116674999995,84.0,10984,32,0.05,360192,90022,4.0309062004089355,0.0001
4289,228.90827182999993,84.0,10986,32,0.05,360276,90043,10.586231231689453,0.0001
4290,228.2151705,84.0,10989,32,0.05,360360,90064,0.4528133273124695,0.0001
4291,225.96087779,84.0,10991,32,0.05,360444,90085,1.1763050556182861,0.0001
4292,225.17633524000001,84.0,10994,32,0.05,360528,90106,0.4385336637496948,0.0001
4293,224.81355009000004,84.0,10996,32,0.05,360612,90127,0.5526561737060547,0.0001
4294,225.2265426,84.0,10999,32,0.05,360696,90148,1.0852947235107422,0.0001
4295,225.64066444,84.0,11001,32,0.05,360780,90169,1.9325463771820068,0.0001
4296,225.63365776999999,84.0,11004,32,0.05,360864,90190,0.3589419722557068,0.0001
4297,226.31745786,84.0,11007,32,0.05,360948,90211,2.72855281829834,0.0001
4298,226.25404811999996,84.0,11009,32,0.05,361032,90232,1.220685362815857,0.0001
4299,226.44941368,84.0,11012,32,0.05,361116,90253,3.1030328273773193,0.0001
4300,226.44521659000003,84.0,11014,32,0.05,361200,90274,0.5143086910247803,0.0001
4301,226.76839112,84.0,11016,32,0.05,361284,90295,0.4005521237850189,0.0001
4302,226.50468791,84.0,11019,32,0.05,361368,90316,1.5296881198883057,0.0001
4303,226.83886244999997,84.0,11022,32,0.05,361452,90337,0.5457401275634766,0.0001
4304,226.0193934,84.0,11024,32,0.05,361536,90358,1.5308815240859985,0.0001
4305,225.66058636999998,84.0,11027,32,0.05,361620,90379,6.068338394165039,0.0001
4306,225.48984387999997,84.0,11029,32,0.05,361704,90400,2.44537091255188,0.0001
4307,225.41118497999997,84.0,11031,32,0.05,361788,90421,0.6757699251174927,0.0001
4308,225.70820252000001,84.0,11034,32,0.05,361872,90442,5.9446024894714355,0.0001
4309,225.72652386,84.0,11037,32,0.05,361956,90463,0.3165048062801361,0.0001
4310,225.82400564,84.0,11039,32,0.05,362040,90484,0.7556920051574707,0.0001
4311,224.5954647,84.0,11042,32,0.05,362124,90505,6.822272777557373,0.0001
4312,222.27462235000002,84.0,11044,32,0.05,362208,90526,0.7911062240600586,0.0001
4313,222.30936202,84.0,11046,32,0.05,362292,90547,0.2584478259086609,0.0001
4314,222.23239328,84.0,11049,32,0.05,362376,90568,0.37361419200897217,0.0001
4315,222.52505920000004,84.0,11051,32,0.05,362460,90589,0.34431782364845276,0.0001
4316,222.69073271000005,84.0,11054,32,0.05,362544,90610,0.3324797451496124,0.0001
4317,222.02167458000002,84.0,11056,32,0.05,362628,90631,6.229235649108887,0.0001
4318,221.92605221999997,84.0,11059,32,0.05,362712,90652,6.313849925994873,0.0001
4319,221.99447845999998,84.0,11061,32,0.05,362796,90673,0.683011531829834,0.0001
4320,222.00790995000003,84.0,11064,32,0.05,362880,90694,0.19479233026504517,0.0001
4321,222.34331023000001,84.0,11066,32,0.05,362964,90715,2.088778257369995,0.0001
4322,222.45520329000007,84.0,11069,32,0.05,363048,90736,4.404435634613037,0.0001
4323,222.45580103,84.0,11071,32,0.05,363132,90757,0.9068298935890198,0.0001
4324,221.73700457000004,84.0,11074,32,0.05,363216,90778,0.24957138299942017,0.0001
4325,221.03369974,84.0,11076,32,0.05,363300,90799,0.3799768388271332,0.0001
4326,220.75639625,84.0,11079,32,0.05,363384,90820,1.0256582498550415,0.0001
4327,220.80812285,84.0,11081,32,0.05,363468,90841,0.71247398853302,0.0001
4328,220.10863938999998,84.0,11083,32,0.05,363552,90862,0.96577388048172,0.0001
4329,220.29732644,84.0,11086,32,0.05,363636,90883,0.37963753938674927,0.0001
4330,220.43125734999998,84.0,11089,32,0.05,363720,90904,0.6694848537445068,0.0001
4331,217.83720882999998,84.0,11091,32,0.05,363804,90925,0.38072267174720764,0.0001
4332,217.20555685999997,84.0,11094,32,0.05,363888,90946,0.6597862243652344,0.0001
4333,218.92974067,84.0,11096,32,0.05,363972,90967,0.5238372087478638,0.0001
4334,219.65306145,84.0,11099,32,0.05,364056,90988,0.699478030204773,0.0001
4335,220.39533319999998,84.0,11101,32,0.05,364140,91009,0.32750803232192993,0.0001
4336,219.68112442,84.0,11104,32,0.05,364224,91030,1.3233023881912231,0.0001
4337,218.03482624,84.0,11107,32,0.05,364308,91051,8.855046272277832,0.0001
4338,217.35746452000004,84.0,11109,32,0.05,364392,91072,4.125110626220703,0.0001
4339,217.03345756,84.0,11112,32,0.05,364476,91093,0.6443976759910583,0.0001
4340,216.75509815,84.0,11114,32,0.05,364560,91114,3.5243353843688965,0.0001
4341,217.47745683000002,84.0,11117,32,0.05,364644,91135,5.310791969299316,0.0001
4342,216.72337478999998,84.0,11119,32,0.05,364728,91156,0.15808653831481934,0.0001
4343,216.97481098,84.0,11122,32,0.05,364812,91177,0.26583391427993774,0.0001
4344,217.25950758,84.0,11124,32,0.05,364896,91198,0.7318135499954224,0.0001
4345,217.43459137000002,84.0,11127,32,0.05,364980,91219,6.060764312744141,0.0001
4346,217.42484835000002,84.0,11129,32,0.05,365064,91240,1.1990593671798706,0.0001
4347,217.87061980000001,84.0,11132,32,0.05,365148,91261,0.16163773834705353,0.0001
4348,217.97800374000005,84.0,11134,32,0.05,365232,91282,0.38507503271102905,0.0001
4349,218.85233386000004,84.0,11137,32,0.05,365316,91303,0.4610205888748169,0.0001
4350,217.95734657,84.0,11139,32,0.05,365400,91324,0.5800138115882874,0.0001
4351,217.65321189,84.0,11142,32,0.05,365484,91345,0.5497937202453613,0.0001
4352,217.92458044,84.0,11144,32,0.05,365568,91366,10.412591934204102,0.0001
4353,217.31337088999996,84.0,11147,32,0.05,365652,91387,1.086484670639038,0.0001
4354,216.07713747999998,84.0,11150,32,0.05,365736,91408,0.1520017832517624,0.0001
4355,215.52258755,84.0,11152,32,0.05,365820,91429,0.5480204224586487,0.0001
4356,216.02581797,84.0,11155,32,0.05,365904,91450,5.7528557777404785,0.0001
4357,216.08909594000005,84.0,11157,32,0.05,365988,91471,0.7496994137763977,0.0001
4358,216.51629129999998,84.0,11160,32,0.05,366072,91492,6.701997756958008,0.0001
4359,216.44979267,84.0,11162,32,0.05,366156,91513,0.1574665606021881,0.0001
4360,216.55172708999999,84.0,11165,32,0.05,366240,91534,0.5147642493247986,0.0001
4361,215.99113588,84.0,11167,32,0.05,366324,91555,3.010563373565674,0.0001
4362,216.96062981000003,84.0,11170,32,0.05,366408,91576,2.0917112827301025,0.0001
4363,217.07876279000004,84.0,11172,32,0.05,366492,91597,1.099711537361145,0.0001
4364,217.41185252000002,84.0,11175,32,0.05,366576,91618,0.22742122411727905,0.0001
4365,217.91684006,84.0,11177,32,0.05,366660,91639,6.814914703369141,0.0001
4366,217.52947340999995,84.0,11180,32,0.05,366744,91660,0.4844186305999756,0.0001
4367,217.59807406999997,84.0,11183,32,0.05,366828,91681,5.778425693511963,0.0001
4368,217.23923262999998,84.0,11185,32,0.05,366912,91702,0.2034817934036255,0.0001
4369,217.67154012,84.0,11188,32,0.05,366996,91723,0.3374214172363281,0.0001
4370,217.71890689,84.0,11190,32,0.05,367080,91744,4.1479644775390625,0.0001
4371,216.45518196,84.0,11193,32,0.05,367164,91765,3.1989541053771973,0.0001
4372,216.29427189,84.0,11196,32,0.05,367248,91786,1.1901214122772217,0.0001
4373,215.65567587,84.0,11198,32,0.05,367332,91807,0.6196194887161255,0.0001
4374,215.53095994000003,84.0,11201,32,0.05,367416,91828,6.05952262878418,0.0001
4375,217.62368406000002,84.0,11203,32,0.05,367500,91849,1.4671039581298828,0.0001
4376,217.63535797999998,84.0,11206,32,0.05,367584,91870,7.10813570022583,0.0001
4377,217.33226767999997,84.0,11209,32,0.05,367668,91891,0.15887999534606934,0.0001
4378,215.80938252999994,84.0,11211,32,0.05,367752,91912,1.407180905342102,0.0001
4379,216.14656891999996,84.0,11214,32,0.05,367836,91933,2.2825710773468018,0.0001
4380,216.17568719999997,84.0,11216,32,0.05,367920,91954,0.5306317806243896,0.0001
4381,216.88963442,84.0,11219,32,0.05,368004,91975,3.8297030925750732,0.0001
4382,217.07775863999998,84.0,11221,32,0.05,368088,91996,0.49620142579078674,0.0001
4383,216.84066267000003,84.0,11224,32,0.05,368172,92017,1.2899494171142578,0.0001
4384,216.97216985000003,84.0,11226,32,0.05,368256,92038,7.005359172821045,0.0001
4385,217.84970558,84.0,11229,32,0.05,368340,92059,6.731918811798096,0.0001
4386,217.95830213000002,84.0,11232,32,0.05,368424,92080,11.202402114868164,0.0001
4387,218.21403174,84.0,11234,32,0.05,368508,92101,0.5291836261749268,0.0001
4388,217.84933948999998,84.0,11237,32,0.05,368592,92122,0.6862233281135559,0.0001
4389,217.32146041999997,84.0,11240,32,0.05,368676,92143,6.358335018157959,0.0001
4390,218.57352810000003,84.0,11242,32,0.05,368760,92164,0.29982107877731323,0.0001
4391,220.85312021,84.0,11245,32,0.05,368844,92185,2.3276045322418213,0.0001
4392,219.61508414,84.0,11247,32,0.05,368928,92206,6.673708915710449,0.0001
4393,219.99444588999995,84.0,11250,32,0.05,369012,92227,0.23441660404205322,0.0001
4394,219.67227581,84.0,11253,32,0.05,369096,92248,4.936612129211426,0.0001
4395,219.79386811,84.0,11255,32,0.05,369180,92269,0.8622509837150574,0.0001
4396,219.90275273999998,84.0,11258,32,0.05,369264,92290,0.29600730538368225,0.0001
4397,219.49635603000002,84.0,11260,32,0.05,369348,92311,5.259298801422119,0.0001
4398,219.65047568999998,84.0,11263,32,0.05,369432,92332,0.5651344656944275,0.0001
4399,219.89982752999995,84.0,11266,32,0.05,369516,92353,0.7824920415878296,0.0001
4400,218.80570724999998,84.0,11268,32,0.05,369600,92374,1.0868685245513916,0.0001
4401,218.14575376000002,84.0,11271,32,0.05,369684,92395,0.21792227029800415,0.0001
4402,218.24383085000002,84.0,11273,32,0.05,369768,92416,0.2938862144947052,0.0001
4403,218.11199419000005,84.0,11276,32,0.05,369852,92437,0.4384079575538635,0.0001
4404,218.68153593000002,84.0,11278,32,0.05,369936,92458,15.768095970153809,0.0001
4405,218.35664903000006,84.0,11281,32,0.05,370020,92479,1.4511029720306396,0.0001
4406,218.61187995000003,84.0,11283,32,0.05,370104,92500,1.1975969076156616,0.0001
4407,218.29051348000002,84.0,11286,32,0.05,370188,92521,0.2980082333087921,0.0001
4408,218.39622829,84.0,11288,32,0.05,370272,92542,2.378696918487549,0.0001
4409,218.53974622999993,84.0,11291,32,0.05,370356,92563,0.5604020357131958,0.0001
4410,218.2238293,84.0,11294,32,0.05,370440,92584,0.27778148651123047,0.0001
4411,219.84593954999997,84.0,11296,32,0.05,370524,92605,0.3434404730796814,0.0001
4412,222.49535225,84.0,11298,32,0.05,370608,92626,1.0714502334594727,0.0001
4413,223.25484676999997,84.0,11301,32,0.05,370692,92647,0.7000967264175415,0.0001
4414,223.15996858000003,84.0,11304,32,0.05,370776,92668,0.44716161489486694,0.0001
4415,223.35333254,84.0,11306,32,0.05,370860,92689,1.7037365436553955,0.0001
4416,223.27514850999995,84.0,11308,32,0.05,370944,92710,0.8980451822280884,0.0001
4417,223.33986440999996,84.0,11311,32,0.05,371028,92731,0.19042044878005981,0.0001
4418,223.73795085999998,84.0,11313,32,0.05,371112,92752,0.280438631772995,0.0001
4419,224.55444325999997,84.0,11315,32,0.05,371196,92773,0.7523193955421448,0.0001
4420,224.29077066999997,84.0,11318,32,0.05,371280,92794,0.30799171328544617,0.0001
4421,223.13796562,84.0,11320,32,0.05,371364,92815,0.49093031883239746,0.0001
4422,223.04488202999997,84.0,11323,32,0.05,371448,92836,0.7340512871742249,0.0001
4423,223.29542290999998,84.0,11325,32,0.05,371532,92857,5.82866907119751,0.0001
4424,223.79268187000002,84.0,11328,32,0.05,371616,92878,0.2417970597743988,0.0001
4425,225.17310805,84.0,11331,32,0.05,371700,92899,9.956989288330078,0.0001
4426,225.66019289,84.0,11333,32,0.05,371784,92920,0.6579470634460449,0.0001
4427,225.65481649999998,84.0,11336,32,0.05,371868,92941,0.9259741306304932,0.0001
4428,226.10580018999997,84.0,11338,32,0.05,371952,92962,0.7795869708061218,0.0001
4429,225.45469863999995,84.0,11341,32,0.05,372036,92983,4.703878402709961,0.0001
4430,225.01859251999997,84.0,11343,32,0.05,372120,93004,13.026525497436523,0.0001
4431,227.90439922000002,84.0,11346,32,0.05,372204,93025,0.6025978326797485,0.0001
4432,228.78975597000002,84.0,11349,32,0.05,372288,93046,0.6789642572402954,0.0001
4433,228.97815529,84.0,11351,32,0.05,372372,93067,0.48679623007774353,0.0001
4434,228.93011157000004,84.0,11354,32,0.05,372456,93088,5.958122253417969,0.0001
4435,227.47205632,84.0,11357,32,0.05,372540,93109,0.2418513149023056,0.0001
4436,227.60670070000003,84.0,11359,32,0.05,372624,93130,0.8558200597763062,0.0001
4437,229.44265665999998,84.0,11361,32,0.05,372708,93151,0.15442699193954468,0.0001
4438,230.65489504999996,84.0,11364,32,0.05,372792,93172,0.5590166449546814,0.0001
4439,230.38897369999998,84.0,11367,32,0.05,372876,93193,0.2876003086566925,0.0001
4440,230.32450826999997,84.0,11370,32,0.05,372960,93214,0.2059953361749649,0.0001
4441,229.63045037999996,84.0,11372,32,0.05,373044,93235,9.27063274383545,0.0001
4442,229.24498521,84.0,11375,32,0.05,373128,93256,0.5401034355163574,0.0001
4443,228.91477961,84.0,11377,32,0.05,373212,93277,2.0952579975128174,0.0001
4444,228.73861201000003,84.0,11380,32,0.05,373296,93298,0.9493656158447266,0.0001
4445,228.11475813,84.0,11383,32,0.05,373380,93319,0.635988712310791,0.0001
4446,227.4654262,84.0,11385,32,0.05,373464,93340,7.029680252075195,0.0001
4447,227.38789165999998,84.0,11388,32,0.05,373548,93361,4.357067108154297,0.0001
4448,227.44282146999998,84.0,11390,32,0.05,373632,93382,0.8775697350502014,0.0001
4449,227.77769623,84.0,11393,32,0.05,373716,93403,0.7329795360565186,0.0001
4450,227.59151993999996,84.0,11396,32,0.05,373800,93424,12.385353088378906,0.0001
4451,226.53992510999996,84.0,11398,32,0.05,373884,93445,0.9165854454040527,0.0001
4452,224.98760781999994,84.0,11401,32,0.05,373968,93466,13.265966415405273,0.0001
4453,224.82929456,84.0,11403,32,0.05,374052,93487,0.798872709274292,0.0001
4454,224.19753803,84.0,11406,32,0.05,374136,93508,1.3340139389038086,0.0001
4455,224.24809968000002,84.0,11408,32,0.05,374220,93529,0.33442798256874084,0.0001
4456,223.89730369,84.0,11411,32,0.05,374304,93550,0.9955295920372009,0.0001
4457,223.42223485000002,84.0,11414,32,0.05,374388,93571,5.559958457946777,0.0001
4458,223.39471566000003,84.0,11416,32,0.05,374472,93592,8.137861251831055,0.0001
4459,222.80129601000002,84.0,11419,32,0.05,374556,93613,0.4606093168258667,0.0001
4460,223.40937668000007,84.0,11421,32,0.05,374640,93634,8.380888938903809,0.0001
4461,223.8490663,84.0,11423,32,0.05,374724,93655,1.2575865983963013,0.0001
4462,223.93715799000006,84.0,11426,32,0.05,374808,93676,4.524447441101074,0.0001
4463,223.68056732000002,84.0,11429,32,0.05,374892,93697,2.6418044567108154,0.0001
4464,223.64451949000002,84.0,11431,32,0.05,374976,93718,0.9568765759468079,0.0001
4465,223.1315864,84.0,11434,32,0.05,375060,93739,0.6636688113212585,0.0001
4466,223.06726683,84.0,11436,32,0.05,375144,93760,3.919374704360962,0.0001
4467,221.82290074999997,84.0,11439,32,0.05,375228,93781,0.24094533920288086,0.0001
4468,221.18297681999996,84.0,11441,32,0.05,375312,93802,0.8623185157775879,0.0001
4469,220.56411552999998,84.0,11444,32,0.05,375396,93823,7.1779584884643555,0.0001
4470,220.30460717000003,84.0,11447,32,0.05,375480,93844,0.1341305375099182,0.0001
4471,220.60473689000003,84.0,11449,32,0.05,375564,93865,2.1466755867004395,0.0001
4472,220.55394003,84.0,11451,32,0.05,375648,93886,0.7644535303115845,0.0001
4473,219.71958555,84.0,11454,32,0.05,375732,93907,8.466264724731445,0.0001
4474,220.97802295999998,84.0,11456,32,0.05,375816,93928,1.3638403415679932,0.0001
4475,220.94881096,84.0,11459,32,0.05,375900,93949,0.5623218417167664,0.0001
4476,218.43571643000004,84.0,11462,32,0.05,375984,93970,7.323534965515137,0.0001
4477,218.09992197000003,84.0,11464,32,0.05,376068,93991,0.29488661885261536,0.0001
