#{"t_start": 1753348350.973733, "env_id": "None"}
r,l,t
322.157986,84,8712.878526
315.926017,84,8713.848479
320.105741,84,8714.78445
307.253859,84,8715.74058
306.875539,84,8716.628181
306.41764,84,8717.567795
306.56183,84,8718.550514
263.293999,84,8719.483361
295.937979,84,8720.388885
298.71636,84,8721.34275
313.896459,84,8722.271594
303.612183,84,8723.214751
331.66228,84,8724.14706
336.795652,84,8725.070302
284.838474,84,8726.012341
311.507589,84,8726.980001
242.230649,84,8727.897867
329.594093,84,8728.85955
310.604893,84,8729.773572
324.091249,84,8730.698188
324.991337,84,8731.626164
332.506987,84,8732.554735
329.149338,84,8733.465688
309.438236,84,8734.401623
336.622606,84,8735.325378
276.90272,84,8736.255883
323.702377,84,8737.167865
315.259874,84,8738.098979
303.551499,84,8739.008812
313.886681,84,8739.943101
338.233897,84,8740.843963
307.902642,84,8741.787657
312.759026,84,8742.515287
330.377792,84,8743.444454
341.704299,84,8744.384129
331.698553,84,8745.319402
300.312099,84,8746.248314
334.252049,84,8747.183289
332.465508,84,8748.130949
330.952011,84,8749.060791
319.603788,84,8750.021771
331.20953,84,8750.959342
332.093335,84,8751.884212
335.058943,84,8752.801138
323.731696,84,8753.713701
325.737929,84,8754.660724
330.957361,84,8755.576103
313.960718,84,8756.516247
313.142526,84,8757.43766
314.028995,84,8758.358522
331.379896,84,8759.252833
323.713767,84,8760.194459
298.559095,84,8761.125277
304.913099,84,8762.008066
290.44648,84,8762.894788
335.928657,84,8763.807678
301.785742,84,8764.773885
312.867681,84,8765.713891
315.200179,84,8766.624713
326.016827,84,8767.581055
280.45273,84,8768.524576
320.991953,84,8769.458946
326.406257,84,8770.394497
281.716205,84,8771.33335
328.097063,84,8772.230903
309.47739,84,8773.157524
322.981046,84,8774.076226
331.45964,84,8774.988709
222.314791,84,8775.870911
260.840322,84,8776.827777
302.58992,84,8777.733938
291.517852,84,8778.682178
307.348287,84,8779.600537
299.726898,84,8780.667853
327.735227,84,8781.620989
331.368001,84,8782.595949
331.067463,84,8783.557204
336.425909,84,8784.489267
335.703159,84,8785.436628
307.323194,84,8786.321502
278.253021,84,8787.256052
308.751936,84,8788.198791
286.141342,84,8789.156774
329.532164,84,8790.108864
301.266513,84,8791.09242
325.995725,84,8792.05713
294.792006,84,8793.009983
333.232777,84,8793.983726
309.129348,84,8794.956659
278.260144,84,8795.913589
327.157457,84,8796.872991
329.81016,84,8797.719941
328.24219,84,8798.675844
316.511188,84,8799.639602
321.683439,84,8800.606277
334.673362,84,8801.528654
321.518071,84,8802.396278
263.277921,84,8803.286255
335.461533,84,8804.243365
308.51227,84,8805.20573
316.55245,84,8806.124457
335.30056,84,8807.040905
