#{"t_start": 1744527226.6520722, "env_id": "None"}
r,l,t
-13.137218,28,95.55614
-13.341824,27,95.757043
-12.730643,28,95.993539
-15.279197,26,96.218251
63.584659,85,96.562479
-14.117394,27,96.761865
-13.054821,27,96.977437
-14.156304,26,97.186353
-4.783315,33,97.411987
-16.671389,25,97.610969
-13.020889,27,97.824943
-16.218279,25,98.025349
-12.161726,27,98.233181
-14.666014,26,98.437675
-15.707125,25,98.627224
-14.268557,27,98.829241
-15.007325,26,99.037348
-13.111737,27,99.249352
-2.387579,33,99.49545
-14.799482,26,99.71104
-14.457085,26,99.91957
-14.871874,26,100.143759
55.960371,82,100.545961
-13.330009,26,100.762447
-14.504553,26,100.964081
-14.304456,26,101.173769
40.853536,85,101.541056
-12.142879,27,101.753772
-13.332068,27,101.984952
-12.981217,27,102.214803
49.938886,85,102.602106
-14.008211,27,102.817597
-12.057,27,103.043911
75.094922,66,103.359589
-13.607948,26,103.55374
-14.062504,26,103.7519
-14.041615,26,103.958316
-15.916363,25,104.159969
23.304936,85,104.516253
-15.063384,26,104.717084
-15.962264,25,104.912304
-15.79348,25,105.11172
-15.361273,25,105.326252
26.810788,85,105.716352
9.273335,85,106.107694
-15.904558,25,106.326793
-14.419567,26,106.543985
-14.850372,26,106.75822
-16.213934,25,106.955345
-16.201669,25,107.152324
-15.34499,25,107.346683
-15.361397,25,107.55194
-16.659001,25,107.751432
-15.393279,25,107.95539
-16.561406,25,108.151115
-15.454114,25,108.339739
-12.083362,27,108.62113
-15.582886,25,108.813439
8.089648,85,109.162394
52.720547,85,109.482007
8.346273,85,109.864315
3.073578,36,110.105229
13.985116,85,110.466995
35.536027,85,110.845202
41.781983,85,111.203025
49.507846,85,111.575936
45.829623,85,111.907568
69.898704,85,112.273512
-8.40021,31,112.484902
-16.659326,25,112.692131
28.222771,85,113.063421
86.410261,85,113.445577
-2.323159,34,113.657308
-12.260306,28,113.846853
51.689003,85,114.168347
39.842067,85,114.523333
-2.861484,34,114.733389
-11.569218,29,114.931216
6.144458,38,115.154873
-16.600915,85,115.563192
-15.692983,25,115.75225
-16.405921,25,115.937379
-12.896829,27,116.129793
73.812846,66,116.412831
-13.47001,28,116.603097
31.617621,85,116.932156
