time/total_timesteps,time/time_elapsed,time/episodes,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates
83179,463,1802,0.05,20.30303812,179,59.74,7.4458818435668945,0.0001,20769
83206,464,1803,0.05,19.65991616,179,59.16,0.7797163724899292,0.0001,20776
83291,464,1804,0.05,19.29556158,179,59.63,0.6110710501670837,0.0001,20797
83366,464,1805,0.05,19.914723440000003,179,60.11,4.665513515472412,0.0001,20816
83396,465,1806,0.05,19.95407015,179,60.15,0.7915053367614746,0.0001,20823
83481,465,1807,0.05,20.077803160000002,179,60.15,0.7020200490951538,0.0001,20845
83566,465,1808,0.05,19.8411083,179,60.15,4.146389961242676,0.0001,20866
83651,466,1809,0.05,19.5790479,179,60.19,0.7147088050842285,0.0001,20887
83736,466,1810,0.05,19.39523673,179,60.58,6.900468826293945,0.0001,20908
83798,466,1811,0.05,19.22556004,179,60.51,5.117084980010986,0.0001,20924
83883,467,1812,0.05,18.723234880000003,179,60.58,4.4327802658081055,0.0001,20945
83909,467,1813,0.05,18.6212744,179,60.51,0.6696674227714539,0.0001,20952
83934,467,1814,0.05,17.815850690000005,179,60.06,5.407249450683594,0.0001,20958
83961,467,1815,0.05,17.314340720000004,179,59.55,0.44352710247039795,0.0001,20965
83988,467,1816,0.05,16.75716127,179,59.01,0.2872857451438904,0.0001,20971
84073,468,1817,0.05,16.99902173,179,59.57,4.604475975036621,0.0001,20993
84110,468,1818,0.05,16.55149538,179,59.1,0.5078299641609192,0.0001,21002
84139,468,1819,0.05,16.49774908,179,58.54,3.2958712577819824,0.0001,21009
84224,468,1820,0.05,16.26814263,179,58.54,4.135261535644531,0.0001,21030
84301,469,1821,0.05,16.26773722,179,58.57,2.996299982070923,0.0001,21050
84376,469,1822,0.05,16.98030283,179,59.06,0.5056111216545105,0.0001,21068
84461,469,1823,0.05,16.458177490000004,179,59.26,0.6701127290725708,0.0001,21090
84535,470,1824,0.05,16.42075836,179,59.15,3.004570960998535,0.0001,21108
84620,470,1825,0.05,15.850956890000004,179,59.34,0.8448606729507446,0.0001,21129
84697,471,1826,0.05,16.46908149,179,59.26,4.1876959800720215,0.0001,21149
84782,471,1827,0.05,16.29518845,179,59.27,2.5223231315612793,0.0001,21170
84809,471,1828,0.05,15.60658518,179,58.85,2.8073410987854004,0.0001,21177
84886,471,1829,0.05,16.23037838,179,59.25,0.9114145040512085,0.0001,21196
84958,472,1830,0.05,16.876097489999996,179,59.7,0.8905966281890869,0.0001,21214
85032,472,1831,0.05,17.484392139999997,179,60.17,0.7301056385040283,0.0001,21232
85117,472,1832,0.05,17.612572219999997,179,60.67,4.341251373291016,0.0001,21254
85181,473,1833,0.05,18.148188830000002,179,60.97,2.405963897705078,0.0001,21270
85266,473,1834,0.05,17.402126130000003,180,61.07,2.8446717262268066,0.0001,21291
85351,474,1835,0.05,17.21758138,180,61.16,5.256958484649658,0.0001,21312
85428,474,1836,0.05,17.72915501,180,61.65,0.7390793561935425,0.0001,21331
85455,474,1837,0.05,17.70647063,180,61.62,3.179605007171631,0.0001,21338
85540,474,1838,0.05,17.641754650000003,180,61.62,1.3976948261260986,0.0001,21359
85625,475,1839,0.05,17.69957234,180,61.62,2.782576560974121,0.0001,21381
85657,475,1840,0.05,17.773669950000002,180,61.67,2.6979196071624756,0.0001,21389
85684,475,1841,0.05,17.17575411,180,61.16,2.774528980255127,0.0001,21395
85711,475,1842,0.05,16.47210969,180,60.81,0.540189802646637,0.0001,21402
85796,476,1843,0.05,16.463991019999998,180,60.85,0.7061644792556763,0.0001,21423
85881,476,1844,0.05,16.77089006,180,61.42,2.6906747817993164,0.0001,21445
85966,477,1845,0.05,16.58142996,180,61.94,0.6760676503181458,0.0001,21466
86051,477,1846,0.05,16.620989230000003,180,62.19,2.942399740219116,0.0001,21487
86125,477,1847,0.05,17.11092768,180,62.08,0.6124990582466125,0.0001,21506
86210,478,1848,0.05,17.35494989,180,62.08,3.0569868087768555,0.0001,21527
86278,478,1849,0.05,17.87978956,180,62.5,0.5520812273025513,0.0001,21544
86363,478,1850,0.05,17.49573329,180,62.72,2.5584940910339355,0.0001,21565
86448,479,1851,0.05,18.20214841,180,63.29,6.985295295715332,0.0001,21586
86486,479,1852,0.05,18.39300623,180,63.4,0.5109899044036865,0.0001,21596
86571,479,1853,0.05,18.10760897,180,63.53,2.7640130519866943,0.0001,21617
86617,480,1854,0.05,18.476523120000003,180,63.14,0.4745544195175171,0.0001,21629
86645,480,1855,0.05,18.468178350000002,180,63.13,6.892752647399902,0.0001,21636
86721,480,1856,0.05,18.50852641,180,63.04,2.6741132736206055,0.0001,21655
86806,480,1857,0.05,17.969167659999997,180,63.14,3.6740779876708984,0.0001,21676
86841,481,1858,0.05,17.579371,180,62.64,2.5503222942352295,0.0001,21685
86915,481,1859,0.05,18.31455457,180,63.07,1.0493090152740479,0.0001,21703
87000,481,1860,0.05,17.816577409999997,180,63.12,0.5469400882720947,0.0001,21724
87031,482,1861,0.05,17.208359209999998,180,62.74,5.1882710456848145,0.0001,21732
87116,482,1862,0.05,17.75677868,180,63.27,2.8925328254699707,0.0001,21753
87201,482,1863,0.05,18.45486831,180,63.86,2.697524070739746,0.0001,21775
87286,483,1864,0.05,18.54578825,180,64.43,0.46508562564849854,0.0001,21796
87349,483,1865,0.05,19.29178487,180,64.78,0.47960978746414185,0.0001,21812
87434,483,1866,0.05,19.15628237,180,64.78,0.8959550857543945,0.0001,21833
87461,483,1867,0.05,19.170468969999998,180,64.78,0.7596508860588074,0.0001,21840
87535,484,1868,0.05,19.606592,180,64.67,0.45753639936447144,0.0001,21858
87616,484,1869,0.05,19.56746551,180,64.63,2.676013231277466,0.0001,21878
87687,484,1870,0.05,20.01322459,180,64.49,4.729676246643066,0.0001,21896
87772,485,1871,0.05,20.796832529999996,180,65.06,5.262452125549316,0.0001,21917
87808,485,1872,0.05,20.80167993,180,65.06,4.465561866760254,0.0001,21926
87893,485,1873,0.05,20.83845817,180,65.06,0.811758816242218,0.0001,21948
87922,486,1874,0.05,20.32935403,180,64.5,0.23680318892002106,0.0001,21955
87947,486,1875,0.05,20.329145259999994,180,64.49,0.6129292249679565,0.0001,21961
88020,486,1876,0.05,20.30888082,180,64.39,2.675041437149048,0.0001,21979
88105,487,1877,0.05,20.587083189999998,180,64.39,0.44275152683258057,0.0001,22001
88132,487,1878,0.05,19.69001495,180,63.85,3.26517391204834,0.0001,22007
88217,487,1879,0.05,19.30639758,180,63.93,0.3806442618370056,0.0001,22029
88294,487,1880,0.05,19.78430134,180,64.3,2.600151777267456,0.0001,22048
88379,488,1881,0.05,19.75379392,181,64.3,4.325105667114258,0.0001,22069
88407,488,1882,0.05,19.771618659999998,180,64.32,2.2424821853637695,0.0001,22076
88438,488,1883,0.05,19.351625279999997,180,63.78,0.6743111610412598,0.0001,22084
88510,488,1884,0.05,19.88167472,181,64.22,0.7932654619216919,0.0001,22102
88595,489,1885,0.05,19.336404799999997,181,64.22,2.0296199321746826,0.0001,22123
88680,489,1886,0.05,19.5561559,181,64.68,2.4744160175323486,0.0001,22144
88706,489,1887,0.05,18.67405084,181,64.26,2.2753193378448486,0.0001,22151
88785,490,1888,0.05,18.289299340000003,181,64.27,2.5947370529174805,0.0001,22171
88819,490,1889,0.05,17.73069353,181,63.77,5.028481483459473,0.0001,22179
88904,490,1890,0.05,17.65892844,181,64.3,3.1050851345062256,0.0001,22200
88982,491,1891,0.05,17.51692422,181,64.31,3.065990447998047,0.0001,22220
89067,491,1892,0.05,17.24840911,181,64.31,0.3773595094680786,0.0001,22241
89152,491,1893,0.05,16.7729999,181,64.44,2.7218339443206787,0.0001,22262
89180,492,1894,0.05,16.27850985,181,63.94,2.718411684036255,0.0001,22269
89208,492,1895,0.05,16.298324189999995,181,63.95,0.5010173320770264,0.0001,22276
89293,492,1896,0.05,17.527691799999996,181,64.52,0.7247768640518188,0.0001,22298
89325,492,1897,0.05,17.009746039999996,181,63.99,2.8376405239105225,0.0001,22306
89401,493,1898,0.05,17.610299039999997,181,64.47,0.5256339907646179,0.0001,22325
89486,493,1899,0.05,18.04011106,181,65.03,0.32380345463752747,0.0001,22346
89515,493,1900,0.05,18.08175618,181,65.06,0.5487632751464844,0.0001,22353
89600,494,1901,0.05,17.910733500000003,181,65.06,4.640423774719238,0.0001,22374
89685,494,1902,0.05,18.06250065,181,65.06,0.9678753614425659,0.0001,22396
89711,494,1903,0.05,18.047610539999997,181,65.05,0.6784173250198364,0.0001,22402
89738,494,1904,0.05,18.23802146,181,64.47,2.2733376026153564,0.0001,22409
89823,495,1905,0.05,18.321823249999998,181,64.57,0.5426133871078491,0.0001,22430
89856,495,1906,0.05,18.37786258,181,64.6,0.7683755159378052,0.0001,22438
89939,495,1907,0.05,18.772954069999997,181,64.58,4.576539993286133,0.0001,22459
90014,496,1908,0.05,19.45941063,181,64.48,0.9463528394699097,0.0001,22478
90096,496,1909,0.05,19.59453184,181,64.45,0.7935688495635986,0.0001,22498
90181,496,1910,0.05,19.592254179999998,181,64.45,7.117893218994141,0.0001,22520
90250,497,1911,0.05,19.63888548,181,64.52,0.6398018598556519,0.0001,22537
90334,497,1912,0.05,20.20136777,181,64.51,0.5564523339271545,0.0001,22558
90413,497,1913,0.05,20.918718019999996,181,65.04,2.581277370452881,0.0001,22578
90498,498,1914,0.05,21.408799759999997,181,65.64,2.8367648124694824,0.0001,22599
90583,498,1915,0.05,21.984405999999993,181,66.22,0.5365851521492004,0.0001,22620
90625,498,1916,0.05,22.25230118,181,66.37,0.9165031313896179,0.0001,22631
90710,499,1917,0.05,21.99084323,181,66.37,2.2071685791015625,0.0001,22652
90784,499,1918,0.05,22.506766350000003,181,66.74,2.728965997695923,0.0001,22670
90812,499,1919,0.05,22.487098180000004,181,66.73,5.064664840698242,0.0001,22677
90839,499,1920,0.05,21.984000610000002,181,66.15,2.24434232711792,0.0001,22684
90867,500,1921,0.05,21.34030194,181,65.66,2.8057308197021484,0.0001,22691
90952,500,1922,0.05,20.71103584,181,65.76,0.584130048751831,0.0001,22712
91037,500,1923,0.05,20.669861820000005,181,65.76,1.8785089254379272,0.0001,22734
91116,501,1924,0.05,20.593343389999994,181,65.81,2.636026620864868,0.0001,22753
91197,501,1925,0.05,20.93376889,181,65.77,0.4844340682029724,0.0001,22774
91271,501,1926,0.05,20.63278781,181,65.74,1.0452229976654053,0.0001,22792
91299,502,1927,0.05,20.12413459,181,65.17,2.6181349754333496,0.0001,22799
91384,502,1928,0.05,21.04486519,181,65.75,2.497840404510498,0.0001,22820
91453,502,1929,0.05,21.17019063,181,65.67,4.707449436187744,0.0001,22838
91537,503,1930,0.05,21.343931190000003,181,65.79,6.5107221603393555,0.0001,22859
91599,503,1931,0.05,21.359983870000004,181,65.67,2.738147020339966,0.0001,22874
91674,503,1932,0.05,21.65387114,181,65.57,2.5558056831359863,0.0001,22893
91759,504,1933,0.05,21.67549454,182,65.78,0.7467015981674194,0.0001,22914
91822,504,1934,0.05,22.358374569999995,182,65.56,6.677646160125732,0.0001,22930
91901,504,1935,0.05,22.267563889999998,182,65.5,2.553206205368042,0.0001,22950
91970,505,1936,0.05,22.324765760000002,182,65.42,0.41467416286468506,0.0001,22967
92054,505,1937,0.05,22.848130529999995,182,65.99,0.713951051235199,0.0001,22988
92139,505,1938,0.05,23.128525879999998,182,65.99,2.973851442337036,0.0001,23009
92224,506,1939,0.05,23.505280669999998,182,65.99,0.7111158967018127,0.0001,23030
92306,506,1940,0.05,23.913959089999995,182,66.49,0.46251797676086426,0.0001,23051
92337,506,1941,0.05,23.960443359999996,182,66.53,7.244638919830322,0.0001,23059
92364,506,1942,0.05,23.95796841,182,66.53,3.2450764179229736,0.0001,23065
92449,507,1943,0.05,24.18707043,182,66.53,0.5554163455963135,0.0001,23087
92528,507,1944,0.05,24.484794369999996,182,66.47,2.3677194118499756,0.0001,23106
92613,508,1945,0.05,25.170680389999998,182,66.47,0.5826992392539978,0.0001,23128
92647,508,1946,0.05,24.557214730000002,182,65.96,0.6749517321586609,0.0001,23136
92730,508,1947,0.05,24.40677241,182,66.05,2.966728687286377,0.0001,23157
92815,509,1948,0.05,24.02528628,182,66.05,4.657447338104248,0.0001,23178
92900,509,1949,0.05,23.65967889,182,66.22,2.855181932449341,0.0001,23199
92985,509,1950,0.05,24.154150140000002,182,66.22,4.604735374450684,0.0001,23221
93015,509,1951,0.05,23.46970114,182,65.67,3.03621768951416,0.0001,23228
93100,510,1952,0.05,23.50593128,182,66.14,0.7638885378837585,0.0001,23249
93128,510,1953,0.05,23.229687299999995,182,65.57,0.8414907455444336,0.0001,23256
93205,510,1954,0.05,23.508741969999996,182,65.88,1.8359348773956299,0.0001,23276
93290,511,1955,0.05,23.87134908,182,66.45,5.390119552612305,0.0001,23297
93320,511,1956,0.05,23.263703240000005,182,65.99,0.5351153612136841,0.0001,23304
93405,511,1957,0.05,24.142597799999997,182,65.99,0.5814679861068726,0.0001,23326
93476,512,1958,0.05,24.56837953,182,66.35,0.7051953077316284,0.0001,23343
93561,512,1959,0.05,23.842435419999997,182,66.46,5.0509490966796875,0.0001,23365
93637,512,1960,0.05,24.076525309999997,182,66.37,5.204069137573242,0.0001,23384
93722,513,1961,0.05,24.363057089999998,182,66.91,2.724247694015503,0.0001,23405
93789,513,1962,0.05,24.46773537,182,66.73,0.4763711988925934,0.0001,23422
93825,513,1963,0.05,23.918962060000002,182,66.24,0.6653939485549927,0.0001,23431
93910,514,1964,0.05,24.18661036,182,66.24,4.522165298461914,0.0001,23452
93995,514,1965,0.05,23.75886894,182,66.46,2.889981508255005,0.0001,23473
94064,514,1966,0.05,24.321961310000006,182,66.3,0.6480119228363037,0.0001,23490
94149,515,1967,0.05,24.58636321,182,66.88,0.4857702851295471,0.0001,23512
94234,515,1968,0.05,24.16793828,182,66.99,2.9648218154907227,0.0001,23533
94314,516,1969,0.05,24.328964960000004,182,66.98,0.716903805732727,0.0001,23553
94388,516,1970,0.05,24.571218120000005,182,67.01,2.407334566116333,0.0001,23571
94473,516,1971,0.05,24.215514350000003,182,67.01,2.872474193572998,0.0001,23593
94553,517,1972,0.05,24.71184024,182,67.45,2.679201126098633,0.0001,23613
94638,517,1973,0.05,24.47759662,182,67.45,0.8079205751419067,0.0001,23634
94681,517,1974,0.05,24.757496670000002,182,67.59,2.5300252437591553,0.0001,23645
94754,518,1975,0.05,25.473773339999994,182,68.07,0.9380612373352051,0.0001,23663
94829,518,1976,0.05,25.48695249,182,68.09,0.3545668125152588,0.0001,23682
94914,518,1977,0.05,25.519026499999995,182,68.09,5.026549339294434,0.0001,23703
94990,519,1978,0.05,26.18589078,182,68.58,0.35841745138168335,0.0001,23722
95027,519,1979,0.05,26.190074839999998,182,68.1,0.5320690870285034,0.0001,23731
95059,519,1980,0.05,25.57245558,182,67.65,2.643002986907959,0.0001,23739
95088,519,1981,0.05,25.453123410000003,182,67.09,0.5124003887176514,0.0001,23746
95173,520,1982,0.05,25.58121014,182,67.66,3.3756017684936523,0.0001,23768
95204,520,1983,0.05,25.567989810000004,182,67.66,0.30237236618995667,0.0001,23775
95289,520,1984,0.05,25.77686412,182,67.79,1.018982172012329,0.0001,23797
95374,521,1985,0.05,25.926264320000005,183,67.79,0.8053640127182007,0.0001,23818
95459,521,1986,0.05,26.217863590000007,183,67.79,2.468235492706299,0.0001,23839
95542,521,1987,0.05,26.810251820000005,183,68.36,2.797292709350586,0.0001,23860
95627,522,1988,0.05,26.907716490000002,183,68.42,3.4786505699157715,0.0001,23881
95655,522,1989,0.05,26.80488717,183,68.36,0.5590455532073975,0.0001,23888
95736,522,1990,0.05,27.37147162,183,68.32,4.465823650360107,0.0001,23908
95770,522,1991,0.05,26.966067709999997,183,67.88,1.1690444946289062,0.0001,23917
95849,523,1992,0.05,27.04610573,183,67.82,6.4558563232421875,0.0001,23937
95911,523,1993,0.05,27.63594863,183,67.59,0.6555296182632446,0.0001,23952
95990,523,1994,0.05,28.29064417,183,68.1,0.41296687722206116,0.0001,23972
96026,524,1995,0.05,28.429413669999995,183,68.18,2.730363130569458,0.0001,23981
96111,524,1996,0.05,27.68070091,183,68.18,0.5583621263504028,0.0001,24002
96196,524,1997,0.05,28.11516695,183,68.71,3.302536964416504,0.0001,24023
96278,525,1998,0.05,28.092134089999995,183,68.77,2.855832815170288,0.0001,24044
96363,525,1999,0.05,28.151135579999995,183,68.77,0.6330149173736572,0.0001,24065
96448,525,2000,0.05,28.1707584,183,69.33,4.869336128234863,0.0001,24086
96482,526,2001,0.05,28.316527840000003,183,68.82,0.5486931800842285,0.0001,24095
96567,526,2002,0.05,27.981667650000006,183,68.82,0.7702246904373169,0.0001,24116
96652,526,2003,0.05,28.505431620000003,183,69.41,0.6847063302993774,0.0001,24137
96697,527,2004,0.05,28.839493300000004,183,69.59,2.870957374572754,0.0001,24149
96782,527,2005,0.05,28.344081919999997,183,69.59,0.9403338432312012,0.0001,24170
96867,528,2006,0.05,28.452228730000005,183,70.11,4.627198219299316,0.0001,24191
96952,528,2007,0.05,28.950074270000005,183,70.13,3.0912258625030518,0.0001,24212
97036,528,2008,0.05,28.84214265,183,70.22,3.017333984375,0.0001,24233
97121,529,2009,0.05,28.41831463,183,70.25,4.372219085693359,0.0001,24255
97206,529,2010,0.05,28.38188483,183,70.25,0.553533673286438,0.0001,24276
97291,529,2011,0.05,28.18801271,183,70.41,3.23384428024292,0.0001,24297
97325,529,2012,0.05,27.681754199999997,183,69.91,5.452715873718262,0.0001,24306
97403,530,2013,0.05,27.678331209999996,183,69.9,3.2692313194274902,0.0001,24325
97488,530,2014,0.05,27.822748739999998,183,69.9,0.3637062907218933,0.0001,24346
97571,531,2015,0.05,27.730664370000003,183,69.88,2.468714714050293,0.0001,24367
97600,531,2016,0.05,27.490108950000003,183,69.75,3.0068602561950684,0.0001,24374
97685,531,2017,0.05,27.677926760000002,183,69.75,0.9174266457557678,0.0001,24396
97726,531,2018,0.05,27.224773570000004,183,69.42,0.6041272282600403,0.0001,24406
97808,532,2019,0.05,27.939119639999998,183,69.96,0.7663652896881104,0.0001,24426
97893,532,2020,0.05,28.080335810000005,183,70.54,0.8902404308319092,0.0001,24448
97978,532,2021,0.05,28.754760980000004,183,71.11,4.772269248962402,0.0001,24469
98063,533,2022,0.05,29.032865680000004,183,71.11,0.8424383401870728,0.0001,24490
98140,533,2023,0.05,29.5279412,183,71.03,0.5138614773750305,0.0001,24509
98173,533,2024,0.05,29.09765513,183,70.57,2.608642101287842,0.0001,24518
98252,534,2025,0.05,29.176153809999995,183,70.55,0.617045521736145,0.0001,24537
98337,534,2026,0.05,29.15221739,183,70.66,3.1991498470306396,0.0001,24559
98381,534,2027,0.05,29.42111159,183,70.82,0.6403923034667969,0.0001,24570
98466,535,2028,0.05,28.725107899999998,183,70.82,0.28866279125213623,0.0001,24591
98536,535,2029,0.05,28.4385438,183,70.83,0.4545462727546692,0.0001,24608
98621,536,2030,0.05,27.788049849999997,183,70.84,3.0505642890930176,0.0001,24630
98695,536,2031,0.05,27.81944722,183,70.96,0.32572150230407715,0.0001,24648
98780,536,2032,0.05,27.403283040000005,184,71.06,3.0431175231933594,0.0001,24669
98809,537,2033,0.05,26.75258794000001,183,70.5,0.3254307508468628,0.0001,24677
98894,537,2034,0.05,26.294686830000003,184,70.72,1.0461281538009644,0.0001,24698
98979,537,2035,0.05,26.177568050000005,184,70.78,9.429218292236328,0.0001,24719
99064,538,2036,0.05,25.49339164,184,70.94,0.5834141373634338,0.0001,24740
99092,538,2037,0.05,24.973615610000003,184,70.38,0.41936779022216797,0.0001,24747
99177,538,2038,0.05,24.82485821,184,70.38,4.541082859039307,0.0001,24769
99259,539,2039,0.05,24.926719289999998,184,70.35,3.2304673194885254,0.0001,24789
99339,539,2040,0.05,25.029053469999997,184,70.33,2.656386137008667,0.0001,24809
99370,539,2041,0.05,25.036353199999997,184,70.33,0.8681336045265198,0.0001,24817
99455,540,2042,0.05,24.800491539999992,184,70.91,3.0424461364746094,0.0001,24838
99532,540,2043,0.05,24.73253895,184,70.83,0.3414832353591919,0.0001,24857
99611,540,2044,0.05,24.75321997,184,70.83,2.37034273147583,0.0001,24877
99689,541,2045,0.05,24.69395478,184,70.76,0.7155846953392029,0.0001,24897
99774,541,2046,0.05,25.16063207,184,71.27,3.850803852081299,0.0001,24918
99859,541,2047,0.05,25.281928259999994,184,71.29,0.4341661334037781,0.0001,24939
99944,542,2048,0.05,25.31689595,184,71.29,0.48300960659980774,0.0001,24960
100024,542,2049,0.05,25.78514419,184,71.24,0.49162572622299194,0.0001,24980
100052,542,2050,0.05,25.022269259999998,184,70.67,4.9365434646606445,0.0001,24987
100129,543,2051,0.05,25.58392051,184,71.14,0.4660334885120392,0.0001,25007
100201,543,2052,0.05,25.974610130000002,184,71.01,0.6964863538742065,0.0001,25025
100270,543,2053,0.05,26.52077938,184,71.42,4.460221290588379,0.0001,25042
100355,544,2054,0.05,26.463119490000004,184,71.5,0.7927815914154053,0.0001,25063
100425,544,2055,0.05,26.653770140000002,184,71.35,0.7920191884040833,0.0001,25081
100510,544,2056,0.05,26.549586960000003,184,71.9,0.6987805366516113,0.0001,25102
100586,545,2057,0.05,26.60573021,184,71.81,1.9159562587738037,0.0001,25121
100671,545,2058,0.05,26.93948586,184,71.95,2.348051071166992,0.0001,25142
100744,545,2059,0.05,27.44186426,184,71.83,0.9820452332496643,0.0001,25160
100829,546,2060,0.05,27.009410890000005,184,71.92,0.432162344455719,0.0001,25182
100864,546,2061,0.05,26.796404250000002,184,71.42,0.8201671838760376,0.0001,25190
100942,546,2062,0.05,26.599396230000007,184,71.53,7.508818626403809,0.0001,25210
101017,547,2063,0.05,27.501387839999996,184,71.92,0.3085820972919464,0.0001,25229
101102,547,2064,0.05,27.29615572,184,71.92,0.6975315809249878,0.0001,25250
101177,547,2065,0.05,27.614625150000002,184,71.82,2.844780445098877,0.0001,25269
101262,548,2066,0.05,27.114494679999996,184,71.98,1.0193055868148804,0.0001,25290
101347,548,2067,0.05,27.564091189999996,184,71.98,6.691171169281006,0.0001,25311
101430,548,2068,0.05,28.08054894,184,71.96,2.9283664226531982,0.0001,25332
101510,549,2069,0.05,27.986834959999996,184,71.96,4.8019537925720215,0.0001,25352
101595,549,2070,0.05,27.562930009999995,184,72.07,0.43953901529312134,0.0001,25373
101629,549,2071,0.05,27.251023609999997,184,71.56,2.4526307582855225,0.0001,25382
101666,549,2072,0.05,26.795163199999998,184,71.13,5.6577067375183105,0.0001,25391
101748,550,2073,0.05,27.285123870000003,184,71.1,0.6094202995300293,0.0001,25411
101833,550,2074,0.05,26.982389340000005,184,71.52,2.9992942810058594,0.0001,25433
101906,550,2075,0.05,26.883158850000004,184,71.52,2.385448455810547,0.0001,25451
101982,551,2076,0.05,26.82611965,185,71.53,0.628372073173523,0.0001,25470
102053,551,2077,0.05,26.80936589,185,71.39,2.9990456104278564,0.0001,25488
102138,551,2078,0.05,26.157659909999996,185,71.48,2.151731491088867,0.0001,25509
102218,552,2079,0.05,26.590544229999995,185,71.91,0.6353371739387512,0.0001,25529
102294,552,2080,0.05,27.313278049999997,185,72.35,0.5766764283180237,0.0001,25548
102364,552,2081,0.05,28.1802188,185,72.76,2.859800338745117,0.0001,25565
102445,553,2082,0.05,28.597955389999996,185,72.72,0.5220616459846497,0.0001,25586
102530,553,2083,0.05,28.739866989999996,185,73.26,2.9763782024383545,0.0001,25607
102615,554,2084,0.05,28.63035049,185,73.26,2.978083610534668,0.0001,25628
102694,554,2085,0.05,28.868439909999996,185,73.2,0.570629358291626,0.0001,25648
102775,554,2086,0.05,28.78480403,185,73.16,3.096403121948242,0.0001,25668
102854,555,2087,0.05,28.76688004,185,73.12,2.6410775184631348,0.0001,25688
102939,555,2088,0.05,29.044312069999997,185,73.12,0.7263666987419128,0.0001,25709
103014,555,2089,0.05,29.692508590000003,185,73.59,2.805147409439087,0.0001,25728
103092,556,2090,0.05,29.76133002,185,73.56,0.6275723576545715,0.0001,25747
103173,556,2091,0.05,30.23616013,185,74.03,2.448620319366455,0.0001,25768
103258,556,2092,0.05,30.258268079999997,185,74.09,5.448714733123779,0.0001,25789
103336,557,2093,0.05,30.17593083,185,74.25,2.821194887161255,0.0001,25808
103420,557,2094,0.05,30.286929869999998,185,74.3,0.5138415098190308,0.0001,25829
103503,557,2095,0.05,30.64558683,185,74.77,0.7233427166938782,0.0001,25850
103583,558,2096,0.05,30.711615149999993,185,74.72,0.550359845161438,0.0001,25870
103618,558,2097,0.05,30.338313689999996,185,74.22,0.4284610152244568,0.0001,25879
103703,558,2098,0.05,29.940940899999998,185,74.25,2.2204430103302,0.0001,25900
103733,559,2099,0.05,29.46678411,185,73.7,0.4804680347442627,0.0001,25908
103807,559,2100,0.05,30.117185609999996,185,73.59,0.6299906373023987,0.0001,25926
103838,559,2101,0.05,30.043509209999996,185,73.56,3.2694826126098633,0.0001,25934
103923,560,2102,0.05,30.52316773,185,73.56,0.8572449088096619,0.0001,25955
104008,560,2103,0.05,31.133864959999997,185,73.56,2.4053256511688232,0.0001,25976
104081,561,2104,0.05,31.351247699999995,185,73.84,2.8081955909729004,0.0001,25995
104166,561,2105,0.05,31.393320869999993,185,73.84,3.034282922744751,0.0001,26016
104251,561,2106,0.05,31.78638247,185,73.84,0.7536159753799438,0.0001,26037
104321,562,2107,0.05,31.45111802,185,73.69,0.25910478830337524,0.0001,26055
104406,562,2108,0.05,31.099745990000002,185,73.7,5.321139812469482,0.0001,26076
104488,562,2109,0.05,31.682644400000004,185,73.67,0.6290332078933716,0.0001,26096
104570,563,2110,0.05,32.11386651,185,73.64,0.6990768909454346,0.0001,26117
104647,563,2111,0.05,32.30055739,185,73.56,4.1157331466674805,0.0001,26136
104719,564,2112,0.05,32.83318027,185,73.94,0.5278054475784302,0.0001,26154
104800,564,2113,0.05,32.76024239,185,73.97,2.593423366546631,0.0001,26174
104866,564,2114,0.05,32.88646022,185,73.78,5.033450126647949,0.0001,26191
104943,565,2115,0.05,33.008610680000004,185,73.72,2.348222255706787,0.0001,26210
104973,565,2116,0.05,33.02559618,185,73.73,0.9975537061691284,0.0001,26218
105000,565,2117,0.05,32.82786962,185,73.15,0.36791306734085083,0.0001,26224
105075,566,2118,0.05,33.15915493,185,73.49,0.7942628860473633,0.0001,26243
105157,566,2119,0.05,33.00789853,185,73.49,2.708638906478882,0.0001,26264
105191,566,2120,0.05,32.98299461999999,185,72.98,2.7792232036590576,0.0001,26272
105276,567,2121,0.05,32.9230955,185,72.98,2.3388898372650146,0.0001,26293
105345,567,2122,0.05,33.21500152,185,72.82,0.6416093111038208,0.0001,26311
105377,567,2123,0.05,32.72178973,185,72.37,0.9622053503990173,0.0001,26319
105462,568,2124,0.05,33.22686762,185,72.89,2.7284274101257324,0.0001,26340
105501,568,2125,0.05,32.78494117,185,72.49,0.4508426785469055,0.0001,26350
105586,569,2126,0.05,32.733415150000006,185,72.49,2.590013027191162,0.0001,26371
105671,569,2127,0.05,33.046479930000004,185,72.9,2.991356611251831,0.0001,26392
105741,569,2128,0.05,33.49697705,185,72.75,1.9495803117752075,0.0001,26410
105809,570,2129,0.05,33.48255281,185,72.73,8.264872550964355,0.0001,26427
105838,570,2130,0.05,33.34125597,185,72.17,0.7467038035392761,0.0001,26434
105910,570,2131,0.05,33.30239086,185,72.15,0.7937179803848267,0.0001,26452
105991,571,2132,0.05,33.82703938,185,72.11,0.5600114464759827,0.0001,26472
106065,571,2133,0.05,34.34004959,185,72.56,0.3171498775482178,0.0001,26491
106139,571,2134,0.05,34.60719427,185,72.45,0.5707464218139648,0.0001,26509
106223,572,2135,0.05,34.639202080000004,185,72.44,2.415051221847534,0.0001,26530
