#{"t_start": 1755439648.6559148, "env_id": "None"}
r,l,t
64.134167,84,209.268544
87.273148,84,209.844514
72.094496,84,210.338225
12.041768,84,210.922255
96.0922,84,211.465436
94.71072,84,211.950499
94.345027,84,212.511092
99.006029,84,213.065008
96.734309,84,213.609351
84.578609,84,214.156775
120.23078,84,214.721847
80.782716,84,215.302996
74.96412,84,215.887652
42.328039,84,216.447304
83.770626,84,217.082978
81.166549,84,217.653292
83.764344,84,218.189986
124.97919,84,218.796853
88.652164,84,219.374211
101.837144,84,219.95337
40.150521,84,220.500985
75.838306,84,221.031938
83.831355,84,221.614502
105.765344,84,222.204774
98.005226,84,222.764306
91.062924,84,223.369174
87.926008,84,223.96072
103.063149,84,224.522797
82.588217,84,225.078068
83.566216,84,225.586158
76.030193,84,226.129797
86.273034,84,226.663154
117.332759,84,227.218071
77.574667,84,227.786376
40.705887,84,228.352005
72.170531,84,228.902364
77.712328,84,229.47186
79.986866,84,230.070649
77.940129,84,230.605515
83.732239,84,231.143768
59.398383,84,231.67107
56.778246,84,232.198347
45.300712,84,232.731876
81.703944,84,233.315367
97.928063,84,233.871175
102.751114,84,234.440353
66.543499,84,235.029413
79.561885,84,235.552157
22.203906,84,236.146087
73.164967,84,236.772766
82.426045,84,237.344998
101.543158,84,237.911559
45.898694,84,238.490743
112.940132,84,239.070531
41.426394,84,239.683064
61.242655,84,240.185055
70.246516,84,240.787888
76.400022,84,241.340621
74.614226,84,241.91508
-8.066747,84,242.446805
67.861267,84,243.016204
98.488495,84,243.550067
47.955059,84,244.13443
91.672896,84,244.782079
76.134759,84,245.294048
55.075471,84,245.891006
103.643595,84,246.483719
60.345503,84,247.062389
61.911018,84,247.684786
88.887195,84,248.315729
47.867575,84,248.900487
72.319188,84,249.443685
26.769632,84,250.06267
65.899799,84,250.598354
42.643459,84,251.19567
76.256859,84,251.752202
111.016861,84,252.298285
55.787089,84,252.858001
78.486626,84,253.365109
64.643704,84,253.902525
68.251509,84,254.542204
101.982641,84,255.133712
33.622618,84,255.809447
41.109992,84,256.375109
76.038535,84,256.9021
54.808026,84,257.63484
87.062419,84,258.225231
53.010248,84,258.889715
67.102455,84,259.494051
11.185025,84,260.098422
81.105732,84,260.677546
-18.205727,84,261.227734
14.332985,84,261.767708
51.363653,84,262.298895
57.384686,84,262.808767
86.283902,84,263.362732
87.093408,84,263.937908
121.727169,84,264.494257
87.847189,84,265.072102
87.337022,84,265.579278
102.018,84,266.137893
61.760041,84,266.766337
95.398428,84,267.311435
97.862182,84,267.82606
76.456586,84,268.413701
94.692681,84,269.009209
75.422457,84,269.635717
124.195139,84,270.221268
100.540168,84,270.799704
87.040771,84,271.352067
102.314332,84,271.889891
58.357103,84,272.494887
101.106642,84,273.06596
12.226755,84,273.651772
108.599893,84,274.233477
87.403216,84,274.800212
71.168133,84,275.360741
85.145436,84,275.972047
16.044151,84,276.61982
39.396516,84,277.289144
100.306504,84,277.880817
73.644125,84,278.462359
30.543047,84,279.109864
35.800596,84,279.717272
100.935846,84,280.315381
43.238389,84,280.91609
3.020135,84,281.508442
31.202862,84,282.118735
69.288099,84,282.722124
27.705851,84,283.298115
58.319793,84,283.893863
71.199284,84,284.457233
94.945608,84,285.074298
60.493527,84,285.708521
73.336697,84,286.269325
81.934256,84,286.794121
25.747163,84,287.524222
71.892008,84,288.10183
101.540647,84,288.746843
102.330891,84,289.640056
90.598792,84,290.416787
79.587308,84,291.039642
9.08739,84,291.667828
41.220245,84,292.206261
29.760103,84,292.819677
119.216561,84,293.386851
94.306062,84,293.90221
70.855999,84,294.487496
15.283385,84,294.995466
88.699371,84,295.591775
82.609059,84,296.126813
53.214664,84,296.751634
33.141247,84,297.303203
54.739116,84,297.864146
45.426117,84,298.508441
73.071723,84,299.144601
82.280812,84,299.771478
72.012052,84,300.429918
93.177919,84,301.035144
92.152646,84,301.657109
84.035998,84,302.284524
47.278307,84,302.904588
89.628809,84,303.511245
63.040833,84,304.166059
62.330472,84,304.71079
119.465432,84,305.237457
90.079315,84,305.791689
91.239353,84,306.323127
71.517633,84,306.89135
91.100398,84,307.388029
97.821735,84,307.921265
80.050653,84,308.567858
67.35515,84,309.47847
113.241782,84,309.993098
82.685832,84,310.558665
-1.038097,84,311.160241
69.884364,84,311.853069
15.038665,84,312.483042
66.155058,84,313.071872
55.577106,84,313.680701
81.122103,84,314.232121
89.335288,84,314.825063
62.106374,84,315.360121
56.677628,84,315.969696
57.226759,84,316.563322
12.62555,84,317.154599
3.967549,84,317.793611
8.106826,84,318.374169
56.878331,84,318.99077
36.824168,84,319.645697
76.566326,84,320.23205
3.175799,84,320.818982
62.162374,84,321.453182
79.294957,84,322.111125
34.445912,84,322.629578
94.711355,84,323.150537
69.993224,84,323.658281
55.123436,84,324.207065
26.342483,84,324.78809
61.05983,84,325.393054
23.462441,84,325.957775
28.307732,84,326.500379
135.26724,84,327.08548
81.900773,84,327.597676
88.935486,84,328.214108
97.778276,84,328.824124
84.07675,84,329.395371
-35.823913,84,330.105242
28.42253,84,330.790988
37.702614,84,331.364955
96.902747,84,331.998776
52.161605,84,332.604025
48.594275,84,333.147431
-46.768,84,333.809056
137.61239,84,334.385815
20.290874,84,335.034865
4.564665,84,335.582475
79.641359,84,336.180506
29.537461,84,336.82474
34.403289,84,337.41366
93.521077,84,337.956369
94.06172,84,338.545314
43.388093,84,339.182155
3.722539,84,339.713831
45.344555,84,340.260848
85.891747,84,340.837273
103.180988,84,341.491617
-9.941212,84,342.096629
112.92174,84,342.690736
93.619959,84,343.380307
91.188499,84,343.960964
49.212192,84,344.649841
71.027604,84,345.209637
85.129092,84,345.898717
91.168554,84,346.503891
142.230832,84,347.101155
-6.295627,84,347.754674
9.210389,84,348.365727
38.932797,84,348.966458
65.235405,84,349.493309
29.502936,84,350.052369
87.122058,84,350.604903
27.715685,84,351.175435
-64.525134,84,351.798492
95.358922,84,352.467603
2.835608,84,353.063889
27.224885,84,353.702092
90.028901,84,354.322825
128.78685,84,354.865319
93.246641,84,355.459971
81.688932,84,356.148018
17.77372,84,356.808928
14.640255,84,357.405461
16.715724,84,357.994919
47.598827,84,358.58481
44.724293,84,359.159389
121.351092,84,359.775343
32.214002,84,360.296326
28.339017,84,360.8965
81.23778,84,361.459972
11.514534,84,362.01607
92.112922,84,362.494527
35.790666,84,363.114808
32.367568,84,363.698166
-15.341704,84,364.316373
101.836153,84,364.931686
111.175589,84,365.519915
5.274675,84,366.090804
75.252434,84,366.620301
52.363138,84,367.147782
102.333712,84,367.802497
77.654158,84,368.335876
25.45873,84,368.893378
68.940203,84,369.44424
53.476128,84,370.080392
-56.838483,84,370.626849
49.060102,84,371.127043
76.824306,84,371.733013
106.781967,84,372.256411
36.369144,84,372.825242
116.001378,84,373.395957
94.637598,84,374.026083
51.851436,84,374.671273
87.744661,84,375.335086
106.92007,84,375.966069
76.465255,84,376.603596
94.119735,84,377.293776
41.150773,84,377.938216
99.610964,84,378.652865
62.602727,84,379.309335
-29.266951,84,380.03471
26.049017,84,380.712288
75.043684,84,381.339695
88.091235,84,382.003006
44.334269,84,382.603247
29.571082,84,383.194772
13.530822,84,383.702044
0.970176,84,384.231107
51.774939,84,384.793723
75.069823,84,385.523382
73.447348,84,386.051598
4.725426,84,386.5331
77.246646,84,387.051975
34.232992,84,387.637759
-34.49432,84,388.172696
40.484957,84,388.680744
26.966993,84,389.154356
-12.022248,84,389.714392
-0.433399,84,390.249847
24.893913,84,390.815187
53.17518,84,391.298524
-5.754683,84,391.794267
14.103431,84,392.387468
97.828184,84,392.893734
75.73804,84,393.437103
96.978225,84,393.965785
-2.917958,84,394.46399
90.98021,84,395.151938
37.200602,84,395.810453
15.955118,84,396.428102
99.221971,84,396.982486
56.284603,84,397.543471
