time/total_timesteps,rollout/exploration_rate,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss
853272,0.05,7768,248.58507192999997,10158,109,84.0,213292,0.0001,0.6510550379753113
853356,0.05,7768,248.51921487999996,10159,109,84.0,213313,0.0001,1.7597049474716187
853440,0.05,7769,248.66977719999994,10160,109,84.0,213334,0.0001,21.761606216430664
853524,0.05,7770,248.60959038999994,10161,109,84.0,213355,0.0001,2.41119384765625
853608,0.05,7771,248.94395918999996,10162,109,84.0,213376,0.0001,13.954164505004883
853692,0.05,7771,249.83235692,10163,109,84.0,213397,0.0001,2.51589298248291
853776,0.05,7772,249.81191454999995,10164,109,84.0,213418,0.0001,0.7268569469451904
853860,0.05,7773,249.79283647999998,10165,109,84.0,213439,0.0001,1.1155767440795898
853944,0.05,7774,249.37522130999997,10166,109,84.0,213460,0.0001,1.271633267402649
854028,0.05,7775,248.4294207,10167,109,84.0,213481,0.0001,1.1469624042510986
854112,0.05,7775,247.76018076,10168,109,84.0,213502,0.0001,1.1571450233459473
854196,0.05,7776,247.72942978,10169,109,84.0,213523,0.0001,0.9966621398925781
854280,0.05,7777,247.56690838000003,10170,109,84.0,213544,0.0001,2.7308249473571777
854364,0.05,7778,247.34319309000003,10171,109,84.0,213565,0.0001,14.234630584716797
854448,0.05,7778,247.40581589,10172,109,84.0,213586,0.0001,25.75832748413086
854532,0.05,7779,247.38944752999998,10173,109,84.0,213607,0.0001,2.141873598098755
854616,0.05,7780,247.32301348000001,10174,109,84.0,213628,0.0001,1.127474069595337
854700,0.05,7781,246.8292301,10175,109,84.0,213649,0.0001,1.331833839416504
854784,0.05,7781,246.91247551999996,10176,109,84.0,213670,0.0001,1.5594347715377808
854868,0.05,7782,246.85634312,10177,109,84.0,213691,0.0001,1.762894868850708
854952,0.05,7783,246.36555306999998,10178,109,84.0,213712,0.0001,1.1713632345199585
855036,0.05,7784,245.89540136,10179,109,84.0,213733,0.0001,1.8435025215148926
855120,0.05,7784,246.85549511999997,10180,109,84.0,213754,0.0001,12.753674507141113
855204,0.05,7785,246.65354653999998,10181,109,84.0,213775,0.0001,0.806590735912323
855288,0.05,7786,246.78536722,10182,109,84.0,213796,0.0001,0.6461569666862488
855372,0.05,7787,247.02635839,10183,109,84.0,213817,0.0001,13.999146461486816
855456,0.05,7788,246.90364505000002,10184,109,84.0,213838,0.0001,1.3754290342330933
855540,0.05,7788,246.82277186000007,10185,109,84.0,213859,0.0001,11.347766876220703
855624,0.05,7789,246.90721639000006,10186,109,84.0,213880,0.0001,0.9215124249458313
855708,0.05,7790,247.08404865000003,10187,109,84.0,213901,0.0001,1.8756283521652222
855792,0.05,7791,247.31743162000004,10188,109,84.0,213922,0.0001,8.195544242858887
855876,0.05,7792,247.29048321000002,10189,109,84.0,213943,0.0001,9.479930877685547
855960,0.05,7793,247.48678395,10190,109,84.0,213964,0.0001,1.3034071922302246
856044,0.05,7793,247.25904889999998,10191,109,84.0,213985,0.0001,1.2570927143096924
856128,0.05,7794,247.26200987,10192,109,84.0,214006,0.0001,11.886615753173828
856212,0.05,7795,247.04861867,10193,109,84.0,214027,0.0001,10.331709861755371
856296,0.05,7796,246.93083879000002,10194,109,84.0,214048,0.0001,1.0833752155303955
856380,0.05,7796,247.02825627999994,10195,109,84.0,214069,0.0001,16.164161682128906
856464,0.05,7797,246.65914938999998,10196,109,84.0,214090,0.0001,7.910704612731934
856548,0.05,7798,246.64421367999995,10197,109,84.0,214111,0.0001,1.8704572916030884
856632,0.05,7799,246.92009431,10198,109,84.0,214132,0.0001,1.6481975317001343
856716,0.05,7799,247.08271206,10199,109,84.0,214153,0.0001,1.8047552108764648
856800,0.05,7800,247.23791097000006,10200,109,84.0,214174,0.0001,1.932221531867981
856884,0.05,7801,247.75367573000003,10201,109,84.0,214195,0.0001,1.6659343242645264
856968,0.05,7802,247.69701407000005,10202,109,84.0,214216,0.0001,1.057875633239746
857052,0.05,7803,247.77467784000004,10203,109,84.0,214237,0.0001,2.144590139389038
857136,0.05,7803,247.89992311000003,10204,109,84.0,214258,0.0001,1.3078534603118896
857220,0.05,7804,248.07701089000003,10205,109,84.0,214279,0.0001,1.8467642068862915
857304,0.05,7805,248.10898195000001,10206,109,84.0,214300,0.0001,0.9205048084259033
857388,0.05,7806,248.18350883,10207,109,84.0,214321,0.0001,0.5860246419906616
857472,0.05,7806,248.29687744999995,10208,109,84.0,214342,0.0001,10.616032600402832
857556,0.05,7807,248.07888631999998,10209,109,84.0,214363,0.0001,0.8479008674621582
857640,0.05,7808,247.92814831999996,10210,109,84.0,214384,0.0001,12.28921127319336
857724,0.05,7809,247.80980023,10211,109,84.0,214405,0.0001,0.8214238286018372
857808,0.05,7809,248.21799158,10212,109,84.0,214426,0.0001,17.12764549255371
857892,0.05,7810,248.12014688000002,10213,109,84.0,214447,0.0001,8.473727226257324
857976,0.05,7811,247.91060619999996,10214,109,84.0,214468,0.0001,1.1138657331466675
858060,0.05,7812,247.63586246999995,10215,109,84.0,214489,0.0001,0.7338138818740845
858144,0.05,7813,247.76789897999996,10216,109,84.0,214510,0.0001,0.6885477304458618
858228,0.05,7813,247.80689873999992,10217,109,84.0,214531,0.0001,0.8494375944137573
858312,0.05,7814,247.96853331,10218,109,84.0,214552,0.0001,11.804033279418945
858396,0.05,7815,247.70302242999998,10219,109,84.0,214573,0.0001,13.262478828430176
858480,0.05,7816,247.19561903000002,10220,109,84.0,214594,0.0001,20.10708236694336
858564,0.05,7817,246.90459204,10221,109,84.0,214615,0.0001,1.397774338722229
858648,0.05,7817,246.80798137000002,10222,109,84.0,214636,0.0001,7.650889873504639
858732,0.05,7818,246.80567069999998,10223,109,84.0,214657,0.0001,1.4985532760620117
858816,0.05,7819,246.77720299,10224,109,84.0,214678,0.0001,1.27181077003479
858900,0.05,7820,246.60869448999995,10225,109,84.0,214699,0.0001,1.1006276607513428
858984,0.05,7820,246.71428925999996,10226,109,84.0,214720,0.0001,0.8437727093696594
859068,0.05,7821,246.55946151,10227,109,84.0,214741,0.0001,6.744417190551758
859152,0.05,7822,246.18725956999998,10228,109,84.0,214762,0.0001,1.4733039140701294
859236,0.05,7823,245.75934025000004,10229,109,84.0,214783,0.0001,0.5423187613487244
859320,0.05,7824,244.95202834,10230,109,84.0,214804,0.0001,1.2142651081085205
859404,0.05,7824,244.93258390999995,10231,109,84.0,214825,0.0001,12.48552417755127
859488,0.05,7825,245.23010807,10232,109,84.0,214846,0.0001,1.4031708240509033
859572,0.05,7826,245.24715320999996,10233,109,84.0,214867,0.0001,8.961443901062012
859656,0.05,7827,245.49779233,10234,109,84.0,214888,0.0001,10.321378707885742
859740,0.05,7827,245.32123879999995,10235,109,84.0,214909,0.0001,3.4518983364105225
859824,0.05,7828,245.34676790999998,10236,109,84.0,214930,0.0001,1.0220799446105957
859908,0.05,7829,245.33136230999992,10237,109,84.0,214951,0.0001,0.9773291349411011
859992,0.05,7830,245.33843382999999,10238,109,84.0,214972,0.0001,1.1658800840377808
860076,0.05,7830,245.14605027,10239,109,84.0,214993,0.0001,1.5749242305755615
860160,0.05,7831,245.25428159999996,10240,109,84.0,215014,0.0001,1.5267292261123657
860244,0.05,7832,245.74491349999994,10241,109,84.0,215035,0.0001,2.2823219299316406
860328,0.05,7833,246.63568468999995,10242,109,84.0,215056,0.0001,26.415428161621094
860412,0.05,7834,246.98166762999998,10243,109,84.0,215077,0.0001,0.7586580514907837
860496,0.05,7834,246.59784746999998,10244,109,84.0,215098,0.0001,1.8447575569152832
860580,0.05,7835,246.44133396999993,10245,109,84.0,215119,0.0001,1.085770845413208
860664,0.05,7836,246.34814115999995,10246,109,84.0,215140,0.0001,11.907011985778809
860748,0.05,7837,246.54113072999996,10247,109,84.0,215161,0.0001,13.893168449401855
860832,0.05,7837,246.81779083999993,10248,109,84.0,215182,0.0001,2.7432308197021484
860916,0.05,7838,246.98780483999997,10249,109,84.0,215203,0.0001,13.338318824768066
861000,0.05,7839,247.14781467,10250,109,84.0,215224,0.0001,1.7510135173797607
861084,0.05,7840,247.41777745,10251,109,84.0,215245,0.0001,13.423705101013184
861168,0.05,7841,247.20767076999996,10252,109,84.0,215266,0.0001,3.658642530441284
861252,0.05,7841,247.43529883999997,10253,109,84.0,215287,0.0001,1.0751752853393555
861336,0.05,7842,247.61004923999997,10254,109,84.0,215308,0.0001,9.722908973693848
861420,0.05,7843,247.39803544999998,10255,109,84.0,215329,0.0001,2.0104427337646484
861504,0.05,7843,246.95386662,10256,109,84.0,215350,0.0001,0.8069072365760803
861588,0.05,7844,247.27397395999992,10257,109,84.0,215371,0.0001,1.5711257457733154
861672,0.05,7845,247.23718909999997,10258,109,84.0,215392,0.0001,12.985437393188477
861756,0.05,7846,247.31352214999995,10259,109,84.0,215413,0.0001,11.118497848510742
861840,0.05,7846,247.56001229999998,10260,109,84.0,215434,0.0001,1.0149190425872803
861924,0.05,7847,247.49042993999998,10261,109,84.0,215455,0.0001,1.044240951538086
862008,0.05,7848,247.61749578,10262,109,84.0,215476,0.0001,1.125626802444458
862092,0.05,7849,247.39772705000007,10263,109,84.0,215497,0.0001,1.9086568355560303
862176,0.05,7850,247.56878717000006,10264,109,84.0,215518,0.0001,1.2633262872695923
862260,0.05,7850,247.75842725,10265,109,84.0,215539,0.0001,1.6590354442596436
862344,0.05,7851,247.99072823999998,10266,109,84.0,215560,0.0001,1.1844013929367065
862428,0.05,7852,248.60627038,10267,109,84.0,215581,0.0001,0.6943339109420776
862512,0.05,7853,249.28527607,10268,109,84.0,215602,0.0001,25.03997802734375
862596,0.05,7854,249.25068162,10269,109,84.0,215623,0.0001,21.594913482666016
862680,0.05,7854,248.86357737999998,10270,109,84.0,215644,0.0001,0.7073396444320679
862764,0.05,7855,248.80991010999998,10271,109,84.0,215665,0.0001,1.3331921100616455
862848,0.05,7856,248.7538345,10272,109,84.0,215686,0.0001,16.31655502319336
862932,0.05,7857,248.67708755,10273,109,84.0,215707,0.0001,10.338960647583008
863016,0.05,7857,248.86984379,10274,109,84.0,215728,0.0001,1.5468170642852783
863100,0.05,7858,249.52001284,10275,109,84.0,215749,0.0001,0.907423734664917
863184,0.05,7859,249.47270452999993,10276,109,84.0,215770,0.0001,1.741595983505249
863268,0.05,7860,249.71133546000002,10277,109,84.0,215791,0.0001,1.3137378692626953
863352,0.05,7860,249.58153125999996,10278,109,84.0,215812,0.0001,1.579655408859253
863436,0.05,7861,250.02903021999998,10279,109,84.0,215833,0.0001,1.4430238008499146
863520,0.05,7862,249.98505113999997,10280,109,84.0,215854,0.0001,0.6277687549591064
863604,0.05,7863,250.00388514999997,10281,109,84.0,215875,0.0001,0.6918245553970337
863688,0.05,7863,250.04900584999996,10282,109,84.0,215896,0.0001,1.0277611017227173
863772,0.05,7864,249.84556433999998,10283,109,84.0,215917,0.0001,0.9200791120529175
863856,0.05,7865,249.88498176000002,10284,109,84.0,215938,0.0001,13.164571762084961
863940,0.05,7866,250.09217438,10285,109,84.0,215959,0.0001,40.017601013183594
864024,0.05,7867,250.14224313,10286,109,84.0,215980,0.0001,1.2338224649429321
864108,0.05,7868,250.00191505000004,10287,109,84.0,216001,0.0001,24.607315063476562
864192,0.05,7868,250.26863949999998,10288,109,84.0,216022,0.0001,0.7275612354278564
864276,0.05,7869,250.19613428,10289,109,84.0,216043,0.0001,1.716344952583313
864360,0.05,7870,250.10813976,10290,109,84.0,216064,0.0001,1.3876713514328003
864444,0.05,7871,250.22981214000004,10291,109,84.0,216085,0.0001,1.1349165439605713
864528,0.05,7871,250.60733113000003,10292,109,84.0,216106,0.0001,1.032233715057373
864612,0.05,7872,251.07752869999996,10293,109,84.0,216127,0.0001,3.3407344818115234
864696,0.05,7873,251.14218336999994,10294,109,84.0,216148,0.0001,2.15286922454834
864780,0.05,7874,251.25099735999996,10295,109,84.0,216169,0.0001,1.5696358680725098
864864,0.05,7874,251.50600007999998,10296,109,84.0,216190,0.0001,1.4052097797393799
864948,0.05,7875,251.46649445,10297,109,84.0,216211,0.0001,0.97056645154953
865032,0.05,7876,251.04881626000002,10298,109,84.0,216232,0.0001,0.7622098326683044
865116,0.05,7877,250.75727178,10299,109,84.0,216253,0.0001,1.9681556224822998
865200,0.05,7877,250.62337174,10300,109,84.0,216274,0.0001,2.0699515342712402
865284,0.05,7878,250.35761746,10301,109,84.0,216295,0.0001,21.946788787841797
865368,0.05,7879,250.32132745,10302,109,84.0,216316,0.0001,1.096590280532837
865452,0.05,7880,250.34031754,10303,109,84.0,216337,0.0001,10.404969215393066
865536,0.05,7880,250.31833800999996,10304,109,84.0,216358,0.0001,5.5304436683654785
865620,0.05,7881,250.23014200999995,10305,109,84.0,216379,0.0001,0.6976975798606873
865704,0.05,7882,249.90268651,10306,109,84.0,216400,0.0001,1.3337979316711426
865788,0.05,7883,249.81083823999998,10307,109,84.0,216421,0.0001,1.164169192314148
865872,0.05,7883,250.05469641000002,10308,109,84.0,216442,0.0001,14.963332176208496
865956,0.05,7884,250.24456052000002,10309,109,84.0,216463,0.0001,0.8773616552352905
866040,0.05,7885,250.28495298,10310,109,84.0,216484,0.0001,13.700610160827637
866124,0.05,7886,250.64697408000004,10311,109,84.0,216505,0.0001,14.627124786376953
866208,0.05,7887,250.72741979000003,10312,109,84.0,216526,0.0001,0.6980844736099243
866292,0.05,7887,250.90717919000002,10313,109,84.0,216547,0.0001,14.003352165222168
866376,0.05,7888,251.12743967000003,10314,109,84.0,216568,0.0001,1.0967031717300415
866460,0.05,7889,251.51628803,10315,109,84.0,216589,0.0001,0.8936845064163208
866544,0.05,7890,251.28935069,10316,109,84.0,216610,0.0001,1.4353902339935303
866628,0.05,7890,251.36706738000004,10317,109,84.0,216631,0.0001,11.937530517578125
866712,0.05,7891,251.17849683,10318,109,84.0,216652,0.0001,1.7931122779846191
866796,0.05,7892,251.61566428000003,10319,109,84.0,216673,0.0001,0.7635712623596191
866880,0.05,7893,252.02470878,10320,109,84.0,216694,0.0001,1.4991207122802734
866964,0.05,7893,252.39923778,10321,109,84.0,216715,0.0001,13.302828788757324
867048,0.05,7894,252.32523251000003,10322,109,84.0,216736,0.0001,13.703853607177734
867132,0.05,7895,252.19085364,10323,109,84.0,216757,0.0001,0.7588884234428406
867216,0.05,7896,252.04996872000004,10324,109,84.0,216778,0.0001,1.1195976734161377
867300,0.05,7897,252.14754888000004,10325,109,84.0,216799,0.0001,0.8494809865951538
867384,0.05,7897,251.90615231000004,10326,109,84.0,216820,0.0001,7.693573951721191
867468,0.05,7898,252.02028821000007,10327,109,84.0,216841,0.0001,1.0994724035263062
867552,0.05,7899,252.31672443000002,10328,109,84.0,216862,0.0001,0.7694955468177795
867636,0.05,7900,252.66111242000002,10329,109,84.0,216883,0.0001,5.9459967613220215
867720,0.05,7900,253.35762146000002,10330,109,84.0,216904,0.0001,0.7904934883117676
867804,0.05,7901,253.57708532,10331,109,84.0,216925,0.0001,1.1034916639328003
867888,0.05,7902,253.53079172999998,10332,109,84.0,216946,0.0001,1.9399120807647705
867972,0.05,7903,253.63782927999998,10333,109,84.0,216967,0.0001,0.7447107434272766
868056,0.05,7903,253.54315913,10334,109,84.0,216988,0.0001,13.573697090148926
868140,0.05,7904,253.50466904000004,10335,109,84.0,217009,0.0001,1.0025033950805664
868224,0.05,7905,253.47843955,10336,109,84.0,217030,0.0001,1.1068477630615234
868308,0.05,7906,253.27985560000005,10337,109,84.0,217051,0.0001,0.604022741317749
868392,0.05,7907,253.05499903000003,10338,109,84.0,217072,0.0001,1.0629161596298218
868476,0.05,7907,252.85723115000002,10339,109,84.0,217093,0.0001,8.073458671569824
868560,0.05,7908,252.76193897000002,10340,109,84.0,217114,0.0001,0.9718659520149231
868644,0.05,7909,252.66438259000003,10341,109,84.0,217135,0.0001,0.8659954071044922
868728,0.05,7910,252.5274537,10342,109,84.0,217156,0.0001,1.2662702798843384
868812,0.05,7910,252.03420202,10343,109,84.0,217177,0.0001,1.5797159671783447
868896,0.05,7911,252.33784874,10344,109,84.0,217198,0.0001,10.036223411560059
868980,0.05,7912,251.65138605000004,10345,109,84.0,217219,0.0001,9.052345275878906
869064,0.05,7913,251.11956844,10346,109,84.0,217240,0.0001,12.904531478881836
869148,0.05,7914,250.65219373000002,10347,109,84.0,217261,0.0001,0.9457108974456787
869232,0.05,7914,250.76916043,10348,109,84.0,217282,0.0001,0.7863243818283081
869316,0.05,7915,250.25594998000005,10349,109,84.0,217303,0.0001,1.5932142734527588
869400,0.05,7916,249.48578219000004,10350,109,84.0,217324,0.0001,0.7537076473236084
869484,0.05,7917,249.06271901000008,10351,109,84.0,217345,0.0001,0.5242822170257568
869568,0.05,7917,249.21762054,10352,109,84.0,217366,0.0001,1.946737289428711
869652,0.05,7918,249.17650837000005,10353,109,84.0,217387,0.0001,8.871787071228027
869736,0.05,7919,248.99147224000004,10354,109,84.0,217408,0.0001,1.122592806816101
869820,0.05,7920,249.12179911000007,10355,109,84.0,217429,0.0001,1.0100715160369873
869904,0.05,7920,249.24283017000005,10356,109,84.0,217450,0.0001,22.23269271850586
869988,0.05,7921,248.60697792000002,10357,109,84.0,217471,0.0001,12.903924942016602
870072,0.05,7922,248.54836417000007,10358,109,84.0,217492,0.0001,1.9748892784118652
870156,0.05,7923,248.69886540000005,10359,109,84.0,217513,0.0001,1.5859739780426025
870240,0.05,7923,248.37878833000002,10360,109,84.0,217534,0.0001,0.41831445693969727
870324,0.05,7924,248.30280091,10361,109,84.0,217555,0.0001,0.8788667917251587
870408,0.05,7925,248.28149495000002,10362,109,84.0,217576,0.0001,13.8677978515625
870492,0.05,7926,248.16417248,10363,109,84.0,217597,0.0001,0.9509446024894714
870576,0.05,7926,248.08062698999998,10364,109,84.0,217618,0.0001,20.527278900146484
870660,0.05,7927,247.60809811000001,10365,109,84.0,217639,0.0001,1.0779207944869995
870744,0.05,7928,247.69259002,10366,109,84.0,217660,0.0001,2.0073137283325195
870828,0.05,7929,247.93925132,10367,109,84.0,217681,0.0001,15.391277313232422
870912,0.05,7929,247.96939198,10368,109,84.0,217702,0.0001,1.7490367889404297
870996,0.05,7930,248.20350247000002,10369,109,84.0,217723,0.0001,1.456310510635376
871080,0.05,7931,248.65132817000003,10370,109,84.0,217744,0.0001,19.6716251373291
871164,0.05,7932,248.54565998,10371,109,84.0,217765,0.0001,1.6396043300628662
871248,0.05,7932,248.24146089,10372,109,84.0,217786,0.0001,0.6963419914245605
871332,0.05,7933,247.88386614000004,10373,109,84.0,217807,0.0001,1.6923465728759766
871416,0.05,7934,247.70991326000004,10374,109,84.0,217828,0.0001,1.123582363128662
871500,0.05,7935,247.59127961000002,10375,109,84.0,217849,0.0001,0.901422381401062
871584,0.05,7936,247.64872174,10376,109,84.0,217870,0.0001,23.32497787475586
871668,0.05,7936,247.40204868,10377,109,84.0,217891,0.0001,0.8334043025970459
871752,0.05,7937,247.69219196000003,10378,109,84.0,217912,0.0001,1.9487950801849365
871836,0.05,7938,247.60119829000004,10379,109,84.0,217933,0.0001,26.758255004882812
871920,0.05,7939,247.45586624,10380,109,84.0,217954,0.0001,1.9373207092285156
872004,0.05,7939,247.33006583000005,10381,109,84.0,217975,0.0001,1.6540013551712036
872088,0.05,7940,247.18300824000002,10382,109,84.0,217996,0.0001,1.149989366531372
872172,0.05,7941,247.29640021000006,10383,109,84.0,218017,0.0001,1.2653179168701172
872256,0.05,7942,247.35844127999997,10384,109,84.0,218038,0.0001,1.054093360900879
872340,0.05,7942,246.99401014000003,10385,109,84.0,218059,0.0001,21.781997680664062
872424,0.05,7943,246.95972171000003,10386,109,84.0,218080,0.0001,0.8275351524353027
872508,0.05,7944,247.2598164,10387,109,84.0,218101,0.0001,0.736565887928009
872592,0.05,7945,246.83210854000004,10388,109,84.0,218122,0.0001,13.732799530029297
872676,0.05,7945,246.7614703,10389,109,84.0,218143,0.0001,1.55997633934021
872760,0.05,7946,247.19713090000002,10390,109,84.0,218164,0.0001,13.509151458740234
872844,0.05,7947,246.9511161,10391,109,84.0,218185,0.0001,11.666526794433594
872928,0.05,7948,246.83220068999998,10392,109,84.0,218206,0.0001,13.742549896240234
873012,0.05,7949,246.47415156,10393,109,84.0,218227,0.0001,0.7512304782867432
873096,0.05,7949,246.54713336,10394,109,84.0,218248,0.0001,11.968307495117188
873180,0.05,7950,246.2337619,10395,109,84.0,218269,0.0001,10.312973976135254
873264,0.05,7951,245.87137292,10396,109,84.0,218290,0.0001,11.414958953857422
873348,0.05,7952,245.90576965999998,10397,109,84.0,218311,0.0001,0.8502151966094971
873432,0.05,7952,246.09540755999998,10398,109,84.0,218332,0.0001,0.6636327505111694
873516,0.05,7953,246.08787117,10399,109,84.0,218353,0.0001,10.491063117980957
873600,0.05,7954,246.22963734,10400,109,84.0,218374,0.0001,1.5650856494903564
873684,0.05,7955,246.44846752000004,10401,109,84.0,218395,0.0001,1.5432970523834229
873768,0.05,7956,246.42531474,10402,109,84.0,218416,0.0001,10.748302459716797
873852,0.05,7956,246.18614966,10403,109,84.0,218437,0.0001,13.935194969177246
873936,0.05,7957,245.83628573,10404,109,84.0,218458,0.0001,1.4924407005310059
874020,0.05,7958,245.66204269999997,10405,109,84.0,218479,0.0001,9.144455909729004
874104,0.05,7959,245.77821764,10406,109,84.0,218500,0.0001,1.2239041328430176
874188,0.05,7959,245.54747457999997,10407,109,84.0,218521,0.0001,13.633463859558105
874272,0.05,7960,245.16271433999998,10408,109,84.0,218542,0.0001,1.1782290935516357
874356,0.05,7961,244.59694539999998,10409,109,84.0,218563,0.0001,0.5203840732574463
874440,0.05,7961,244.44353337999993,10410,109,84.0,218584,0.0001,0.8141870498657227
874524,0.05,7962,243.93959544999996,10411,109,84.0,218605,0.0001,1.5169187784194946
874608,0.05,7963,243.85663921,10412,109,84.0,218626,0.0001,0.8812299966812134
874692,0.05,7963,243.57302873999998,10413,109,84.0,218647,0.0001,0.740354061126709
874776,0.05,7964,243.39232638,10414,109,84.0,218668,0.0001,1.2231417894363403
874860,0.05,7965,243.05453341999993,10415,109,84.0,218689,0.0001,1.8273448944091797
874944,0.05,7966,243.04414562999995,10416,109,84.0,218710,0.0001,1.824495792388916
875028,0.05,7966,242.68001937999995,10417,109,84.0,218731,0.0001,12.075173377990723
875112,0.05,7967,242.88612958,10418,109,84.0,218752,0.0001,1.2082548141479492
875196,0.05,7968,242.56211201999994,10419,109,84.0,218773,0.0001,10.72366714477539
875280,0.05,7968,242.52342984999996,10420,109,84.0,218794,0.0001,1.1269208192825317
875364,0.05,7969,242.15836973999996,10421,109,84.0,218815,0.0001,13.42615795135498
875448,0.05,7970,242.10301957999997,10422,109,84.0,218836,0.0001,13.390565872192383
875532,0.05,7970,242.12408541999997,10423,109,84.0,218857,0.0001,1.084751844406128
875616,0.05,7971,242.37250687999997,10424,109,84.0,218878,0.0001,11.2362060546875
875700,0.05,7972,242.22617564,10425,109,84.0,218899,0.0001,0.5529485940933228
875784,0.05,7973,242.33922164000003,10426,109,84.0,218920,0.0001,0.9853891134262085
875868,0.05,7973,242.45155056000004,10427,109,84.0,218941,0.0001,3.217207908630371
875952,0.05,7974,242.53698995000002,10428,109,84.0,218962,0.0001,1.3989958763122559
876036,0.05,7975,242.24599640000005,10429,109,84.0,218983,0.0001,16.456274032592773
876120,0.05,7976,241.99958913000003,10430,109,84.0,219004,0.0001,1.3493403196334839
876204,0.05,7976,241.60082147999998,10431,109,84.0,219025,0.0001,2.9381842613220215
876288,0.05,7977,241.40229001,10432,109,84.0,219046,0.0001,1.441634178161621
876372,0.05,7978,241.40723892999998,10433,109,84.0,219067,0.0001,1.0126733779907227
876456,0.05,7978,241.51685942999995,10434,109,84.0,219088,0.0001,1.1568642854690552
876540,0.05,7979,241.66433373,10435,109,84.0,219109,0.0001,1.1876842975616455
876624,0.05,7980,241.61572952000003,10436,109,84.0,219130,0.0001,2.682927370071411
876708,0.05,7980,241.83127297000001,10437,109,84.0,219151,0.0001,8.135398864746094
876792,0.05,7981,242.1034323,10438,109,84.0,219172,0.0001,14.745922088623047
876876,0.05,7982,242.30058002,10439,109,84.0,219193,0.0001,0.9327534437179565
876960,0.05,7983,242.06161426999998,10440,109,84.0,219214,0.0001,13.82852554321289
877044,0.05,7983,242.02563357,10441,109,84.0,219235,0.0001,0.6726572513580322
877128,0.05,7984,241.91833168999997,10442,109,84.0,219256,0.0001,15.756048202514648
877212,0.05,7985,242.25422392999997,10443,109,84.0,219277,0.0001,1.068164587020874
877296,0.05,7985,242.18473134000004,10444,109,84.0,219298,0.0001,1.9033141136169434
877380,0.05,7986,242.29479897999997,10445,109,84.0,219319,0.0001,13.680377960205078
877464,0.05,7987,242.36393714,10446,109,84.0,219340,0.0001,1.2211660146713257
877548,0.05,7987,242.70619605,10447,109,84.0,219361,0.0001,0.7992719411849976
877632,0.05,7988,242.13595867,10448,109,84.0,219382,0.0001,0.8378080129623413
877716,0.05,7989,242.48515618,10449,109,84.0,219403,0.0001,1.2079007625579834
877800,0.05,7990,243.28378611,10450,109,84.0,219424,0.0001,1.4628856182098389
877884,0.05,7990,243.34049676000004,10451,109,84.0,219445,0.0001,1.6154524087905884
877968,0.05,7991,243.32201895000003,10452,109,84.0,219466,0.0001,7.535961627960205
878052,0.05,7992,243.17278054000005,10453,109,84.0,219487,0.0001,1.2501564025878906
878136,0.05,7992,242.93493600000002,10454,109,84.0,219508,0.0001,1.8194546699523926
878220,0.05,7993,242.41180668000004,10455,109,84.0,219529,0.0001,1.2441201210021973
878304,0.05,7994,242.46094842000002,10456,109,84.0,219550,0.0001,1.3405927419662476
878388,0.05,7994,242.87701494,10457,109,84.0,219571,0.0001,13.552704811096191
878472,0.05,7995,242.81438384999998,10458,109,84.0,219592,0.0001,1.4369957447052002
878556,0.05,7996,242.39187122999996,10459,109,84.0,219613,0.0001,0.5433311462402344
878640,0.05,7997,242.28387463999996,10460,109,84.0,219634,0.0001,1.435805320739746
878724,0.05,7997,242.33109396,10461,109,84.0,219655,0.0001,1.9321410655975342
878808,0.05,7998,242.30561345,10462,109,84.0,219676,0.0001,13.946314811706543
878892,0.05,7999,242.40959071999998,10463,109,84.0,219697,0.0001,2.142873764038086
878976,0.05,7999,242.02324758999998,10464,109,84.0,219718,0.0001,0.6273962259292603
879060,0.05,8000,241.97930499999995,10465,109,84.0,219739,0.0001,11.668381690979004
879144,0.05,8001,242.05780867999994,10466,109,84.0,219760,0.0001,0.8618587255477905
879228,0.05,8001,241.90774441999994,10467,109,84.0,219781,0.0001,14.03784465789795
879312,0.05,8002,241.59911717,10468,109,84.0,219802,0.0001,1.179800271987915
879396,0.05,8003,241.2409352,10469,109,84.0,219823,0.0001,9.366077423095703
879480,0.05,8003,241.03690773999998,10470,109,84.0,219844,0.0001,0.33633753657341003
879564,0.05,8004,241.11852829000003,10471,109,84.0,219865,0.0001,13.521685600280762
879648,0.05,8005,241.44668992000007,10472,109,84.0,219886,0.0001,1.3418080806732178
879732,0.05,8006,241.97834872000004,10473,109,84.0,219907,0.0001,14.813566207885742
879816,0.05,8006,241.99938930000005,10474,109,84.0,219928,0.0001,13.399256706237793
879900,0.05,8007,241.88775865000002,10475,109,84.0,219949,0.0001,1.0472700595855713
879984,0.05,8008,242.06844168,10476,109,84.0,219970,0.0001,1.3179553747177124
880068,0.05,8008,242.41578374,10477,109,84.0,219991,0.0001,1.26044762134552
880152,0.05,8009,242.60623458000006,10478,109,84.0,220012,0.0001,15.052701950073242
880236,0.05,8010,242.42860247000004,10479,109,84.0,220033,0.0001,1.143581509590149
880320,0.05,8010,242.63476650000004,10480,109,84.0,220054,0.0001,11.44644832611084
880404,0.05,8011,242.76000571,10481,109,84.0,220075,0.0001,1.3309053182601929
